geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00076717,85.7,9,1.1,4.2
E00076719,93.4,2,1.3,3.3
E00076721,93.7,2.7,0.9,2.7
E00076722,87.1,5.9,3.5,3.5
E00076723,90.2,4.3,2.1,3.4
E00076724,88.2,5.1,1.7,5.1
E00076726,89.2,2.8,2.8,5.1
E00076729,87.9,4.9,2.2,4.9
E00076731,90.2,5.7,2.1,2.1
E00076732,90.4,3.7,1.7,4.1
E00076733,89.1,6.3,2.9,1.7
E00076734,88.5,5.2,1.7,4.5
E00076737,88.9,5,3.3,2.8
E00076738,89.5,5.6,0.6,4.3
E00076739,91.9,4.2,1.9,1.9
E00076742,90.3,3.3,2.3,4
E00076744,89.4,3.7,2.4,4.5
E00076747,87.4,6.5,2.6,3.5
E00076752,88.3,6.9,0.5,4.3
E00076999,90.7,2.6,3.1,3.6
E00077000,86.9,6.3,2.7,4.1
E00077001,94.4,2.3,1.4,1.9
E00077008,84,10.1,2.5,3.4
E00077010,86.1,7.9,2.3,3.7
E00077013,89.4,6.8,1.3,2.5
E00077014,90,4,4.4,1.6
E00077015,88.7,6.3,1.4,3.6
E00077032,88.6,6.4,1.7,3.4
E00077043,89.5,6.4,0,4.1
E00077047,82.2,5.2,6.7,5.9
E00077150,90.4,6.9,1.9,0.8
E00077151,88.3,6.6,1.6,3.5
E00077152,91.1,4,1.8,3.1
E00077153,87.7,6,2,4.4
E00077154,89.6,5.8,1.2,3.4
E00077155,87.2,5,1.8,6
E00077156,87.7,6.3,3.2,2.8
E00077158,81.4,12.3,1.2,5.1
E00077159,93.6,2.1,0.4,3.8
E00077161,93.2,3.4,0.3,3.1
E00077164,91.3,3.3,2,3.3
E00077166,94,3,1.3,1.7
E00077168,87.4,5.2,1.7,5.7
E00077169,88.8,5.3,1.6,4.3
E00077170,88.2,3.5,4.2,4.2
E00077173,91.6,3.3,2.3,2.7
E00077175,92.9,4.6,0.4,2.1
E00077176,88.1,3.7,2.7,5.5
E00077177,89.4,5.6,3.6,1.3
E00077178,88.2,6.5,1.8,3.6
E00100653,91.9,2.2,1.7,4.2
E00100654,88.2,4.7,2.8,4.2
E00100655,89.2,5.8,1.9,3.1
E00100656,92,4,1.5,2.5
E00100657,85.6,8.7,1.9,3.8
E00100658,92.6,5.1,1.1,1.1
E00100659,91.7,4.4,1.3,2.6
E00100670,88.6,7.5,0.6,3.2
E00100674,91.2,5.4,1.4,2
E00100676,90.7,6.1,1.4,1.8
E00100677,94,3.9,0.9,1.3
E00100678,88,5.5,1,5.5
E00100679,89.5,7.4,0.4,2.7
E00100680,89.8,3.4,1.9,4.9
E00100681,87.6,9.3,1.2,1.9
E00100682,86.3,9.1,1.8,2.7
E00100683,93.2,2.6,1.1,3
E00100684,93.7,4.7,1.2,0.4
E00100685,91.2,3.5,0.6,4.7
E00100686,90.6,3.1,2.2,4
E00100687,89,6.8,1.6,2.6
E00100688,89.3,6.1,2.9,1.7
E00100689,91.4,5.4,1.8,1.4
E00100690,89.1,5.6,1.5,3.8
E00100691,92.7,3.8,2.1,1.4
E00100692,90,3.9,2.9,3.2
E00100693,88.2,8.2,0.8,2.9
E00100694,88.8,4,3.3,3.8
E00100695,90.9,4.8,1.9,2.4
E00100696,88.8,7.3,2.2,1.7
E00100697,86.1,6.1,2.5,5.3
E00100698,90.5,6.3,0.6,2.5
E00100699,91.9,5,0.4,2.6
E00100700,86.9,9.6,2,1.5
E00100701,90.3,6.6,0.7,2.4
E00100702,91.4,4.9,2.1,1.6
E00100703,87.6,8.4,1.2,2.8
E00100704,85.8,8.3,1.6,4.3
E00100705,89.2,6.9,1,2.9
E00100706,93.3,4.7,0.9,1.1
E00100713,89.3,4.2,1.7,4.8
E00100714,88.9,7.1,0.6,3.4
E00100715,93,4.1,0.9,1.9
E00100716,88.6,5.3,0.4,5.7
E00100721,92.7,4.3,1.7,1.3
E00100737,90.1,5.9,0.7,3.3
E00100738,87.6,5.8,3.5,3.1
E00100739,88.1,6.1,2.1,3.6
E00100740,90.7,5.9,0.6,2.8
E00100741,87.6,7.1,0.4,5
E00100742,88.6,7.4,1.7,2.3
E00100743,91.7,5.2,1.4,1.7
E00100745,93.1,3.1,0.7,3.1
E00100746,93.4,3.5,0.7,2.4
E00100747,87.2,4.7,2.7,5.4
E00100748,85.2,6.3,2.3,6.3
E00100749,88.4,4.8,2,4.8
E00100750,90.6,6.1,1.6,1.6
E00100751,90.7,5.3,0.9,3.1
E00100752,88.8,3.8,4.2,3.1
E00100753,88,4.4,0.8,6.8
E00100754,90,3.8,2.7,3.4
E00100755,88.2,6.3,1.5,3.9
E00100756,90.7,2,2.6,4.6
E00100757,92.1,2.6,1.9,3.4
E00100758,91.7,5,1.8,1.5
E00100759,88.4,4.2,2.6,4.8
E00100760,86.6,7.8,2.2,3.4
E00100761,89.9,4.5,1.4,4.2
E00100762,89.3,4.8,2.5,3.5
E00100763,90.8,3.7,2.2,3.3
E00100764,86.1,8.6,1.6,3.7
E00100765,86.9,8.7,1.6,2.8
E00100766,91.5,5.4,0.6,2.5
E00100767,90.7,4,1.3,4
E00100768,89.6,6.6,1,2.8
E00100769,93.7,3.6,1.2,1.5
E00100770,89.7,5.2,1.9,3.3
E00100771,88,6.2,1.5,4.3
E00100772,91.1,3.6,2.8,2.5
E00100773,92.2,3.9,1.9,1.9
E00100774,87,8.9,1.1,3
E00100775,87.6,5.4,3,4.1
E00100776,85.4,8.2,1.8,4.6
E00100777,91.6,4.6,2.1,1.7
E00100778,90.5,4.5,1.4,3.6
E00100779,93.4,3.2,1.2,2.2
E00100780,92.7,1,2.3,4
E00100781,86.3,7.7,2.1,3.9
E00100782,88.4,5.8,1.9,3.9
E00100783,90.5,5,2.8,1.7
E00100784,89.8,5.4,0.9,3.9
E00100785,92.8,3.1,1.8,2.3
E00100786,90.3,4.8,2.1,2.8
E00100788,92.7,3.8,1.3,2.1
E00100789,90.7,5.9,0.8,2.5
E00100790,87.5,7.1,1.7,3.7
E00100791,85.9,7.2,2.8,4.1
E00100792,89.6,3.6,2.9,3.9
E00100793,85.6,5,5,4.5
E00100794,87.6,5.2,1.5,5.8
E00100795,83.6,5.6,3.7,7.1
E00100796,90,5.9,0.9,3.1
E00100797,90.7,6.2,0.8,2.3
E00100798,88.5,4.8,3.2,3.6
E00100799,85.6,8.9,2.7,2.7
E00100800,87.3,5,2,5.7
E00100801,90.1,4.6,2.8,2.5
E00100802,90.9,5.3,1.4,2.5
E00100803,87.3,6.3,1.5,4.9
E00100804,92.9,2.8,3.1,1.2
E00100805,89,4.7,3.8,2.5
E00100806,87.2,9.6,0.9,2.3
E00100807,90.9,5,2.5,1.7
E00100808,92.9,5.4,0.7,1
E00100809,90.8,4.8,1.9,2.4
E00100810,93.8,4.2,0.8,1.2
E00100811,89.6,4.6,1.2,4.6
E00100812,87.2,7.3,0.6,4.9
E00100813,92.4,6.1,0.7,0.7
E00100814,87.8,6.7,2.3,3.2
E00100815,92,4.8,1.3,1.9
E00100816,87.9,5.7,4.5,2
E00100817,92.7,4.5,0.6,2.3
E00100818,93.1,3.8,1.4,1.7
E00100819,90.5,4.7,1.3,3.5
E00100820,89.9,4.6,3.3,2.3
E00100821,89.5,7.5,2.1,0.8
E00100822,91.9,4.2,1.8,2.1
E00100823,93.4,5.2,0.5,0.9
E00100824,93.2,1.4,3.4,2.1
E00100825,91.1,4.1,2.4,2.4
E00100826,90,5.7,2.3,2
E00100827,90.2,5,1.6,3.2
E00100828,93.5,3.1,1.9,1.5
E00100829,90.2,5.1,1.7,3
E00100830,89.6,3.6,2.7,4.2
E00100831,91.2,7.3,1.1,0.4
E00100832,90.9,3.9,0.9,4.3
E00100833,88,6,2.7,3.3
E00100834,87.8,2.6,2.9,6.7
E00100835,87.8,4.1,2.4,5.7
E00100836,91.7,4,2.5,1.8
E00100837,92.1,3,3.3,1.7
E00100838,89.2,3.7,3.1,4.1
E00100839,90.2,4.5,1.6,3.7
E00100840,91.5,3.5,2.1,2.9
E00100841,83.3,6.1,3.8,6.8
E00100842,90.3,5,2.2,2.5
E00100843,94.7,2.7,0.9,1.8
E00100844,88.9,4.4,2,4.7
E00100845,84.5,3.4,6.5,5.6
E00100846,86.9,5.5,1.7,5.8
E00100847,86.5,6.5,3,3.9
E00100848,88.8,5.2,2.2,3.7
E00100849,90.6,4.9,2,2.6
E00100906,91.9,4.2,1.7,2.2
E00100907,92.3,4.8,0.8,2.1
E00100908,86.1,4.9,3.1,5.9
E00100909,88.5,6.7,1.4,3.4
E00100910,91.9,4.8,1,2.4
E00100911,89.8,5.7,1.9,2.5
E00100912,91.2,5.9,1,2
E00100920,88.1,6.1,0.6,5.2
E00100921,89,5.3,1.3,4.4
E00100922,90.2,5.2,1.8,2.8
E00100923,91,3.4,1.4,4.2
E00100928,90.6,6,1.6,1.9
E00100929,91.4,4.3,0.8,3.6
E00100930,88.3,7.4,1.6,2.7
E00100931,91.1,5.9,0.8,2.2
E00100932,90.9,6.8,0,2.3
E00100948,89,9.1,1.9,0
E00100949,90.6,5.1,1.3,3
E00100950,84.6,7.9,1.9,5.6
E00100951,83.2,10.7,2.3,3.9
E00100952,89.5,5.5,1.7,3.2
E00100953,90.9,4.9,1.6,2.6
E00100954,90.9,5.5,1,2.6
E00100955,86.4,3.8,2.8,7
E00100956,88.2,5,3,3.8
E00100957,87.1,5.8,3.1,4
E00100958,88.7,5,2.1,4.2
E00100959,85.6,5.8,1.2,7.4
E00100960,88.1,5.7,1.8,4.4
E00100961,88.6,5.1,2,4.3
E00100962,84.5,8,3.6,4
E00100963,92.9,4.5,0.7,1.9
E00100964,85.2,4.2,3.8,6.8
E00100966,85.4,8.4,1.9,4.2
E00100967,89.3,5.5,3.3,1.8
E00100968,81.9,6.2,2.6,9.3
E00100969,90,5.4,1.7,2.9
E00100970,90.5,2.5,2.1,4.9
E00100971,89.8,3.5,2,4.7
E00100972,91.6,4.6,1.5,2.3
E00100973,88.8,6.9,0.8,3.5
E00100974,89,5.7,0.4,4.9
E00100975,91.6,4.7,0.7,3
E00100976,92.4,4.2,0,3.4
E00100977,88.3,6,1.4,4.3
E00100978,89.6,5.2,1.7,3.5
E00100979,86.8,6.3,1.7,5.3
E00100980,91.5,5.5,2,1
E00100981,91.1,6.2,1.8,0.9
E00100982,89,6.6,1.3,3.1
E00100983,86.2,8.2,2,3.6
E00100984,91.4,6.2,1.2,1.2
E00100985,87.1,9.1,1.9,1.9
E00100986,90.8,6.7,0.9,1.5
E00100987,89.2,7.6,0.5,2.8
E00100988,89.7,7,2.2,1.1
E00100989,89,6.3,1.4,3.3
E00100990,90.9,4.3,1.4,3.4
E00100992,87.8,3.7,1.5,7
E00100993,90.6,4.2,2.3,2.9
E00100994,84.3,9,4.3,2.4
E00100995,91.8,4.3,0.9,3
E00100996,85.6,5.4,4.3,4.7
E00100997,87.9,6,1.6,4.4
E00100998,90.4,4.3,1.7,3.5
E00100999,88.9,5,3.2,2.9
E00101000,87.8,7.1,2,3.1
E00101001,89.2,3.8,3.2,3.8
E00101002,87,4.8,1.9,6.3
E00101003,90.3,5.9,1.7,2.1
E00101004,91.5,6.1,0.8,1.6
E00101005,90.2,5.2,1.7,2.9
E00101006,91.7,2,3,3.3
E00101007,88,6.3,1.2,4.5
E00101008,88.1,7.9,1.1,2.9
E00101009,87.1,5.4,3.2,4.3
E00101010,90.7,4.6,2.1,2.5
E00101011,87.8,7,1.7,3.5
E00101012,90.8,2.8,0.4,6
E00101013,89.2,6.9,0.8,3.1
E00101014,90.4,1.1,2.1,6.4
E00101015,92.5,4,2.8,0.8
E00101016,85.7,10.5,1.9,1.9
E00101017,88.5,5.3,1.2,5
E00101018,81.8,9.9,1.1,7.2
E00101019,87,9.3,1.2,2.4
E00101020,90.3,5.5,1.4,2.8
E00101021,89.5,5.4,2.9,2.2
E00101022,91.4,6.1,0.6,1.9
E00101023,90.7,7.4,1,1
E00101024,88.1,5,3.6,3.2
E00101025,86.4,7.3,2.3,4
E00101026,89.1,6.5,2.2,2.2
E00101027,92.6,4.7,1.4,1.4
E00101028,88.4,4.7,2.9,4
E00101029,86.4,7.9,0.9,4.8
E00101038,89,5.1,1.7,4.2
E00101039,87,8.2,3.5,1.3
E00101040,88.9,6.4,2,2.6
E00101041,88.8,6.6,2.3,2.3
E00101042,89.6,6.7,1.8,1.8
E00101043,90.2,6.7,1.1,2
E00101053,89.8,3.6,2.2,4.4
E00101054,93,3.8,1.3,1.9
E00101055,86.7,8.5,2.2,2.6
E00101056,90.2,7.7,0.4,1.8
E00101057,92.7,5.1,0.4,1.8
E00101058,90.6,2.9,2.7,3.8
E00101059,94.2,5,0.3,0.6
E00101060,90.6,6.9,0,2.5
E00101061,91.3,6.6,0.8,1.3
E00101062,89.5,7.1,1.1,2.4
E00101063,91.4,5.6,0.5,2.5
E00101064,90.1,5.6,1.7,2.6
E00101065,90.8,3.7,1.8,3.7
E00101163,95.5,3,0.8,0.6
E00101164,90.8,6.5,1.7,1
E00101165,94.4,2.1,1.4,2.1
E00101166,90.1,3.4,1.8,4.7
E00101167,89.3,7.5,0.7,2.5
E00101168,92,4.7,0.7,2.5
E00101169,91.4,4.8,1.3,2.5
E00101170,91.3,3.4,2.5,2.8
E00101171,89.4,6.8,1.3,2.6
E00101172,93.5,2.9,1.4,2.2
E00101173,92.3,3.7,2,2
E00101174,93.7,4,0.8,1.6
E00101175,93.2,2.2,2.5,2.2
E00101176,93.4,2.8,2.8,1
E00101177,91.8,5.1,0.8,2.3
E00101178,92.5,3.8,1.1,2.6
E00101179,90.8,5.9,1.5,1.8
E00101180,96.5,2.3,0.5,0.8
E00101189,90.9,3.6,0.7,4.7
E00101190,91.6,4.2,2.5,1.7
E00101191,88.8,6.4,3.2,1.6
E00101192,91,4.7,1.3,3
E00101193,87.7,5.8,0.6,5.8
E00101194,87.1,6.4,3.8,2.7
E00101201,91.7,4.4,1.4,2.5
E00101211,96.6,2.1,0.4,0.8
E00101215,97.9,1.5,0,0.6
E00101217,96.9,2.2,0.3,0.6
E00101222,90,3.7,1.1,5.2
E00101226,94.4,1.2,0.9,3.4
E00101228,96,2,1.2,0.8
E00101253,90.8,2.7,2,4.5
E00101255,84.6,6.7,3.7,5
E00101256,84,5.5,4.6,5.8
E00101257,89.9,4.7,2.7,2.7
E00101258,89.2,4.4,3.5,2.9
E00101259,92.8,5.3,1.6,0.3
E00101260,94.3,3.8,0.9,0.9
E00101261,90.2,4.6,1.4,3.8
E00101262,95.8,1.9,1.5,0.8
E00101263,97,1.4,0.3,1.4
E00101264,95.3,3.4,0.5,0.8
E00101265,93.2,4.2,0.8,1.7
E00101266,92.3,6.7,0.4,0.7
