geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00076717,40,13.8,28.8,17.5
E00076719,31.3,14.9,34.3,19.4
E00076721,38,24,19,19
E00076722,42,21,16,21
E00076723,36.8,14,24.6,24.6
E00076724,39.1,14.5,18.2,28.2
E00076726,47.4,9.2,22.4,21.1
E00076729,41,20.5,19.3,19.3
E00076731,40.5,24.3,18.9,16.2
E00076732,36.1,22.2,25.8,15.9
E00076733,38.6,15.8,33.3,12.3
E00076734,35.4,23,23.9,17.7
E00076737,46.5,14.1,21.1,18.3
E00076738,24.6,19.7,34.4,21.3
E00076739,53.6,6.5,26.1,13.8
E00076742,45.8,13,20.6,20.6
E00076744,31.1,24.4,24.4,20
E00076747,35.3,17.6,31.8,15.3
E00076752,25.8,27.4,27.4,19.4
E00076999,51.3,11.8,19.7,17.1
E00077000,44.3,15.1,16,24.5
E00077001,46.9,15.6,22.9,14.6
E00077008,50.9,11.6,21.4,16.1
E00077010,51.8,10.8,20.5,16.9
E00077013,47.6,10.5,25.7,16.2
E00077014,51.9,13.2,19.4,15.5
E00077015,46.7,15.6,23.3,14.4
E00077032,39.5,17.8,13.2,29.6
E00077043,46.6,18,17.3,18
E00077047,53.3,19.6,8.7,18.5
E00077150,41.1,15.2,23.2,20.5
E00077151,38.2,7.8,41.2,12.7
E00077152,42.2,10.9,28.9,18
E00077153,46.8,14.9,25.5,12.8
E00077154,32.4,8.1,41.9,17.6
E00077155,50.7,14.5,29,5.8
E00077156,47.5,5.7,32.8,13.9
E00077158,31,11.9,45.2,11.9
E00077159,39.8,13.6,29.1,17.5
E00077161,48.4,12.1,21.8,17.7
E00077164,50,10,21.3,18.8
E00077166,47.5,15.8,19.2,17.5
E00077168,29.2,3.1,53.8,13.8
E00077169,43.8,12.5,29.7,14.1
E00077170,36.4,14.1,35.4,14.1
E00077173,41.8,11.4,40.5,6.3
E00077175,44.6,12.5,29.5,13.4
E00077176,42.6,6.4,36.2,14.9
E00077177,32.3,13.8,40.8,13.1
E00077178,54.3,17.3,9.9,18.5
E00100653,27.1,29,21.3,22.6
E00100654,22.1,24.4,32.6,20.9
E00100655,21.1,28.1,31.6,19.3
E00100656,9.3,29.3,40,21.3
E00100657,21,28,34,17
E00100658,14.2,21.6,42.6,21.6
E00100659,20,27.3,35.5,17.3
E00100670,34.3,17.1,32,16.6
E00100674,17,28.1,37,17.8
E00100676,21.6,21.6,36,20.7
E00100677,13,24.7,36.4,26
E00100678,13.8,24.1,48.3,13.8
E00100679,18.5,26.1,42.4,13
E00100680,13.4,30.9,43.3,12.4
E00100681,15.2,31.8,40.9,12.1
E00100682,10.4,29.2,47.9,12.5
E00100683,17.5,20.6,57.1,4.8
E00100684,25.9,24.7,28.2,21.2
E00100685,21.1,28.1,42.1,8.8
E00100686,31.5,28.3,21.7,18.5
E00100687,15.9,22.1,40.7,21.2
E00100688,35.6,26.7,17.8,20
E00100689,35.4,25,17.7,21.9
E00100690,22.4,27.6,35.7,14.3
E00100691,35.8,32.1,18.2,13.9
E00100692,18,24.7,44.9,12.4
E00100693,11.4,22.7,59.1,6.8
E00100694,35.5,21.2,25.1,18.2
E00100695,30.6,21.3,34.3,13.9
E00100696,38.1,20.2,25,16.7
E00100697,28,29,32,11
E00100698,20,21.3,44,14.7
E00100699,36.3,8.5,43.8,11.4
E00100700,36.4,12.3,34.3,16.9
E00100701,30.3,20.5,43.2,6.1
E00100702,33.7,14.7,35.8,15.8
E00100703,30.1,15.3,43.2,11.5
E00100704,39.6,24.5,20.8,15.1
E00100705,12.1,29.3,43.1,15.5
E00100706,36.5,15.3,36.5,11.8
E00100713,43,30.2,11.4,15.4
E00100714,19.6,22.7,39.2,18.6
E00100715,17.6,24.8,37.6,20
E00100716,14.9,29.9,34.3,20.9
E00100721,16.3,20.3,43.9,19.5
E00100737,33.6,17.9,32.9,15.7
E00100738,42.1,19.7,13.2,25
E00100739,23.3,23.3,36.5,17
E00100740,27.7,26.2,31.9,14.2
E00100741,34,25.8,22.7,17.5
E00100742,25.6,28,30.4,16.1
E00100743,39.6,25.3,18.1,17
E00100745,33.5,25.6,16.5,24.4
E00100746,33.8,30.8,24.6,10.8
E00100747,32.9,32.3,18,16.8
E00100748,21.4,21.4,37.1,20
E00100749,27.6,27.6,30.5,14.3
E00100750,32.4,25.5,24.5,17.6
E00100751,31.6,25.4,23.2,19.8
E00100752,31,29.7,18.7,20.6
E00100753,20.6,34.3,28.4,16.7
E00100754,39.5,23.5,21.8,15.1
E00100755,39.2,21.7,21.7,17.5
E00100756,39.7,23.4,13.5,23.4
E00100757,31.3,20.4,30.6,17.7
E00100758,34.6,25.1,24.6,15.7
E00100759,29.5,31.1,27.9,11.5
E00100760,29.5,38.4,17,15.2
E00100761,33.1,26.4,24,16.5
E00100762,41.2,18.8,25.9,14.1
E00100763,31.1,22.6,34,12.3
E00100764,23.9,33.7,33.7,8.7
E00100765,27.5,38.2,19.8,14.5
E00100766,28.2,33.1,21.8,16.9
E00100767,27.8,33.3,30.6,8.3
E00100768,23.7,25.9,37,13.3
E00100769,28.7,27.4,33.1,10.8
E00100770,27.7,24.5,32.3,15.5
E00100771,30.7,18.6,33.6,17.1
E00100772,36.9,20.5,22.5,20.1
E00100773,37.6,29.1,17,16.3
E00100774,41.1,26.2,14.9,17.7
E00100775,38.2,24.4,19.4,18
E00100776,16.7,36.4,30.3,16.7
E00100777,32.6,31.2,13.5,22.7
E00100778,34.7,28.7,15.8,20.8
E00100779,31.4,22.3,31.9,14.4
E00100780,27.4,25.5,27.4,19.7
E00100781,33.1,21.3,27.2,18.4
E00100782,25,23.8,34.5,16.7
E00100783,31.2,24.2,25.8,18.8
E00100784,22.9,29.2,34.4,13.5
E00100785,25,31.6,34.6,8.8
E00100786,8.6,41.4,37.9,12.1
E00100788,21.9,31.5,34.2,12.3
E00100789,20.8,20.8,31.2,27.3
E00100790,19,34.3,36.2,10.5
E00100791,40.6,22.6,12.3,24.5
E00100792,37.5,32,14.8,15.6
E00100793,46.1,23.4,6.6,24
E00100794,24.4,28,24.4,23.2
E00100795,31,34.5,14.9,19.5
E00100796,37.1,27.2,23.2,12.6
E00100797,20,32.4,34.3,13.3
E00100798,24.3,26.1,25.2,24.3
E00100799,24.9,24.3,37.9,13
E00100800,31,31,29.9,8
E00100801,20.9,26.4,40.7,12.1
E00100802,30.2,27,29.4,13.5
E00100803,25.4,31.1,28.7,14.8
E00100804,37.8,28.1,21.4,12.8
E00100805,32.3,24,16.7,27.1
E00100806,48.8,20.2,19.4,11.6
E00100807,30.4,21.5,27.4,20.7
E00100808,50.3,19.4,16,14.3
E00100809,31.5,21,32.6,14.9
E00100810,34.8,30.4,23,11.9
E00100811,30.9,22.8,29.4,16.9
E00100812,43.4,18.9,20.8,17
E00100813,34.5,25.4,21.5,18.6
E00100814,33.7,22.3,28.5,15.5
E00100815,36.6,22.1,23.3,18
E00100816,40.5,26.1,11.8,21.6
E00100817,36.5,20.2,21.3,21.9
E00100818,27.1,21.3,31.6,20
E00100819,42.5,21,21,15.5
E00100820,31.2,28.8,16.5,23.5
E00100821,32.2,23.7,29.7,14.4
E00100822,43.8,25.4,18.3,12.4
E00100823,38.1,34.5,11.5,15.9
E00100824,39.5,20.9,20.3,19.2
E00100825,41.8,19.7,23,15.6
E00100826,29.7,31.2,28.3,10.9
E00100827,26.9,31.5,24.2,17.4
E00100828,30.1,23.7,25.6,20.5
E00100829,43.4,24.3,12.5,19.7
E00100830,37.4,24.6,19.6,18.4
E00100831,43.9,21,19.1,15.9
E00100832,31.8,20.6,34.6,13.1
E00100833,23.2,37.5,23.2,16.1
E00100834,39.1,21.2,14.6,25.2
E00100835,46.7,27.1,5.6,20.6
E00100836,27.5,31,26.3,15.2
E00100837,43.2,22.2,21.6,13.1
E00100838,32.7,36.5,16.3,14.4
E00100839,44.4,20.5,12.8,22.2
E00100840,31.4,26.7,22.5,19.4
E00100841,40.4,28.5,11.9,19.2
E00100842,41.4,18.6,25,15
E00100843,30.8,30.1,21.2,17.8
E00100844,39.3,26,17.3,17.3
E00100845,44.6,23.2,16.1,16.1
E00100846,33.3,24.2,25.8,16.7
E00100847,29.3,26.3,26.3,18.2
E00100848,38.8,23.8,19,18.4
E00100849,32.8,26.7,23.3,17.2
E00100906,20.9,32.6,25.6,20.9
E00100907,21.3,20,42.7,16
E00100908,27.4,31,20.4,21.2
E00100909,22.8,33.3,31,12.9
E00100910,18.2,22.7,45.5,13.6
E00100911,18.7,21.3,40.6,19.4
E00100912,24.1,28.5,29.1,18.4
E00100920,22.7,20.9,45.3,11
E00100921,26.8,32.1,27.7,13.4
E00100922,16.9,22.5,52.1,8.5
E00100923,10,29.2,49.2,11.7
E00100928,11.6,24.6,52.2,11.6
E00100929,13,37,44.2,5.8
E00100930,20.8,27.1,41.7,10.4
E00100931,16.6,25.4,42,16
E00100932,21.8,27.6,36.8,13.8
E00100948,18.8,38.8,25.9,16.5
E00100949,20.4,18.3,46.5,14.8
E00100950,25.7,19.9,41.9,12.5
E00100951,31.5,15.4,32.9,20.3
E00100952,29.7,22.8,30.4,17.1
E00100953,34.4,17.2,28.5,19.9
E00100954,35.3,15.7,37.9,11.1
E00100955,32.1,35.7,17,15.2
E00100956,39,20.9,21.4,18.7
E00100957,33.9,31.5,14.2,20.5
E00100958,41.1,21.1,20,17.8
E00100959,32.1,32.1,15.4,20.5
E00100960,47.6,26.6,12.6,13.3
E00100961,39.8,22.6,18.3,19.4
E00100962,40.7,19.5,17.9,22
E00100963,23.1,21.5,38.5,16.9
E00100964,41.6,24.8,15.8,17.8
E00100966,38.2,22.4,14.5,25
E00100967,39.7,20.7,19,20.7
E00100968,39.7,31.5,13.7,15.1
E00100969,32.4,39.7,17.6,10.3
E00100970,23.6,26.4,30.6,19.4
E00100971,39.1,24.8,18.8,17.3
E00100972,25.3,29.7,27.5,17.6
E00100973,29.5,37.7,17.2,15.6
E00100974,17.9,40.5,27.4,14.3
E00100975,24.7,38.3,29.6,7.4
E00100976,29.6,37,16,17.3
E00100977,33.6,28,19.2,19.2
E00100978,31,29.8,28.6,10.7
E00100979,32.9,27.4,27.4,12.3
E00100980,39,29.2,16.2,15.6
E00100981,15.2,14.1,60.9,9.8
E00100982,12.1,28.6,38.5,20.9
E00100983,34.6,27.2,21,17.3
E00100984,28.9,20,32.6,18.5
E00100985,22.7,26.4,41.8,9.1
E00100986,15.5,10.3,60.3,13.8
E00100987,18.1,16.7,52.9,12.3
E00100988,37.6,22.6,22.6,17.3
E00100989,24.5,27.8,33.1,14.6
E00100990,21.3,35,37.5,6.3
E00100992,10.3,29.4,45.6,14.7
E00100993,27.5,28.6,27.5,16.5
E00100994,37.2,28.2,16.7,17.9
E00100995,27,31.2,22.7,19.1
E00100996,36.5,26.1,17.4,20
E00100997,36,23.7,20.2,20.2
E00100998,32.3,33.3,11.5,22.9
E00100999,39.3,27.4,11.1,22.2
E00101000,35.8,23.9,29.4,11
E00101001,30.3,34.3,14.1,21.2
E00101002,14,34,38,14
E00101003,18.8,43.6,18.8,18.8
E00101004,33.9,33,25.7,7.3
E00101005,38.9,27,18.9,15.2
E00101006,36.8,21.6,16,25.6
E00101007,25.9,28,26.6,19.6
E00101008,21.3,25.8,39.3,13.5
E00101009,27.6,38.8,13.4,20.1
E00101010,25,29.5,30.3,15.2
E00101011,13.7,21.9,49.3,15.1
E00101012,32.9,26,28.8,12.3
E00101013,38.6,18.6,30.3,12.4
E00101014,23.6,18.2,40,18.2
E00101015,42.5,25.2,22.8,9.4
E00101016,13.2,43.4,38.2,5.3
E00101017,23,32.8,39.3,4.9
E00101018,26.2,23.8,40.5,9.5
E00101019,16.9,35.2,25.4,22.5
E00101020,10.8,36.1,42.2,10.8
E00101021,22.5,36.9,27,13.5
E00101022,33.3,28.6,26.2,11.9
E00101023,32.9,28.1,18.6,20.4
E00101024,28.3,29.3,30.3,12.1
E00101025,0,25,50,25
E00101026,13.1,23,50.8,13.1
E00101027,18.5,18.5,47.7,15.4
E00101028,35.4,30.5,25.6,8.5
E00101029,7.3,34.1,46.3,12.2
E00101038,29,29,25.2,16.8
E00101039,13.5,18.9,47.7,19.8
E00101040,20.5,19.7,43.3,16.5
E00101041,24.3,20.7,37.9,17.1
E00101042,19,22.2,39.9,19
E00101043,22.2,25.5,38.6,13.7
E00101053,40.2,15.3,30.7,13.8
E00101054,25.3,22.7,40.9,11
E00101055,28.4,24.5,36.3,10.8
E00101056,26.2,14,49.5,10.3
E00101057,27.2,22.1,40.4,10.3
E00101058,48.1,19.5,17.8,14.5
E00101059,32.1,11.9,44,11.9
E00101060,22.6,16.4,49.7,11.3
E00101061,43.9,16.7,29.3,10.1
E00101062,36.6,15.7,34.3,13.4
E00101063,35.7,11.3,40.9,12.2
E00101064,34.1,15.2,46.2,4.5
E00101065,28,18.3,35.4,18.3
E00101163,49.6,13,27.6,9.8
E00101164,45.9,10.1,37.7,6.3
E00101165,46.3,7.4,40.5,5.8
E00101166,50.3,8.7,29.5,11.4
E00101167,38.6,11.7,37.2,12.4
E00101168,58.8,9.8,22.7,8.8
E00101169,44.4,12.2,34.4,8.9
E00101170,56.2,6.5,28.1,9.2
E00101171,46.1,8.4,35.3,10.2
E00101172,41,10.3,41,7.7
E00101173,59,9.4,25.9,5.8
E00101174,46.9,13.4,34.6,5
E00101175,39.9,9.8,41.5,8.7
E00101176,51.1,10.9,31.5,6.5
E00101177,36.4,12.4,46.3,5
E00101178,45.1,3.8,39.1,12
E00101179,42.6,8.1,41.9,7.4
E00101180,46,13.7,27.3,12.9
E00101189,45.9,10.1,27.7,16.2
E00101190,41.4,12.5,25.8,20.3
E00101191,39.7,8.8,37.5,14
E00101192,51.7,10.2,27.9,10.2
E00101193,46.3,8.2,26.5,19
E00101194,48.5,14,20.5,17
E00101201,37.3,9.3,42,11.3
E00101211,64.5,9.7,19.4,6.5
E00101215,46.9,5.6,42.6,4.9
E00101217,42,9.1,34.3,14.7
E00101222,47.6,7.3,25.8,19.4
E00101226,46.9,11.5,26.9,14.6
E00101228,51.6,4.9,22.1,21.3
E00101253,39.6,8.1,39.9,12.5
E00101255,59.4,5.3,7.5,27.8
