geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00076717,71.5,17,11.5
E00076719,73.4,20.8,5.8
E00076721,83.8,13.6,2.6
E00076722,73.7,16.4,9.9
E00076723,72.5,16.8,10.7
E00076724,70.7,19.5,9.8
E00076726,76.8,14.4,8.8
E00076729,76.4,12,11.6
E00076731,77.3,16,6.7
E00076732,87.7,8.5,3.7
E00076733,72.9,23.7,3.4
E00076734,85.2,10.1,4.7
E00076737,73.4,20.6,6
E00076738,77.4,15.9,6.7
E00076739,78.1,15.6,6.3
E00076742,82.3,14.8,2.9
E00076744,77.3,17.2,5.5
E00076747,76.7,15.3,8.1
E00076752,65.3,22.3,12.4
E00076999,72.3,16.4,11.3
E00077000,76.2,17,6.7
E00077001,72.3,21.2,6.5
E00077008,78.2,18.5,3.2
E00077010,66.8,22.7,10.5
E00077013,79.4,16.5,4.1
E00077014,85.5,8.9,5.6
E00077015,76.9,16,7.1
E00077032,79.7,14.2,6
E00077043,74.7,17.4,7.9
E00077047,69.1,19.4,11.5
E00077150,72.4,18.4,9.2
E00077151,79.2,15.8,5
E00077152,79.7,14.7,5.6
E00077153,72.8,19.7,7.5
E00077154,76.9,13.2,9.9
E00077155,72.9,17.6,9.5
E00077156,67.7,13.2,19.1
E00077158,78,15.4,6.7
E00077159,80.7,13.6,5.8
E00077161,71,22.8,6.3
E00077164,71.8,19.2,9
E00077166,71.7,17.1,11.3
E00077168,78.9,15.5,5.6
E00077169,77.1,16,6.9
E00077170,77.2,16.6,6.2
E00077173,69.5,19.7,10.8
E00077175,79.7,15,5.2
E00077176,61.1,29.9,9
E00077177,75.2,11.2,13.5
E00077178,69.8,22.1,8.1
E00100653,81.3,15.5,3.2
E00100654,77.8,14.4,7.9
E00100655,76,16.6,7.4
E00100656,77.5,17.6,4.9
E00100657,80.4,15.1,4.6
E00100658,83.7,13.5,2.8
E00100659,80.2,16.4,3.4
E00100670,79.7,12.7,7.6
E00100674,86.1,9.4,4.5
E00100676,86.4,12.6,1
E00100677,69.2,16.7,14.1
E00100678,74.3,19.8,5.9
E00100679,78.6,16.8,4.6
E00100680,87.1,8.5,4.4
E00100681,83.4,13.1,3.5
E00100682,72.9,20.4,6.8
E00100683,77.7,18.2,4.1
E00100684,80.5,14.4,5.1
E00100685,73.9,21.1,5
E00100686,65.7,24.3,10
E00100687,77.8,16.1,6.1
E00100688,82.5,14.7,2.8
E00100689,78.1,15.5,6.4
E00100690,81.9,13.9,4.3
E00100691,81,13.7,5.3
E00100692,82.1,12.3,5.6
