areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00077348,60.9,6.6,32.6
E00077349,70.9,6.5,22.6
E00077350,68.1,8.6,23.3
E00077351,70,6.7,23.3
E00077352,65.9,1.9,32.2
E00077353,72.5,6,21.5
E00077354,83.9,3.1,13
E00077355,65.2,6.2,28.6
E00077356,69.8,2.3,27.9
E00077357,80.8,2.2,17
E00077359,85.8,3.1,11.2
E00077360,81.1,4.1,14.8
E00077361,69.3,5.4,25.3
E00077362,83.2,1.3,15.4
E00077363,74.2,1.8,24
E00077364,74.4,7.6,17.9
E00077365,65.1,3.7,31.1
E00077367,71.3,5.6,23.1
E00077368,84.6,2.4,13
E00077369,75.8,4.4,19.8
E00077370,78.9,5,16.2
E00077371,75.9,6.7,17.4
E00077372,73.8,2.6,23.5
E00077373,70.1,10.3,19.6
E00077374,76.9,4.3,18.8
E00077375,88.2,1.7,10
E00077376,83.2,2.8,14
E00077377,83.7,3,13.3
E00077378,72,6.3,21.8
E00077379,80.6,2.3,17.1
E00077380,71,5.5,23.5
E00077381,68.2,4.1,27.7
E00077382,81.1,5.4,13.6
E00077383,69.6,11.6,18.8
E00077384,64.7,4.4,30.9
E00077385,82.4,4.8,12.9
E00077386,82.8,3,14.2
E00077387,81.5,3.5,15
E00077388,68.4,6.3,25.3
E00077389,69.7,8.7,21.7
E00077390,75.4,9.1,15.4
E00077391,70.4,4.9,24.7
E00077392,70.1,3.8,26.1
E00077393,73.1,1.6,25.2
E00077394,57.6,12.2,30.3
E00077395,68.4,11.7,19.9
E00077396,65.1,4.7,30.2
E00077397,59.5,9.2,31.3
E00077398,72.3,6.7,20.9
E00077399,60.3,9.7,30
E00077400,68.4,5.7,25.9
E00077401,71.1,5.5,23.5
E00077402,72.3,9.3,18.4
E00077403,66.8,10.1,23.1
E00077404,59.9,11.1,28.9
E00077405,82.6,8.1,9.3
E00077406,64.8,5.4,29.8
E00077407,68.4,8,23.6
E00077408,70.5,4.9,24.6
E00077409,69.5,14.6,15.9
E00077410,78.5,7,14.6
E00077411,58.5,10.9,30.6
E00077412,83.6,1.7,14.7
E00077413,79.7,5.1,15.3
E00077414,82.6,9.9,7.5
E00077415,81.7,10.5,7.8
E00077417,72.7,16.7,10.7
E00077418,84.6,7,8.4
E00077419,86.2,5.4,8.4
E00077420,87.1,6.1,6.8
E00077421,91.3,6.5,2.2
E00077422,93.1,3.6,3.3
E00077423,89.5,4.5,5.9
E00077424,88.5,6.4,5.1
E00077425,90.8,6.9,2.3
E00077426,93.5,2.2,4.4
E00077427,84.6,5.4,10
E00077428,86.6,9,4.4
E00077429,92.6,2.9,4.5
E00077430,90.8,2.3,6.9
E00077431,80.1,11,8.9
E00077432,90.3,3.6,6.1
E00077433,87.5,2,10.5
E00077434,79.8,4.4,15.8
E00077435,74.6,13.2,12.2
E00077436,89.8,6,4.1
E00077438,86.5,6.5,7.1
E00077444,75.2,3.7,21.1
E00077445,77.2,15.6,7.1
E00077446,89,2.8,8.1
E00077447,86.6,3.6,9.8
E00077448,87,6.3,6.6
E00077449,83.1,8,8.9
E00077450,59.4,15,25.6
E00077451,77.7,11.6,10.7
E00077452,76.8,11.6,11.6
E00077453,82.4,7.7,9.9
E00077454,60.9,15.8,23.2
E00077455,86.4,5.8,7.9
E00077456,82.3,7.5,10.2
E00077457,73.5,12,14.6
E00077458,80.9,8.1,11
E00077459,75.4,14.9,9.7
E00077460,83.7,9.4,6.9
E00077461,79.1,6.7,14.2
E00077462,80.8,4.8,14.4
E00077463,83,6.5,10.5
E00077464,83.9,7.3,8.7
E00077465,83.4,5,11.7
E00077466,80.2,9.2,10.7
E00077467,88.6,4.5,6.9
