areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00077348,32.8,35.9,19.1,12.2
E00077349,24,41.6,20.8,13.6
E00077350,38.6,31.8,12.1,17.4
E00077351,19,31,19,31
E00077352,23.7,38.2,18.3,19.8
E00077353,29.3,38.3,17.3,15
E00077354,27,43.7,11.9,17.5
E00077355,23.7,36.4,16.9,22.9
E00077356,24.8,27.1,18,30.1
E00077357,21.9,24.6,26.3,27.2
E00077359,29.9,44,10.4,15.7
E00077360,29.8,35.4,16.7,18.2
E00077361,25.6,28.9,17.4,28.1
E00077362,31.5,48.3,11.4,8.7
E00077363,42.1,22.2,14.3,21.4
E00077364,27.4,43.2,12.3,17.1
E00077365,31,37.3,21.5,10.1
E00077367,31,33.1,16.9,19
E00077368,32.2,42.5,17.1,8.2
E00077369,25.6,30.4,22.4,21.6
E00077370,29.5,43.2,12.2,15.1
E00077371,27.9,38.2,12.5,21.3
E00077372,31,31,16.7,21.4
E00077373,19.1,40.1,15.4,25.3
E00077374,38.5,34.1,13.3,14.1
E00077375,31.4,40.9,16.8,10.9
E00077376,38.8,32.6,11.6,17.1
E00077377,32.5,35,14.6,17.9
E00077378,36.9,38.5,10.8,13.8
E00077379,37.5,30.6,18.1,13.9
E00077380,38.4,32.6,14.5,14.5
E00077381,19.7,27.9,17.5,35
E00077382,26,45.8,16.8,11.5
E00077383,20.4,23.8,27.2,28.6
E00077384,27.8,25.6,18,28.6
E00077385,25.2,52,11.8,11
E00077386,36.2,48.9,9.2,5.7
E00077387,26.7,56.5,11.5,5.3
E00077388,41.4,18,12.5,28.1
E00077389,32,29.7,19.5,18.8
E00077390,26.9,31.7,22.8,18.6
E00077391,16.2,33.1,24.3,26.5
E00077392,33.8,36.8,12.8,16.5
E00077393,31.7,30.2,15.1,23
E00077394,41,23,15.6,20.5
E00077395,33.6,33.6,10.3,22.4
E00077396,32.5,23.6,15.4,28.5
E00077397,9.5,30.5,20,40
E00077398,19.6,28,29.9,22.4
E00077399,31.6,31.6,20.2,16.7
E00077400,22,26.8,25.2,26
E00077401,30.2,27,23,19.8
E00077402,24.2,28,21.2,26.5
E00077403,13.3,26.5,23,37.2
E00077404,17.5,31.7,26.2,24.6
E00077405,31.1,36.3,20,12.6
E00077406,18.9,23.8,20.5,36.9
E00077407,21.9,46.5,20.2,11.4
E00077408,28.4,37.1,16.4,18.1
E00077409,21.7,28.3,23.3,26.7
E00077410,32.8,32.1,15.3,19.8
E00077411,55.6,22.2,9.1,13.1
E00077412,27.9,52.4,12.9,6.8
E00077413,30.9,51.3,8.6,9.2
E00077414,29.7,37.4,18.7,14.3
E00077415,21.2,38.7,22.6,17.5
E00077417,21.8,37,19.3,21.8
E00077418,26.6,33.1,16.9,23.4
E00077419,21.3,33.1,19.7,26
E00077420,28.9,36.7,16.4,18
E00077421,20.9,34.1,25.6,19.4
E00077422,16.5,35.7,22.6,25.2
E00077423,24.4,39.8,16.3,19.5
E00077424,15,46.7,12.5,25.8
E00077425,14.5,40,9.1,36.4
E00077426,19.9,43.4,19.9,16.9
E00077427,34.1,36,14.5,15.4
E00077428,16.3,33.3,23.3,27.1
E00077429,17.5,41.7,15,25.8
E00077430,16.4,30.3,19.7,33.6
E00077431,22.4,37.4,21.1,19
E00077432,28,31.1,20.5,20.5
E00077433,32.9,38.4,15.1,13.7
E00077434,24.8,24.8,24.8,25.5
E00077435,27.7,37.2,22.6,12.4
E00077436,19.4,41.9,14.5,24.2
E00077438,23.7,29.6,21.5,25.2
E00077444,30.6,25.6,23.1,20.7
E00077445,25.6,36.3,18.8,19.4
E00077446,24.5,32.2,19.6,23.8
E00077447,24,27.2,16.8,32
E00077448,14.7,34.1,24,27.1
E00077449,21.8,25.2,21,31.9
E00077450,65.6,21.9,5.2,7.3
E00077451,24.5,37.4,18,20.1
E00077452,24.6,30,21.5,23.8
E00077453,22.1,34.4,16,27.5
E00077454,31.9,22.4,19,26.7
E00077455,21.4,35.7,20.6,22.2
E00077456,24.6,32.8,18.7,23.9
E00077457,31.8,30.3,15.9,22
E00077458,10.6,21.1,22.8,45.5
E00077459,24.1,28.3,20,27.6
E00077460,23.5,27.5,24.2,24.8
E00077461,22.7,32,18.8,26.6
E00077462,22.1,37.5,21.3,19.1
E00077463,23.2,35.1,16.6,25.2
E00077464,19.6,37,16.7,26.8
E00077465,15.6,31.1,25.4,27.9
E00077466,17.9,30,17.9,34.3
E00077467,20,30.8,14.6,34.6
E00077468,26.8,36.2,15.4,21.5
E00077469,26.1,35.3,13.4,25.2
E00077470,19,37.3,20.6,23
E00077471,15.4,32.5,19.5,32.5
E00077472,17.5,34.1,17.5,31
E00077473,19.3,28.1,16.7,36
E00077474,18.7,32,20,29.3
E00077475,38.5,28.6,17.7,15.1
E00077480,48.9,25.9,13.7,11.5
E00077502,24.3,35.3,12.5,27.9
E00077503,27.4,35.6,15.8,21.2
E00077504,47.9,31.6,5.1,15.4
E00077505,44.2,24.6,14.5,16.7
E00077506,20.5,37.5,12.5,29.5
E00077507,35.6,29.6,15.6,19.3
E00077508,29,30.6,20.2,20.2
E00077509,27.9,39.5,15.5,17.1
E00077510,14.2,43.9,17.6,24.3
E00077511,25.2,34.1,13.8,26.8
E00077512,28.9,38,18.3,14.8
E00077513,30,32.5,21.5,16
E00077514,24.6,34.9,18.3,22.2
E00077515,27.7,45.3,16.1,10.9
E00077516,33.1,45.1,12.8,9
E00077517,22.2,32.6,20,25.2
E00077518,26.6,42.7,12.9,17.7
E00077519,28.9,44.4,12.6,14.1
E00077520,26.5,38.1,20.4,15
E00077521,19.7,43.9,18.2,18.2
E00077522,27.9,34.1,17.1,20.9
E00077523,20.6,41.9,14.7,22.8
E00077524,34.8,37.8,13.4,13.9
E00077525,26.1,45.7,13.8,14.5
E00077526,40.2,34.2,6.5,19
E00077528,18.9,35.2,23,23
E00077529,27,33.3,18.3,21.4
E00077530,21.9,34.2,12.3,31.5
E00077531,27.1,33.3,11.6,27.9
E00077532,20.2,30.2,22.5,27.1
E00077533,24.5,34.5,23.7,17.3
E00077534,31.9,33.3,13.8,21
E00077535,31.1,26.7,18,24.2
E00077536,24.2,36.3,13.4,26.1
E00077538,62.1,34.9,1.8,1.2
E00077539,31.3,44,11.2,13.4
E00077540,20.3,35.8,22.8,21.1
E00077541,18.4,29.6,25.5,26.5
E00077542,19.8,31.4,24.8,24
E00077543,28.2,48.4,12.9,10.5
E00077544,14.8,42.6,18.9,23.8
E00077545,18.5,38.7,21,21.8
E00077546,23.3,36.7,18.3,21.7
E00077547,15.4,42.3,16.2,26.2
E00077548,24.8,30.1,18.8,26.3
E00077549,25.4,44.8,14.9,14.9
E00077550,10.4,39.6,25,25
E00077551,51.1,29.3,12,7.5
E00077552,19.7,28.3,26,26
E00077553,15.6,37,18.5,28.9
E00077554,21.4,24.5,13.3,40.8
E00077555,26.5,34.1,13.6,25.8
E00077556,34.3,30.9,16.3,18.5
E00077557,62.7,16.9,8.5,11.9
E00077558,48.8,23.4,14.9,12.9
E00077559,30.2,27.8,17.5,24.6
E00077560,21.7,29.6,22.6,26.1
E00077561,37,29.1,16.5,17.3
E00077562,20.2,33.6,20.2,26.1
E00077563,33.6,32.8,13.9,19.7
E00077564,19.7,29.1,26.5,24.8
E00077565,42.1,26.4,9.1,22.3
E00077566,33.1,24.8,18.8,23.3
E00077567,36.8,22.4,15.2,25.6
E00077568,30.7,28.1,16.7,24.5
E00077569,43.5,32.6,6.5,17.4
E00077570,31.5,35.4,12.6,20.5
E00077571,35.7,41.7,13,9.6
E00077574,31.1,32.1,16.6,20.2
E00077575,31.9,23.2,19.6,25.4
E00077582,27.8,39.1,15.9,17.2
E00077583,37.8,30.5,11.6,20.1
E00077584,39.1,31.1,14.6,15.2
E00077586,21.5,50.4,12.6,15.6
E00077587,25.2,33.9,17.4,23.5
E00077588,12.7,40.7,18.6,28
E00077594,35.4,39.1,13.7,11.8
E00077601,34.1,29.3,17.9,18.7
E00077602,37.4,33,18.3,11.3
E00077603,30.9,30.9,17.8,20.4
E00077604,22.9,32.8,19.8,24.4
E00077605,21.5,40.8,13.8,23.8
E00077606,23.7,38.2,19.1,19.1
E00077607,18.2,40.9,20.1,20.8
E00077608,27.6,26.9,17.2,28.4
E00077609,27.5,31.7,15.8,25
E00077610,25,34.7,18.5,21.8
E00077611,23.5,36.4,13.6,26.5
E00077612,19.4,28.7,15.7,36.1
E00077613,21.8,20.3,24.1,33.8
E00077614,28.5,40.7,15.4,15.4
E00077615,31.7,27.8,23.8,16.7
E00077616,16.7,26.2,26.2,31
E00077617,25.6,26.4,18.4,29.6
E00077618,33.6,28.4,18.7,19.4
E00077619,31,38.9,12.7,17.5
E00077620,23,27,23,27
E00077621,30.7,32.9,20,16.4
E00077622,60.2,19.4,13.6,6.8
E00077623,21.3,34.7,22.8,21.3
E00077624,13.3,33.6,21.1,32
E00077625,23.3,39.5,19.4,17.8
E00077626,29.7,42.2,14.1,14.1
E00077627,31.9,39.7,15.5,12.9
E00077628,14.3,46.2,14.3,25.2
E00077629,35.6,28.8,16.9,18.6
E00077630,34.4,26.1,15.1,24.3
E00077631,37.9,30.7,16.4,15
E00077632,28.8,34.6,16.7,19.9
E00077633,64.7,23.7,7.2,4.3
E00077634,20.9,28.4,20.3,30.4
E00077635,48.3,24.2,9.4,18.1
E00077636,26.3,30.9,16.6,26.3
E00077637,37.9,35.7,9.3,17.1
E00077638,29.6,26.7,18.5,25.2
E00077639,43.3,32.5,11.7,12.5
E00077640,16.9,33.8,17.7,31.5
E00077641,29.8,39.7,16.8,13.7
E00077642,24.4,41.5,19.5,14.6
E00077643,24.6,39.2,16.9,19.2
E00077644,31.1,32,10.7,26.2
E00077645,11.9,38.1,16.4,33.6
E00077646,24.1,29.6,21.6,24.7
E00077647,18.6,37.2,19.9,24.4
E00077648,43.1,25.4,14.6,16.9
E00077649,16.2,35.9,15.4,32.5
E00077650,18,29.5,18.9,33.6
E00077651,23.3,37.2,13.4,26.2
E00077652,21.8,19.3,16.8,42
E00077653,9.7,28.3,21.2,40.7
E00077654,23.5,24.2,18.2,34.1
E00077655,22.2,41.8,15.2,20.9
E00077656,15.2,24.8,10.4,49.6
E00077657,24.5,40,11.8,23.6
E00077658,29.9,37.2,19,13.9
E00077659,25.2,36.2,14.2,24.4
E00077660,44.7,23.7,14,17.5
E00077728,14.8,38.5,15.6,31.1
E00077729,21.9,31.3,17.5,29.4
E00077730,29.2,32.5,17.5,20.8
E00077731,28.3,26.2,16.6,29
E00077732,32.9,23.3,21.9,21.9
E00077733,29.9,20.4,20.4,29.3
E00077734,20,24.6,23.1,32.3
E00077735,18.2,30.8,16.1,35
E00077736,20.6,32.8,19.1,27.5
E00077737,26.9,32.7,9.6,30.8
E00077738,30.8,30.2,15.1,23.9
E00077739,23.5,28.6,24.4,23.5
E00077740,28.2,33.3,13.7,24.8
E00077741,20,32.1,13.6,34.3
E00077743,30.5,25.9,23,20.5
E00077744,20.5,29.5,18.9,31.1
E00077745,19,28.6,21.4,31
E00077746,19,22.6,24.8,33.6
E00077747,18,23.4,33.3,25.2
E00077748,24.2,33.3,18.2,24.2
E00077749,31.4,27.7,21.9,19
E00077750,14.8,20.7,23,41.5
E00077751,26.5,32.6,15.2,25.8
E00077752,22.1,24,18.2,35.7
E00077753,14.8,21.5,14.1,49.6
E00077754,20.4,27.7,13.9,38
E00077755,19.4,35.8,19.4,25.4
E00077756,25,23.7,22.4,28.9
E00077757,20,29.6,19.3,31.1
E00077758,33.1,35.1,15.6,16.2
E00077759,31,31.8,15.5,21.7
E00077760,17.7,42.4,18.4,21.5
