areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00077348,50.8,11.7,18,19.5
E00077349,43.3,13.4,23.6,19.7
E00077350,48.6,10.8,18,22.5
E00077351,49.7,4.1,21.1,25.2
E00077352,56.1,9.3,15,19.6
E00077353,46.9,11.5,24.6,16.9
E00077354,42.6,6.5,38.1,12.9
E00077355,47.2,13,20.3,19.5
E00077356,62.1,5.6,14.3,18
E00077357,56.8,5.8,14.4,23
E00077359,41.5,9.3,28,21.2
E00077360,49.5,8.6,21,21
E00077361,50.7,13.2,16.7,19.4
E00077362,47.6,6.3,28.6,17.5
E00077363,52,6.4,19.2,22.4
E00077364,42.3,6.7,27.6,23.3
E00077365,47.5,8.2,18.9,25.4
E00077367,46.9,8.3,22.1,22.8
E00077368,43.4,15.6,26.2,14.8
E00077369,41.1,11.9,27.2,19.9
E00077370,50.9,7.4,21.5,20.2
E00077371,39.2,4.7,31.8,24.3
E00077372,40.8,15.2,20,24
E00077373,49.7,7.4,20.1,22.8
E00077374,41.3,11.1,24.6,23
E00077375,42,9.8,29.5,18.8
E00077376,49.2,9.4,18,23.4
E00077377,45.4,9.2,31.9,13.4
E00077378,47.5,6.9,25.7,19.8
E00077379,52.7,13.7,15.1,18.5
E00077380,39.4,9.4,26.8,24.4
E00077381,58.1,7.6,13.4,20.9
E00077382,40.9,11.4,24.2,23.5
E00077383,47.3,9.5,24.4,18.7
E00077384,51.6,12.1,14.6,21.7
E00077385,40.5,9.9,24,25.6
E00077386,57.5,6.6,20.8,15.1
E00077387,28.3,5.4,43.5,22.8
E00077388,61.4,9.8,9.1,19.7
E00077389,58,7.2,15.9,18.8
E00077390,55.6,8.6,13.6,22.2
E00077391,59,7.7,17.5,15.8
E00077392,53.8,10.3,14.5,21.4
E00077393,54.3,6,16.4,23.3
E00077394,50.5,11.7,16.2,21.6
E00077395,50.4,9.6,16.8,23.2
E00077396,58.6,10.3,14.7,16.4
E00077397,52.3,10.7,14.8,22.1
E00077398,51.8,5.4,17,25.9
E00077399,48.7,9.4,17.9,23.9
E00077400,54.1,8.9,14.4,22.6
E00077401,58.1,4.3,16.2,21.4
E00077402,59.1,4.1,17,19.9
E00077403,52.7,5.3,20.1,21.9
E00077404,50.4,9.4,17.1,23.1
E00077405,51.6,8.4,27.2,12.8
E00077406,46.8,11.3,23.4,18.4
E00077407,60,4.5,14.5,20.9
E00077408,51.4,5.6,15.5,27.5
E00077409,49.1,10.1,22,18.9
E00077410,53.1,3.1,24.6,19.2
E00077411,58.6,13.8,10.3,17.2
E00077412,44.1,11.8,21.3,22.8
E00077413,41.1,7.1,25,26.8
E00077414,42.3,16.5,29.9,11.3
E00077415,34.6,17.3,36.3,11.7
E00077417,44.1,13.1,31.7,11
E00077418,43.6,10.4,36.8,9.2
E00077419,35.4,14.6,39.2,10.8
E00077420,36.8,17.4,35.4,10.4
E00077421,35.3,14.4,43.8,6.5
E00077422,27.6,9.7,47.6,15.2
E00077423,37.4,10.4,40.9,11.3
E00077424,36.4,11.9,43.4,8.4
E00077425,31.2,12.8,50.4,5.7
E00077426,39.6,10.4,43.1,6.9
E00077427,33.9,11.3,43,11.8
E00077428,37.8,7.4,41.5,13.3
E00077429,29.5,10.1,43.9,16.5
E00077430,31.6,15.3,37.9,15.3
E00077431,38.3,16.5,27.7,17.6
E00077432,31.9,16.6,36.8,14.7
E00077433,28.6,13.6,36.7,21.1
E00077434,41.5,11.6,24.4,22.6
E00077435,39,15.1,33.3,12.6
E00077436,35.6,10.6,42.5,11.3
E00077438,35.9,11.5,38,14.6
E00077444,47.1,7.4,25,20.6
E00077445,51.3,9.4,23,16.2
E00077446,47.5,9,32.8,10.7
E00077447,45.1,7.3,30.5,17.1
E00077448,41.5,8.8,35.1,14.6
E00077449,37.9,6.9,39.1,16.1
E00077450,44.3,6.6,26.2,23
E00077451,47.3,7.1,26.6,18.9
E00077452,50,9.6,28.8,11.5
E00077453,43.4,7.8,34.9,13.9
E00077454,48,5.7,28.5,17.9
E00077455,41.3,5.3,32,21.3
E00077456,37,8.4,35.1,19.5
E00077457,37.3,11.9,32.8,17.9
E00077458,41.2,9.3,26,23.5
E00077459,49.7,9.7,21.7,18.9
E00077460,42.7,5.8,31.6,20
E00077461,50,6.8,27.4,15.8
E00077462,48.8,7.3,29.9,14
E00077463,47.3,10.3,27.1,15.3
E00077464,43.8,5.7,29.9,20.6
E00077465,38.8,8.2,36.5,16.5
E00077466,46.2,4.7,28.4,20.7
E00077467,39.7,4.1,38.7,17.5
E00077468,48.5,6.4,25.7,19.3
E00077469,41.1,4.8,34.2,19.9
E00077470,38.5,6.5,41.4,13.6
E00077471,45.8,7.8,34.6,11.7
E00077472,50,6,29.9,14.1
E00077473,39.4,6.7,33.9,20
E00077474,37,6.3,35.9,20.8
E00077475,48.3,11.8,22.7,17.2
E00077480,40.4,7.5,34.2,17.8
E00077502,42.8,9,39.2,9
E00077503,44.3,4.6,31.6,19.5
E00077504,33.8,6.8,44.6,14.9
E00077505,43,3.9,39.1,14.1
E00077506,38.1,9.5,36.1,16.3
E00077507,43.5,7.9,32.8,15.8
E00077508,34,11.1,37.9,17
E00077509,37.7,7.7,39.2,15.4
E00077510,39.5,9.6,34.5,16.4
E00077511,45.2,8.4,27.7,18.7
E00077512,49.3,6.6,27.6,16.4
E00077513,54.5,7.9,19.4,18.3
E00077514,39.5,8.9,32.5,19.1
E00077515,37.6,6.8,31.6,23.9
E00077516,45.9,6.4,26.6,21.1
E00077517,44.7,6.7,31.3,17.3
E00077518,36,9.6,30.1,24.3
E00077519,46.9,7.7,28.5,16.9
E00077520,44.4,5.6,31.5,18.5
E00077521,35.8,5.3,39.7,19.2
E00077522,38.3,12.8,26.2,22.7
E00077523,43.9,7.9,32.3,15.9
E00077524,49.7,6.3,24.6,19.4
E00077525,41.2,5.4,33.8,19.6
E00077526,48.6,6.9,27.4,17.1
E00077528,38.7,9.7,38.7,12.9
E00077529,44.4,10.5,28.1,17
E00077530,44.5,13.3,22.5,19.7
E00077531,50,6.7,26.8,16.5
E00077532,50.8,8.6,29.7,10.8
E00077533,41.7,6.3,34,18.1
E00077534,54.3,5.7,14.3,25.7
E00077535,54.7,7.4,22.6,15.3
E00077536,47.6,6.3,30.8,15.4
