areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00077348,42.9,2.4,54.8
E00077349,65.3,0.8,33.9
E00077350,48.9,3.9,47.2
E00077351,58.6,1.6,39.8
E00077352,39.3,4.7,56
E00077353,52.4,0.4,47.2
E00077354,59.8,1.2,39.1
E00077355,54.1,5,41
E00077356,63.3,2,34.7
E00077357,55.8,4.4,39.8
E00077359,45.7,5.9,48.4
E00077360,53,2.8,44.3
E00077361,54.2,4.9,40.9
E00077362,46,2.2,51.8
E00077363,55.7,5,39.4
E00077364,58.5,2.8,38.7
E00077365,45.9,7.4,46.7
E00077367,53.9,4.5,41.6
E00077368,45.7,2.6,51.7
E00077369,56.4,3.4,40.2
E00077370,64.9,1.2,33.9
E00077371,57.6,1.6,40.8
E00077372,51.7,3.3,45
E00077373,56.5,1.8,41.7
E00077374,50.8,3.3,45.9
E00077375,43.2,0.4,56.4
E00077376,51.2,2,46.8
E00077377,54.1,1.4,44.5
E00077378,44.6,2.2,53.1
E00077379,57,1.9,41.1
E00077380,53.2,3.4,43.4
E00077381,47,3.6,49.5
E00077382,55.1,2.4,42.4
E00077383,59.8,3.2,37
E00077384,54.9,6.6,38.5
E00077385,49.2,0,50.8
E00077386,41.9,1.2,56.9
E00077387,38.8,0.8,60.3
E00077388,49.8,6.4,43.8
E00077389,59.5,4.3,36.2
E00077390,60.7,3.4,36
E00077391,61.2,6.4,32.4
E00077392,47.2,2.8,50
E00077393,46.9,5.3,47.7
E00077394,51.6,8.2,40.2
E00077395,56.3,4.5,39.3
E00077396,50,6.4,43.6
E00077397,59.3,4.4,36.3
E00077398,56.3,3.5,40.2
E00077399,56.9,5,38.1
E00077400,56,2.7,41.2
E00077401,49.4,4.6,46
E00077402,60.4,5,34.5
E00077403,64,4.9,31.1
E00077404,48.3,5.4,46.3
E00077405,73.7,2.7,23.6
E00077406,50.9,4.5,44.5
E00077407,52.1,1.9,46
E00077408,62.1,2.6,35.3
E00077409,65.1,3.3,31.5
E00077410,50.6,3.9,45.6
E00077411,38.7,5.6,55.6
E00077412,45.8,1.5,52.7
E00077413,43,0,57
E00077414,52.4,0.5,47.1
E00077415,63,2.5,34.5
E00077417,61.8,3.4,34.9
E00077418,66.3,2.9,30.9
E00077419,56.8,2.2,41
E00077420,58.7,3.6,37.7
E00077421,54.5,3.3,42.2
E00077422,56.9,2.4,40.7
E00077423,49.8,2.1,48.1
E00077424,57.1,1.6,41.2
E00077425,57.4,2.5,40.1
E00077426,54.1,1.9,44
E00077427,47.9,1.8,50.3
E00077428,64.3,2.8,32.9
E00077429,55.3,4,40.7
E00077430,69.2,2.9,27.9
E00077431,67.1,2.9,30
E00077432,58.6,1.8,39.6
E00077433,55.6,1.5,42.9
E00077434,57.7,2.8,39.5
E00077435,63,3.5,33.5
E00077436,60.9,2.6,36.5
E00077438,72.8,2.2,25
E00077444,60.9,6.8,32.3
E00077445,65.8,7.2,27.1
E00077446,64.5,2.9,32.6
E00077447,61.2,4.5,34.3
E00077448,61.4,2.9,35.7
E00077449,64,4.7,31.3
E00077450,39.6,2.1,58.3
E00077451,62.2,3.3,34.4
E00077452,59.2,4.2,36.5
E00077453,64.6,0.4,35
E00077454,52.5,5.1,42.4
E00077455,56.8,3.4,39.8
E00077456,56.7,4.7,38.6
E00077457,54.9,3.7,41.4
E00077458,61.4,6.2,32.4
E00077459,56.9,6.1,37
E00077460,68.8,3.3,27.9
E00077461,56.1,5.3,38.6
E00077462,65.3,3.6,31.1
E00077463,69.8,0.7,29.5
E00077464,70.4,2.5,27.1
E00077465,64.2,4.2,31.7
E00077466,59.6,6.7,33.7
E00077467,68.8,1.8,29.4
E00077468,67.3,0.3,32.3
E00077469,62.7,1.7,35.6
E00077470,62.6,4.8,32.6
E00077471,68.7,4.6,26.7
E00077472,66.9,6.2,26.9
E00077473,73.3,1.6,25.1
E00077474,65.4,3.1,31.5
E00077475,62.1,4.3,33.6
E00077480,66.5,3.2,30.3
E00077502,55.6,1.3,43.1
E00077503,65.9,5.2,28.8
E00077504,31.2,0.9,67.9
E00077505,53.3,5.4,41.3
E00077506,59.4,3.7,36.9
E00077507,66.9,3.4,29.7
E00077508,64.8,1.7,33.5
E00077509,50.6,1.9,47.5
E00077510,57.8,3,39.2
E00077511,64.1,2.3,33.6
E00077512,56.4,0.4,43.2
E00077513,51.7,3.6,44.8
E00077514,59.3,4.9,35.7
E00077515,44.6,2.3,53.1
E00077516,45.1,2,52.9
E00077517,60.7,3.4,35.9
E00077518,55.7,3.3,41
E00077519,48.4,3.3,48.4
E00077520,66.5,2.2,31.2
E00077521,56.7,1.1,42.2
E00077522,58.6,1.7,39.7
E00077523,60.6,1.8,37.6
E00077524,52.1,1.1,46.8
E00077525,54.8,1.9,43.3
E00077526,54.5,2.5,43
E00077528,65.8,0.9,33.3
E00077529,62.5,3.8,33.8
E00077530,57.6,4.4,38
E00077531,71.2,5.5,23.3
E00077532,67.2,2.2,30.6
E00077533,56.3,4.7,39
E00077534,51.9,4.5,43.6
E00077535,57.8,3,39.2
E00077536,66.5,3.5,30
E00077538,12.3,1.3,86.4
E00077539,49.6,0.8,49.6
E00077540,60.9,2.4,36.8
E00077541,62.8,4.1,33.2
E00077542,59.9,3.9,36.2
E00077543,43.2,0.9,56
E00077544,54.9,1.6,43.5
E00077545,56.3,2.8,40.9
E00077546,60.7,2.4,36.8
E00077547,63,1.4,35.5
E00077548,62.5,3.5,34
E00077549,51.6,2.2,46.2
E00077550,61.1,5.3,33.6
E00077551,33.5,0.5,66
E00077552,53,5.3,41.7
E00077553,64.7,0.4,34.9
E00077554,56.3,2.5,41.2
E00077555,55.4,2.7,41.9
E00077556,63.1,2.1,34.8
E00077557,47.8,3.3,48.9
E00077558,61.1,4.1,34.8
E00077559,46.5,4.9,48.6
E00077560,53.7,7,39.3
E00077561,48,6.7,45.3
E00077562,54.5,3.3,42.3
E00077563,50,1.7,48.3
E00077564,52.4,3.9,43.7
E00077565,44.8,3.4,51.7
E00077566,51.4,4.1,44.5
E00077567,53,5.3,41.7
E00077568,51.4,6.6,42
E00077569,42.8,3.1,54.1
E00077570,48,2,50
E00077571,45,3,52
E00077574,53.9,5.4,40.7
E00077575,59.1,5.6,35.3
E00077582,45.7,1.5,52.8
E00077583,47,8.4,44.6
E00077584,60.6,3.9,35.5
E00077586,42.4,3.3,54.2
E00077587,55.1,5.3,39.5
E00077588,61.5,0,38.5
E00077594,53.7,2.8,43.5
E00077601,73.1,2.3,24.5
E00077602,70.6,2.6,26.8
E00077603,45.1,2.3,52.6
E00077604,66,4,30
E00077605,57.5,0,42.5
E00077606,61.2,2.3,36.5
E00077607,54.7,2.1,43.1
E00077608,68.8,2.5,28.8
E00077609,53,1.7,45.2
E00077610,61.3,2.3,36.5
E00077611,56.2,2.8,41
E00077612,67.6,2.7,29.7
E00077613,76.4,3.1,20.5
E00077614,66.8,2.8,30.4
E00077615,62.1,1.8,36.2
E00077616,70.3,3.1,26.6
E00077617,73.4,3.4,23.2
E00077618,64,0,36
E00077619,57.1,2.1,40.8
E00077620,64.9,0.3,34.8
E00077621,69.8,3.5,26.7
E00077622,54,4.7,41.3
E00077623,69.6,3.1,27.3
E00077624,67.7,3.9,28.4
E00077625,58.8,3.1,38
E00077626,52.8,2.4,44.8
E00077627,49.1,3.2,47.7
E00077628,54.7,0.8,44.5
E00077629,59.3,1.8,38.9
E00077630,50.5,2.7,46.8
E00077631,48.1,0,51.9
E00077632,54.7,3,42.3
E00077633,40,0,60
E00077634,51,4.5,44.5
E00077635,49.4,2.9,47.7
E00077636,54.7,4.3,41
E00077637,53.5,0.8,45.7
E00077638,56.1,5.6,38.3
E00077639,47,2.5,50.5
E00077640,48.8,3.4,47.8
E00077641,52.8,1.6,45.7
E00077642,54.8,2.8,42.3
E00077643,55.4,1.6,43
E00077644,52.9,5.8,41.3
E00077645,62.7,3.6,33.7
E00077646,60.8,4.3,35
E00077647,51.4,5.4,43.2
E00077648,57.9,4.7,37.3
E00077649,61,2.5,36.5
E00077650,56.3,2.1,41.5
E00077651,57,4.8,38.2
E00077652,46.5,7.3,46.2
E00077653,57,4.6,38.4
E00077654,40.2,10.7,49.1
E00077655,54.6,3.4,42
E00077656,33.3,7.9,58.9
E00077657,43.6,3.2,53.2
E00077658,55.9,1.1,43
E00077659,55.9,2.3,41.8
E00077660,49.5,1,49.5
E00077728,52.7,5,42.3
E00077729,47.5,7,45.5
E00077730,50.8,8.8,40.4
E00077731,61.6,6,32.4
E00077732,37.5,7.5,55
E00077733,42.4,6.1,51.5
E00077734,55.7,4.2,40.1
E00077735,46.5,5.2,48.3
E00077736,56.7,3.2,40.1
E00077737,44,6.2,49.8
E00077738,58.9,9.8,31.3
E00077739,56,7.1,36.9
E00077740,62,2.1,35.9
E00077741,62,6.1,31.9
E00077743,48,6.3,45.7
E00077744,60.4,2.9,36.7
E00077745,53.7,7.4,38.9
E00077746,49,6.9,44.1
E00077747,64.5,6.1,29.4
E00077748,51.4,5.2,43.4
E00077749,66.2,1.9,31.9
E00077750,53.6,6.7,39.7
E00077751,62.5,4.1,33.5
E00077752,52.5,6.5,41
E00077753,38.3,7.2,54.5
E00077754,47.2,6.2,46.6
E00077755,64.7,5.2,30.1
E00077756,61.4,3,35.5
E00077757,56.3,3.9,39.9
E00077758,46.7,3.4,49.8
E00077759,56.3,3.8,39.9
E00077760,59.6,3.3,37
E00077761,50,1.3,48.7
E00077762,56.5,4.2,39.3
E00077763,48.5,2.6,48.9
E00077764,60.5,3.7,35.7
E00077765,56,3.1,41
E00077766,52.9,0,47.1
E00077767,55.6,4.4,40
E00077768,40.4,0.4,59.1
E00077769,72.5,1.9,25.6
E00077770,65.5,3.8,30.7
E00077771,70.8,3.9,25.3
E00077772,66.8,3.1,30.1
E00077773,57,6.5,36.6
E00077774,57,6.3,36.7
E00077775,40.5,5.7,53.7
E00077776,67.9,0.9,31.3
E00077777,66.5,4,29.5
E00077778,62.1,2,35.9
E00077779,54.3,1.1,44.6
E00077780,59.7,2.4,37.9
E00077781,61,3.6,35.4
E00077783,64.9,3.7,31.4
E00077784,58,2.1,39.9
E00077785,48.3,1.9,49.8
E00077786,56.6,3.5,39.9
E00077787,47,1.3,51.7
E00077788,47.9,1.8,50.2
E00077789,52.1,4.1,43.8
E00077790,54.8,2.2,43
E00077791,59.5,2.7,37.8
E00077792,52.3,2.3,45.4
E00077793,65.1,4.4,30.5
E00077803,36.8,1,62.2
E00077804,51.5,3.9,44.6
E00077805,49,2.4,48.6
E00077806,61.9,1.7,36.4
E00077807,51.9,2.5,45.6
E00077808,43.9,6.2,49.9
E00077809,66.4,1.4,32.3
E00077811,54.5,1.8,43.7
E00077838,59.4,2.3,38.3
E00077839,58.5,0.7,40.8
E00077840,52.2,3.3,44.5
E00077841,53.6,3.8,42.6
E00077842,32.1,3.3,64.6
E00077843,54.1,2.7,43.1
E00077844,51.2,0.4,48.4
E00077845,62,1.8,36.2
E00077846,42.4,2.4,55.1
E00077847,57.1,2.2,40.7
E00077848,52.7,1.6,45.7
E00077849,52.7,0.8,46.5
E00077850,45.2,1.9,52.9
E00077851,49.4,3.7,46.9
E00077852,50.8,2.4,46.8
E00077853,59.7,3,37.3
E00077854,65.8,3,31.2
E00077855,60.2,1.6,38.2
E00077856,60.9,3,36.2
E00077857,73.3,1.2,25.5
E00077858,48.5,2.1,49.4
E00077859,50,2.1,47.9
E00077860,33.9,0.6,65.5
E00077861,49.6,1.9,48.4
E00077862,43.1,2.2,54.6
E00077863,46.1,1.6,52.3
E00077864,47,3.2,49.8
E00077865,49.1,2.1,48.7
E00077866,63.1,1.4,35.5
E00077867,27.9,0.9,71.2
E00077868,57.9,1.3,40.7
E00077869,50.4,1.5,48.1
E00077870,52.6,0.4,47
E00077902,43,0.7,56.4
E00077903,55.4,4.8,39.8
E00077905,66.4,4.7,28.9
E00077906,62.4,5.1,32.5
E00077907,64.5,2.8,32.7
E00077908,70,2,28
E00077909,75.4,0.5,24.1
E00077910,75.1,2,22.8
E00077911,69.3,4.2,26.4
E00077912,64.9,4.2,30.9
E00077913,78,2.8,19.1
E00077914,66.5,3.7,29.8
E00077915,72.5,2.8,24.8
E00077916,61.7,2.8,35.5
E00077917,57.7,2.3,40
E00077918,64.9,2.5,32.6
E00077919,56.5,2.3,41.2
E00077920,61.2,2.6,36.2
E00077921,66.1,2.2,31.7
E00077922,64,6.6,29.4
E00077923,54,2.7,43.3
E00077924,56.4,1.5,42.1
E00077925,68.8,2.3,28.9
E00077926,67.2,1,31.7
E00077927,46.2,1.7,52.1
E00077928,55.5,1.5,43
E00077929,56.2,3.9,39.9
E00077930,45.1,0,54.9
E00077931,53.8,4.6,41.7
E00077932,52.1,6.8,41.1
E00077933,69.5,4.2,26.3
E00077934,54.8,0.3,44.9
E00077935,52.7,2.9,44.5
E00077936,63.2,0.8,36
E00077937,49.2,2.3,48.5
E00077938,53.8,1.9,44.3
E00077939,70.2,3.8,26
E00077940,60.1,4.7,35.1
E00077941,58.2,1.8,40
E00077942,53.6,4.3,42.1
E00077943,72.5,0,27.5
E00077944,52.7,2.1,45.3
E00077945,65.8,2.9,31.3
E00077946,53.2,3,43.9
E00077947,31.5,1.9,66.7
E00077948,67.3,3.7,29
E00077949,48.4,3.1,48.4
E00077950,58.3,3.7,38
E00077951,66.3,0.6,33.1
E00077952,74.1,2.2,23.7
E00077953,61,0.9,38.1
E00077954,38.8,2.2,59
E00077955,57.6,5.8,36.6
E00077956,70.1,2.6,27.3
E00077957,55.4,3.7,41
E00077958,56.8,1.5,41.8
E00077959,49.8,6.3,43.9
E00077960,54.2,2.6,43.2
E00077961,53,4.1,42.9
E00077962,59.4,3.8,36.7
E00077963,56.7,1.5,41.8
E00077964,54.4,3.2,42.3
E00077965,55.3,1.6,43.1
E00077966,64.1,2.5,33.5
E00077967,53.5,3.7,42.8
E00077968,36.6,0,63.4
