geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00000576,88.1,3.9,8
E00000578,80.9,4,15.1
E00000579,76.2,5.1,18.7
E00000580,82.7,3,14.3
E00000581,81.4,4.3,14.3
E00000583,77.6,4.8,17.6
E00000584,79.5,3.3,17.2
E00000585,79.9,5.8,14.3
E00000586,88.3,3.2,8.5
E00000587,86.4,4.5,9
E00000588,78.3,5.2,16.5
E00000589,84.3,2.4,13.3
E00000590,79.9,4.3,15.8
E00000591,78.2,5.1,16.7
E00000592,85.1,6.1,8.8
E00000593,76.5,7.8,15.6
E00000594,84,3.6,12.5
E00000595,88,2.9,9
E00000596,78,6.2,15.7
E00000597,82.2,5.3,12.5
E00000598,80.7,5.4,13.9
E00000599,88.1,1.1,10.8
E00000600,72.1,6.1,21.8
E00000601,82.3,4,13.7
E00000602,77.3,6.7,16
E00000603,80.7,1.2,18
E00000604,68.8,8.9,22.2
E00000605,76.5,4.9,18.6
E00000606,72.6,4.7,22.7
E00000607,67.1,5.1,27.8
E00000608,71.1,4.8,24.1
E00000610,87.7,1.2,11.1
E00000611,81.4,5.6,13
E00000612,85,5,10
E00000613,85.4,4.5,10.1
E00000614,84,2.6,13.4
E00000615,89,4.4,6.6
E00000616,69.8,7,23.1
E00000617,83.7,2.7,13.6
E00000618,89.2,3.4,7.4
E00000619,87.6,2.4,10
E00000620,87.2,4.6,8.2
E00000807,76,9,14.9
E00000808,64.7,4,31.4
E00000809,81.7,3,15.2
E00000811,85.1,5.1,9.8
E00000812,86.5,3.1,10.4
E00000819,85.8,3,11.1
E00000820,85.4,4.9,9.7
E00000821,72.1,2.5,25.4
E00000822,81.2,6.6,12.2
E00000823,78.3,3.4,18.3
E00000824,81.7,1.8,16.5
E00000825,61.4,6.3,32.3
E00000826,85.9,1.6,12.5
E00000827,80.6,8.1,11.3
E00000828,78.9,2.4,18.7
E00000829,84.7,7.8,7.5
E00000830,65.9,3.9,30.3
E00000831,81.2,3.6,15.2
E00000832,86.5,5.1,8.4
E00000833,80.4,3.2,16.4
E00000834,89.4,3,7.6
E00000835,83.8,2.2,14
E00000836,83.9,3.1,13
E00000837,82.4,3.9,13.7
E00000838,71.1,2.2,26.7
E00000839,83.6,4,12.4
E00000840,70.5,3.4,26
E00000841,84.3,6,9.7
E00000842,77.2,3,19.8
E00000843,65.4,3.5,31.1
E00000844,85.5,4.5,10
E00000845,82.9,2.3,14.8
E00000846,86.9,6.6,6.4
E00000847,88.5,3.7,7.7
E00000848,82.5,5.5,12.1
E00000849,79.2,4.8,16.1
E00000850,86.2,4.8,8.9
E00000851,79.5,2.6,17.9
E00000852,88.5,7.2,4.3
E00000853,55,6,39
E00000854,87.4,2.6,10.1
E00000855,79,5.2,15.8
E00000856,87.5,2.3,10.2
E00000857,80.2,5.4,14.4
E00000858,87.4,3.8,8.7
E00000859,75.2,4.3,20.5
E00000860,80.2,4.7,15
E00000861,87.6,2.2,10.2
E00000863,84.5,4.7,10.8
E00000864,86.8,4.7,8.5
E00000865,83.5,3,13.5
E00000866,86.2,5,8.8
E00000867,81.8,3.6,14.6
E00000868,84.6,2.4,13
E00000869,85.8,3.4,10.8
E00001248,75.1,4,20.9
E00001302,85.2,5.4,9.4
E00001305,82.5,2,15.5
E00001306,67.2,4.4,28.4
E00001307,90.6,3.3,6.2
E00001309,71.4,3.9,24.7
E00001310,58.6,5,36.5
E00001311,85.3,3.3,11.4
E00001312,87.5,2.3,10.2
E00001313,83.4,4.5,12.1
E00001314,74.2,3.9,21.9
E00001315,71.9,5.9,22.2
E00001316,80.2,4.9,14.9
E00001317,84.4,1.7,13.9
E00001318,78.7,3.2,18.2
E00001319,79.7,3.9,16.3
E00001320,84.1,4.3,11.5
E00001321,87.5,1.7,10.8
E00001322,71.7,4.8,23.4
E00001323,87.7,2.5,9.8
E00001324,76.3,7.6,16.1
E00001325,70.4,6.2,23.4
E00001326,89.5,0.9,9.7
E00001327,63.2,7.4,29.4
E00001328,70,7.5,22.5
E00001329,68.1,2.6,29.3
E00001330,86.8,4.9,8.4
E00001331,78,3.3,18.7
E00001338,80.8,2.5,16.7
E00001339,83,5.8,11.2
E00001343,81,4.5,14.5
E00001344,74.8,4.2,20.9
E00001345,89.3,2.3,8.5
E00001347,84.7,5.5,9.8
E00001348,89,3.8,7.2
E00001377,88.1,3.2,8.7
E00001378,70.8,6.3,22.9
E00001379,78.2,6.5,15.3
E00001387,71.6,5.4,23
E00001388,48.6,2.9,48.6
E00001571,70.8,3.5,25.7
E00001574,74.2,7.9,17.9
E00001575,75.3,6.4,18.3
E00001576,84.1,2.5,13.4
E00001578,85.9,1.9,12.2
E00006964,70.3,4.1,25.6
E00006968,67.4,4.6,28
E00007003,79.6,4.7,15.7
E00007006,77.6,7.3,15.1
E00007008,82.1,4.5,13.5
E00007013,88.1,1.9,10
E00007014,83.9,3.6,12.4
E00007017,82.7,3.2,14
E00007034,75.2,4.7,20.2
E00007035,90.6,3.6,5.8
E00007036,67.9,2.7,29.4
E00007037,75.5,4.7,19.9
E00007038,76.1,1.5,22.4
E00007039,81.8,6.7,11.5
E00007040,88.1,2.8,9.2
E00007041,77.5,6,16.5
E00007042,74.5,5.5,20
E00007043,88.3,1.5,10.3
E00007044,74.6,3.4,22
E00007045,76.8,6.3,16.9
E00007047,71.6,5.5,22.8
E00007049,70.4,4.8,24.9
E00007050,88.5,2.9,8.7
E00007052,84.4,4.3,11.2
E00007054,90.6,2.6,6.7
E00007055,90.4,1.6,7.9
E00007056,85.9,4.6,9.4
E00007058,75.7,2.2,22.1
E00007059,77.2,7.4,15.4
E00007060,88.2,2.1,9.7
E00007061,83.5,3.5,13
E00007062,52.4,3.7,44
E00007063,79.3,4.3,16.5
E00007064,77.6,1,21.4
E00007066,81.5,2,16.5
E00007067,77.3,5.2,17.5
E00007068,78.3,6.8,14.9
E00007069,84.4,5.3,10.3
E00007070,67.6,6.5,25.9
E00007071,69.7,6.1,24.2
E00007072,87.2,2.6,10.1
E00007073,72.7,5.3,22
E00007208,85.1,3.3,11.6
E00007210,80.4,2,17.6
E00007211,79.6,5.5,14.9
E00007212,83.8,4,12.2
E00007213,81.1,4.5,14.4
E00007215,76.2,0.5,23.2
E00007216,84.5,4,11.5
E00007217,85.5,3.4,11.1
E00007219,88.4,2.7,8.9
E00007224,94.8,1.3,3.9
E00007225,87.8,3.8,8.5
E00007228,88.4,2.6,9
E00007229,88.9,3.1,8
E00007230,81.5,4.6,14
E00007231,87.9,4.3,7.8
E00007234,84.5,4.9,10.6
E00007236,85.2,0.9,14
E00007237,87.6,5.9,6.5
E00007238,72,8.1,19.9
E00007240,70.9,2,27.1
E00007241,87.7,4.1,8.2
E00007242,88.2,3,8.8
E00007243,88.5,3.5,8
E00007244,81.1,3.4,15.5
E00007293,82.2,5.4,12.4
E00007294,83.4,2.9,13.8
E00007295,90.5,1.8,7.8
E00007296,84.4,2.7,12.9
E00007297,78.3,2.4,19.3
E00007298,80.7,5.9,13.4
E00007299,82.7,4.6,12.7
E00007300,88.8,2.9,8.3
E00007301,89.1,1.6,9.4
E00007302,80.8,2.9,16.2
E00007303,89.2,2.2,8.7
E00007304,90.3,1.7,8.1
E00007305,86.4,6.5,7.1
E00007306,86.8,2,11.2
E00007307,90.8,1.7,7.5
E00007308,66.4,2.6,31.1
E00007309,92.2,3.4,4.4
E00007310,79.7,1.6,18.8
E00007311,87,0.7,12.2
E00007312,86.1,1.5,12.4
E00007313,92.4,2.8,4.9
E00007314,82.3,2.9,14.7
E00007315,91,0.6,8.4
E00007316,87.5,3.4,9
E00007317,81,4.6,14.4
E00007318,86,4.1,9.9
E00007319,89.2,3.8,7
E00007320,87.9,3.2,8.9
E00007321,88.2,3.3,8.5
E00007322,90,2.5,7.5
E00007323,88.5,5.6,5.9
E00007324,77.5,6.4,16.1
E00007325,82,2.5,15.5
E00007326,88.9,4.4,6.7
E00007327,88.9,2.4,8.7
E00007328,85.9,3.6,10.5
E00007329,90.1,1.2,8.6
E00007330,78.1,3.6,18.2
E00007331,78.3,5.1,16.6
E00007332,73.8,8.1,18.2
E00007333,83.7,4.1,12.2
E00007334,78,6.3,15.8
E00007417,55.7,3.7,40.5
E00007418,59.5,4.9,35.6
E00007419,79.9,5.5,14.6
E00007420,80.3,5.9,13.8
E00007421,49.9,4.3,45.8
E00007422,71.2,8,20.8
E00007423,72.4,5.9,21.7
E00007426,83.1,2.9,14.1
E00007427,73.8,3.4,22.9
E00007428,68.3,3.4,28.3
E00007429,79.1,2.8,18.2
E00007430,62.3,3.7,34
E00007431,77.2,4,18.8
E00007432,43.8,7.4,48.8
E00007433,75.2,7.3,17.4
E00007435,79.1,1.8,19.1
E00007437,75.1,6.4,18.5
E00007440,69.4,4.8,25.8
E00007443,64.1,4.9,30.9
E00007452,84.9,2.3,12.8
E00007453,73.2,6.8,20.1
E00007454,79.4,6,14.7
E00007455,79.3,5,15.7
E00007456,76.3,3.9,19.8
E00007457,77,5.2,17.7
E00007458,82.9,3.1,14
E00007539,77.5,4,18.5
E00007540,73.9,3.3,22.7
E00007541,74.4,8,17.6
E00007542,78.2,3.4,18.4
E00007543,70,6.9,23.2
E00007544,77.5,5.6,16.8
E00007545,70.6,4.6,24.8
E00007546,81.2,1.1,17.7
E00007547,85.2,3.4,11.4
E00007548,78.6,3.8,17.6
E00007549,73.6,3.9,22.5
E00007550,87.2,3.8,9
E00007551,86.4,4.7,8.9
E00007552,85,4.3,10.7
E00007553,62.5,4.4,33.1
E00007554,85,2.4,12.6
E00007555,79.8,5.5,14.7
E00007556,74.9,1.8,23.3
E00007557,69.5,4.7,25.8
E00007558,66.5,5.9,27.5
E00007559,78.3,3.1,18.5
E00007560,80.5,4.5,15
E00007561,85.4,3.4,11.1
E00007562,86,4.2,9.7
E00007563,72.6,2.4,24.9
E00007564,74.7,6.7,18.7
E00007565,74.2,3,22.9
E00007566,78.9,7.4,13.7
E00007567,72.2,5,22.8
E00007568,64.9,1.4,33.6
E00007569,69.5,4.3,26.2
E00007570,83,5.3,11.7
E00007571,55.5,5.5,39
E00007572,81.6,6.2,12.2
E00007573,54,3.2,42.9
E00007575,60.3,5.1,34.6
E00007576,59.4,9.4,31.2
E00007577,49,7.3,43.8
E00007578,79.1,6.1,14.8
E00007579,86.3,3.2,10.5
E00007580,62.8,5.9,31.3
E00007581,79.9,4.1,16
E00007583,61.9,4.9,33.2
E00007596,78.7,8.4,12.9
E00007597,77.7,6,16.3
E00007598,75.4,3.5,21.1
E00007599,84.3,2.8,12.9
E00007600,82.5,1.6,15.9
E00007601,86.5,3.2,10.3
E00007602,77,5.3,17.8
E00007603,84.5,7.3,8.2
E00007604,74.9,1.5,23.5
E00007605,74.9,5.6,19.4
E00007606,78.8,5.3,15.9
E00007608,81.8,5.6,12.5
E00007609,78.6,5.1,16.2
E00007610,85.8,2.7,11.5
E00007611,69.2,7.5,23.3
E00007612,84.4,4.8,10.8
E00007615,78.9,5.5,15.6
E00007628,86.6,3,10.4
E00007635,70.3,5.1,24.6
E00007643,81.1,3.6,15.4
E00007653,86.7,4.7,8.6
E00007753,77.6,3.5,18.9
E00007754,81.7,1.6,16.7
E00007755,79.3,3.6,17.1
E00007757,81.9,4.2,13.9
E00007758,83.6,3.5,12.9
E00007759,76.9,6.5,16.6
E00007760,78.3,4.1,17.6
E00007761,76.9,5.7,17.4
E00007762,57.1,0,42.9
E00007763,79.8,1.9,18.3
E00007764,71.6,4.5,23.9
E00007765,86.4,5,8.6
E00007766,85.3,4.5,10.3
E00007767,84.9,4.4,10.7
E00007768,81.9,5.9,12.2
E00007769,85.8,3.6,10.6
E00007770,80.4,5.2,14.4
E00007771,85.6,3.2,11.2
E00007772,79.3,7.7,13.1
E00007773,80.3,2.7,16.9
E00007774,77.4,5.4,17.2
E00007775,81.7,3.5,14.8
E00007776,69.9,5.9,24.2
E00007777,82.2,4.6,13.2
E00007778,81.4,2,16.5
E00007779,77,2.1,20.8
E00007780,73.6,3.9,22.6
E00007781,62.7,2.2,35
E00007782,60.7,5.3,34
E00007783,79.8,3.8,16.4
