geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00000576,69.6,26.2,2.8,0,1.4
E00000578,52.8,38.9,2.3,3.5,2.5
E00000579,65.9,26.1,2.9,3.7,1.4
E00000580,71.4,26.4,1.1,1.1,0
E00000581,64.3,25.4,4.5,3.8,2
E00000583,61.8,26.2,6.7,3.7,1.5
E00000584,70.1,23.4,4.1,1.2,1.2
E00000585,65.3,27.5,0.8,2.4,4
E00000586,72.9,23,2.9,0.3,0.9
E00000587,73.1,24.4,0.8,0.6,1.1
E00000588,57.2,32.4,4.2,3.4,2.9
E00000589,67.4,29,2.1,0.9,0.6
E00000590,56.7,35.5,4.9,1.4,1.4
E00000591,59.3,26.5,5.1,4.3,4.8
E00000592,73.1,21.5,4.3,0.5,0.5
E00000593,67.2,29.3,0.5,1.4,1.6
E00000594,74.9,21,0.3,3.3,0.6
E00000595,73.4,25.2,1,0.2,0.2
E00000596,56.9,30.5,9.7,2.6,0.3
E00000597,58.5,34.6,1.2,3.9,1.8
E00000598,63.5,31.4,3.7,0.5,0.9
E00000599,71.1,23.2,3.1,2,0.6
E00000600,64,26.5,4.7,3.1,1.7
E00000601,67,26.8,3.2,1.6,1.3
E00000602,68.2,23.1,4.7,2.3,1.7
E00000603,69.7,20.5,4.6,4,1.2
E00000604,50.9,27.6,6.8,12.5,2.2
E00000605,55.4,33.2,4.9,2.7,3.9
E00000606,55,25.7,10.4,4.4,4.4
E00000607,57.1,27.5,8.7,4.6,2.1
E00000608,62.8,24.2,5.9,4.2,2.8
E00000610,66.5,31.4,0.6,0,1.5
E00000611,65.2,29.2,2.6,1.2,1.8
E00000612,73.5,23.4,1.1,1.4,0.6
E00000613,65.6,28,3.7,1.6,1.1
E00000614,71.9,22.5,1.8,2.3,1.5
E00000615,79.4,15.3,1.9,1.6,1.9
E00000616,58.7,25.9,4.3,6,5
E00000617,76.3,16,6,0,1.7
E00000618,81.8,16.2,1.7,0.3,0
E00000619,61,35,2.1,0.5,1.3
E00000620,76.8,19.6,2,0.3,1.3
