geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00000576,42.5,45,4.2,8.3
E00000578,44.4,33.3,1.5,20.7
E00000579,33.3,48.6,0,18.1
E00000580,45.2,42.9,1.6,10.3
E00000581,45.7,31.5,0.5,22.3
E00000583,31.9,39.3,0,28.8
E00000584,39.2,45.8,0.8,14.2
E00000585,45.4,42.9,0,11.8
E00000586,49.2,42.7,1.6,6.5
E00000587,48.1,40.3,3.1,8.5
E00000588,34.4,42,0.8,22.9
E00000589,46.6,32.3,2.3,18.8
E00000590,33.1,35.6,11.9,19.5
E00000591,45.2,33.3,2.4,19
E00000592,22.6,32.1,34.3,10.9
E00000593,46.8,39.5,3.2,10.5
E00000594,56.7,36.6,0.7,6
E00000595,4.4,14.7,77.9,2.9
E00000596,37.6,36.1,0.8,25.6
E00000597,37.1,46.6,0.9,15.5
E00000598,39.8,50.4,0,9.8
E00000599,5.8,13.7,66.2,14.4
E00000600,38.7,43.7,4.9,12.7
E00000601,33.6,53.1,0,13.3
E00000602,20.6,52.7,5.3,21.4
E00000603,32.6,38.5,6.7,22.2
E00000604,21.6,25.1,1.8,51.5
E00000605,35.8,33.8,1.3,29.1
E00000606,19.9,27.7,18.4,34
E00000607,35.6,19.7,14.9,29.8
E00000608,32.8,36.8,1.6,28.8
E00000610,58.9,34.9,0,6.2
E00000611,50,43.6,0,6.4
E00000612,42.4,46.6,0.8,10.2
E00000613,43.5,41.2,0.8,14.5
E00000614,51.8,40,0,8.2
E00000615,44.3,42.6,0.8,12.3
E00000616,24.8,34.7,0.8,39.7
E00000617,33.1,37,1.6,28.3
E00000618,26.3,35.3,31.6,6.8
E00000619,51.6,41,0,7.4
E00000620,44.8,44.8,2.2,8.2
E00000807,13.1,12.1,57.9,16.8
E00000808,16.8,22.1,12.2,48.9
E00000809,5.3,18.1,56.4,20.2
E00000811,55,38.9,0,6.1
E00000812,46.9,40.6,0,12.6
E00000819,23.6,24.8,39.5,12.1
E00000820,43.4,42.6,1.6,12.3
E00000821,14.4,17.1,8.1,60.4
E00000822,23.2,40.4,6.1,30.3
E00000823,16.8,26.2,16.8,40.3
E00000824,28.3,19.8,27.4,24.5
E00000825,10.1,19.3,2.5,68.1
E00000826,33,25.2,6.1,35.7
