geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00000576,92.6,5.5,1.9
E00000578,85,14,1
E00000579,81.1,16.8,2.2
E00000580,85.9,11,3
E00000581,79.1,14.4,6.5
E00000583,78.2,19.4,2.4
E00000584,82.2,16.6,1.2
E00000585,84.5,14.2,1.3
E00000586,88,9.7,2.3
E00000587,87.6,9,3.4
E00000588,82.8,15.9,1.3
E00000589,84.5,12.8,2.7
E00000590,76.5,20.6,2.9
E00000591,81,16.7,2.3
E00000592,84.7,8.3,7
E00000593,87,9.5,3.5
E00000594,82.9,13.6,3.5
E00000595,79.3,9.1,11.5
E00000596,77.4,18.8,3.8
E00000597,80.8,16.2,3
E00000598,80.9,16.3,2.8
E00000599,74.7,13.1,12.2
E00000600,78.2,20.2,1.7
E00000601,85,14.2,0.8
E00000602,79.6,16.7,3.7
E00000603,76.8,16.8,6.4
E00000604,68.1,28.1,3.8
E00000605,74.4,21.7,3.9
E00000606,59.9,35.1,5
E00000607,68.9,27.5,3.7
E00000608,69.3,26.3,4.5
E00000610,88.9,8.4,2.7
E00000611,87.6,10.1,2.4
E00000612,89.8,8.8,1.4
E00000613,89.7,9,1.3
E00000614,85.7,11.7,2.6
E00000615,89.6,7.2,3.1
E00000616,74.1,24.2,1.7
E00000617,77.8,14.9,7.3
E00000618,86.1,7.1,6.8
E00000619,87.6,8.9,3.5
E00000620,89.5,6.6,3.8
E00000807,72,15.9,12.1
E00000808,59.8,34.8,5.4
E00000809,83.7,13.6,2.7
E00000811,85.9,10.4,3.7
E00000812,87.5,12,0.5
E00000819,81.3,10.6,8.2
E00000820,88.4,7,4.6
E00000821,64.4,28.2,7.4
E00000822,82.5,11.4,6.1
E00000823,74.6,21.2,4.2
E00000824,70.3,19.9,9.8
E00000825,60,35.9,4.1
E00000826,81.4,10.1,8.5
E00000827,81.3,12.6,6.1
E00000828,79.6,17,3.5
E00000829,87,8.1,4.9
E00000830,61.4,30.1,8.5
E00000831,80.7,14.6,4.8
E00000832,88.5,8.6,2.9
E00000833,73.3,18.7,8
E00000834,91.8,6.2,2
E00000835,84.9,10.8,4.3
E00000836,87.2,8.8,4.1
E00000837,80.1,15.5,4.4
E00000838,62.4,27.3,10.3
E00000839,90.7,7.7,1.7
E00000840,65.9,25.1,9
E00000841,85.2,9.7,5
E00000842,73.3,20.4,6.3
E00000843,62.5,29.7,7.7
E00000844,89.4,9,1.6
E00000845,75.7,19,5.3
E00000846,82.7,8.7,8.7
E00000847,92.5,5.6,1.9
E00000848,87.5,10.8,1.7
E00000849,75.9,16.2,7.8
E00000850,86.7,8.3,4.9
E00000851,77.8,15.5,6.7
E00000852,90.8,4,5.3
E00000853,51.5,42.7,5.8
E00000854,86.8,9.2,4
E00000855,73.4,17.2,9.4
E00000856,88.3,9.3,2.3
E00000857,73.1,15.6,11.3
E00000858,87.9,10.1,1.9
E00000859,75.9,19.8,4.2
E00000860,82.6,14.2,3.2
E00000861,87,9.6,3.4
E00000863,87.6,9.6,2.9
E00000864,82.8,8.3,8.9
E00000865,78.1,11.6,10.3
E00000866,89.3,9.5,1.3
E00000867,77.8,14.1,8.1
E00000868,78.6,15.3,6.1
E00000869,82.9,11,6.1
E00001248,72.2,18.3,9.5
E00001302,87.5,11.1,1.3
E00001305,82.4,13.9,3.7
E00001306,69.1,24.5,6.5
E00001307,89.9,7.8,2.3
E00001309,70.8,25.3,3.9
E00001310,58.7,39.1,2.2
E00001311,88.7,11.3,0
E00001312,89.7,9.5,0.9
E00001313,84.5,12.1,3.4
E00001314,72.4,24.2,3.4
E00001315,73.1,23.1,3.7
E00001316,76.6,14.5,9
E00001317,77.6,15.4,7.1
E00001318,75.8,14.6,9.6
E00001319,73.4,20.5,6.1
E00001320,86.2,12.4,1.4
E00001321,86.6,11.5,2
E00001322,68.1,27.1,4.8
E00001323,90.9,7.4,1.6
E00001324,81.1,16.4,2.5
E00001325,64.3,30,5.7
E00001326,86.9,11.1,2
E00001327,65,30.9,4.1
E00001328,70.2,23.3,6.5
E00001329,58.8,34.3,7
E00001330,88.6,9.8,1.6
E00001331,70,19.3,10.7
E00001338,78.8,17.5,3.7
E00001339,87.1,10.5,2.4
E00001343,77.5,15.4,7.1
E00001344,73.9,22.5,3.6
E00001345,89.8,6.8,3.4
E00001347,86.3,11.2,2.4
E00001348,89.9,7.8,2.3
E00001377,80.8,7.2,12
E00001378,69.2,26.4,4.4
E00001379,80.1,17.3,2.6
E00001387,67.1,24.6,8.4
E00001388,46.9,49.7,3.4
E00001571,66.1,29.6,4.3
E00001574,79,17.4,3.6
E00001575,74.1,20.6,5.2
E00001576,79.3,16.7,4
E00001578,85.2,11.9,2.8
E00006964,70.1,25.4,4.4
E00006968,66.5,29.3,4.2
E00007003,76.2,11,12.8
E00007006,76.8,14.7,8.4
E00007008,80.8,10.9,8.3
E00007013,85.7,6.8,7.6
E00007014,83.9,9.4,6.8
E00007017,70.6,12.9,16.5
E00007034,71.6,22.3,6.1
E00007035,92.4,5.3,2.3
E00007036,60.3,34.3,5.4
E00007037,68.4,27.7,3.9
E00007038,72.2,23,4.8
E00007039,86.5,11.2,2.2
E00007040,87.4,9.8,2.7
E00007041,70.2,23,6.8
E00007042,72.6,20.5,6.9
E00007043,79.6,10.1,10.3
E00007044,75.9,17.7,6.4
E00007045,71.8,19.1,9.1
E00007047,63.6,24.8,11.6
E00007049,66.5,27.1,6.3
E00007050,90.6,8,1.5
E00007052,90,8.1,1.9
E00007054,92,6,1.9
E00007055,91.4,7.5,1.2
E00007056,87.3,7.4,5.2
E00007058,70.3,19.4,10.3
E00007059,81.3,14,4.7
E00007060,89.7,7.3,2.9
E00007061,86.1,10.2,3.7
E00007062,53.5,41.4,5.1
E00007063,83.1,16.1,0.8
E00007064,68,20.3,11.7
E00007066,79.4,16.2,4.3
E00007067,79.7,17.7,2.6
E00007068,81.2,14,4.8
E00007069,89.4,8.1,2.5
E00007070,63.1,29,7.9
E00007071,69.7,25.8,4.5
E00007072,90.7,4.6,4.6
E00007073,70.3,22.8,6.9
E00007208,86.5,10.8,2.8
E00007210,75.6,20,4.4
E00007211,81.5,15.6,2.9
E00007212,79.6,13.1,7.3
E00007213,81.7,15.5,2.8
E00007215,63.4,23.1,13.4
E00007216,85.8,11.3,2.9
E00007217,81.8,13.6,4.5
E00007219,84.8,8.3,6.9
E00007224,92.2,5,2.9
E00007225,92.7,5.7,1.7
E00007228,88.5,8.6,2.9
E00007229,84.5,8.3,7.2
E00007230,83.8,14,2.3
E00007231,93,5.5,1.4
E00007234,88.6,7.8,3.6
E00007236,86.4,10.8,2.8
E00007237,87.3,7.5,5.2
E00007238,70.9,23.8,5.3
E00007240,69.2,24.8,6
E00007241,91.8,7.7,0.5
E00007242,87.1,10.8,2.1
E00007243,84.3,12.2,3.5
E00007244,81.7,15.7,2.6
E00007293,82.4,14.1,3.5
E00007294,82.1,13.1,4.8
E00007295,83.3,8.9,7.8
E00007296,77.2,16.5,6.3
E00007297,77.6,16.8,5.6
E00007298,80.1,13.1,6.9
E00007299,80,14.4,5.6
E00007300,84.7,7.6,7.6
E00007301,80,10.5,9.5
E00007302,77.7,16.5,5.8
E00007303,85.4,10.9,3.6
E00007304,88.3,8.9,2.8
E00007305,86.3,11.6,2.1
E00007306,84.8,14.4,0.8
E00007307,87.7,6.5,5.8
E00007308,60.3,35.6,4.2
E00007309,88.1,7.8,4.1
E00007310,77.5,17.5,5
E00007311,80.4,12.5,7
E00007312,82.7,10.8,6.6
E00007313,92,4,4
E00007314,82.9,15.3,1.8
E00007315,92,7.1,0.9
E00007316,82.2,12.5,5.3
E00007317,86.7,11.7,1.5
E00007318,86.2,9.1,4.7
E00007319,85.1,11.1,3.8
E00007320,84.7,10.7,4.6
E00007321,90.1,7.4,2.5
E00007322,88.5,6.3,5.3
E00007323,89.2,9.3,1.5
E00007324,79.7,17.5,2.7
E00007325,82.4,14.3,3.4
E00007326,91.8,5,3.2
E00007327,83,5.5,11.5
E00007328,83,10.9,6.1
E00007329,83.7,9,7.3
E00007330,76.5,18.6,4.9
E00007331,73.9,14,12.1
E00007332,77.7,18.6,3.8
E00007333,79.7,14,6.3
E00007334,80,14.3,5.7
E00007417,57.1,38.8,4.1
E00007418,59.2,36.2,4.7
E00007419,85.9,9.5,4.6
E00007420,79.4,16.3,4.3
E00007421,51.3,44.8,3.9
E00007422,69.3,24,6.7
E00007423,78.9,18.1,3
E00007426,86,9.2,4.8
E00007427,76.2,19.4,4.5
E00007428,52.4,46.4,1.2
E00007429,81.6,16.3,2.1
E00007430,59.1,37.5,3.4
E00007431,79.8,14.9,5.3
E00007432,38.1,58.3,3.6
E00007433,78,20.2,1.8
E00007435,76.6,20.2,3.1
E00007437,76.9,20.4,2.7
E00007440,72.2,24.9,2.8
E00007443,62.6,32.1,5.3
E00007452,75.3,12.8,11.9
E00007453,77.4,18.7,3.9
E00007454,81.4,12.2,6.3
E00007455,81.9,15,3.1
E00007456,75.6,20.8,3.6
E00007457,77.6,17.5,4.9
E00007458,86.4,11.7,1.8
E00007539,75.8,17.8,6.4
E00007540,72.9,24.1,3
E00007541,74.8,22.5,2.7
E00007542,81.9,13.4,4.7
E00007543,70.9,26.5,2.5
E00007544,74.3,20.4,5.3
E00007545,65,24.3,10.8
E00007546,77.8,13,9.2
E00007547,86.4,12.2,1.4
E00007548,78.5,17.1,4.3
E00007549,74,23.6,2.4
E00007550,88.1,6.4,5.5
E00007551,86,12.1,1.9
E00007552,86.4,9.4,4.3
E00007553,62.1,34.3,3.6
E00007554,86.2,10.8,3
E00007555,90.4,9,0.6
E00007556,71.8,24.9,3.3
E00007557,65.5,30.6,3.9
E00007558,66.1,29.4,4.5
E00007559,71.6,26.5,1.9
E00007560,77.5,18,4.5
E00007561,85.2,12,2.8
E00007562,86.4,9.7,3.9
E00007563,67,27,6.1
E00007564,73.9,21.2,4.9
E00007565,65.9,22.5,11.6
E00007566,84.2,14.8,1.1
E00007567,76.8,21.8,1.4
E00007568,63.2,33.6,3.1
E00007569,63.1,29.9,7
E00007570,72.2,13.7,14.1
E00007571,50.4,43.4,6.3
E00007572,84.6,13.5,1.9
E00007573,53.7,43.6,2.7
E00007575,63.4,34.5,2
E00007576,57.9,36.5,5.5
E00007577,56.5,39.8,3.8
E00007578,81.2,15.3,3.6
E00007579,88.1,11.9,0
E00007580,65.8,30.5,3.6
E00007581,75.1,16,8.9
E00007583,58.5,35.2,6.4
