geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00042111,1.7,53.7,44.6
E00042112,8,57.7,34.3
E00042127,15.3,47.3,37.3
E00042129,16.3,61.2,22.5
E00042179,8.3,47.8,43.9
E00042180,3,17.8,79.2
E00042183,5,20.2,74.8
E00042184,4.8,29.1,66.1
E00042186,4.4,57,38.6
E00042187,2.3,22.6,75.1
E00042188,7.8,26.4,65.9
E00042190,4.4,15.4,80.1
E00042192,2.5,16.3,81.3
E00042195,7,26.1,66.9
E00042197,3.9,20.6,75.5
E00042200,4.6,32.3,63.1
E00042203,5.9,28.7,65.3
E00042206,7.8,34.1,58.1
E00042208,6.3,28.1,65.6
E00042213,6.1,13.5,80.4
E00042214,4.4,28.3,67.3
E00042216,7.8,22.6,69.6
E00042220,3.8,22.7,73.5
E00042221,5.2,51.7,43.1
E00042224,6.7,21.8,71.4
E00042225,4.9,16.4,78.7
E00042227,7,28.9,64
E00042402,3.1,49.2,47.7
E00042403,7.2,35.4,57.5
E00042404,18.7,41,40.3
E00042405,18.8,35.9,45.3
E00042406,21.8,30.6,47.6
E00042407,11.1,25,63.9
E00042408,11.6,8.3,80.2
E00042409,15.6,37.6,46.8
E00042410,19.9,42.9,37.2
E00042411,36,26.1,37.8
E00042412,29.7,34.7,35.6
E00042413,38.5,23.8,37.7
E00042414,30.3,39.4,30.3
E00042415,24.6,39.4,35.9
E00042416,6.7,34.3,59
E00042417,4.9,42.7,52.4
E00042418,19.2,34.2,46.7
E00042419,25.3,27.2,47.5
E00042420,11.1,35.6,53.3
E00042421,13,40,47
E00042424,23.7,35.3,41
E00042425,17.1,14.5,68.4
E00042426,29.9,29.9,40.2
E00042427,18.7,32.7,48.5
E00042428,18.7,34,47.3
E00042429,34.4,17.8,47.8
E00042430,16.1,44.1,39.8
E00042431,15.6,22.2,62.2
E00042432,24.5,29.3,46.3
E00042433,29.4,22.4,48.2
E00042434,21.4,31,47.6
E00042435,35.7,32.5,31.7
E00042436,23.3,36.9,39.8
E00042437,28.7,45.1,26.2
E00042438,43.9,19.3,36.8
E00042557,2.2,30.9,66.9
E00042558,2.5,62.3,35.2
E00042559,7,22.5,70.4
E00042560,7.5,34.2,58.2
E00042562,5.6,23,71.4
E00042564,10.7,20.5,68.8
E00042768,4,37.1,58.9
E00042769,1.6,26.6,71.8
E00042770,5.3,38.9,55.8
E00042772,6.2,20,73.8
E00042773,2.4,35.8,61.8
E00042774,2.5,34.4,63.1
E00042775,6.5,21.3,72.2
E00042776,7.2,28.3,64.5
E00042780,3.5,28.9,67.5
E00042781,0.9,40.9,58.3
E00042782,4.4,21.1,74.6
E00042783,4.4,41.9,53.7
E00042784,4.8,42.7,52.4
E00042785,4.7,22.4,72.9
E00042786,3.4,18.6,78
E00042787,5.1,62.5,32.4
E00042788,4.8,58.9,36.3
E00042789,2.2,23.7,74.1
E00042790,5,50.8,44.2
E00042791,9.5,15.9,74.6
E00042792,2.9,21.7,75.4
E00042793,5.8,21.7,72.5
E00042794,3.5,26.8,69.7
E00042795,3.2,31,65.8
E00042796,4,22.4,73.6
E00042797,7,56,37
E00042798,5,20.7,74.4
E00042799,3.3,55.8,40.8
E00042800,2.5,49.2,48.3
E00042802,2.3,23.3,74.4
E00042931,0,32.3,67.7
E00042932,2.3,30.8,66.9
E00042934,3.1,26.2,70.8
E00042935,3.4,35,61.5
E00042937,0.8,47.9,51.3
E00042939,1.4,31.9,66.7
E00042940,2.5,26.3,71.2
E00042941,2.2,29.1,68.7
E00042942,1.4,40.8,57.7
E00042943,2.3,21.1,76.7
E00042944,1.7,30.6,67.8
E00042945,3,23.2,73.7
E00042946,3.6,28.5,67.9
E00042947,0,54.1,45.9
E00042948,2.8,25.4,71.8
E00042949,1.8,18.8,79.5
E00042950,5.2,40,54.8
E00042951,2.5,19.9,77.6
E00042952,3.1,24.4,72.4
E00042953,2,32.2,65.8
E00042954,1.8,38.9,59.3
E00042955,2.2,60.7,37
E00042956,5.7,34.1,60.2
E00042957,4.1,37.4,58.5
E00042958,1.6,33.3,65
E00042959,2.4,12.8,84.8
E00042960,0,25.4,74.6
E00042961,4.7,20.3,75
E00042962,0,42.5,57.5
E00042963,4.8,49,46.2
E00042964,7.1,29.4,63.5
E00042965,2.7,45.2,52.1
E00042966,3.5,33.3,63.2
E00042967,3.5,39.4,57
E00042968,3.4,40.3,56.3
E00042969,1.7,29.7,68.6
E00042970,0,33.8,66.2
E00042971,4.2,33.8,62
E00042972,5.8,22.3,71.9
E00042974,6.9,40.5,52.6
E00042975,0.7,30,69.3
E00042976,1.3,46.2,52.5
E00042977,0,50,50
E00042978,3.5,31.3,65.3
E00042979,0.8,37.1,62.1
E00042980,2.6,39.2,58.2
E00042981,4.7,40.6,54.7
E00042982,2.6,30.8,66.7
E00042983,2.2,28.1,69.6
E00042984,0,31.7,68.3
E00042985,4.1,50,45.9
E00042986,2.1,20.7,77.1
E00042987,1.5,36.2,62.3
E00042988,3.8,20.8,75.4
E00042989,1.6,25.8,72.6
E00042990,3,14.1,83
E00042991,3.9,28.1,68
E00042992,5,30.3,64.7
E00042993,7,29.7,63.3
E00042994,8.2,26.1,65.7
E00042995,3.9,45,51.2
E00042996,0,74.8,25.2
E00042997,3.2,17.6,79.2
E00042998,2.6,46.1,51.3
E00042999,11.5,19.7,68.9
E00043000,3.2,21.8,75
E00043001,3.5,26.7,69.8
E00043002,6,31,62.9
E00043003,1.6,57.3,41.1
E00043005,1.9,36.2,61.9
E00043009,1.5,45.2,53.3
E00043010,0.7,40.9,58.4
E00043011,0,71.2,28.8
E00043012,0,25,75
E00043013,1.3,43.7,55.1
E00043014,6.1,34.1,59.8
E00043015,4.3,26.7,69
E00043016,1.7,27.1,71.2
E00043017,0,45.5,54.5
E00043018,0.8,38.5,60.8
E00043019,0.8,20.9,78.3
E00043020,1.7,20.7,77.7
E00043021,3,29.5,67.4
E00043022,4,38.9,57.1
E00043023,0.8,28.6,70.6
E00043024,4.1,23.6,72.4
E00043025,1.6,22.6,75.8
E00043026,2.7,55.1,42.2
E00043027,3,32.8,64.2
E00043028,5,25.2,69.8
E00043029,3.3,31,65.7
E00043030,3.3,28.6,68.1
E00043031,2.9,42.3,54.7
E00043032,1.5,40.8,57.7
E00043033,4.2,38.3,57.5
E00043034,0.6,32.1,67.3
E00043035,2.5,54.2,43.3
E00043036,5.7,47.9,46.4
E00043037,3.7,48.7,47.6
E00043038,3,37.4,59.6
E00043039,2.3,41.2,56.5
E00043040,3.2,41.3,55.5
E00043041,2.8,37,60.2
E00043042,4,41,55
E00043043,1.6,40.7,57.7
E00043044,1.6,27.1,71.3
E00043045,6.6,35.2,58.2
E00043046,5.3,26.3,68.4
E00043047,5.1,18.8,76.1
E00043048,3.8,38.6,57.6
E00043049,2.7,43.8,53.6
E00043050,2.8,56,41.3
E00043051,2.6,55.5,41.9
E00043052,5.2,31.9,62.9
E00043053,2.4,34.7,62.9
E00043054,8.3,25.9,65.7
E00043055,6.6,36.5,56.9
E00043056,4.2,43.4,52.4
E00043057,3.8,43.1,53.1
E00043058,6.3,31.5,62.2
E00043059,4.7,33.1,62.2
E00043060,2.9,50,47.1
E00043061,3.9,24.2,71.9
E00043062,4,36.8,59.2
E00043063,2.5,34.2,63.3
E00043064,4.8,30.2,65.1
E00043065,0.8,55.9,43.2
E00043066,4.5,27.3,68.2
E00043067,4,29,66.9
E00043068,0,49.6,50.4
E00043069,3.2,34.9,61.9
E00043070,3.6,34.1,62.3
E00043071,6.7,32.8,60.5
E00043072,1.7,42.6,55.7
E00043073,5.7,27.6,66.7
E00043074,3.8,32.3,63.8
E00043075,2.8,42.6,54.6
E00043076,6.5,25.2,68.3
E00043077,4.7,29.7,65.6
E00043078,1.4,43.4,55.2
E00043079,5,21.7,73.3
E00043080,4.8,24.7,70.5
E00043081,3.1,25,71.9
E00043082,3.1,25.8,71.1
E00043083,0.8,54.9,44.3
E00043084,0,60,40
E00043085,3.7,21.5,74.8
E00043086,1.2,45.8,53
E00043087,4.3,35.7,60
E00043088,3.9,24.2,71.9
E00043089,7.1,40.2,52.8
E00043090,1.5,21.1,77.4
E00043091,4.9,37.7,57.4
E00043092,2.5,30.3,67.2
E00043093,3.8,30.1,66.2
E00043094,3.8,28.8,67.4
E00043095,5.8,22.5,71.7
E00043096,4.1,29.9,66
E00043097,0.8,21.1,78.2
E00043098,5.8,28.1,66.1
E00043099,1.4,22.7,75.9
E00043100,3.3,26.8,69.9
E00043101,4.3,28.4,67.2
E00043102,1.7,14.9,83.5
E00043103,4.4,33.3,62.3
E00043104,1.6,44.2,54.3
E00043105,2.3,23.7,74
E00043106,2.4,54.3,43.3
E00043107,4.2,21,74.8
E00043108,3.4,64.2,32.4
E00043109,2.1,51,46.9
E00043110,4.3,51.4,44.2
E00043111,3.2,35.5,61.3
E00043112,0,25.2,74.8
E00043113,3.7,26.2,70.1
E00043114,3.3,30.8,65.8
E00043115,4.3,22.2,73.5
E00043116,0.8,33.9,65.3
E00043117,1.6,32,66.4
E00043118,3.6,28.6,67.9
E00043119,5.8,38.3,55.8
E00043120,3.5,19.1,77.4
E00043121,1.4,45.3,53.4
E00043122,1.8,31.6,66.7
E00043123,1.5,29.6,68.9
E00043124,2.4,34.1,63.5
E00043125,4,33.3,62.6
E00043126,4.1,24.3,71.6
E00043127,2.5,15.8,81.7
E00043128,0.8,41.2,58
E00043129,4.7,33.1,62.2
E00043130,4,27.4,68.5
E00043131,7.4,22.2,70.4
E00043132,3.2,31.5,65.3
E00043134,2.4,54.9,42.7
E00043136,4.8,26.8,68.5
E00043138,3.3,28.5,68.3
E00043139,1.3,42.8,55.9
E00043140,2.1,15.6,82.3
E00043141,0,23.3,76.7
E00043143,1.5,32.8,65.7
E00043144,0.9,20.2,78.9
E00043145,0.7,46.5,52.8
E00043146,1.3,30.9,67.8
E00043147,2.6,34,63.5
E00043149,2.9,38,59.1
E00043150,2.5,35,62.5
E00043151,2.1,42.4,55.6
E00043152,1,20.2,78.8
E00043153,3.9,22.7,73.4
E00043154,0.7,44.8,54.5
E00043155,4.2,14.7,81.1
E00043156,5.7,41.1,53.2
E00043157,1,26.7,72.4
E00043158,2.6,29.9,67.5
E00043159,2.9,56.6,40.4
E00043160,4.9,30.3,64.8
E00043161,3.7,30,66.3
E00043163,6.1,15.2,78.8
E00043164,2.4,35.3,62.4
E00043165,1.6,50,48.4
E00043166,3.4,33.6,62.9
E00043167,1.8,33,65.2
E00043168,5.9,13.6,80.5
E00043169,1,26,72.9
E00043170,3.2,26.6,70.2
E00043171,0,38.3,61.7
E00043172,0.9,21.5,77.6
E00043173,1,28.3,70.7
E00043174,5.5,40.9,53.5
E00043175,2.9,19.6,77.5
E00043176,1.5,40.4,58.1
