geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00042111,5.5,48.2,46.4
E00042112,4.6,49.6,45.8
E00042127,14.8,43.8,41.4
E00042129,20.1,49.6,30.2
E00042179,21.4,58.9,19.6
E00042180,18.4,57.4,24.1
E00042183,6.7,67.4,25.8
E00042184,12.4,63.4,24.1
E00042186,28.9,52.6,18.4
E00042187,9.8,70.7,19.5
E00042188,21.4,46.6,32
E00042190,12,70.7,17.3
E00042192,12.3,65.8,21.9
E00042195,12.1,56.9,31
E00042197,11.6,64,24.4
E00042200,4.9,70.6,24.5
E00042203,9.6,67.5,22.9
E00042206,11.2,60.2,28.6
E00042208,6.5,78.2,15.3
E00042213,10.3,50.5,39.2
E00042214,6.8,72.6,20.5
E00042216,7.6,62,30.4
E00042220,17,60.4,22.6
E00042221,15.5,69,15.5
E00042224,16.3,46.3,37.5
E00042225,10.6,72.6,16.8
E00042227,10,61.3,28.8
E00042402,12.7,70.9,16.5
E00042403,9.4,68.8,21.9
E00042404,18.1,43.4,38.6
E00042405,32.6,60.9,6.5
E00042406,32.1,47.7,20.2
E00042407,15.3,57.6,27.1
E00042408,15.4,67.7,16.9
E00042409,20.7,58.6,20.7
E00042410,23.3,56.7,20
E00042411,28.8,38.4,32.9
E00042412,32,38.8,29.3
E00042413,31.9,40.3,27.7
E00042414,35.4,40,24.6
E00042415,32.3,44.1,23.7
E00042416,10.4,65.2,24.3
E00042417,8.1,75.6,16.3
E00042418,17.4,52.2,30.4
E00042419,45.3,32,22.7
E00042420,30.4,54.4,15.2
E00042421,26.2,66.7,7.1
E00042424,26.2,44,29.8
E00042425,17.6,55.9,26.5
E00042426,44.4,35.4,20.2
E00042427,24.5,49,26.5
E00042428,31.6,40,28.4
E00042429,28.9,36.8,34.2
E00042430,26.2,47.5,26.2
E00042431,18.1,47.2,34.7
E00042432,28.3,41.7,29.9
E00042433,27.3,45.5,27.3
E00042434,34.4,43.8,21.9
E00042435,32.2,41.7,26.1
E00042436,14.9,59.5,25.7
E00042437,29.1,48.7,22.2
E00042438,37,41.3,21.7
E00042557,8.7,60.2,31.1
E00042558,14.9,40.4,44.7
E00042559,16.2,35.8,48
E00042560,18.1,46.5,35.4
E00042562,10.8,39.2,50
E00042564,10,40,50
E00042768,5,63,32
E00042769,14.7,60.8,24.5
E00042770,16.9,39.3,43.8
E00042772,5.6,76.9,17.6
E00042773,5.5,74.8,19.7
E00042774,10.1,45.4,44.5
E00042775,16,42.9,41.2
E00042776,7.7,70.3,21.9
E00042780,6.7,58.1,35.2
E00042781,4.4,70.8,24.8
E00042782,16.3,68.6,15.1
E00042783,6.2,67.8,26
E00042784,7,74.8,18.2
E00042785,7.3,76,16.7
E00042786,12.2,72,15.9
E00042787,5.6,59.4,35
E00042788,9,51.4,39.6
E00042789,7.3,70.9,21.8
E00042790,6.7,53.8,39.5
E00042791,13,42.6,44.3
E00042792,9.4,50,40.6
E00042793,10.5,50,39.5
E00042794,10.8,67.7,21.5
E00042795,11.3,56.7,32
E00042796,10.5,61.4,28.1
E00042797,10.1,53.2,36.7
E00042798,5.1,56.4,38.5
E00042799,9.5,65.1,25.4
E00042800,21.6,40.2,38.1
E00042802,9.9,65.3,24.8
E00042931,8.5,66.7,24.8
E00042932,7.3,80,12.7
E00042934,10.7,67,22.3
E00042935,10.1,68.8,21.1
E00042937,9.5,70.3,20.3
E00042939,7.9,64,28.1
E00042940,8.9,75.2,15.8
E00042941,10.3,60.8,28.9
E00042942,7.8,60.2,32
E00042943,17,61.6,21.4
E00042944,9.2,74.7,16.1
E00042945,3.4,87.1,9.5
E00042946,8.5,49.1,42.5
E00042947,9.4,73.4,17.2
E00042948,17.4,57.9,24.8
E00042949,7.2,80.4,12.4
E00042950,9.5,46,44.4
E00042951,12,64.8,23.1
E00042952,11.8,68.6,19.6
E00042953,13.3,62.8,23.9
E00042954,14.1,60,25.9
E00042955,8.5,51.3,40.2
E00042956,12.1,62.6,25.3
E00042957,8.3,68.8,22.9
E00042958,12.7,63.5,23.8
E00042959,4.9,77.5,17.6
E00042960,9.4,55.2,35.4
E00042961,11,54.2,34.7
E00042962,5.6,39.3,55.1
E00042963,3.8,70.8,25.5
E00042964,11.3,57.7,30.9
E00042965,12.8,51.9,35.3
E00042966,14.8,64.2,21
E00042967,11.5,53.8,34.6
E00042968,18,50.6,31.5
E00042969,8.6,71.6,19.8
E00042970,8.6,61,30.5
E00042971,4.4,43,52.5
E00042972,5,81,14
E00042974,5.4,70.5,24.1
E00042975,8.9,75.6,15.6
E00042976,14.5,70,15.5
E00042977,4.6,77.1,18.3
E00042978,5.7,80.5,13.8
E00042979,9.7,66.7,23.7
E00042980,14.6,65.2,20.2
E00042981,9.2,63.3,27.6
E00042982,6.3,72.7,21.1
E00042983,11.8,75.5,12.7
E00042984,9.9,72.1,18
E00042985,5.9,72.3,21.8
E00042986,12.1,59.3,28.6
E00042987,9.8,52.2,38
E00042988,8.8,81.6,9.6
E00042989,13,78.7,8.3
E00042990,5,84,10.9
E00042991,6.9,53.4,39.7
E00042992,3.9,66.7,29.4
E00042993,3.5,55.7,40.9
E00042994,10.8,50.8,38.3
E00042995,19.3,56.6,24.1
E00042996,26.1,65.2,8.7
E00042997,14.6,54.4,31.1
E00042998,4.5,79.8,15.7
E00042999,19.8,49,31.3
E00043000,11,70.6,18.3
E00043001,15.6,57.3,27.1
E00043002,7.9,59.6,32.6
E00043003,14.9,54,31
E00043005,9.3,63.9,26.8
E00043009,10.3,67,22.7
E00043010,3.8,67.7,28.6
E00043011,16,55.6,28.4
E00043012,8.5,69.5,22
E00043013,8,53.3,38.7
E00043014,7,67,26
E00043015,10.8,58.1,31.2
E00043016,8.2,61.6,30.1
E00043017,16.5,50.5,33
E00043018,14,68,18
E00043019,14.8,65.9,19.3
E00043020,9.9,68.3,21.8
E00043021,17.2,60.9,21.8
E00043022,8.4,62.1,29.5
E00043023,6,74.1,19.8
E00043024,7,63,30
E00043025,16,64,20
E00043026,4.7,78.5,16.8
E00043027,10.4,54.2,35.4
E00043028,11.6,47.1,41.3
E00043029,15.1,66.7,18.3
E00043030,7.8,71.8,20.4
E00043031,7.1,76.3,16.7
E00043032,9.9,59.5,30.6
E00043033,5.4,63.1,31.5
E00043034,10.7,65.6,23.8
E00043035,7.1,47.5,45.5
E00043036,8.6,60,31.4
E00043037,20,55,25
E00043038,13.7,49.1,37.3
E00043039,21.3,50,28.7
E00043040,14.4,54.4,31.2
E00043041,8,48.3,43.7
E00043042,6.8,53.4,39.8
E00043043,10.5,60.5,28.9
E00043044,13,74,13
E00043045,9,60,31
E00043046,9.5,50,40.5
E00043047,17.1,50.5,32.4
E00043048,13.6,57.3,29.1
E00043049,17.6,59.5,23
E00043050,11.9,52.5,35.6
E00043051,14.1,53.8,32.1
E00043052,10.1,67.7,22.2
E00043053,9.3,76,14.7
E00043054,15.1,60.5,24.4
E00043055,7.9,40.5,51.6
E00043056,6.6,45.1,48.4
E00043057,11.6,58,30.4
E00043058,18.1,44,37.9
E00043059,7.2,55.7,37.1
E00043060,18.9,41.4,39.6
E00043061,15.4,41.9,42.7
E00043062,10.5,67.6,21.9
E00043063,4.5,73,22.5
E00043064,12.9,62.9,24.2
E00043065,13.6,52.5,33.9
E00043066,9,56.4,34.6
E00043067,10.2,49,40.8
E00043068,15.4,67,17.6
E00043069,18.5,53.1,28.4
E00043070,16,54,30
E00043071,10.1,48.5,41.4
E00043072,5.9,63.6,30.5
E00043073,9.7,59.2,31.1
E00043074,8.2,55.7,36.1
E00043075,6.9,77,16.1
E00043076,6.2,51.3,42.5
E00043077,11.9,54.2,33.9
E00043078,7.5,50,42.5
E00043079,15.2,58.1,26.7
E00043080,8.3,54.1,37.6
E00043081,11,36.4,52.5
E00043082,8.5,57.6,33.9
E00043083,5.1,68.4,26.5
E00043084,8.9,60.4,30.7
E00043085,9.9,56,34.1
E00043086,11.6,58,30.4
E00043087,10.3,55.7,34
E00043088,16,49.6,34.5
E00043089,10.9,47.3,41.8
E00043090,4.8,70.2,25
E00043091,15,60,25
E00043092,7.4,52.6,40
E00043093,6.4,56,37.6
E00043094,13,47,40
E00043095,13.7,52.9,33.3
E00043096,12.2,62.2,25.5
E00043097,2.8,81.1,16
E00043098,11,72,17.1
E00043099,12.7,70.6,16.7
E00043100,7.1,72.4,20.4
E00043101,9.3,73.1,17.6
E00043102,11.8,68.9,19.3
E00043103,6.4,76.1,17.4
E00043104,7.2,67,25.8
E00043105,8.7,74.6,16.7
E00043106,9.4,65.6,25
E00043107,9.1,81.8,9.1
E00043108,7.5,68.3,24.2
E00043109,4.8,81.9,13.3
E00043110,4.9,76.5,18.5
E00043111,7.6,76.6,15.9
E00043112,5.2,79.2,15.6
E00043113,6.4,62.8,30.9
E00043114,4.2,79.7,16.1
E00043115,11,70,19
E00043116,4.5,83.3,12.1
E00043117,4.8,79.4,15.9
E00043118,11.8,74.2,14
E00043119,7,73,20
E00043120,14,73.1,12.9
E00043121,3.2,84.5,12.3
E00043122,7.1,73.8,19
E00043123,2.8,79.6,17.6
E00043124,4,65.7,30.3
E00043125,8.7,76.8,14.5
E00043126,9.3,61,29.7
E00043127,9.3,74.1,16.7
E00043128,3.2,70.4,26.4
E00043129,8.5,71.3,20.2
E00043130,5.9,61.2,32.9
E00043131,14.5,56.4,29.1
E00043132,7.6,77.7,14.7
E00043134,8.6,66.4,25
E00043136,6,77.8,16.2
E00043138,17.3,53.1,29.6
E00043139,7.6,61,31.4
E00043140,13.2,63.7,23.1
E00043141,9.4,71.9,18.8
E00043143,9.2,66.7,24.1
E00043144,13.9,63.3,22.8
E00043145,7.2,63.8,29
E00043146,10.9,55.4,33.7
E00043147,18,56,26
E00043149,9.9,74.5,15.6
E00043150,4.7,74.8,20.6
E00043151,14.7,57.9,27.4
E00043152,16.7,47,36.4
E00043153,8.5,67,24.5
E00043154,9.3,61.9,28.9
E00043155,13.8,53.8,32.5
E00043156,12.1,62.6,25.2
E00043157,11,60.3,28.8
E00043158,12.7,65.9,21.4
E00043159,7.1,65.2,27.7
E00043160,5.8,67.4,26.7
E00043161,14.9,51.1,34
E00043163,10.7,48.1,41.2
E00043164,7.1,77.9,14.9
E00043165,6.6,74.7,18.7
E00043166,11.3,67.7,21
E00043167,6.7,61.8,31.5
E00043168,12.2,80.5,7.3
E00043169,5,71.3,23.8
E00043170,9.9,58,32.1
E00043171,14,72.1,14
E00043172,6.8,78.9,14.3
E00043173,7.8,80.9,11.3
E00043174,10.9,68.1,21
E00043175,11.8,52.9,35.3
E00043176,6.7,59.3,34.1
E00043177,12.1,50.8,37.1
E00043178,13.4,59.8,26.8
E00043179,7.7,54.8,37.5
E00043180,12.6,49.5,37.9
E00043181,15.6,51.1,33.3
E00043182,11.3,48.5,40.2
E00043183,14.8,48.1,37
E00043184,11.4,64.8,23.8
E00043185,19.6,48,32.4
E00043186,19.8,49.5,30.8
E00043187,15.9,49.5,34.6
E00043188,12.4,55.8,31.9
E00043189,9.4,40.2,50.4
E00043190,11.8,48.4,39.8
E00043191,6.3,57.1,36.6
E00043192,7.8,68.2,24
E00043193,8.3,49.1,42.6
E00043194,8.1,61.6,30.3
E00043195,11.2,52.8,36
E00043196,11.1,54.8,34.1
E00043197,7.1,56.6,36.4
E00043198,16.1,52.7,31.3
E00043199,13.6,52.7,33.6
E00043200,5.2,63.5,31.3
E00043201,10.3,59.8,29.9
E00043202,14.7,64.2,21.1
