geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00042111,33.6,66.4,0
E00042112,28.9,71.1,0
E00042127,58.2,41.8,0
E00042129,13.2,86.8,0
E00042179,5.2,94.8,0
E00042180,100,0,0
E00042183,100,0,0
E00042184,100,0,0
E00042186,13.4,86.6,0
E00042187,100,0,0
E00042188,85.5,14.5,0
E00042190,100,0,0
E00042192,100,0,0
E00042195,99.3,0.7,0
E00042197,94.2,5.8,0
E00042200,87.8,12.2,0
E00042203,100,0,0
E00042206,59.1,40.9,0
E00042208,99,1,0
E00042213,100,0,0
E00042214,100,0,0
E00042216,65,35,0
E00042220,100,0,0
E00042221,12.9,87.1,0
E00042224,76.1,23.9,0
E00042225,100,0,0
E00042227,91.4,8.6,0
E00042402,31,69,0
E00042403,65.8,34.2,0
E00042404,36.3,63.7,0
E00042405,23,77,0
E00042406,23.8,75.8,0.4
E00042407,88.9,10.2,0.9
E00042408,95,5,0
E00042409,9,91,0
E00042410,12.7,87.3,0
E00042411,20.5,79.5,0
E00042412,52.2,47.8,0
E00042413,59.8,40.2,0
E00042414,10.2,89.8,0
E00042415,11.6,88.4,0
E00042416,61.7,38.3,0
E00042417,82.3,17.7,0
E00042418,67.2,32.8,0
E00042419,28.8,71.2,0
E00042420,51.1,48.9,0
E00042421,35.1,64.9,0
E00042424,28.6,71.4,0
E00042425,87.9,12.1,0
E00042426,35.7,64.3,0
E00042427,13.4,86.6,0
E00042428,19,81,0
E00042429,52.8,47.2,0
E00042430,21.4,78.6,0
E00042431,95.5,4.5,0
E00042432,35.1,64.9,0
E00042433,89.4,10.6,0
E00042434,21.4,78.6,0
E00042435,33.1,66.9,0
E00042436,15.4,84.6,0
E00042437,41.7,58.3,0
E00042438,60.7,39.3,0
E00042557,79,21,0
E00042558,25,75,0
E00042559,100,0,0
E00042560,78.8,21.2,0
E00042562,88.2,11.8,0
E00042564,98.2,1.8,0
E00042768,40.8,59.2,0
E00042769,100,0,0
E00042770,64.3,35.7,0
E00042772,96.2,3.8,0
E00042773,100,0,0
E00042774,100,0,0
E00042775,94.4,5.6,0
E00042776,97,3,0
E00042780,99.1,0.9,0
E00042781,78.3,21.7,0
E00042782,100,0,0
E00042783,72.7,27.3,0
E00042784,100,0,0
E00042785,98.1,1.9,0
E00042786,98.3,1.7,0
E00042787,22.2,77.8,0
E00042788,44,56,0
E00042789,100,0,0
E00042790,63,37,0
E00042791,96.1,3.9,0
E00042792,99.3,0.7,0
E00042793,100,0,0
E00042794,89.9,10.1,0
E00042795,78.5,21.5,0
E00042796,95.2,4.8,0
E00042797,9.9,90.1,0
E00042798,99.2,0.8,0
E00042799,32.2,67.8,0
E00042800,53.3,46.7,0
E00042802,99.2,0.8,0
E00042931,70.6,29.4,0
E00042932,95.4,4.6,0
E00042934,99.2,0.8,0
E00042935,84.9,15.1,0
E00042937,67.5,32.5,0
E00042939,81.7,18.3,0
E00042940,100,0,0
E00042941,87.9,12.1,0
E00042942,100,0,0
E00042943,92.3,7.7,0
E00042944,94.2,5.8,0
E00042945,100,0,0
E00042946,73,27,0
E00042947,88,12,0
E00042948,100,0,0
E00042949,92.9,7.1,0
E00042950,33.6,66.4,0
E00042951,87,13,0
E00042952,94.5,5.5,0
E00042953,55.6,44.4,0
E00042954,64.9,35.1,0
E00042955,41.2,58.8,0
E00042956,64.2,35.8,0
E00042957,69.9,30.1,0
E00042958,99.2,0.8,0
E00042959,99.2,0.8,0
E00042960,92.2,7.8,0
E00042961,97.6,2.4,0
E00042962,62.4,37.6,0
E00042963,61.1,38.9,0
E00042964,83.7,16.3,0
E00042965,63.9,36.1,0
E00042966,70.4,29.6,0
E00042967,69.1,30.9,0
E00042968,69.2,30.8,0
E00042969,90.1,9.9,0
E00042970,99.2,0.8,0
E00042971,87.4,12.6,0
E00042972,97.9,2.1,0
E00042974,74.1,25.9,0
E00042975,92.7,7.3,0
E00042976,53.5,46.5,0
E00042977,64.1,35.9,0
E00042978,85.1,14.9,0
E00042979,68.2,31.8,0
E00042980,74.5,25.5,0
E00042981,49.6,50.4,0
E00042982,100,0,0
E00042983,80.9,19.1,0
E00042984,86.4,13.6,0
E00042985,65.6,34.4,0
E00042986,98.6,1.4,0
E00042987,86.7,13.3,0
E00042988,99.2,0.8,0
E00042989,84.5,15.5,0
E00042990,97.8,2.2,0
E00042991,98.7,0.7,0.7
E00042992,100,0,0
E00042993,96,4,0
E00042994,99.2,0.8,0
E00042995,53.5,46.5,0
E00042996,5.7,94.3,0
E00042997,99.2,0.8,0
E00042998,53,47,0
E00042999,98.4,1.6,0
E00043000,99.2,0.8,0
E00043001,100,0,0
E00043002,98.3,1.7,0
E00043003,69.1,30.9,0
E00043005,95.1,4.9,0
E00043009,68.7,31.3,0
E00043010,100,0,0
E00043011,25.9,74.1,0
E00043012,100,0,0
E00043013,98.1,1.9,0
E00043014,100,0,0
E00043015,99.1,0.9,0
E00043016,89.8,10.2,0
E00043017,86.8,13.2,0
E00043018,63.1,36.9,0
E00043019,80.3,19.7,0
E00043020,100,0,0
E00043021,94.1,5.9,0
E00043022,76.6,23.4,0
E00043023,63,37,0
E00043024,100,0,0
E00043025,81.5,18.5,0
E00043026,34.2,65.8,0
E00043027,99.2,0.8,0
E00043028,99.3,0.7,0
E00043029,95.1,4.9,0
E00043030,91,9,0
E00043031,99.3,0.7,0
E00043032,100,0,0
E00043033,99.2,0.8,0
E00043034,98.8,1.2,0
E00043035,65.8,34.2,0
E00043036,30.1,69.9,0
E00043037,34.9,65.1,0
E00043038,65.9,34.1,0
E00043039,58.8,41.2,0
E00043040,7.8,92.2,0
E00043041,99.1,0.9,0
E00043042,40.8,59.2,0
E00043043,29.2,70.8,0
E00043044,100,0,0
E00043045,73.6,26.4,0
E00043046,100,0,0
E00043047,97.2,2.8,0
E00043048,92.4,7.6,0
E00043049,72.8,27.2,0
E00043050,36.8,63.2,0
E00043051,29.4,70.6,0
E00043052,100,0,0
E00043053,65.3,34.7,0
E00043054,74.8,25.2,0
E00043055,63.7,36.3,0
E00043056,63.6,36.4,0
E00043057,49.3,50.7,0
E00043058,66.7,33.3,0
E00043059,68.8,31.2,0
E00043060,17,83,0
E00043061,74.4,25.6,0
E00043062,80.5,19.5,0
E00043063,96.7,3.3,0
E00043064,99.2,0.8,0
E00043065,17.1,82.9,0
E00043066,75.7,24.3,0
E00043067,70.2,29.8,0
E00043068,41.4,58.6,0
E00043069,74.6,25.4,0
E00043070,72.1,27.9,0
E00043071,87.9,12.1,0
E00043072,63.2,36.8,0
E00043073,85.2,14.8,0
E00043074,89.8,10.2,0
E00043075,70.6,29.4,0
E00043076,92.6,7.4,0
E00043077,67.2,32.8,0
E00043078,61.1,38.9,0
E00043079,92.7,7.3,0
E00043080,98.6,1.4,0
E00043081,94.5,5.5,0
E00043082,99.2,0.8,0
E00043083,65.5,34.5,0
E00043084,59.5,40.5,0
E00043085,96.4,3.6,0
E00043086,66.5,33.5,0
E00043087,87.9,12.1,0
E00043088,99.2,0.8,0
E00043089,87,13,0
E00043090,98.5,1.5,0
E00043091,51.6,48.4,0
E00043092,83.8,16.2,0
E00043093,80.7,19.3,0
E00043094,88,12,0
E00043095,100,0,0
E00043096,90.4,9.6,0
E00043097,98.5,1.5,0
E00043098,88.3,11.7,0
E00043099,99.3,0.7,0
E00043100,97.5,2.5,0
E00043101,99.2,0.8,0
E00043102,99.2,0.8,0
E00043103,69.3,30.7,0
E00043104,68.8,28.9,2.3
E00043105,99.2,0.8,0
E00043106,33.9,66.1,0
E00043107,99.3,0.7,0
E00043108,27.7,72.3,0
E00043109,24.8,74.3,1
E00043110,46,54,0
E00043111,99.2,0.8,0
E00043112,95.1,4.9,0
E00043113,95.4,4.6,0
E00043114,100,0,0
E00043115,100,0,0
E00043116,100,0,0
E00043117,98.4,1.6,0
E00043118,96.4,3.6,0
E00043119,100,0,0
E00043120,100,0,0
E00043121,81.1,18.9,0
E00043122,99.1,0.9,0
E00043123,100,0,0
E00043124,96.8,3.2,0
E00043125,93.8,6.3,0
E00043126,99.3,0.7,0
E00043127,100,0,0
E00043128,82.7,17.3,0
E00043129,86.6,13.4,0
E00043130,93.5,6.5,0
E00043131,98.8,1.2,0
E00043132,86.9,13.1,0
E00043134,36.8,63.2,0
E00043136,96.4,3.6,0
E00043138,100,0,0
E00043139,71.2,28.8,0
E00043140,99,1,0
E00043141,99.2,0.8,0
E00043143,99.3,0.7,0
E00043144,100,0,0
E00043145,69.7,30.3,0
E00043146,96.6,3.4,0
E00043147,89.1,10.9,0
E00043149,78.1,21.9,0
E00043150,93.3,6.7,0
E00043151,75.7,24.3,0
E00043152,100,0,0
E00043153,99.2,0.8,0
E00043154,91.7,8.3,0
E00043155,98.6,1.4,0
E00043156,89.8,10.2,0
E00043157,98.1,1,1
E00043158,96.8,3.2,0
E00043159,71.3,28.7,0
