geography_code,in_full_time_education-001,in_full_time_education-002
E00037886,9.1,90.9
E00037889,12.2,87.8
E00037890,4.6,95.4
E00037891,21.1,78.9
E00037892,18.5,81.5
E00037897,19.4,80.6
E00037898,22.5,77.5
E00037900,20.1,79.9
E00037905,14,86
E00037906,16.8,83.2
E00037908,14.7,85.3
E00037909,15.2,84.8
E00037912,16.1,83.9
E00037913,21.4,78.6
E00037914,12.7,87.3
E00037915,8.6,91.4
E00037916,11.5,88.5
E00037917,12.1,87.9
E00037918,8.1,91.9
E00037919,11.2,88.8
E00037921,6.5,93.5
E00037922,5.5,94.5
E00038513,17.2,82.8
E00038518,15.6,84.4
E00038520,13.9,86.1
E00038521,25,75
E00038522,25.3,74.7
E00038524,11.1,88.9
E00038525,17.2,82.8
E00038526,8.6,91.4
E00038527,23.5,76.5
E00038530,16.2,83.8
E00038531,8.6,91.4
E00038532,16.6,83.4
E00038533,15.7,84.3
E00038534,12.3,87.7
E00038535,14,86
E00038536,27.8,72.2
E00038537,14.9,85.1
E00038538,7.7,92.3
E00038539,10.5,89.5
E00038540,9.3,90.7
E00038541,9.2,90.8
E00038542,23.3,76.7
E00038543,14.7,85.3
E00038544,16.1,83.9
E00038545,16.4,83.6
E00038546,17.2,82.8
E00038547,12.4,87.6
E00038548,12.7,87.3
E00038550,10.1,89.9
E00038551,17.9,82.1
E00038552,15.7,84.3
E00038553,13.5,86.5
E00038554,16,84
E00038555,19.6,80.4
E00038556,16.6,83.4
E00038557,22.3,77.7
E00038558,19.4,80.6
E00066821,19.8,80.2
E00066822,11,89
E00066823,17.6,82.4
E00066824,20.6,79.4
E00066825,19.1,80.9
E00066826,26.3,73.7
E00066827,15.6,84.4
E00066828,20.2,79.8
E00066829,9.1,90.9
E00066830,8.1,91.9
E00066831,12.2,87.8
E00066832,15.8,84.2
E00066833,9.8,90.2
E00066858,17.3,82.7
E00066859,10.5,89.5
E00066860,12.6,87.4
E00066861,13.2,86.8
E00066862,10.3,89.7
E00066863,13.4,86.6
E00066864,14.6,85.4
E00066865,19.9,80.1
E00066866,19,81
E00066867,13.3,86.7
E00066868,16.6,83.4
E00066869,21.3,78.7
E00066870,10.6,89.4
E00066871,19.8,80.2
E00066872,10.5,89.5
