geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00037886,45.3,25.3,15.3,14
E00037889,43.3,16.7,22.5,17.5
E00037890,50,26.6,7.8,15.6
E00037891,43.1,18.8,22.4,15.7
E00037892,35.7,17.5,28.6,18.2
E00037897,50,17.4,18,14.6
E00037898,46.6,28.6,12.8,12
E00037900,48.7,20.5,12.8,17.9
E00037905,58,13,11.6,17.4
E00037906,44.7,21.2,20,14.1
E00037908,46.7,16.4,18.4,18.4
E00037909,49.1,13.2,14,23.7
E00037912,44.6,14.9,18.9,21.6
E00037913,52,11.8,16.4,19.7
E00037914,45.6,11.7,16.5,26.2
E00037915,50.4,18.1,11.8,19.7
E00037916,49.5,20.2,9.1,21.2
E00037917,54.9,12.7,17.6,14.8
E00037918,53.5,16.3,16.3,14
E00037919,40.3,15.3,23.4,21
E00037921,58.5,13.4,11,17.1
E00037922,59.5,13.5,18.9,8.1
E00038513,40.1,22.3,26.8,10.8
E00038518,38.9,19.5,26.8,14.8
E00038520,40.2,13.7,31.4,14.7
E00038521,41,20.7,22.2,16
E00038522,34,21.9,32.7,11.4
E00038524,43,14.9,32.2,9.9
E00038525,39.7,21.6,24.1,14.7
E00038526,38.4,26.7,19.8,15.1
E00038527,43.5,22.6,20.9,13
E00038530,11.6,52.1,26.4,9.9
E00038531,16.4,42.6,17.2,23.8
E00038532,9.9,43.7,37.7,8.6
E00038533,14.6,48.8,24.4,12.2
E00038534,16.6,39.3,32.4,11.7
E00038535,23.4,39,27.3,10.4
E00038536,23,37,28.7,11.3
E00038537,16.4,46.7,20,17
E00038538,17.2,34.5,32.2,16.1
E00038539,14.1,35.6,39.9,10.4
E00038540,15.9,39.7,35.1,9.3
E00038541,30.1,34.6,24.1,11.3
E00038542,24.5,32.2,26.9,16.3
E00038543,31.2,21.3,34,13.5
E00038544,19,38.1,24.8,18.1
E00038545,40.7,15.3,28,16.1
E00038546,32,22.5,34.3,11.2
E00038547,44,14.7,30.2,11.2
E00038548,32.5,19.2,28.3,20
E00038550,40.8,18.4,27.2,13.6
E00038551,38.6,21.1,28.7,11.7
E00038552,46,19,22,13
E00038553,37.7,13.1,27.7,21.5
E00038554,31.1,27.9,26.2,14.8
E00038555,21.7,29.6,36.5,12.2
E00038556,23,22.1,43.4,11.5
E00038557,25.4,33.9,32.6,8
E00038558,22.2,38.9,24.4,14.4
E00066821,17.1,39,22.8,21.1
E00066822,11.5,40.6,33.3,14.6
E00066823,12.9,35.3,39.4,12.4
E00066824,13.2,41.9,32.1,12.8
E00066825,16.6,45.6,27.2,10.7
E00066826,27.1,38.7,21.3,12.9
E00066827,13.8,41.5,29.6,15.1
E00066828,15.5,40.7,31.6,12.1
E00066829,16.9,44.9,19.1,19.1
E00066830,13.7,42.5,32.9,11
E00066831,16.2,40.5,26.4,16.9
E00066832,17.4,43.6,24.8,14.1
E00066833,13.6,39.5,27.2,19.8
E00066858,12.1,41.2,34.5,12.1
E00066859,12.5,43,32.8,11.7
E00066860,9.8,47,26.5,16.7
E00066861,8.2,49.2,27,15.6
E00066862,8.6,48.9,29.5,12.9
E00066863,7.9,41.3,28.6,22.2
E00066864,9.1,51.6,29.6,9.7
E00066865,17.6,45.1,26.8,10.5
E00066866,13.4,41.9,30.1,14.5
E00066867,14.7,36.4,26.6,22.4
E00066868,10.9,32.1,41.8,15.2
E00066869,18.8,40.9,26.6,13.6
E00066870,14.3,38.8,30.6,16.3
E00066871,19.2,38.4,9.6,32.9
E00066872,15.8,47.4,22.1,14.7
E00066873,18.9,39.3,27.1,14.6
E00066874,15.2,45.1,22.6,17.1
E00066875,4.4,40,31.1,24.4
E00066878,14.8,41.3,26,17.9
E00133985,44.2,23.9,14.5,17.4
E00133988,59.2,17.5,14.6,8.7
E00133989,61.4,24.3,5,9.3
E00133990,49.5,26.8,7.2,16.5
E00133991,40.2,32.2,11.5,16.1
E00133992,41.3,24.8,13.2,20.7
E00133993,38.6,30.7,19.3,11.4
E00133994,46.2,28.2,12.8,12.8
E00133995,54,28.3,6.2,11.5
E00133996,45.6,25.6,10,18.9
E00133997,44.7,24.5,9.6,21.3
E00133998,51.4,22,11.9,14.7
E00133999,48.7,20.9,13,17.4
E00134000,42.1,29.3,16.5,12
E00134001,42.9,30.2,14.3,12.7
E00134002,47.5,29.7,5,17.8
E00134003,64,18.4,6.6,11
E00134004,48.8,26,15.4,9.8
E00134005,45.2,24.9,19.8,10.1
E00134006,37.3,24.5,20,18.2
E00134007,35.3,29.3,16.4,19
E00134008,37.7,28.4,16.7,17.3
E00134009,41.8,30.6,7.1,20.4
E00134010,34.5,33.6,16.8,15
E00134011,45.9,22.3,13.5,18.2
E00134012,36.4,39.4,11.1,13.1
E00134014,38.8,27.5,20.6,13.1
E00134015,42.6,33,10.4,13.9
E00134016,51.8,20.5,8,19.6
E00134017,45.3,28.3,9.4,17
E00134018,43.8,27.3,13.9,14.9
E00134019,48,22.8,15.3,13.9
E00134020,31.7,30.3,17.9,20
E00134021,40.4,30.7,18.4,10.5
E00134022,33.7,37.6,9.9,18.8
E00134023,37.3,26.4,10.9,25.5
E00134024,43.1,27.6,14.7,14.7
E00134025,44.4,28.3,14.1,13.1
E00134026,46.2,29.1,11.1,13.7
E00134027,40.2,21.9,19.2,18.7
E00134029,29.4,30.6,21.2,18.8
E00134030,26.7,33.3,17.8,22.2
E00134031,35.3,30.3,7.6,26.9
E00134033,36.8,38.9,4.2,20
E00134034,37.8,28,15.4,18.9
E00134035,30.8,34.1,15.4,19.8
E00134036,45.2,28,6.5,20.4
E00134037,43.5,29.6,17.6,9.3
E00134038,34.4,31.2,18.3,16.1
E00134039,35.6,29.8,21.5,13.1
E00134040,38.2,29,16.5,16.2
E00134041,44.1,25.4,14.4,16.1
E00134062,17.7,31.6,34.8,15.8
E00134063,27,34.2,25.2,13.5
E00134064,30.7,24.8,34.7,9.9
E00134065,28.8,32.2,27.1,11.9
E00134066,20.6,34.3,29.4,15.7
E00134137,12.6,38.7,33.3,15.3
E00134138,24.3,33,27.8,14.8
E00134139,17.3,31.2,34.7,16.8
E00134148,17.6,31.1,37.8,13.4
E00134167,34.3,29.3,19.3,17.1
E00134168,17.1,19.7,40.2,23.1
E00134169,24.4,31.3,23.2,21.1
E00134170,38.8,25.2,19.4,16.5
E00134171,20.2,26.1,36.1,17.6
E00134172,38,34,14,14
E00134173,40.2,21.4,22.7,15.7
E00134174,35,25.8,26.7,12.5
E00142652,13.6,37.5,33,15.9
E00142653,18,37.9,28,16.1
E00142654,22.1,40.7,18.6,18.6
E00142655,12.3,45.2,21.9,20.5
E00142656,21.8,43.7,27.6,6.9
E00142657,9.7,37.1,35.5,17.7
E00142658,21.9,39.5,20.2,18.5
E00142659,14.5,42.7,24.8,17.9
E00142664,15.8,37.3,29.1,17.7
E00142689,31.3,29.9,26.1,12.7
E00142690,23,33.3,31.1,12.6
E00142691,27.8,40,13.3,18.9
E00142692,12.7,34.4,41,11.8
E00142693,21.9,31.6,29.7,16.8
E00142714,22.2,24.1,38.9,14.8
E00142716,31.7,26.8,29.3,12.2
E00142728,47.4,28.6,12.8,11.2
E00142730,34.1,41.5,9.8,14.6
E00142731,45.8,27.8,13.9,12.5
E00142738,23.5,50,11.8,14.7
E00142739,47.2,35.9,5.6,11.3
E00142740,31.3,29.9,27.8,11.1
E00142742,46.2,25,6.7,22.1
E00142743,49,30.1,5.9,15
E00142745,45.9,27.6,16.3,10.2
E00142746,40.4,33,8.5,18.1
E00142778,3.8,34.6,44.4,17.3
E00142779,9.1,37.2,40.2,13.4
E00142780,11,38.6,41.7,8.7
E00142781,14.6,40.2,33.5,11.8
E00142782,11.6,29.5,43.2,15.8
E00142783,11.4,38.9,32.6,17.1
E00142784,15,36.7,33.9,14.4
E00142789,26.1,44.9,10.9,18.1
E00142793,29.5,43.9,9.4,17.3
E00142799,27.2,49,8.2,15.6
E00142801,24.1,38,12,25.9
E00142802,28.2,45.2,13.7,12.9
E00142808,33.3,46.6,8.6,11.5
E00142809,25.6,44,12.8,17.6
E00142818,25.9,42,9.8,22.3
E00142819,19.5,36.1,23.3,21.1
E00142820,14.6,39.8,31.6,14
E00142821,22.3,38,24.1,15.7
E00142822,20.2,33.5,36,10.3
E00142823,20.5,32.5,28.5,18.5
E00142824,27.1,38.8,14,20.2
E00142825,18.6,33.7,28.5,19.2
E00142835,12.8,35.2,37.2,14.8
E00142836,16.8,42.1,23.2,17.9
E00142837,16.7,32.5,38.3,12.5
E00142838,23,39.7,23,14.4
E00142839,30,42.7,10.9,16.4
E00142840,20.6,41.2,26.1,12.2
E00142841,26.2,27.1,29,17.8
E00142846,17.5,33.6,32.2,16.8
E00142847,23.5,31.6,36.7,8.2
E00142849,27.2,25.3,30.4,17.1
E00142852,28.7,26.5,32.4,12.5
E00142853,13.7,35.8,31.6,18.9
E00142854,16.5,29.4,40.4,13.8
E00142855,22.6,32.9,29,15.5
E00142856,24.8,36.4,26.7,12.1
E00168556,34.1,30.9,21.1,13.8
E00168557,40.2,27.4,23.9,8.5
E00168558,38.4,28,12.8,20.8
E00168559,41.9,30.6,12.5,15
E00168566,35,31.8,21.5,11.6
