geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00037886,3,34.1,62.9
E00037889,0.9,36.8,62.4
E00037890,3.4,35.6,61
E00037891,3.9,13.1,83
E00037892,7,16,77
E00037897,7.6,25.7,66.7
E00037898,11.5,19.2,69.2
E00037900,2.8,44.9,52.3
E00037905,2.9,56.6,40.4
E00037906,5.6,30.3,64
E00037908,6.6,43.4,50
E00037909,1.6,41.9,56.6
E00037912,1.9,26.1,72
E00037913,9.6,32.6,57.8
E00037914,3.3,48.8,47.9
E00037915,3.8,33.6,62.6
E00037916,7.7,33.3,59
E00037917,2.7,28.6,68.7
E00037918,0.8,41.7,57.5
E00037919,4.6,32.8,62.6
E00037921,1.9,31.1,67
E00037922,1.9,44.3,53.8
E00038513,2.2,9.4,88.4
E00038518,1.6,14,84.5
E00038520,1.6,30.2,68.2
E00038521,5.5,22.3,72.3
E00038522,4.5,14.9,80.6
E00038524,0.8,33.6,65.5
E00038525,6.4,16.4,77.3
E00038526,0.8,22.9,76.3
E00038527,6.5,30.8,62.7
E00038530,0.8,40.9,58.3
E00038531,3.6,45.3,51.1
E00038532,4.5,28.6,66.9
E00038533,0.8,22.6,76.6
E00038534,5.9,28.8,65.4
E00038535,1.7,42.6,55.7
E00038536,3.8,17.6,78.6
E00038537,3.3,38.7,58
E00038538,1.4,41.3,57.2
E00038539,4.5,49.4,46.2
E00038540,2.8,45.8,51.4
E00038541,2.2,31.4,66.4
E00038542,2.4,18,79.6
E00038543,5.9,23.7,70.4
E00038544,6.3,31.3,62.5
E00038545,3.2,24.2,72.6
E00038546,4.3,21.6,74.1
E00038547,2.3,27.3,70.3
E00038548,3.6,30.7,65.7
E00038550,5.2,25.9,69
E00038551,3,25.2,71.8
E00038552,1.9,39.6,58.5
E00038553,3.8,26.3,69.9
E00038554,1.6,30.9,67.5
E00038555,3.3,19.9,76.8
E00038556,0.8,14.6,84.6
E00038557,3.6,25.8,70.6
E00038558,4.8,20.7,74.5
E00066821,2.4,35.5,62.1
E00066822,6.5,43.5,50
E00066823,4.8,13.1,82.1
E00066824,3,24.1,72.8
E00066825,6.1,32.7,61.2
E00066826,2.2,36.7,61.2
E00066827,4.7,26.8,68.5
E00066828,4.2,18.2,77.5
E00066829,1.7,47.5,50.8
E00066830,0,34.5,65.5
E00066831,3.3,37.9,58.8
E00066832,3.9,28.7,67.4
E00066833,5.1,35.4,59.6
E00066858,3.6,19.4,77
E00066859,3.8,23.8,72.3
E00066860,5.2,24.6,70.1
E00066861,0,26.4,73.6
E00066862,5.5,27.6,66.9
E00066863,5.1,13.6,81.4
E00066864,4.5,14.8,80.6
E00066865,6.8,18.8,74.4
E00066866,2.1,14.9,83
E00066867,2.1,19.1,78.7
E00066868,4.9,18.9,76.2
E00066869,7.6,25,67.4
E00066870,5.2,29.6,65.2
E00066871,3.3,43.4,53.3
E00066872,3.8,39.6,56.6
E00066873,5.7,19.3,75
E00066874,4.3,29.5,66.2
E00066875,5.7,17.1,77.1
E00066878,0.9,20.6,78.5
E00133985,5.7,36.9,57.3
E00133988,4.2,44.8,51
E00133989,2.5,33,64.5
E00133990,7.7,22.2,70.1
E00133991,4.5,32.3,63.2
E00133992,4.2,24.2,71.7
E00133993,3.7,46,50.3
E00133994,1.7,32.2,66.1
E00133995,1.6,23.8,74.6
E00133996,7.1,33.6,59.3
E00133997,3.4,31,65.5
E00133998,1.5,23.8,74.6
E00133999,3.2,36,60.8
E00134000,2.5,31.1,66.4
E00134001,0,33.3,66.7
E00134002,4,26.4,69.6
E00134003,4.5,28.4,67.1
E00134004,3.1,25.8,71.1
E00134005,4.5,22.5,73
E00134006,7.2,54.3,38.4
E00134007,1.8,27.9,70.3
E00134008,4.4,32.7,62.9
E00134009,5.1,51.5,43.4
E00134010,1.4,48.3,50.3
E00134011,1.9,41.9,56.1
E00134012,6.6,32,61.5
E00134014,5,22.1,72.9
E00134015,3.1,28.5,68.5
E00134016,0.9,28.9,70.2
E00134017,4.8,30.8,64.4
E00134018,3.6,31.8,64.6
E00134019,3.2,25.4,71.4
E00134020,3.3,25.2,71.5
E00134021,3.7,27.5,68.8
E00134022,9.6,22.8,67.5
E00134023,5,41.6,53.4
E00134024,3.1,38.5,58.5
E00134025,2.4,41.9,55.6
E00134026,4.4,47.8,47.8
E00134027,1.9,33.6,64.5
E00134029,2.2,65.4,32.4
E00134030,8.4,55.5,36.1
E00134031,4.4,61.9,33.8
E00134033,4.9,57.4,37.7
E00134034,3.8,28.5,67.7
E00134035,6.5,58.4,35.1
E00134036,8.1,45.6,46.3
E00134037,1.8,44.4,53.8
E00134038,3.5,38.3,58.3
E00134039,6.2,25.5,68.3
E00134040,5.6,37.3,57.1
E00134041,3,31.9,65.2
E00134062,3.5,23.9,72.5
E00134063,2.9,26.2,70.9
E00134064,4.1,35,61
E00134065,3.3,33.6,63.1
E00134066,1.8,21.6,76.6
E00134137,5.8,26.7,67.4
E00134138,3.3,26.2,70.5
E00134139,7.3,20,72.7
E00134148,5.4,23.7,71
E00134167,9.3,23.8,66.9
E00134168,6.6,33,60.4
E00134169,5.8,24.2,70
E00134170,3.9,38,58.1
E00134171,1.4,37.2,61.4
E00134172,0.8,41.5,57.7
E00134173,5.3,17.6,77
E00134174,2.8,23.1,74.1
E00142652,7.5,25.4,67.2
E00142653,3,20.3,76.7
E00142654,0.8,27.3,71.9
E00142655,2.4,23.1,74.6
E00142656,2.9,32.7,64.4
E00142657,4.1,21.6,74.3
E00142658,4.8,29.3,66
E00142659,1.5,36.1,62.4
E00142664,5,29.1,66
E00142689,2.9,30.9,66.2
E00142690,2.6,25.7,71.7
E00142691,0,38.9,61.1
E00142692,5.3,26.5,68.3
E00142693,4.6,18.3,77.1
E00142714,4.1,33.9,62
E00142716,3.9,20.5,75.6
