areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00081774,91.5,3.4,0.6,4.5
E00081775,95.4,2,1.3,1.3
E00081776,97.5,1.9,0,0.6
E00081777,93.8,4.7,0.8,0.8
E00081779,93.4,2.2,2.2,2.2
E00081780,90.1,5.6,0,4.3
E00081781,92.2,3.1,3.1,1.6
E00081783,92.4,2.8,0.7,4.2
E00081784,94.6,3.8,0,1.5
E00081785,84.4,7.4,1.6,6.6
E00081786,89,5.1,1.7,4.2
E00081787,94.4,1.6,2.4,1.6
E00081788,95.1,3.3,0,1.6
E00081789,90.3,5.5,1.4,2.8
E00082111,93.5,3.3,0,3.3
E00082113,96.3,3.7,0,0
E00082114,93.3,3.4,1.1,2.2
E00082115,98.4,1.6,0,0
E00082117,93.4,4.9,0,1.6
E00082118,97.8,1.5,0.7,0
E00083128,51,24.8,3.9,20.3
E00083139,53.7,21.8,0.7,23.8
E00083141,43.4,24,7,25.6
E00083142,46,31.4,4.4,18.2
E00083144,51.6,9.8,11.8,26.8
E00083145,41.8,32.8,7.4,18
E00083146,49.2,23.3,7.4,20.1
E00083148,44.2,30.2,7,18.6
E00083150,48.3,19.8,6.9,25
E00083151,52.4,28.2,4,15.3
E00083153,50.7,21.8,5.6,21.8
E00083189,69.2,15.8,7.5,7.5
E00083208,55.5,16,6.7,21.8
E00083209,63.7,13.7,12.1,10.5
E00083210,70.6,4.6,6.4,18.3
E00083211,69,15.5,5.2,10.3
E00083212,74.8,7.6,5.9,11.8
E00083213,61,14.1,8.5,16.4
E00083214,59.2,21.7,8.3,10.8
E00083217,63,18.5,9.2,9.2
E00083218,67.2,7.8,9.9,15.1
E00083219,65.3,16.9,5.6,12.1
E00083220,60.7,15.9,7.6,15.9
E00083222,82.1,8.1,2.4,7.3
E00083223,83.2,4,5.6,7.2
E00083231,56.1,22.8,5.3,15.8
E00083258,80.2,9.9,5.8,4.1
E00083259,57.3,13,8.4,21.4
E00083260,60.4,22.9,4.2,12.5
E00083261,69.1,12.5,5.1,13.2
E00083262,76,10.7,4.1,9.1
E00083263,73.9,8.7,5.2,12.2
E00083264,71.3,14.7,5.3,8.7
E00083265,75.2,14.3,3.8,6.7
E00083266,75,14.7,6.9,3.4
E00083267,66,17,6.6,10.4
E00083268,65.3,15,4.1,15.6
E00083269,75.8,9.8,3.8,10.6
E00083270,59.5,14.3,6,20.2
E00083271,67.3,17.3,2.9,12.5
E00083272,76.8,13.4,2.7,7.1
E00083273,76.4,7.5,3.8,12.3
E00083274,73.5,6.6,5.1,14.7
E00083275,75.8,8.7,5.4,10.1
E00083276,76.9,7.7,6.3,9
E00083278,71.8,7.1,8.2,12.9
E00083279,74.8,9.8,4.2,11.2
E00083312,77.2,13.4,3.1,6.3
E00083313,61.9,23,2.4,12.7
E00083314,59.4,12.8,13.5,14.3
E00083315,60.5,16,3.4,20.2
E00083316,66.7,10,7.5,15.8
E00083317,66.4,11.8,11.8,10.1
E00083318,64,18.9,5.4,11.7
E00083319,56.9,19.6,6.9,16.7
E00083320,71,10.5,6.5,12.1
E00083321,67.8,11.6,5.8,14.9
E00083322,77.3,13.6,2.7,6.4
E00083323,65.2,10.6,9.8,14.4
E00083324,70.1,13.4,3.1,13.4
E00083325,68,12,8.8,11.2
E00083326,75.8,10.5,4,9.7
