areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00081774,73.4,16.6,3.2,2.3,4.4
E00081775,81.3,13.9,1.9,0.9,1.9
E00081776,85.4,10.3,1.7,1.4,1.2
E00081777,87.6,10.6,0,1.8,0
E00081779,86,11.4,0.9,0.2,1.4
E00081780,83.9,10.6,1.7,2.1,1.7
E00081781,83.4,12.8,1.7,1.4,0.7
E00081783,85.6,9.7,2.8,0.3,1.6
E00081784,83.3,10.3,3.2,1.6,1.6
E00081785,76.6,15.5,3,3.6,1.3
E00081786,81.9,12.7,4.7,0.7,0
E00081787,85.4,12,0.9,1.2,0.6
E00081788,87.1,9.1,2.6,0.6,0.6
E00081789,76.1,15,3.2,3.2,2.5
E00082111,82.9,12.3,1.6,1.6,1.6
E00082113,81.1,11.5,4.9,0.7,1.7
E00082114,84.6,9.7,2.7,0.5,2.4
E00082115,96.9,2.6,0,0.5,0
E00082117,80.7,14.7,2,2.7,0
E00082118,84.5,9.4,2.7,1.2,2.1
E00083128,47.8,25.7,8.9,6.2,11.4
E00083139,49.1,29.5,9.1,7.6,4.8
E00083141,44.7,30.8,11.3,4.6,8.7
E00083142,51.3,34.2,2.9,2.9,8.6
E00083144,37.1,25.8,13.7,15.3,8.1
E00083145,37.5,24,9.9,10.5,18
E00083146,48.2,31.2,9.4,7.4,3.7
E00083148,51.1,27.4,11.5,7.8,2.2
E00083150,46.5,37.1,6.9,5.3,4.2
E00083151,53.8,28.9,8.2,5.4,3.8
E00083153,51.7,31.7,12.2,1.8,2.5
E00083189,62.2,27.4,5.2,2.7,2.5
E00083208,53.4,31.4,7.4,4.1,3.7
E00083209,56.3,20,10.7,4.8,8.2
E00083210,58,25.3,10.9,5.1,0.8
E00083211,56.1,32.5,3.4,6,2.1
E00083212,59.5,27.7,5.8,4.8,2.3
E00083213,53.8,31,7.4,4.1,3.7
E00083214,50.9,31.2,8.8,5.7,3.4
E00083217,51.1,35.4,7.2,2.5,3.9
E00083218,50.4,30.8,8.5,5.6,4.7
E00083219,60.4,29,8.1,1.9,0.5
E00083220,57.2,25.2,9.6,4.8,3.1
E00083222,72.9,19.3,3.6,2,2.3
E00083223,81.1,14.5,3.4,1,0
E00083231,51.4,31.3,9.4,6.2,1.7
E00083258,65.7,25,4.1,3.6,1.6
E00083259,50.3,29.3,7.4,8.2,4.8
E00083260,58.6,33.4,3.9,1.1,3
E00083261,63.2,23.1,6.6,4.8,2.3
E00083262,72,21.2,4.5,1.4,0.8
E00083263,62.4,27.5,3.2,1.9,5.1
E00083264,51.2,33.3,9.1,2.8,3.6
E00083265,64.3,28.2,4.4,1.7,1.4
E00083266,65.4,22.3,6.1,3.1,3.1
E00083267,63.2,25.5,5.5,3,2.7
E00083268,54.3,24.9,8.4,7.8,4.5
E00083269,71.7,20.2,4.1,2.4,1.5
E00083270,52.9,33.2,9.2,0.8,3.8
E00083271,58.2,30.6,5.6,1.5,4.1
E00083272,65.8,21.7,4.7,3.6,4.2
E00083273,62.5,25.9,6.6,4,1
E00083274,54.9,25.3,11.2,3.6,5.1
E00083275,64.3,26.6,5,2.5,1.7
E00083276,66.2,26.9,3.4,1.4,2.1
E00083278,63.1,25.3,7.1,3,1.5
E00083279,62.2,28,4.7,3.6,1.6
E00083312,72,24.2,2.8,0.5,0.5
E00083313,60,36,1.1,1.7,1.3
E00083314,55.4,30.2,7.9,2.6,3.8
E00083315,55.6,32.8,6.4,3.3,1.9
E00083316,57.3,29.8,5.6,4.3,3
E00083317,59.3,30.5,8.6,1.7,0
E00083318,58.4,30.9,4,3.2,3.5
E00083319,55.7,37.3,2.3,4.3,0.3
E00083320,64.7,21.5,8.2,3.2,2.4
E00083321,58.6,25.2,5.6,6.4,4.2
E00083322,62.7,28,2.9,4.1,2.2
E00083323,57.2,30.8,5.7,2.3,3.9
E00083324,67.4,22.7,4.8,4.3,0.8
E00083325,59.3,28.7,7.1,3.7,1.2
E00083326,65.4,26.5,5.1,2.9,0
E00083327,52.6,36.8,5.3,2.5,2.8
E00083328,64.5,24.8,4.2,4.8,1.8
E00083329,52.3,30.5,6,4.5,6.8
E00083330,57.2,30.8,5.8,4.1,2.2
E00083331,58.7,29.8,4.9,5.2,1.4
E00083332,52.9,33.2,7.7,2.8,3.4
E00083333,58.1,35.6,3.2,1.4,1.6
E00083334,62.1,28.5,3.6,5.1,0.8
E00083335,56.4,29.7,8.1,3.4,2.4
E00083337,54.2,30.6,9.6,2.7,3
E00083338,55.7,31.2,5.9,3.4,3.8
E00083339,70.1,24.2,2.4,0.9,2.4
E00083340,59.9,23.7,9.9,3.9,2.6
E00083342,76.8,19,2.4,1,0.7
E00083343,69.7,22.6,4.9,1.7,1.1
E00083344,68,30.6,0.3,0,1
E00083345,64.4,21.6,3,6.8,4.1
E00083347,61.8,28.3,3.3,4.7,1.9
E00083349,63.8,28.7,5.2,1.7,0.6
E00083350,58.6,23.5,8.5,5.4,4
E00083351,60,36.5,1.9,0.8,0.8
E00083352,63,22.1,2.6,5.8,6.5
E00083353,63.9,20.6,4.3,6.5,4.8
E00083354,56.8,18.5,9.8,10.1,4.9
E00083356,57.4,32.8,6.2,3.4,0.3
E00083357,56.8,37.3,3.4,2.2,0.2
E00083358,52.6,26.3,8.5,7.7,4.9
E00083359,65.7,24.8,2.8,5.6,1.1
E00083360,54.7,23.5,2,4.5,15.3
E00083362,47.2,24.2,10.4,13.6,4.6
E00083363,48.2,28.8,10.5,5.1,7.4
E00083364,42.1,28.1,13.3,9.4,7.2
E00083367,38.8,26.7,13,9.3,12.2
E00083368,48.4,29.7,12.5,5.2,4.1
E00083369,41.7,29.2,12.3,11.7,5.2
E00083370,38.1,26.1,19.7,11.9,4.2
E00083371,50.5,27.6,10.5,6,5.4
E00083372,46.3,31.4,10.7,6.9,4.8
E00083373,55.7,38.5,4.1,0.5,1.2
E00083374,45.2,24.5,9.2,10.4,10.7
E00083375,65.2,21.6,5.8,4.4,2.9
E00083376,50.8,18.6,10.6,16.1,4
E00083378,58,25.1,5.4,8.2,3.3
E00083379,58.2,33.8,4.9,0.5,2.6
E00083380,55.5,28.3,5.5,7.6,3.1
E00083381,41,38.5,7.4,7.1,6.1
E00083382,60.6,34.2,1.5,2,1.7
E00083383,62.5,33.9,2.7,0.7,0.2
E00083384,57.5,35.2,2.9,3.3,1.2
E00083386,59.4,33.7,3.1,2.2,1.7
E00083414,92,6.6,0.7,0.3,0.3
E00083415,74.4,12.6,6.4,3.2,3.4
E00083416,82.1,14.5,1.4,0.7,1.2
E00083417,76.2,13.1,4.2,3.3,3.1
E00083418,83.7,11.5,0.3,2.8,1.7
E00083419,76,14.2,3.3,4.9,1.6
E00083420,71.6,13.8,1.6,5,8
E00083421,82.1,15.5,0.4,1.6,0.4
E00083422,73.5,11.3,3.3,4.2,7.7
E00083423,82.1,10.7,0,7.1,0
E00083424,82.3,13.1,0.9,0.6,3
E00083425,81.7,11.6,4.3,2.4,0
E00083426,78.9,13,1.5,1.5,5.1
E00083427,91.3,7.1,1,0.6,0
E00083499,82,9.7,4.4,3.9,0
E00083500,85.7,10,3.6,0.7,0
E00083502,76.3,17.9,5,0.4,0.4
E00083506,81.3,14.3,0.8,2.5,1
E00083512,77.4,17.5,2.4,1.9,0.8
E00083513,90.6,8.6,0,0,0.8
E00083514,83.3,11.5,2.6,0.3,2.3
E00083516,79.3,18.3,0.9,0.3,1.2
E00083518,80.1,13,4.6,0.8,1.5
E00083522,89.4,7.5,1.3,0.4,1.3
E00083523,62.5,15.2,7.4,9.2,5.7
E00083524,74.7,13,5.4,4.3,2.5
E00083525,58.1,19.6,7.1,7.8,7.4
E00083526,61.6,19.6,11,3.9,3.9
E00083527,70.1,9.7,11.1,3.1,5.9
E00083528,72.6,14.7,5.2,3.6,4
E00083529,79.4,11.9,1.3,2.6,4.8
E00083530,71.5,15.9,4.4,1.8,6.3
E00083531,71.7,17.3,7.5,2.9,0.6
E00083532,65.8,14.5,5.1,8.5,6
E00083533,81.4,11.3,2.7,2.5,2.1
E00083534,63.7,15.3,7.3,7.3,6.5
E00083535,69.7,17.3,4.1,5.2,3.7
E00083536,70.7,16.7,4.3,5.1,3.3
E00083537,79.1,12.2,2.5,1.4,4.7
E00083538,64.3,12.3,8.1,6.2,9.1
E00083539,74.1,13.2,6.4,4.1,2.3
E00083540,69.2,11.5,7.3,7.3,4.6
E00083541,68,17.4,4.6,6.6,3.3
E00083542,57.7,13.8,12.8,9.1,6.7
E00083543,77.2,14.1,1.3,5.4,2
E00083544,69.2,15.9,6.2,4.2,4.5
