areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00081774,5.8,37.4,1.9,51.8,3
E00081775,12,33.3,3,47.9,3.7
E00081776,8.5,37.5,3,47.9,3
E00081777,13.4,35.5,5.4,43.5,2.2
E00081779,9.4,38.7,5.4,43.6,2.8
E00081780,11.3,39.8,4.5,39.8,4.7
E00081781,16.8,37,5.5,36.6,4.2
E00081783,19.6,44.2,8.5,25,2.7
E00081784,11.9,37.9,8.1,39.1,3
E00081785,6.8,40.5,8.4,43.9,0.4
E00081786,15,35.8,4,44.7,0.4
E00081787,9.3,45.3,2.3,42.2,0.8
E00081788,8,44.7,7.2,39.4,0.8
E00081789,7.4,36.3,4.4,50.7,1.1
E00082111,9.1,35.7,3.7,49.4,2.1
E00082113,10.5,40.1,6.9,40.5,2
E00082114,22.5,31.7,8.1,35,2.7
E00082115,45.8,33.2,8.9,10,2.1
E00082117,12,40.8,4,42.4,0.8
E00082118,6.8,38,2.6,51.5,1.1
E00083128,19.6,35.3,5.9,35.1,4.1
E00083139,32.9,28.2,5.5,24.8,8.6
E00083141,27.7,33.6,5,28,5.6
E00083142,22.9,39.7,2.8,30.6,4.1
E00083144,16.5,24.2,7.3,49.6,2.3
E00083145,26.2,23.6,5.9,40.4,3.8
E00083146,25.4,41.8,3,25.4,4.4
E00083148,26.2,35,5.2,29.4,4.1
E00083150,31.4,38.3,2.7,21.6,6.1
E00083151,27.8,33.8,0.9,34.1,3.3
E00083153,24.7,35.4,3,33.2,3.7
E00083189,17.4,42,3.3,32.8,4.6
E00083208,22.6,35.9,6,31.2,4.3
E00083209,11.7,32.6,7.1,43.1,5.4
E00083210,15.5,34.7,7.8,36.8,5.2
E00083211,12.2,32.8,8,42.9,4.2
E00083212,13,39.5,4,41.3,2.2
E00083213,20.1,38.1,3.4,31.3,7
E00083214,15.6,42.5,5.4,30.6,5.8
E00083217,16.5,40.8,3.1,33.5,6.2
E00083218,13.2,38.4,3.4,41.2,3.9
E00083219,11.7,46.7,4,34.7,2.9
E00083220,12.9,34.7,5.2,42.3,4.9
E00083222,23.2,43.2,4.1,26.6,2.9
E00083223,27,44.1,3.9,19.1,5.9
E00083231,14.6,40.9,3.3,34.9,6.3
E00083258,13.4,32.1,6.7,45.1,2.6
E00083259,24,38,4.8,30.3,3
E00083260,23.3,40.3,3.3,27.5,5.7
E00083261,17,38,6.7,37,1.3
E00083262,17.3,36.3,4.6,40.5,1.4
E00083263,12,40.7,4,42.9,0.4
E00083264,22.8,36.8,2.6,34.1,3.6
E00083265,22.7,35.8,5.7,30.6,5.2
E00083266,15.3,38.3,4.7,39.1,2.6
E00083267,11.1,32.5,3,52,1.5
E00083268,16.1,39,4.9,36,4.1
E00083269,15.5,38.7,3.4,39.7,2.7
