areacd,disability_3a-001,disability_3a-002
E00081774,8.1,91.9
E00081775,11.7,88.3
E00081776,9.6,90.4
E00081777,10.3,89.7
E00081779,9.1,90.9
E00081780,9.7,90.3
E00081781,15.9,84.1
E00081783,23.1,76.9
E00081784,16.7,83.3
E00081785,10.4,89.6
E00081786,9.7,90.3
E00081787,13.5,86.5
E00081788,10.8,89.2
E00081789,10.5,89.5
E00082111,8.7,91.3
E00082113,13.3,86.7
E00082114,12.1,87.9
E00082115,25.8,74.2
E00082117,10.7,89.3
E00082118,5.2,94.8
E00083128,11.2,88.8
E00083139,10.9,89.1
E00083141,13,87
E00083142,10.9,89.1
E00083144,9.7,90.3
E00083145,9.2,90.8
E00083146,15.4,84.6
E00083148,10,90
E00083150,11.9,88.1
E00083151,16.1,83.9
E00083153,11.8,88.2
E00083189,11.3,88.7
E00083208,15.2,84.8
E00083209,7.9,92.1
E00083210,6.6,93.4
E00083211,7.5,92.5
E00083212,4.9,95.1
E00083213,7.7,92.3
E00083214,11.7,88.3
E00083217,11,89
E00083218,8.3,91.7
E00083219,6.2,93.8
E00083220,10.5,89.5
E00083222,15.4,84.6
E00083223,15.5,84.5
E00083231,9.2,90.8
E00083258,11.2,88.8
E00083259,13.2,86.8
E00083260,13.7,86.3
E00083261,11.6,88.4
E00083262,14.7,85.3
E00083263,7.8,92.2
E00083264,13.8,86.2
E00083265,15.3,84.7
E00083266,12.8,87.2
E00083267,8.5,91.5
E00083268,9.3,90.7
E00083269,8.1,91.9
E00083270,13.4,86.6
E00083271,12,88
E00083272,14.1,85.9
E00083273,18.2,81.8
E00083274,13.4,86.6
E00083275,15.5,84.5
E00083276,19.5,80.5
E00083278,15.1,84.9
E00083279,12.7,87.3
E00083312,14.1,85.9
E00083313,18.5,81.5
E00083314,9.6,90.4
E00083315,11.2,88.8
E00083316,10.2,89.8
E00083317,11,89
E00083318,8.8,91.2
E00083319,15.3,84.7
E00083320,15.6,84.4
E00083321,7.7,92.3
E00083322,15.6,84.4
E00083323,9.4,90.6
E00083324,10.8,89.2
E00083325,16.5,83.5
E00083326,17.2,82.8
E00083327,14,86
E00083328,14,86
E00083329,10.3,89.7
E00083330,14,86
E00083331,16.6,83.4
E00083332,12,88
E00083333,7.5,92.5
E00083334,15.8,84.2
E00083335,11.3,88.7
E00083337,11.3,88.7
E00083338,14.8,85.2
E00083339,20.7,79.3
E00083340,10.5,89.5
E00083342,10.7,89.3
E00083343,11.4,88.6
E00083344,9.3,90.7
E00083345,17.5,82.5
E00083347,11.5,88.5
E00083349,10.1,89.9
E00083350,6.8,93.2
E00083351,14.6,85.4
E00083352,10.1,89.9
E00083353,7.8,92.2
E00083354,8.4,91.6
E00083356,9.3,90.7
E00083357,12.4,87.6
E00083358,8.9,91.1
E00083359,7.8,92.2
E00083360,11.6,88.4
E00083362,10.3,89.7
E00083363,11.2,88.8
E00083364,14.3,85.7
E00083367,12,88
E00083368,11.3,88.7
E00083369,8.6,91.4
E00083370,9.4,90.6
E00083371,12.9,87.1
E00083372,12.7,87.3
E00083373,9,91
E00083374,7.2,92.8
E00083375,19.9,80.1
E00083376,10.6,89.4
E00083378,12.5,87.5
E00083379,9.3,90.7
E00083380,14.8,85.2
E00083381,14.1,85.9
E00083382,12.8,87.2
E00083383,14.2,85.8
E00083384,11.9,88.1
E00083386,8.7,91.3
E00083414,13.6,86.4
E00083415,8.8,91.2
E00083416,10.7,89.3
E00083417,13.1,86.9
E00083418,10.1,89.9
E00083419,17.2,82.8
E00083420,11.6,88.4
E00083421,12.7,87.3
E00083422,9.6,90.4
E00083423,11.2,88.8
E00083424,8.5,91.5
E00083425,6.1,93.9
E00083426,9.1,90.9
E00083427,13.8,86.2
E00083499,10.8,89.2
E00083500,11,89
E00083502,11.7,88.3
E00083506,11.6,88.4
E00083512,12.1,87.9
E00083513,17.6,82.4
E00083514,10.1,89.9
E00083516,11.2,88.8
E00083518,11.5,88.5
E00083522,13.3,86.7
E00083523,10.3,89.7
E00083524,6.8,93.2
E00083525,13.2,86.8
E00083526,12.3,87.7
E00083527,10.1,89.9
E00083528,15.7,84.3
E00083529,7.7,92.3
E00083530,12.8,87.2
E00083531,17.3,82.7
E00083532,11.4,88.6
E00083533,6,94
E00083534,9.9,90.1
E00083535,8.5,91.5
E00083536,8.2,91.8
E00083537,11.2,88.8
E00083538,11.9,88.1
E00083539,9,91
E00083540,5.8,94.2
E00083541,11.6,88.4
E00083542,8.1,91.9
E00083543,5.3,94.7
E00083544,5.6,94.4
E00083545,11.9,88.1
E00083546,8.4,91.6
E00083547,6.2,93.8
E00083548,9.5,90.5
E00083549,9.9,90.1
E00083550,17.1,82.9
E00083551,16,84
E00083552,10.3,89.7
E00083553,7.6,92.4
E00083554,12.9,87.1
E00083555,6.1,93.9
E00083556,15.3,84.7
E00083557,4,96
E00083558,14.8,85.2
E00083559,21.5,78.5
E00083560,13.5,86.5
E00083561,16,84
E00083562,8.4,91.6
E00083563,20.6,79.4
E00083564,14.7,85.3
E00083565,11.3,88.7
E00083566,14.2,85.8
E00083567,11.5,88.5
E00083568,14.2,85.8
E00083569,12.1,87.9
E00083570,11.6,88.4
E00083571,14.3,85.7
E00083572,10.5,89.5
E00083573,12.5,87.5
E00083574,18.1,81.9
E00083575,12.9,87.1
E00083576,11.9,88.1
E00083577,22.4,77.6
E00083578,31.8,68.2
E00083579,11.4,88.6
E00083580,16.7,83.3
E00083581,13.7,86.3
E00083582,10.4,89.6
E00083583,10.7,89.3
E00083584,10.3,89.7
E00083585,20.2,79.8
E00083586,11.7,88.3
E00083587,23.8,76.2
E00083588,14.8,85.2
E00083589,11.8,88.2
E00083590,12.8,87.2
E00083591,13.1,86.9
E00083592,12.8,87.2
E00083593,15.7,84.3
E00083594,14.1,85.9
E00083595,14.2,85.8
E00083596,14.5,85.5
E00083597,9.7,90.3
E00083598,15,85
E00083599,14.5,85.5
E00083600,17.7,82.3
E00083601,25,75
E00083602,17.4,82.6
E00083603,10.2,89.8
E00083604,6.8,93.2
E00083627,16.5,83.5
E00083628,9.2,90.8
E00083629,15.2,84.8
E00083630,13.5,86.5
E00083631,11.9,88.1
E00083632,12.7,87.3
E00083633,10.6,89.4
E00083634,15.1,84.9
E00083635,14.9,85.1
E00083636,15.3,84.7
E00083637,9,91
E00083638,11.6,88.4
E00083639,23.4,76.6
E00083640,14.9,85.1
E00083641,12.9,87.1
E00083642,7.9,92.1
E00083643,9.1,90.9
E00083644,9,91
E00083645,13.3,86.7
E00083647,9.2,90.8
E00083648,13.2,86.8
E00083650,14.7,85.3
E00083651,10.4,89.6
E00083652,14.4,85.6
E00083653,16.9,83.1
E00083654,15.4,84.6
E00083655,15.3,84.7
E00083656,10.6,89.4
E00083657,21.5,78.5
E00083680,14.3,85.7
E00083681,13.7,86.3
E00083682,14.3,85.7
E00083683,10.2,89.8
E00083684,16.3,83.7
E00083685,15,85
E00083686,10.3,89.7
E00083687,9.6,90.4
E00083688,12.3,87.7
E00083689,10.8,89.2
E00083690,16.3,83.7
E00083691,15.5,84.5
E00083692,16.5,83.5
E00083693,9,91
E00083694,10.2,89.8
E00083740,19,81
E00083741,10.9,89.1
E00083742,15.1,84.9
E00083743,10.2,89.8
E00083744,10.3,89.7
E00083745,8.9,91.1
E00083746,8.8,91.2
E00083747,11.3,88.7
E00083748,9.9,90.1
E00083749,10.6,89.4
E00083750,22.8,77.2
E00083751,10.6,89.4
E00083752,17.6,82.4
E00083753,30.1,69.9
E00083754,19,81
E00083755,14.9,85.1
E00083781,13.6,86.4
E00083782,14.5,85.5
E00083783,8.2,91.8
E00083784,19.9,80.1
E00083785,10.3,89.7
E00083786,8.3,91.7
E00083787,7.6,92.4
E00083788,9.7,90.3
E00083789,12.2,87.8
E00083790,10.8,89.2
E00083791,5.8,94.2
E00083792,4.3,95.7
E00083793,12.2,87.8
E00083794,10.3,89.7
E00083795,13.7,86.3
E00083796,13.6,86.4
E00083821,7.7,92.3
E00083827,11.3,88.7
E00083838,11.6,88.4
E00083839,7.2,92.8
E00083840,12.3,87.7
E00083841,9.1,90.9
E00083842,13.4,86.6
E00083843,13.5,86.5
E00083844,14.6,85.4
E00083845,11.6,88.4
E00083846,11.6,88.4
E00083847,28.4,71.6
E00083852,9.5,90.5
E00083853,14.6,85.4
E00083854,13.4,86.6
E00083855,15.6,84.4
E00083856,7.5,92.5
E00083857,10.8,89.2
E00089887,10.8,89.2
E00089888,10.6,89.4
E00156380,25.6,74.4
E00156383,8.6,91.4
E00156384,16.1,83.9
E00156385,17,83
E00156388,23.5,76.5
E00156389,23.1,76.9
E00156391,14.2,85.8
E00156393,16.9,83.1
E00156395,10.7,89.3
E00156398,14.8,85.2
E00156400,15.6,84.4
E00156401,16.1,83.9
E00156402,12.5,87.5
E00156403,8.6,91.4
E00156404,21.6,78.4
E00156405,10.4,89.6
E00156407,10.9,89.1
E00156408,39.3,60.7
E00156409,10.9,89.1
E00156410,15,85
E00156411,10.3,89.7
E00156412,14.5,85.5
E00156413,11.3,88.7
E00156414,13.6,86.4
E00156415,24.5,75.5
E00156416,11.7,88.3
E00156417,14.7,85.3
E00156418,11.9,88.1
E00156419,13.9,86.1
E00156420,17.5,82.5
E00156421,10.7,89.3
E00156423,16.5,83.5
E00156424,16.1,83.9
E00156426,14.9,85.1
E00156427,11.6,88.4
E00156429,16.2,83.8
E00156430,13.3,86.7
E00156431,21.3,78.7
E00156432,21.2,78.8
E00156433,21,79
E00156434,22.3,77.7
E00156435,18.5,81.5
E00156436,22.9,77.1
E00156437,15.2,84.8
E00156438,10.6,89.4
E00156439,7.4,92.6
E00156441,25.4,74.6
E00156442,9.5,90.5
E00156443,16.5,83.5
E00156444,19,81
E00156445,19.5,80.5
E00156446,21.1,78.9
E00156447,19.7,80.3
E00156486,11.4,88.6
E00156488,18.2,81.8
E00156489,15.4,84.6
E00156490,14.8,85.2
E00156491,13.8,86.2
E00156492,11.8,88.2
E00156493,12.3,87.7
E00156494,11.1,88.9
E00156495,10.8,89.2
E00156496,15.8,84.2
E00156500,11.6,88.4
E00156501,15.1,84.9
E00156502,12,88
E00156503,8,92
E00156504,22.9,77.1
E00156506,14.3,85.7
E00156507,13,87
E00156508,8.8,91.2
E00156509,7.9,92.1
E00156510,6.3,93.7
E00156511,6.9,93.1
E00156512,7.8,92.2
E00156513,16,84
E00156514,6.9,93.1
E00156518,21.8,78.2
E00166692,8.1,91.9
E00166694,12,88
E00166695,8.9,91.1
E00166696,9.7,90.3
E00166697,10.1,89.9
E00166699,15,85
E00166701,16.2,83.8
E00166702,6.4,93.6
E00166703,12.2,87.8
E00166704,7.4,92.6
E00166705,8.7,91.3
E00166706,5.4,94.6
E00166708,9.1,90.9
E00166711,5.9,94.1
E00166714,10.6,89.4
E00166719,9.3,90.7
E00166720,15.7,84.3
E00166723,15.4,84.6
E00166724,8.6,91.4
E00166726,4.8,95.2
E00167793,11.5,88.5
E00167794,10.9,89.1
E00167795,11.6,88.4
E00167798,27.5,72.5
E00180568,14.6,85.4
E00180586,8.8,91.2
E00180588,12,88
E00180615,14.7,85.3
E00180634,16.2,83.8
E00180639,10.9,89.1
E00188337,10.5,89.5
E00188339,10.9,89.1
E00188348,9.1,90.9
E00188356,10,90
E00188359,7.6,92.4
E00188375,7.1,92.9
E00188380,10.8,89.2
E00188398,8.8,91.2
E00188409,8.6,91.4
E00188410,5.8,94.2
E00188413,10.7,89.3
E00188414,11,89
E00188421,13.8,86.2
E00188423,11.3,88.7
E00188435,10,90
E00188452,5.8,94.2
E00188454,6.1,93.9
E00188456,9.5,90.5
E00188457,10,90
E00188471,7.8,92.2
E00188510,4.1,95.9
E00188514,2.9,97.1
