areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00081774,40.2,36.2,0.6,23
E00081775,24.2,43.8,11.1,20.9
E00081776,46.6,39.9,0,13.5
E00081777,47.3,42.6,0,10.1
E00081779,37.2,38.3,4.9,19.7
E00081780,35.6,45.6,4.4,14.4
E00081781,62,27.1,0,10.9
E00081783,17.4,23.9,48.6,10.1
E00081784,42,36.6,9.9,11.5
E00081785,36.1,42.6,2.5,18.9
E00081786,37.3,47.5,0.8,14.4
E00081787,34.7,54,1.6,9.7
E00081788,40.3,50,0,9.7
E00081789,34.5,32.4,0.7,32.4
E00082111,40.3,31.5,4,24.2
E00082113,46.7,34.3,0.7,18.2
E00082114,64,24.2,0,11.8
E00082115,88,2.4,3.2,6.4
E00082117,33.9,38.7,14.5,12.9
E00082118,32.8,32.8,0.7,33.6
E00083128,24.2,28.1,5.9,41.8
E00083139,17.4,18.8,8.1,55.7
E00083141,18.6,24,6.2,51.2
E00083142,36.6,21.6,9,32.8
E00083144,7.9,17.1,15.8,59.2
E00083145,12.3,36.1,4.9,46.7
E00083146,14.7,21.6,28.4,35.3
E00083148,17.7,26.9,5.4,50
E00083150,13,23.5,33.9,29.6
E00083151,29.8,25.8,4.8,39.5
E00083153,10.5,16.1,38.5,35
E00083189,16.2,44.4,18.3,21.1
E00083208,20.5,34.2,6.8,38.5
E00083209,21.8,31.5,4,42.7
E00083210,18.2,39.1,3.6,39.1
E00083211,26.3,48.3,0.8,24.6
E00083212,16.8,43.7,2.5,37
E00083213,13.1,35.4,14.9,36.6
E00083214,26.4,34.7,6.6,32.2
E00083217,20.2,37,7.6,35.3
E00083218,12.1,27.4,11.6,48.9
E00083219,28.3,35.4,7.9,28.3
E00083220,20.8,43.8,2.8,32.6
E00083222,11.4,13.8,58.5,16.3
E00083223,11.6,14.9,64.5,9.1
E00083231,23.5,41.7,4.3,30.4
E00083258,40.2,42.6,0.8,16.4
E00083259,21.1,20.3,20.3,38.3
E00083260,18.2,20.3,42.7,18.9
E00083261,22.6,42.1,8.3,27.1
E00083262,46.6,43.2,0,10.2
E00083263,31.9,45.7,4.3,18.1
E00083264,20.8,32.2,26.8,20.1
E00083265,34,35.9,11.7,18.4
E00083266,50.9,29.3,7.8,12.1
E00083267,15.1,59.4,1.9,23.6
E00083268,19.7,27.2,9.5,43.5
E00083269,10.4,35.1,32.1,22.4
E00083270,4.7,16.3,57,22.1
E00083271,24,36.5,24,15.4
E00083272,18.6,39.8,25.7,15.9
E00083273,17.9,17.9,39.6,24.5
E00083274,10.3,25.7,22.8,41.2
E00083275,12.8,25.7,48,13.5
E00083276,4.5,13,78.9,3.6
E00083278,0,3.5,88.4,8.1
E00083279,18.9,25.2,44.1,11.9
E00083312,17.5,27,47.6,7.9
E00083313,32.8,48,5.6,13.6
E00083314,12.1,27.3,29.5,31.1
E00083315,21,31.9,25.2,21.8
E00083316,10.2,44.1,22,23.7
E00083317,17.5,42.5,25,15
E00083318,28.8,35.1,15.3,20.7
E00083319,44.1,28.4,7.8,19.6
E00083320,20.8,38.4,27.2,13.6
E00083321,18.9,36.9,21.3,23
E00083322,15.8,28.1,41.2,14.9
E00083323,22.1,38.2,18.3,21.4
E00083324,4.8,25.4,60.3,9.5
E00083325,16.1,26.6,41.9,15.3
E00083326,12.9,27.4,51.6,8.1
