areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00081774,56.5,1.7,41.8
E00081775,69.3,2.2,28.5
E00081776,64.6,4.2,31.2
E00081777,61,3.2,35.7
E00081779,59.4,3.7,36.9
E00081780,69.8,3.6,26.6
E00081781,50.8,3.3,45.8
E00081783,59.4,2.3,38.3
E00081784,58.5,3.7,37.8
E00081785,66,2.9,31.1
E00081786,63.2,0.4,36.3
E00081787,64.8,1.5,33.7
E00081788,63.8,1.5,34.7
E00081789,62.5,2.2,35.3
E00082111,63,0,37
E00082113,61,2,37.1
E00082114,51.3,3.3,45.4
E00082115,40.4,5.3,54.3
E00082117,54,8.1,37.9
E00082118,64.2,4.5,31.3
E00083128,61.1,7.6,31.2
E00083139,60.1,4,35.9
E00083141,56.6,3.5,39.9
E00083142,44.5,8.6,46.9
E00083144,68.7,4.6,26.7
E00083145,60.8,7.6,31.6
E00083146,52.2,6.5,41.3
E00083148,65.2,6.4,28.4
E00083150,51.9,6.1,42
E00083151,50.9,6,43.1
E00083153,53.7,7,39.3
E00083189,64,6.2,29.9
E00083208,65.1,6.8,28.1
E00083209,73.8,2.5,23.8
E00083210,72.1,3.6,24.4
E00083211,66,3.1,30.9
E00083212,72.3,4.5,23.2
E00083213,64.1,5.2,30.7
E00083214,64.3,5.1,30.6
E00083217,64,4.2,31.8
E00083218,69,7.5,23.5
E00083219,70.3,6.2,23.4
E00083220,69.4,4.8,25.8
E00083222,57.3,6.6,36.1
E00083223,53.5,6.2,40.3
E00083231,68.4,3.9,27.6
E00083258,62.2,3,34.8
E00083259,56.8,6.1,37.1
E00083260,56.3,5.7,38
E00083261,72.2,4,23.8
E00083262,58,3.5,38.5
E00083263,62.3,4,33.7
E00083264,52.1,6.3,41.6
E00083265,57.8,4.8,37.4
E00083266,55.3,4.4,40.3
E00083267,71.9,5.2,23
E00083268,70.4,6,23.6
E00083269,65.8,9.5,24.7
E00083270,57.1,9.8,33.2
E00083271,64.6,3.9,31.5
E00083272,63.3,3.2,33.5
E00083273,55,6.6,38.4
E00083274,66.1,2.6,31.3
E00083275,61.3,5.7,33
E00083276,56.3,6.9,36.8
E00083278,54.3,5.5,40.2
E00083279,48.3,8.1,43.6
E00083312,62.7,5.6,31.7
E00083313,58.1,2.9,39
E00083314,63.1,7.3,29.6
