areacd,heating_type_3a-001,heating_type_3a-002
E00081774,0.6,99.4
E00081775,0,100
E00081776,0,100
E00081777,0.8,99.2
E00081779,1.1,98.9
E00081780,0,100
E00081781,1.6,98.4
E00081783,1.4,98.6
E00081784,1.5,98.5
E00081785,0,100
E00081786,0.8,99.2
E00081787,0,100
E00081788,1.6,98.4
E00081789,1.4,98.6
E00082111,0,100
E00082113,1.5,98.5
E00082114,0.6,99.4
E00082115,3.2,96.8
E00082117,0,100
E00082118,0.7,99.3
E00083128,0,100
E00083139,4.7,95.3
E00083141,4.7,95.3
E00083142,2.3,97.7
E00083144,5.3,94.7
E00083145,1.6,98.4
E00083146,3.2,96.8
E00083148,2.3,97.7
E00083150,2.6,97.4
E00083151,0,100
E00083153,2.8,97.2
E00083189,0.7,99.3
E00083208,2.6,97.4
E00083209,2.4,97.6
E00083210,5.4,94.6
E00083211,0,100
E00083212,5,95
E00083213,1.1,98.9
E00083214,3.4,96.6
E00083217,0,100
E00083218,3.2,96.8
E00083219,2.4,97.6
E00083220,2.1,97.9
E00083222,3.3,96.7
E00083223,0.8,99.2
E00083231,1.8,98.2
E00083258,4.1,95.9
E00083259,5.3,94.7
E00083260,4.9,95.1
E00083261,2.9,97.1
E00083262,0,100
E00083263,1.7,98.3
E00083264,0,100
E00083265,2.8,97.2
E00083266,4.4,95.6
E00083267,0,100
E00083268,1.4,98.6
E00083269,0,100
E00083270,0,100
E00083271,4.8,95.2
E00083272,1.8,98.2
E00083273,1,99
E00083274,1.5,98.5
E00083275,0,100
E00083276,3.1,96.9
E00083278,3.5,96.5
E00083279,1.4,98.6
E00083312,0.8,99.2
E00083313,0,100
E00083314,1.5,98.5
E00083315,0,100
E00083316,0.8,99.2
E00083317,4.2,95.8
E00083318,0,100
E00083319,0,100
E00083320,1.6,98.4
E00083321,0.8,99.2
E00083322,0.9,99.1
E00083323,1.5,98.5
E00083324,2.4,97.6
E00083325,0.8,99.2
E00083326,0.8,99.2
E00083327,0.8,99.2
E00083328,3.3,96.7
E00083329,1.4,98.6
E00083330,0,100
E00083331,5.7,94.3
E00083332,1,99
E00083333,0.8,99.2
E00083334,1,99
E00083335,0,100
E00083337,3.6,96.4
E00083338,2.1,97.9
E00083339,0,100
E00083340,3.8,96.2
E00083342,0,100
E00083343,0.8,99.2
E00083344,0,100
E00083345,0,100
E00083347,0.8,99.2
E00083349,0,100
E00083350,0.8,99.2
E00083351,1,99
E00083352,3.5,96.5
E00083353,2.7,97.3
E00083354,5.6,94.4
E00083356,0,100
E00083357,0,100
E00083358,5.3,94.7
E00083359,1.4,98.6
E00083360,1.9,98.1
E00083362,3.1,96.9
E00083363,5.9,94.1
E00083364,5.6,94.4
E00083367,3.8,96.2
E00083368,0,100
E00083369,2.4,97.6
E00083370,6.3,93.8
E00083371,1.9,98.1
E00083372,1.8,98.2
E00083373,0,100
E00083374,3.2,96.8
E00083375,1.6,98.4
E00083376,1.9,98.1
E00083378,0,100
E00083379,0.9,99.1
E00083380,1.9,98.1
E00083381,0.9,99.1
E00083382,0,100
E00083383,0.8,99.2
E00083384,0.8,99.2
E00083386,1.9,98.1
E00083414,0.8,99.2
E00083415,0,100
E00083416,0,100
E00083417,0.6,99.4
E00083418,0,100
E00083419,1.2,98.8
E00083420,0,100
E00083421,1,99
E00083422,1.2,98.8
E00083423,1.4,98.6
E00083424,0,100
E00083425,0,100
E00083426,0,100
E00083427,0,100
E00083499,2.4,97.6
E00083500,0,100
E00083502,0.9,99.1
E00083506,0.6,99.4
E00083512,0.8,99.2
E00083513,1.1,98.9
E00083514,1.6,98.4
E00083516,0,100
E00083518,0.8,99.2
E00083522,0,100
E00083523,3.5,96.5
E00083524,1.6,98.4
E00083525,4,96
E00083526,7,93
E00083527,2.2,97.8
E00083528,2.1,97.9
E00083529,3,97
E00083530,3.2,96.8
E00083531,4.7,95.3
E00083532,1,99
E00083533,0,100
E00083534,3.3,96.7
E00083535,0.8,99.2
E00083536,1.7,98.3
E00083537,0,100
E00083538,2,98
E00083539,0.8,99.2
E00083540,0.9,99.1
E00083541,2.4,97.6
E00083542,3.9,96.1
E00083543,1.5,98.5
E00083544,2.3,97.7
E00083545,0,100
E00083546,2.3,97.7
E00083547,3.5,96.5
E00083548,1.8,98.2
E00083549,0.5,99.5
E00083550,0.7,99.3
E00083551,1.6,98.4
E00083552,2.6,97.4
E00083553,0.8,99.2
E00083554,0.8,99.2
E00083555,3.7,96.3
E00083556,0.7,99.3
E00083557,1.6,98.4
E00083558,1.3,98.7
E00083559,2.7,97.3
E00083560,1.8,98.2
E00083561,0,100
E00083562,2,98
E00083563,0.7,99.3
E00083564,1.6,98.4
E00083565,0.8,99.2
E00083566,0,100
E00083567,0,100
E00083568,0,100
E00083569,1.6,98.4
E00083570,0.8,99.2
E00083571,3.1,96.9
E00083572,3.8,96.3
E00083573,2.3,97.7
E00083574,0.9,99.1
E00083575,1.4,98.6
E00083576,2.7,97.3
E00083577,0.9,99.1
E00083578,1.9,98.1
E00083579,2.3,97.7
E00083580,1.5,98.5
E00083581,1.7,98.3
E00083582,1.4,98.6
E00083583,1.5,98.5
E00083584,0,100
E00083585,2.9,97.1
E00083586,2.4,97.6
E00083587,1.4,98.6
E00083588,1.6,98.4
E00083589,0,100
E00083590,0.9,99.1
E00083591,0.7,99.3
E00083592,1.6,98.4
E00083593,0.8,99.2
E00083594,0,100
E00083595,1.3,98.7
E00083596,0,100
E00083597,2.8,97.2
E00083598,0,100
E00083599,0,100
E00083600,1.3,98.7
E00083601,0,100
E00083602,0,100
E00083603,0,100
E00083604,0.7,99.3
E00083627,0.8,99.2
E00083628,3.7,96.3
E00083629,3.1,96.9
E00083630,0,100
E00083631,1.5,98.5
E00083632,0,100
E00083633,0,100
E00083634,0.8,99.2
E00083635,6.6,93.4
E00083636,0,100
E00083637,0,100
E00083638,0.8,99.2
E00083639,3.6,96.4
E00083640,10.7,89.3
E00083641,0,100
E00083642,2,98
E00083643,1.7,98.3
E00083644,1.7,98.3
E00083645,1.9,98.1
E00083647,1.3,98.7
E00083648,0.8,99.2
E00083650,2.2,97.8
E00083651,1.5,98.5
E00083652,0.8,99.2
E00083653,3.7,96.3
E00083654,0.7,99.3
E00083655,0,100
E00083656,1.5,98.5
E00083657,1.6,98.4
E00083680,4,96
E00083681,4.5,95.5
E00083682,0.9,99.1
E00083683,0.7,99.3
E00083684,0.8,99.2
E00083685,0.7,99.3
E00083686,1.3,98.7
E00083687,0,100
E00083688,0.6,99.4
E00083689,1.5,98.5
E00083690,0,100
E00083691,1.7,98.3
E00083692,0.6,99.4
E00083693,0,100
E00083694,0,100
E00083740,0,100
E00083741,0.8,99.2
E00083742,0.7,99.3
E00083743,2.3,97.7
E00083744,0,100
E00083745,1.6,98.4
E00083746,0.7,99.3
E00083747,1.5,98.5
E00083748,0.7,99.3
E00083749,0,100
E00083750,3.8,96.2
E00083751,4.4,95.6
E00083752,0.8,99.2
E00083753,0,100
E00083754,0,100
E00083755,1.6,98.4
E00083781,0,100
E00083782,0,100
E00083783,0,100
E00083784,0.7,99.3
E00083785,1,99
E00083786,2.1,97.9
E00083787,0.7,99.3
E00083788,1.3,98.7
E00083789,0,100
E00083790,1.5,98.5
E00083791,0,100
E00083792,2.1,97.9
E00083793,3.3,96.7
E00083794,3,97
E00083795,1.6,98.4
E00083796,0,100
E00083821,0,100
E00083827,0,100
E00083838,0,100
E00083839,0,100
E00083840,0.8,99.2
E00083841,1.4,98.6
E00083842,1.6,98.4
E00083843,2.1,97.9
E00083844,0,100
E00083845,1.4,98.6
E00083846,0.8,99.2
E00083847,2.2,97.8
E00083852,0.8,99.2
E00083853,1.8,98.2
E00083854,0.8,99.2
E00083855,1.5,98.5
E00083856,0,100
E00083857,0,100
E00089887,0.9,99.1
E00089888,1.2,98.8
E00156380,3.5,96.5
E00156383,1.5,98.5
E00156384,0,100
E00156385,1.3,98.7
E00156388,4.1,95.9
