geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00001687,10.3,16.9,59.6,13.2
E00001939,6.6,19.9,64.6,8.8
E00001941,10,15.5,61,13.5
E00001955,8.5,20.3,56.5,14.6
E00001969,10.4,17.2,65,7.4
E00001971,14.4,18.1,57.4,10.1
E00002019,7.5,19.1,64.7,8.7
E00002022,11.9,16.7,61.9,9.5
E00007839,7.9,12.6,59.6,19.9
E00007840,7.6,7.6,61.1,23.6
E00007841,10.2,9.2,62.2,18.4
E00007842,10.3,7.4,69.1,13.2
E00007843,8.8,11.9,66.3,13.1
E00007844,7.1,11.5,63.2,18.1
E00007845,6.8,16.7,44.7,31.8
E00007846,6.2,9.7,63.4,20.7
E00007847,8,13.4,51.8,26.8
E00007848,5.5,15,59.1,20.5
E00007849,7.4,19.3,55.6,17.8
E00007850,11.4,17.1,51.4,20
E00007851,7,14,58.9,20.2
E00007852,11.4,10.6,52.8,25.2
E00007853,10.1,20.2,60.1,9.6
E00007854,12.2,12.2,55.7,19.8
E00007855,11.1,24.2,54.5,10.1
E00007856,7.1,21.2,52.2,19.5
E00007857,8.8,19.9,56.6,14.7
E00007858,6.8,17.4,59,16.8
E00007859,11.6,14.5,52.2,21.7
E00007860,14.8,20.7,40.7,23.7
E00007861,6.8,13.7,53,26.5
E00007862,9.5,13.5,59.5,17.5
E00007863,7.1,11.8,61.2,20
E00007865,8,14.6,59.1,18.2
E00007866,10.7,13.6,55.4,20.3
E00007867,10.7,11.7,61.2,16.5
E00007869,14.7,21.1,57.8,6.4
E00007870,12.3,16.2,48.5,23.1
E00007871,9.5,13.5,62.8,14.2
E00007872,10.2,14.3,54.4,21.1
E00007873,12.1,8.3,67.4,12.1
E00007874,3.6,14.3,60.7,21.4
E00007875,9.2,15.4,56.2,19.2
E00007876,8.3,25.6,54.5,11.6
E00007877,5.8,16.5,63.6,14
E00007878,9.8,9.3,64,16.9
E00007879,8.5,12.8,63.8,14.9
E00007880,8.2,10.6,56.5,24.7
E00007881,8.6,17.7,55.1,18.7
E00007882,4.2,9.2,69,17.6
E00007883,8.4,9.7,60.6,21.3
E00007884,9.1,12.5,58.5,19.9
E00007885,12.4,9.5,62.8,15.3
E00007886,5.7,11.3,66,17
E00007887,9.3,13.6,65.4,11.7
E00007888,7.5,21.8,55.6,15
E00007889,7.8,18.6,60.5,13.2
E00007890,10.2,27.6,56.7,5.5
E00007891,5.5,22.1,68.3,4.1
E00007892,8.3,14.3,70.8,6.5
E00007893,12.4,14,64.8,8.8
E00007894,7.6,20.3,57.6,14.5
E00007895,8,21.5,62.6,8
E00007896,13.8,21.6,55.2,9.5
E00007897,9.4,15.6,65.6,9.4
E00007898,16.3,19.4,50.4,14
E00007899,8.8,12.5,66.9,11.8
E00007900,11.4,21,55.7,11.9
E00007901,8.3,9.7,70.8,11.1
E00007902,8.3,10.5,67.7,13.5
E00007903,12.8,23.2,55.5,8.5
E00007904,13.7,15.3,55.3,15.8
E00007905,15.4,12.6,58.3,13.7
E00007906,7.7,21.4,63.2,7.7
E00007907,8.9,17.3,62.9,10.9
E00007908,11.1,15.3,57.7,15.9
E00007909,16.5,13.2,63.6,6.6
E00007910,5.9,15.5,63.1,15.5
E00007912,6.5,13.4,64.5,15.6
E00007913,13,22,52.8,12.2
E00007914,4.7,19.8,59.3,16.3
E00007915,11.8,28.3,52.6,7.2
E00007916,12.4,24.8,52.7,10.1
