geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00001687,24,35.7,20.2,20.2
E00001939,14.7,26.7,16.4,42.2
E00001941,19.5,29.7,14.8,35.9
E00001955,17.3,31.5,19.6,31.5
E00001969,16.9,33.9,16.9,32.2
E00001971,14,26.4,24.8,34.7
E00002019,24.5,31.7,20.1,23.7
E00002022,32.1,25.9,19.6,22.3
E00007839,34.6,34.6,12.1,18.7
E00007840,31.1,42.9,12.6,13.4
E00007841,51,35.7,10.2,3.1
E00007842,41.1,41.1,10.5,7.3
E00007843,32.8,37.5,11.7,18
E00007844,31,45.8,12,11.3
E00007845,30.2,33.6,16.4,19.8
E00007846,42.5,38.3,10,9.2
E00007847,25.2,38.8,14.6,21.4
E00007848,52.1,27.1,8.3,12.5
E00007849,36.6,30.9,12.2,20.3
E00007850,28,43.9,11.2,16.8
E00007851,49.3,26,8.2,16.4
E00007852,29.5,38.4,18.8,13.4
E00007853,24.2,24.8,19.7,31.2
E00007854,33,47.6,13.6,5.8
E00007855,32.4,18.5,24.1,25
E00007856,41.6,30.4,12,16
E00007857,28.6,29.5,26.8,15.2
E00007858,36.4,36.4,15.3,11.9
E00007859,24,36.5,20.8,18.8
E00007860,30.6,37.1,14.5,17.7
E00007861,21.3,30,23.8,25
E00007862,26.7,28.4,20.7,24.1
E00007863,39.8,28,12.9,19.4
E00007865,29.4,33,15.6,22
E00007866,21,33.6,13.4,31.9
E00007867,27.3,23.4,15.6,33.8
E00007869,26.6,26.6,17.7,29.1
E00007870,36.8,24.6,14,24.6
E00007871,23.4,38.7,13.7,24.2
E00007872,18.3,39.4,12.5,29.8
E00007873,49.1,32.1,12.5,6.3
E00007874,56.3,20.8,13.5,9.4
E00007875,38.9,38,11.1,12
E00007876,37.6,31.6,17.1,13.7
E00007877,37,40.9,11.8,10.2
E00007878,40.7,34.7,7.8,16.8
E00007879,46.7,34.3,13.3,5.7
E00007880,36.2,37.7,5.8,20.3
E00007881,30.8,38.5,11.2,19.6
E00007882,33.9,35.5,15.7,14.9
E00007883,35.7,40,12.2,12.2
E00007884,28.1,42.2,19.3,10.4
E00007885,38.6,37.1,12.1,12.1
E00007886,47.5,34.7,9.3,8.5
E00007887,23.4,30.5,25.8,20.3
E00007888,23,37,20,20
E00007889,19.8,42.3,20.7,17.1
E00007890,38.7,21,11.8,28.6
E00007891,28.6,23.3,10.5,37.6
E00007892,30.5,30.5,16.9,22
E00007893,23,49.2,13.5,14.3
E00007894,23.5,25.2,26.1,25.2
E00007895,22,24.4,17.3,36.2
E00007896,41.1,25.9,14.3,18.8
E00007897,48.5,23.1,9.2,19.2
E00007898,41.9,33.1,14.7,10.3
E00007899,32,24,22,22
E00007900,17.8,27.1,21.7,33.3
E00007901,37.8,35.1,15.3,11.7
E00007902,38.8,25.6,14,21.7
E00007903,25.8,26.6,15.3,32.3
E00007904,35.9,30.1,11.8,22.2
E00007905,44.5,26.5,14.8,14.2
E00007906,21.2,33.3,25,20.5
E00007907,19.3,30.4,23.7,26.7
E00007908,31.3,31.3,19.7,17.7
E00007909,15.9,20.6,22.2,41.3
E00007910,26,32.8,23.7,17.6
E00007912,22.4,29.6,19.2,28.8
E00007913,55.6,31.6,12,0.9
E00007914,13.8,22.4,25,38.8
E00007915,24.4,17.6,16,42
E00007916,22.8,21.1,26.3,29.8
E00007917,27.1,23.6,22.2,27.1
E00007918,16.3,19.3,23,41.5
E00007919,9.2,25.5,17.7,47.5
E00007920,37.1,31,17.2,14.7
E00007921,24.1,27,21.2,27.7
