geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00001687,82.4,13.7,3.8
E00001939,84.4,13.3,2.3
E00001941,86.8,10.8,2.4
E00001955,86.4,10.7,2.9
E00001969,85,11.9,3.1
E00001971,88.9,9.4,1.7
E00002019,84.4,11.5,4
E00002022,90.2,8.7,1.1
E00007839,83.5,13.5,3
E00007840,86.4,7.4,6.2
E00007841,77.2,14,8.8
E00007842,83.2,10.2,6.6
E00007843,87.7,8.5,3.9
E00007844,91.9,6.4,1.7
E00007845,88.7,7.9,3.4
E00007846,90.8,5.3,3.9
E00007847,89.9,8,2.1
E00007848,86.5,10.9,2.6
E00007849,80.1,12.9,7
E00007850,86.6,11.7,1.7
E00007851,87.5,9.2,3.3
E00007852,75.8,16.7,7.5
E00007853,82,11.3,6.7
E00007854,89.6,7.8,2.6
E00007855,81.9,12.5,5.7
E00007856,87,8.4,4.6
E00007857,83,10.6,6.4
E00007858,89.9,7,3.1
E00007859,88,6.8,5.1
E00007860,83.4,11.2,5.4
E00007861,92.2,5.9,2
E00007862,87.9,9.3,2.8
E00007863,81.5,9.5,9
E00007865,83.8,13.6,2.6
E00007866,91.1,7.3,1.6
E00007867,87.3,8.9,3.8
E00007869,83.3,13,3.7
E00007870,86.5,9.2,4.2
E00007871,85.9,11.3,2.7
E00007872,89.5,9.1,1.4
E00007873,90.5,8.5,1
E00007874,66.7,24.5,8.8
E00007875,84.2,14.5,1.4
E00007876,83.8,7.4,8.8
E00007877,76.2,12.6,11.1
E00007878,92.2,5.2,2.6
E00007879,81.3,10.2,8.6
E00007880,79.4,16.9,3.8
E00007881,85,11.9,3.1
E00007882,83.7,12.1,4.3
E00007883,90.3,8,1.7
E00007884,88.7,9.2,2.1
E00007885,86.3,8.2,5.5
E00007886,88.8,7.5,3.7
E00007887,89.8,8,2.2
E00007888,88.6,9.8,1.6
E00007889,87.9,9.8,2.3
E00007890,68.4,22.3,9.4
E00007891,81.9,12.2,5.9
E00007892,86.6,10,3.4
E00007893,85.9,9.8,4.3
E00007894,84.4,11,4.7
E00007895,77.5,13.7,8.8
E00007896,81.4,12.5,6.1
E00007897,70,20.6,9.4
E00007898,75.6,12.5,11.8
E00007899,82.8,13.4,3.8
E00007900,83.9,11.3,4.7
E00007901,82.6,12.6,4.8
E00007902,63.6,27,9.4
E00007903,80.1,12.2,7.8
E00007904,80.9,14.2,4.9
E00007905,84.8,9.3,5.9
E00007906,81.8,12.1,6.1
E00007907,91.3,6.7,2
E00007908,85.3,11.8,2.9
E00007909,90,8.2,1.8
E00007910,89.4,7.7,2.9
E00007912,88.7,8.9,2.5
E00007913,79.5,15.4,5.1
E00007914,88.4,7.8,3.8
E00007915,83.4,11.8,4.8
E00007916,81.6,13.6,4.8
E00007917,81.2,11.5,7.3
E00007918,84,11.6,4.4
E00007919,84.9,10.9,4.1
E00007920,88.4,8.8,2.8
E00007921,86.2,10.6,3.2
E00007922,85.5,10.3,4.1
E00007923,85.6,10.5,3.9
E00007924,86.1,8.7,5.2
E00007925,85.3,10.2,4.6
E00007926,88.8,8.1,3.1
E00007927,80.3,13.4,6.3
E00007928,79.1,13.7,7.2
E00007929,84.5,9.3,6.2
E00007930,86.7,9.4,3.9
E00007931,86.4,10.2,3.4
E00007975,84.6,12.1,3.2
E00007976,81.4,14.9,3.7
E00007977,85.2,10.1,4.7
E00007978,92.6,5.3,2.1
E00007979,86.1,9.9,4
E00007980,91.9,6.9,1.2
E00007981,86.2,9.9,3.9
E00007982,81.7,14.1,4.1
E00007983,90.3,7.2,2.5
E00007984,82.7,12,5.3
E00007985,88.7,8.2,3.1
E00007986,87.6,10.2,2.2
E00007993,88.3,9.4,2.3
E00007994,77.8,14,8.2
E00007995,89.9,8.2,1.9
E00007996,81.8,12.3,5.8
E00007997,81.6,11.7,6.7
E00007998,81.7,14.1,4.2
E00007999,85.6,11.2,3.3
E00008000,87.7,9.3,3.1
E00008001,85.4,12.7,1.9
E00008002,81.3,15.9,2.8
E00008003,83.3,11.2,5.6
