areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00069551,0,54.1,36.7,9.2
E00069552,5.2,13.9,63.5,17.4
E00069553,0.8,18.5,58.1,22.6
E00069554,0.7,17.2,43.4,38.6
E00069556,0,36.1,55.7,8.2
E00069557,18.3,17.5,31.7,32.5
E00069558,4.5,20.1,28.4,47
E00069559,8.4,24.3,39.3,28
E00069565,1.2,14.3,22.6,61.9
E00069566,5.5,18.4,35.6,40.5
E00069567,5.1,22.5,30.9,41.6
E00069633,1.1,16.9,43.2,38.8
E00131493,5.9,14.4,60.1,19.6
E00133530,2.5,16.9,44.1,36.4
E00133532,0,17,49.1,34
E00133533,1.2,14.3,45.2,39.3
E00133536,1,12.1,40.6,46.4
E00133537,1.2,11.3,45.2,42.3
E00133553,0.9,27.5,44,27.5
E00133554,2.7,28.6,58.9,9.8
E00133558,0,20.5,36.3,43.2
E00133559,0.8,40.5,45.8,13
E00133560,0.9,0.9,40.7,57.4
E00133561,0.9,7.3,36.4,55.5
E00133562,0,7.2,64.9,27.9
E00133563,0,14.5,67.3,18.2
E00133564,3.8,15.8,45.9,34.4
E00133565,13.4,36.6,28.7,21.3
E00133566,0.8,24.2,48.3,26.7
E00133567,8.9,40,44.4,6.7
E00133568,3.5,31.2,56,9.2
E00133569,0.8,25.4,67.8,5.9
E00133570,24.8,29.6,38.4,7.2
E00133571,16.4,49.6,29.2,4.9
E00133572,25.1,20.4,46.7,7.8
E00133573,27.3,46.2,14,12.6
E00133575,5.4,62,23.3,9.3
E00133576,4.4,36.9,37.5,21.3
E00133578,1.5,54.2,30.5,13.7
E00133580,1.4,4.3,65.7,28.6
E00133581,0,1.6,73.4,25
E00133582,0,11.5,54.1,34.4
E00133583,0.9,26.5,43.6,29.1
E00133584,1.2,12.2,53,33.5
E00133585,3.7,33.5,39,23.8
E00133586,3.2,29.4,42.1,25.4
E00133587,0.8,13.7,52.4,33.1
E00133589,0,13.5,38.5,48
E00133590,31.9,49.5,16.5,2.2
E00133591,8.5,31.2,33.3,27
E00133592,3.3,18.3,50,28.3
E00133593,0,7.3,65.9,26.8
E00133594,0.9,22.6,54.8,21.7
E00133595,6.5,38.1,45.8,9.7
E00133596,0,13.7,39.3,47
E00133597,2.9,16.4,39.2,41.5
E00133621,0,3.1,93.1,3.8
E00133624,3.1,55.4,37.8,3.6
E00133626,0,5.5,75.5,19.1
E00133627,2.3,44.8,39.7,13.2
E00133628,0.7,8.6,86.3,4.3
E00133629,0.9,1.8,86.5,10.8
E00133630,3.3,24.8,66.1,5.8
E00133631,1.9,11.2,78.5,8.4
E00133632,0,1.8,91,7.2
E00133633,1.7,21,71.4,5.9
E00133634,2.9,26.7,68.6,1.9
E00133635,2.9,53.9,41.7,1.5
E00133652,4.7,24.6,44.4,26.3
E00133653,1.6,15.6,65.6,17.2
E00133654,0,10.4,57.4,32.2
E00133655,0.8,17.5,40.8,40.8
E00133656,2.2,21.1,42.2,34.4
E00133661,0.5,12.2,27.5,59.8
E00133662,2.4,25.5,30.8,41.3
E00133663,3.7,18.7,50.7,26.9
E00133664,2.5,11.1,29.6,56.8
E00133665,2.1,16.2,39.4,42.3
E00133666,20,18.2,41.8,20
E00133667,12.5,27.9,51.5,8.1
E00133669,3.1,53.1,40.6,3.1
