areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00069551,97,2,1
E00069552,100,0,0
E00069553,99.2,0.8,0
E00069554,100,0,0
E00069556,96.9,2.1,1
E00069557,81.3,18.7,0
E00069558,94.1,5.9,0
E00069559,96.3,3.7,0
E00069565,98.8,0,1.2
E00069566,81.6,2.5,16
E00069567,100,0,0
E00069633,92.9,7.1,0
E00131493,93.3,6.7,0
E00133530,100,0,0
E00133532,100,0,0
E00133533,100,0,0
E00133536,100,0,0
E00133537,99.4,0.6,0
E00133553,100,0,0
E00133554,99.1,0.9,0
E00133558,100,0,0
E00133559,99.2,0.8,0
E00133560,99.1,0.9,0
E00133561,100,0,0
E00133562,100,0,0
E00133563,100,0,0
E00133564,99.5,0.5,0
E00133565,92.6,7.4,0
E00133566,99.2,0.8,0
E00133567,90.2,9.8,0
E00133568,100,0,0
E00133569,99.1,0.9,0
E00133570,70.2,29.8,0
E00133571,61.4,38.6,0
E00133572,74.1,25.9,0
E00133573,32.2,67.8,0
E00133575,73.6,26.4,0
E00133576,95.7,4.3,0
E00133578,99.2,0.8,0
E00133580,99.3,0.7,0
E00133581,100,0,0
E00133582,99.2,0.8,0
E00133583,100,0,0
E00133584,98.8,0.6,0.6
E00133585,96.3,3.7,0
E00133586,100,0,0
E00133587,99.2,0.8,0
E00133589,98.6,0.7,0.7
E00133590,41.8,58.2,0
E00133591,98.6,1.4,0
E00133592,100,0,0
E00133593,100,0,0
E00133594,98.3,0,1.7
E00133595,76.9,23.1,0
E00133596,100,0,0
E00133597,98.8,0.6,0.6
E00133621,96.9,3.1,0
E00133624,44,56,0
E00133626,99.1,0.9,0
E00133627,78.7,21.3,0
E00133628,100,0,0
E00133629,93.7,6.3,0
E00133630,95.2,4.8,0
E00133631,88.8,11.2,0
E00133632,100,0,0
E00133633,80.7,18.5,0.8
E00133634,97.1,2.9,0
E00133635,48.5,51.5,0
E00133652,95.4,4.6,0
E00133653,99.2,0.8,0
E00133654,99.1,0.9,0
E00133655,100,0,0
E00133656,95.7,4.3,0
E00133661,98.9,1.1,0
E00133662,98.8,1.2,0
E00133663,100,0,0
E00133664,100,0,0
E00133665,100,0,0
E00133666,100,0,0
E00133667,82.4,17.6,0
E00133669,92.4,7.6,0
E00133670,71.2,28.8,0
E00133671,26.8,1.4,71.7
E00133672,100,0,0
E00133673,32.3,67.7,0
E00133675,44,56,0
E00133676,78.6,21.4,0
E00133678,94.5,5.5,0
E00133680,91.8,7.5,0.6
E00133681,100,0,0
E00133734,100,0,0
E00133735,96.9,3.1,0
E00133736,99.5,0,0.5
E00133738,100,0,0
E00133739,98.4,1.6,0
E00133740,100,0,0
E00133741,93.7,5.6,0.7
E00133742,99.5,0.5,0
E00133743,88.6,11.4,0
E00133744,100,0,0
E00133745,100,0,0
E00133747,98.4,0,1.6
E00133748,95.9,4.1,0
E00133751,99.2,0,0.8
E00133752,100,0,0
E00133753,99,1,0
E00133754,98.9,0,1.1
E00133755,97.1,1.5,1.5
E00133756,99.3,0.7,0
E00133757,99.3,0.7,0
E00133786,99.1,0.9,0
E00133787,99,1,0
E00133788,98.7,1.3,0
E00133789,97,2.4,0.6
E00133790,99.3,0,0.7
E00133791,92.8,7.2,0
E00133792,100,0,0
E00133793,100,0,0
E00133801,99,1,0
E00133802,100,0,0
E00133803,99.2,0.8,0
E00133804,98,1,1
E00133805,99.4,0.6,0
E00133806,99.4,0.6,0
E00133807,100,0,0
E00133808,99.3,0.7,0
E00133809,100,0,0
E00133814,30.9,69.1,0
E00133815,61.6,38.4,0
E00133816,87.5,11.8,0.7
E00133817,35.5,63.5,1
E00133818,95.5,4.5,0
E00133819,92.9,7.1,0
E00133820,91.3,8.7,0
E00133821,83.3,16.7,0
E00133822,100,0,0
E00133823,58.4,41.6,0
E00133900,100,0,0
E00133901,100,0,0
E00133902,95.2,4.8,0
E00133903,99.3,0.7,0
E00133904,99.3,0.7,0
E00133905,100,0,0
E00133906,99.1,0.9,0
E00133911,100,0,0
E00133912,91.7,8.3,0
E00133916,99.2,0,0.8
E00133917,100,0,0
E00169399,61.1,38.9,0
E00169402,94.7,5.3,0
E00169403,84.4,14.8,0.8
E00169404,93,4.3,2.6
E00169406,73.6,26.4,0
E00169407,73.8,26.2,0
E00169408,74.7,25.3,0
E00169409,94,6,0
E00169410,94.2,5.8,0
E00169411,74.2,25.8,0
E00169412,100,0,0
E00169413,41.6,57.6,0.8
E00169414,100,0,0
E00169415,91.9,8.1,0
E00169417,83.4,16.6,0
E00169422,100,0,0
E00169423,98,2,0
E00172627,96.5,0.9,2.6
E00172628,87.3,12.7,0
E00185270,43,57,0
E00185280,98.6,1.4,0
E00185282,94.2,5.8,0
E00185305,97.8,2.2,0
E00185306,100,0,0
E00185308,98.1,1.9,0
E00185313,100,0,0
E00185333,98.7,1.3,0
E00185338,100,0,0
E00185364,98.5,1.5,0
E00185368,100,0,0
E00185374,93.4,4.9,1.6
E00185386,61.6,38.4,0
E00185398,87.5,12.5,0
E00185404,52.5,45.9,1.6
E00185410,86.5,13.5,0
E00185412,81,19,0
E00185437,95.9,4.1,0
E00185446,100,0,0
E00185453,93.6,6.4,0
E00185458,98.9,1.1,0
E00187388,95.9,3.1,1
E00187417,100,0,0
