areacd,sex-001,sex-002
E00069551,45,55
E00069552,56.1,43.9
E00069553,51.2,48.8
E00069554,53.2,46.8
E00069556,49.5,50.5
E00069557,50.6,49.4
E00069558,49.4,50.6
E00069559,49.1,50.9
E00069565,48.7,51.3
E00069566,49.8,50.2
E00069567,52.1,47.9
E00069633,48.8,51.2
E00131493,49.9,50.1
E00133530,49,51
E00133532,56.5,43.5
E00133533,47.2,52.8
E00133536,49.2,50.8
E00133537,52.4,47.6
E00133553,46.5,53.5
E00133554,48.8,51.2
E00133558,52.7,47.3
E00133559,55.5,44.5
E00133560,49.5,50.5
E00133561,50.7,49.3
E00133562,50,50
E00133563,55.1,44.9
E00133564,48.9,51.1
E00133565,59.5,40.5
E00133566,51.6,48.4
E00133567,54.5,45.5
E00133568,53.3,46.7
E00133569,54.2,45.8
E00133570,50.6,49.4
E00133571,50.6,49.4
E00133572,51.7,48.3
E00133573,49.1,50.9
E00133575,50.7,49.3
E00133576,54.8,45.2
E00133578,54.2,45.8
E00133580,50.9,49.1
E00133581,50.5,49.5
E00133582,50.9,49.1
E00133583,50.4,49.6
E00133584,51.9,48.1
E00133585,54.3,45.7
E00133586,53.6,46.4
E00133587,52.5,47.5
E00133589,54.3,45.7
E00133590,51.4,48.6
E00133591,52,48
E00133592,51,49
E00133593,51.3,48.7
E00133594,53.6,46.4
E00133595,53.3,46.7
E00133596,47.4,52.6
E00133597,53.8,46.2
E00133621,51.4,48.6
E00133624,53.5,46.5
E00133626,51.3,48.7
E00133627,53.6,46.4
E00133628,50.5,49.5
E00133629,52.8,47.2
E00133630,51.2,48.8
E00133631,53.3,46.7
E00133632,49.9,50.1
E00133633,55,45
E00133634,55.4,44.6
E00133635,52.2,47.8
E00133652,49.5,50.5
E00133653,52.4,47.6
E00133654,48.6,51.4
E00133655,48.4,51.6
E00133656,50,50
E00133661,51.9,48.1
E00133662,51,49
E00133663,54.1,45.9
E00133664,50.6,49.4
E00133665,51.9,48.1
E00133666,48.6,51.4
E00133667,48,52
E00133669,50.3,49.7
E00133670,47.1,52.9
E00133671,47.1,52.9
E00133672,51.5,48.5
E00133673,39.6,60.4
E00133675,45.5,54.5
E00133676,53.2,46.8
E00133678,49.2,50.8
E00133680,49.6,50.4
E00133681,51.7,48.3
E00133734,50.8,49.2
E00133735,52,48
E00133736,52.7,47.3
E00133738,49.4,50.6
E00133739,53.3,46.7
E00133740,51.7,48.3
E00133741,49.3,50.7
E00133742,49,51
E00133743,48.8,51.2
E00133744,47.6,52.4
E00133745,51.8,48.2
E00133747,50,50
E00133748,51.3,48.7
E00133751,49.5,50.5
E00133752,50.6,49.4
E00133753,50,50
E00133754,47.2,52.8
E00133755,53.4,46.6
E00133756,51.4,48.6
E00133757,51.8,48.2
E00133786,48.1,51.9
E00133787,51.7,48.3
E00133788,50.3,49.7
E00133789,51.1,48.9
E00133790,51.5,48.5
E00133791,53.4,46.6
E00133792,50.6,49.4
E00133793,52.3,47.7
E00133801,49.9,50.1
E00133802,50.2,49.8
E00133803,52.3,47.7
E00133804,53,47
E00133805,51.7,48.3
E00133806,50.4,49.6
E00133807,51.1,48.9
E00133808,50,50
E00133809,50.4,49.6
E00133814,42.2,57.8
E00133815,50.5,49.5
E00133816,53.1,46.9
E00133817,47.2,52.8
E00133818,52.4,47.6
E00133819,51.8,48.2
E00133820,51.6,48.4
E00133821,51.8,48.2
E00133822,53.2,46.8
E00133823,49.4,50.6
E00133900,49.8,50.2
E00133901,49.5,50.5
E00133902,50.5,49.5
E00133903,52.4,47.6
E00133904,49,51
E00133905,48.3,51.7
E00133906,49,51
E00133911,52.4,47.6
E00133912,49.6,50.4
E00133916,47.9,52.1
E00133917,50.5,49.5
E00169399,49.5,50.5
E00169402,50.6,49.4
E00169403,54.1,45.9
E00169404,53.1,46.9
E00169406,50.8,49.2
E00169407,51.3,48.7
E00169408,47.7,52.3
E00169409,51.1,48.9
E00169410,54.8,45.2
E00169411,49.3,50.7
E00169412,53.8,46.2
E00169413,47.2,52.8
E00169414,54.5,45.5
E00169415,51,49
E00169417,50.6,49.4
E00169422,54,46
E00169423,47.5,52.5
E00172627,48.6,51.4
E00172628,5.4,94.6
E00185270,50.9,49.1
E00185280,53.8,46.2
E00185282,52.7,47.3
E00185305,51.6,48.4
E00185306,53.4,46.6
E00185308,49.8,50.2
E00185313,54,46
E00185333,53.7,46.3
E00185338,50.2,49.8
E00185364,52.7,47.3
E00185368,51.2,48.8
E00185374,51,49
E00185386,53.4,46.6
E00185398,50,50
E00185404,38.5,61.5
E00185410,50,50
E00185412,50.6,49.4
E00185437,56.6,43.4
E00185446,49.4,50.6
E00185453,51.5,48.5
E00185458,50.3,49.7
E00187388,16.8,83.2
E00187417,48.2,51.8
