geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00000029,52.1,33.1,2.5,12.4
E00000030,44.6,21.6,12.9,20.9
E00000031,50,30.3,9.2,10.5
E00000032,39.9,19.6,14.5,26.1
E00008742,32.7,38.7,14.9,13.7
E00008743,19.6,36.5,15.5,28.4
E00008744,27.8,31.5,20.4,20.4
E00008745,34.6,43.9,13.2,8.3
E00008746,35.5,22.5,19.6,22.5
E00008747,32.8,19.8,31,16.4
E00008748,27,20.6,23.8,28.6
E00008828,54.7,23.7,12.9,8.6
E00008829,34.9,34.9,15.4,14.8
E00008833,46.4,27.7,9.6,16.3
E00008834,43.2,44.3,8,4.5
E00008840,37.5,28.6,20.8,13.1
E00008841,38.1,22.3,20.9,18.7
E00008842,27.8,34.7,16.5,21
E00008844,28.6,28.6,18.8,24.1
E00008846,24.4,33.8,18.9,22.9
E00008847,20,33.6,15.5,30.9
E00008848,31.7,16.3,21.1,30.9
E00008849,44.9,20.6,16.8,17.8
E00008850,23.1,37.8,19.6,19.6
E00008851,25,33.6,18.1,23.3
E00008852,33.7,47.4,10.3,8.6
E00008853,47.6,28.2,11.7,12.6
E00008854,28.8,35.6,17.4,18.2
E00008856,25.2,23.5,20,31.3
E00008857,31.9,38.5,12.1,17.6
E00008858,32.5,27.8,18.3,21.4
E00008859,26.8,29.1,14.2,29.9
E00008860,24.7,34,19.1,22.2
E00008861,38.6,29.5,21.6,10.2
E00008864,44.1,30.1,11.8,14
E00008865,24.2,29.2,20,26.7
E00008867,41.3,36.1,12.9,9.7
E00008868,46.6,39.8,5.8,7.8
E00008869,25,17.6,25.9,31.5
E00008870,23.8,30.8,21.5,23.8
E00008872,40.8,38.2,13.8,7.2
E00008874,40.1,42.5,12.6,4.8
E00008878,33.5,35.8,16.8,13.9
E00008880,33.8,27.1,20.3,18.8
E00008881,39.4,25,14.4,21.2
E00008882,33.3,33.9,20,12.7
E00008883,41.4,23,17.8,17.8
E00008884,60,17.7,6.2,16.2
E00008887,37.8,24.4,19.3,18.5
E00008893,47.5,16.2,22.2,14.1
E00008894,21.4,29.5,28.6,20.5
E00008895,35.4,26,18.9,19.7
E00008897,33.3,23.7,23,20
E00008898,33.1,20.2,17.7,29
E00008899,40,33.3,13.3,13.3
E00008900,45.5,20.7,13.4,20.3
E00008901,18,26.1,34.2,21.6
E00008902,34.3,22.9,21.9,21
E00009176,30.7,37,15.7,16.5
E00009177,29.2,30.8,12.5,27.5
E00009178,34.7,41.5,13.6,10.2
E00021141,45.2,16.5,8.7,29.6
E00021143,27.9,23.5,15.4,33.1
E00021145,34.4,27.1,17.7,20.8
E00021146,27.3,51.2,14.9,6.6
E00021147,18.4,30.3,26.3,25
E00021148,29.2,25.5,19.8,25.5
E00021149,33.3,28.3,11.7,26.7
E00021150,27.5,20.2,22.9,29.4
E00021151,36,29.3,13.3,21.3
E00021152,37.1,27.7,11.9,23.3
E00021153,32.9,42.1,12.9,12.1
E00021154,25.8,31.9,13.5,28.8
E00021155,41.3,38,12.7,8
E00021156,58.3,22.9,9,9.7
E00021157,29.9,19.6,15.9,34.6
E00021158,25.7,20.8,8.9,44.6
E00021159,30,30.8,19,20.2
E00021160,19.8,34,21.7,24.5
E00021161,26.4,26.4,16.2,31.1
E00021162,29.4,9.8,23.5,37.3
E00021163,32.9,28.6,9.9,28.6
E00021164,27.1,25.7,16.7,30.6
E00021165,35.2,19.7,14.8,30.3
E00021166,22.7,16,18.5,42.9
E00021167,24,32.6,14,29.5
