geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00000029,4.8,9.5,40.5,45.2
E00000030,3.6,2.9,74.3,19.3
E00000031,9.1,9.1,63.6,18.2
E00000032,0.7,0,93.5,5.8
E00008742,3.6,6.5,73.8,16.1
E00008743,2.1,3.4,74,20.5
E00008744,0.9,10.2,70.4,18.5
E00008745,9.2,15.5,29.1,46.1
E00008746,5.2,8.1,74.1,12.6
E00008747,2.6,8.6,64.7,24.1
E00008748,4.8,14.3,60.3,20.6
E00008828,8.6,10.7,53.6,27.1
E00008829,7.4,6.8,60.8,25
E00008833,7.3,9.7,51.5,31.5
E00008834,9.6,13.6,1.1,75.7
E00008840,1.8,18.5,54.2,25.6
E00008841,3.4,9,65.5,22.1
E00008842,3.4,35.2,37.4,24
E00008844,3.8,7.5,71.4,17.3
E00008846,0,28.7,55,16.3
E00008847,9.9,9,54.1,27
E00008848,0.8,5.8,84.3,9.1
E00008849,1.8,0.9,84.4,12.8
E00008850,4.9,9.2,51.4,34.5
E00008851,0,12.2,69.6,18.3
E00008852,9,22.6,10.2,58.2
E00008853,1,6.8,75.7,16.5
E00008854,6.8,14.4,58.3,20.5
E00008856,1.8,5.3,70.2,22.8
E00008857,3.3,9.2,45.1,42.4
E00008858,8.1,8.9,59.3,23.6
E00008859,2.3,10.1,62,25.6
E00008860,5.6,12.5,36.3,45.6
E00008861,6.4,12.7,51.4,29.5
E00008864,5.2,5.9,68.9,20
E00008865,5.8,4.2,62.5,27.5
E00008867,18.1,11,41.9,29
E00008868,7.8,20.4,12.6,59.2
E00008869,5.6,5.6,79.4,9.3
E00008870,11.5,9.2,50,29.2
E00008872,12.6,35.1,13.2,39.1
E00008874,9.2,21.4,1.9,67.5
E00008878,2.4,20.1,51.5,26
E00008880,5.3,5.3,65.4,24.1
E00008881,5,8,74,13
E00008882,14.5,13.9,33.3,38.2
E00008883,8,4.7,70,17.3
E00008884,1.5,0.8,89.2,8.5
E00008887,2.6,6.8,72.6,17.9
E00008893,5.1,17.2,64.6,13.1
E00008894,1.8,6.3,76.6,15.3
E00008895,1.6,0.8,62.1,35.5
E00008897,4.4,6.6,69.3,19.7
E00008898,3.2,16.7,55.6,24.6
E00008899,9.2,8.3,69.2,13.3
E00008900,3.7,8.6,57.6,30.2
E00008901,0,16.5,56,27.5
E00008902,6.5,15.9,46.7,30.8
E00009176,15.2,17.6,55.2,12
E00009177,28.3,31.7,14.2,25.8
E00009178,17.9,23.1,14.5,44.4
E00021141,0.8,8.5,83.9,6.8
E00021143,5.8,12.2,58.3,23.7
E00021145,4.1,11.3,72.2,12.4
E00021146,11.5,22.1,11.5,54.9
E00021147,5.3,14.5,63.2,17.1
E00021148,8.3,11,56,24.8
E00021149,10.3,12.1,37.9,39.7
E00021150,10.3,8.4,59.8,21.5
E00021151,0,32.9,53.3,13.8
E00021152,7.6,16.5,57.6,18.4
E00021153,9.3,20.7,5.7,64.3
E00021154,3.7,17.7,55.5,23.2
E00021155,11.9,27.8,5.3,55
E00021156,5.6,5.6,56.9,31.9
E00021157,3.8,14.2,63.2,18.9
E00021158,4.1,7.1,75.5,13.3
E00021159,7.3,15.9,50,26.8
E00021160,12.1,15,41.1,31.8
E00021161,12.8,15.5,48.6,23
E00021162,8.1,12.1,47.5,32.3
E00021163,6.2,19.9,46,28
E00021164,5.6,3.5,80.6,10.4
E00021165,7.6,10.4,50.7,31.3
E00021166,12.2,12.2,41.7,33.9
E00021167,11.5,13,35.9,39.7
E00021168,10.4,21.4,2.9,65.3
E00021169,10.6,22.8,36.1,30.6
E00021170,8.5,11.8,60.1,19.6
E00021172,8.2,9,68,14.8
E00021173,6.8,18.8,56.3,18.2
E00021174,18.3,23.3,4.2,54.2
E00021175,9.4,17.5,38,35.1
