geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000029,88.2,7,4.9
E00000030,82.3,11,6.8
E00000031,83.2,8.7,8.1
E00000032,72.8,18,9.3
E00008742,78.2,15,6.8
E00008743,85,10.9,4.1
E00008744,83.6,9.5,6.9
E00008745,86.6,9.1,4.3
E00008746,72.1,20.6,7.2
E00008747,86.4,8.6,5
E00008748,84.6,11.9,3.5
E00008828,82.1,8.8,9.2
E00008829,79.2,12.1,8.7
E00008833,78.9,15.7,5.3
E00008834,96.4,3.1,0.4
E00008840,80.9,13,6.1
E00008841,85.7,9.6,4.7
E00008842,89.4,7.4,3.2
E00008844,82.7,11.4,5.8
E00008846,82.6,10.9,6.4
E00008847,82.7,12.5,4.8
E00008848,74.1,18.5,7.4
E00008849,80.4,11.1,8.5
E00008850,79.8,14.4,5.8
E00008851,80.8,12.3,6.8
E00008852,91.4,6.4,2.2
E00008853,75.3,17.7,7.1
E00008854,80.4,11,8.6
E00008856,83.4,11,5.6
E00008857,88.8,7.2,4
E00008858,83.3,12.8,3.9
E00008859,83.5,11.6,4.9
E00008860,88.7,6.3,5
E00008861,86.5,8.1,5.3
E00008864,81.1,14.5,4.4
E00008865,87.2,6.1,6.7
E00008867,81,12.1,6.9
E00008868,95.1,3.3,1.6
E00008869,84.6,9.8,5.6
E00008870,85.2,10.8,3.9
E00008872,91.7,6.6,1.7
E00008874,96.2,2.4,1.4
E00008878,83.7,9.8,6.5
E00008880,79.9,10.5,9.5
E00008881,80.5,14.2,5.3
E00008882,83.3,12.5,4.2
E00008883,81.3,12.2,6.4
E00008884,70,18.1,11.8
E00008887,78.6,14,7.4
E00008893,80,13.2,6.8
E00008894,79.9,13.5,6.6
E00008895,84.4,11.1,4.5
E00008897,79.3,11.7,9
E00008898,83.1,13.2,3.8
E00008899,76.6,15.6,7.8
E00008900,89.9,7.3,2.7
E00008901,84.6,11.4,3.9
E00008902,83.3,10.4,6.4
E00009176,86.1,10.4,3.6
E00009177,87.6,7.6,4.8
E00009178,85.6,10.3,4.1
E00021141,66.8,22.2,11.1
E00021143,80.5,12.3,7.3
E00021145,83,9.7,7.3
E00021146,88.6,7.7,3.7
E00021147,80.5,13.3,6.2
E00021148,78.5,13.5,8
E00021149,81,12.4,6.5
E00021150,79.6,16.4,4
