geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000029,55.1,4.7,40.1
E00000030,54.5,10.8,34.7
E00000031,61.9,4.2,33.9
E00000032,42.1,8.9,49
E00008742,56.7,6.1,37.2
E00008743,53.7,8,38.3
E00008744,52.8,5.6,41.5
E00008745,73.3,5.6,21.2
E00008746,48.9,4.3,46.9
E00008747,62.7,5.3,32
E00008748,58.9,2.5,38.6
E00008828,58.3,2.6,39.1
E00008829,61.4,6.1,32.4
E00008833,62.6,7.3,30.1
E00008834,57.5,6.8,35.6
E00008840,68.7,4.6,26.7
E00008841,61.2,7.2,31.5
E00008842,73.9,4.7,21.4
E00008844,51.7,6.9,41.3
E00008846,70.8,3.5,25.7
E00008847,60.3,9.9,29.8
E00008848,48.1,7.1,44.9
E00008849,46.2,7.1,46.7
E00008850,56.2,12.5,31.3
E00008851,53.2,12.1,34.6
E00008852,78.2,6.9,14.9
E00008853,56.4,10.3,33.3
E00008854,55.9,5,39.1
E00008856,56.3,4.9,38.8
E00008857,63.7,10.8,25.5
E00008858,66.4,6.4,27.2
E00008859,54.7,10.2,35.1
E00008860,65.9,7.6,26.5
E00008861,57.3,7.2,35.5
E00008864,57.5,7.2,35.3
E00008865,60.2,6.1,33.7
E00008867,62.5,4.7,32.7
E00008868,83,5.5,11.5
E00008869,49.6,9.3,41.2
E00008870,63.6,3.9,32.5
E00008872,80.1,3.3,16.6
E00008874,67.6,4.4,28
E00008878,71.4,5.2,23.4
E00008880,53.3,2.9,43.8
E00008881,61.1,3.6,35.2
E00008882,70.9,3.4,25.7
E00008883,58.5,8.7,32.8
E00008884,57.4,5.1,37.5
E00008887,48.6,7.7,43.7
E00008893,54.2,8.4,37.4
E00008894,57.2,5.9,36.9
E00008895,60.6,6,33.5
E00008897,53.7,5.3,41.1
E00008898,54.2,6.5,39.2
E00008899,52.8,7.6,39.6
E00008900,70.9,4.9,24.2
E00008901,62.6,6.4,31.1
E00008902,63.4,5.4,31.2
E00009176,67.8,5.7,26.5
E00009177,72.6,0,27.4
E00009178,72.9,3.7,23.4
