geography_code,in_full_time_education-001,in_full_time_education-002
E00004962,24.1,75.9
E00004963,29.3,70.7
E00004964,29.8,70.2
E00004975,20.6,79.4
E00004976,18.3,81.7
E00004977,18.7,81.3
E00004978,28,72
E00004979,20.4,79.6
E00004980,18.8,81.3
E00004981,18.4,81.6
E00004982,18.2,81.8
E00004983,18.4,81.6
E00004985,21.3,78.7
E00004993,27.8,72.2
E00004995,25.3,74.7
E00005396,22.6,77.4
E00005397,17.1,82.9
E00005398,21.9,78.1
E00005399,14.6,85.4
E00005400,21.2,78.8
E00005401,28.9,71.1
E00005402,30.1,69.9
E00005404,30.1,69.9
E00005405,18.1,81.9
E00005406,28.9,71.1
E00005407,18,82
E00005408,23.9,76.1
E00005409,22.4,77.6
E00005410,17.1,82.9
E00005411,16.1,83.9
E00005412,21.1,78.9
E00005413,19.9,80.1
E00005414,15.8,84.2
E00005415,12.7,87.3
E00005416,28.9,71.1
E00005417,19.6,80.4
E00005418,18.1,81.9
E00005419,21.1,78.9
E00005420,19.7,80.3
E00005421,17.3,82.7
E00005422,20.9,79.1
E00005423,16,84
E00005424,17.3,82.7
E00005425,19.6,80.4
E00005426,9.4,90.6
E00005427,21.2,78.8
E00005428,21.5,78.5
E00005429,16.5,83.5
E00005430,17.6,82.4
E00005431,20.1,79.9
E00005432,15.2,84.8
E00005433,20,80
E00005435,19,81
E00005436,21.8,78.2
E00005437,20,80
E00005438,22.2,77.8
E00005439,23.9,76.1
E00005683,20.5,79.5
E00005713,19,81
E00005714,28,72
E00005718,29.9,70.1
E00005719,19.6,80.4
E00005721,22.6,77.4
E00005722,24.2,75.8
E00005723,20,80
E00005724,18.1,81.9
E00005725,27.5,72.5
E00005726,20.7,79.3
E00005727,27.6,72.4
E00005728,22,78
E00005729,27,73
E00005730,22.4,77.6
E00005731,20.8,79.2
E00005732,26.8,73.2
E00005733,23.2,76.8
E00005734,21.4,78.6
E00005735,19.5,80.5
E00005737,20.7,79.3
E00005738,19.4,80.6
E00005739,21.4,78.6
E00005741,14.8,85.2
E00005742,23.9,76.1
E00005743,20.2,79.8
E00005744,23.9,76.1
E00005745,24.4,75.6
E00005751,19.1,80.9
E00005752,27.2,72.8
E00005753,23.9,76.1
E00005754,28.1,71.9
E00005755,29.6,70.4
E00005756,23.1,76.9
E00005757,28.5,71.5
E00005758,30,70
E00005760,23.5,76.5
E00005762,25,75
E00005763,26.4,73.6
E00005764,26.5,73.5
E00005765,22.3,77.7
E00005766,23.1,76.9
E00005767,15.9,84.1
E00005768,24.9,75.1
E00005771,28,72
E00005773,18.2,81.8
E00005776,13.6,86.4
E00005777,18.4,81.6
E00005778,21.3,78.7
E00005779,29,71
E00005780,26,74
E00005781,23,77
E00005782,24.9,75.1
E00005783,19.3,80.7
E00005784,15.4,84.6
E00005785,25.6,74.4
E00005786,20.2,79.8
E00005787,23,77
E00005788,18.1,81.9
E00005789,24.1,75.9
E00005790,22.4,77.6
E00005791,20.3,79.7
E00005792,22.6,77.4
E00005793,22.6,77.4
E00005794,24.9,75.1
E00005795,14.2,85.8
E00005797,27.4,72.6
E00005798,24,76
E00005799,18,82
E00005800,22.2,77.8
E00005801,23.7,76.3
E00005802,18,82
E00005803,17.2,82.8
E00005804,20.8,79.2
E00005805,19.8,80.2
E00005806,20.9,79.1
E00005807,22.2,77.8
E00005809,24.4,75.6
E00005810,13,87
E00005811,22,78
E00005880,18.2,81.8
E00005881,22.9,77.1
E00005882,20.8,79.2
E00015441,16.9,83.1
E00015442,33,67
E00015454,24,76
E00015456,24.7,75.3
E00015458,19.7,80.3
E00015460,27.3,72.7
E00015462,23.7,76.3
E00015463,20.8,79.2
E00015467,25.7,74.3
E00015531,20.2,79.8
E00015535,23.8,76.2
E00015537,23.6,76.4
E00015538,18.9,81.1
E00015539,20.8,79.2
E00015541,17.1,82.9
E00015542,25.7,74.3
E00015543,24,76
E00015544,27.3,72.7
E00015545,25.9,74.1
E00015546,26.5,73.5
E00015547,26,74
E00015548,26.6,73.4
E00015549,16.9,83.1
E00015550,27.2,72.8
E00015727,27.6,72.4
E00015728,17.3,82.7
E00015849,17.8,82.2
E00015850,12.4,87.6
E00015851,15,85
E00015852,17.9,82.1
E00015858,21.7,78.3
E00015860,17.2,82.8
E00015861,25.1,74.9
E00015862,16.1,83.9
E00015864,17.6,82.4
E00015865,19,81
E00015866,15.7,84.3
E00015869,16.7,83.3
E00015872,12.7,87.3
E00015875,18.7,81.3
E00015877,21.5,78.5
E00015878,19.7,80.3
E00015881,16.4,83.6
E00015882,20.3,79.7
E00015886,15.7,84.3
E00015895,14.6,85.4
E00015898,15.8,84.2
E00015900,16.6,83.4
E00015901,19.8,80.2
E00015902,14.4,85.6
E00015903,12.4,87.6
E00015904,16.4,83.6
E00015905,18.6,81.4
E00015906,25.8,74.2
E00015907,17.8,82.2
E00015935,17.4,82.6
E00017358,25.8,74.2
E00017371,27,73
E00017372,28.2,71.8
E00017373,24,76
E00017379,29.9,70.1
E00174926,15.3,84.7
E00174928,21.3,78.7
E00174929,24.8,75.2
E00174930,19.2,80.8
E00180952,22.2,77.8
E00180967,14.3,85.7
E00181036,23,77
