areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00051385,93.1,6.9
E00051397,94.4,5.6
E00051399,97.4,2.6
E00051402,94.3,5.7
E00051462,97.6,2.4
E00051468,90.1,9.9
E00051475,95.9,4.1
E00051478,93.4,6.6
E00051481,95.4,4.6
E00051482,94.9,5.1
E00051483,94,6
E00051486,91.9,8.1
E00159026,93.4,6.6
E00159027,97.2,2.8
E00159028,95.8,4.2
E00159029,93.8,6.2
E00159031,91.9,8.1
E00159354,92.9,7.1
E00159355,89.2,10.8
E00159356,96.8,3.2
E00159357,94.8,5.2
E00159361,88.9,11.1
E00159363,89.4,10.6
E00159364,93.9,6.1
E00159365,92.2,7.8
E00159366,88.9,11.1
E00159367,89.9,10.1
E00159370,93.2,6.8
E00159371,82.5,17.5
E00159424,93.6,6.4
E00159425,95.8,4.2
E00159426,93.3,6.7
E00159428,95.4,4.6
E00159430,95,5
E00159431,95.9,4.1
E00159432,93.9,6.1
E00159434,89.2,10.8
E00159435,90.4,9.6
E00159498,96.7,3.3
E00159499,95.6,4.4
E00159500,93.1,6.9
E00159502,90.3,9.7
E00159503,95.2,4.8
E00159504,95.7,4.3
E00159505,95,5
E00159506,95.5,4.5
E00159507,95.3,4.7
E00159508,91.3,8.7
E00159509,95.2,4.8
E00159513,96.6,3.4
E00159514,89.8,10.2
E00159515,96.2,3.8
E00159516,94.5,5.5
E00159620,87.4,12.6
E00159628,93.8,6.2
E00159631,94.9,5.1
E00159635,92.4,7.6
E00159636,89.4,10.6
E00159638,93,7
E00159650,90.8,9.2
E00159652,83.8,16.2
E00159653,91.9,8.1
E00159654,88.5,11.5
E00159655,90,10
E00159656,89.9,10.1
E00159657,90.4,9.6
E00159659,89.5,10.5
E00159661,88,12
E00159663,83.9,16.1
E00159664,86.3,13.7
E00159666,92.5,7.5
E00159685,65.2,34.8
E00159690,92.9,7.1
E00159691,93,7
E00159692,94.9,5.1
E00159705,92.7,7.3
E00159707,88.9,11.1
E00159708,80.2,19.8
E00159709,92.9,7.1
E00159710,91.6,8.4
E00159711,75.2,24.8
E00159712,90.8,9.2
E00159715,79.6,20.4
E00159716,82.1,17.9
E00159717,82.6,17.4
E00159719,91.8,8.2
E00159720,86.7,13.3
E00159721,84.4,15.6
E00159722,90.6,9.4
E00159723,83.5,16.5
E00159724,89.8,10.2
E00159725,91.6,8.4
E00159726,92.8,7.2
E00159728,83.8,16.2
E00159731,95.5,4.5
E00159732,92.4,7.6
E00159733,85.2,14.8
E00159734,89.2,10.8
E00172315,91.2,8.8
E00172316,85.9,14.1
E00172317,82.8,17.2
E00172318,71.7,28.3
E00172322,81.1,18.9
E00172323,79.7,20.3
E00172326,69.6,30.4
E00172327,92.9,7.1
E00172328,93.1,6.9
E00172329,85.1,14.9
E00172330,84.3,15.7
E00172332,95.1,4.9
E00172333,91.5,8.5
E00172334,88.3,11.7
E00186845,92.1,7.9
E00186864,88.2,11.8
E00186946,91,9
E00186977,84.9,15.1
