areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00051385,8.1,27,34.1,30.8
E00051397,6,16.4,33.6,44
E00051399,4.9,9,37.7,48.4
E00051402,1.2,3.5,65.1,30.2
E00051462,2,12,34,52
E00051468,3,27.8,14.3,54.9
E00051475,14,32.6,30.2,23.3
E00051478,0,2.3,7,90.6
E00051481,0.8,16.5,8.3,74.4
E00051482,0,8.1,27.4,64.4
E00051483,2.1,19.6,19.6,58.7
E00051486,0,3.5,13,83.5
E00159026,0.9,14.4,38.7,45.9
E00159027,11.1,15.6,31.9,41.5
E00159028,0,12.5,26.7,60.8
E00159029,0,15.2,22,62.8
E00159031,0,6.1,30.6,63.3
E00159354,0,1.3,19.5,79.2
E00159355,7.3,28.5,27,37.2
E00159356,1.9,9.5,53.3,35.2
E00159357,1,6.7,28.6,63.8
E00159361,0,13.9,32,54.1
E00159363,12.8,28.8,31.2,27.2
E00159364,2.9,13.9,46.2,37
E00159365,0,4.1,46.3,49.6
E00159366,0,2.6,62.1,35.3
E00159367,1.7,62.8,28.9,6.6
E00159370,1,29.8,32.7,36.5
E00159371,14.2,43.8,16.7,25.3
E00159424,6.8,10.6,47,35.6
E00159425,0,3.7,72.6,23.7
E00159426,0,3.9,28.3,67.7
E00159428,6.5,19.4,38.7,35.5
E00159430,0.7,8,68.1,23.2
E00159431,0,6.8,76.5,16.7
E00159432,2.6,19.8,40.5,37.1
E00159434,0,19,19,62.1
E00159435,3.7,41.6,27.4,27.4
E00159498,11.5,18.3,33.7,36.5
E00159499,0,11.9,32.6,55.6
E00159500,2.6,17.1,17.1,63.2
E00159502,7.6,13.1,25.5,53.8
E00159503,6.3,26.1,45,22.5
E00159504,8.3,29.2,35.8,26.7
E00159505,4.5,11,22.6,61.9
E00159506,18.5,15.6,37.8,28.1
E00159507,7.3,14.6,27,51.1
E00159508,6.9,14.7,32.4,46.1
E00159509,10.5,19.4,32.3,37.9
E00159513,0,22.7,28.2,49.1
E00159514,3.1,16.3,34.1,46.5
E00159515,0.9,8.6,31,59.5
E00159516,7.1,12.5,41.1,39.3
E00159620,1.9,8.7,66.3,23.1
E00159628,0.7,8.8,61,29.4
E00159631,0,1.7,49.1,49.1
E00159635,0.9,10.3,66.7,22.2
E00159636,0,15.3,67.7,16.9
E00159638,0.7,4.4,50.4,44.4
E00159650,0.7,10.4,37.8,51.1
E00159652,0.8,34.7,56.8,7.6
E00159653,7,65.1,24,3.9
E00159654,12.7,30,50,7.3
E00159655,2.3,62.1,32.8,2.8
E00159656,1,17.3,54.8,26.9
E00159657,0.9,25.7,29.4,44
E00159659,0,19.8,47.1,33.1
E00159661,13.6,46.6,28.8,11
E00159663,19.5,14.3,32.3,33.8
E00159664,4.9,95.1,0,0
E00159666,4.5,32.7,52,10.9
E00159685,16.3,48.9,24.8,9.9
E00159690,9.8,24.5,37.3,28.4
E00159691,1.6,16.5,59.1,22.8
E00159692,0,7.8,55.4,36.7
E00159705,4.8,10.1,54.1,30.9
E00159707,1.4,12.7,76.8,9.2
E00159708,28.9,64.5,4.7,1.9
E00159709,27.7,39.6,15.1,17.6
E00159710,4.9,54.5,39.9,0.7
E00159711,38.1,35.8,23.9,2.2
E00159712,36.6,31.7,26.7,5
E00159715,23.8,50.8,16.4,9
E00159716,33.2,48.2,13.1,5.5
E00159717,32.4,36.6,16.9,14.1
E00159719,11.5,63.1,25.4,0
E00159720,21.2,30.5,41.1,7.3
E00159721,11.1,51.6,28.9,8.4
E00159722,4.3,14.8,64.3,16.5
E00159723,8.6,10.5,71.4,9.5
E00159724,0,7.6,68.9,23.5
E00159725,1.9,39.4,51.9,6.7
E00159726,5.3,4.4,77.2,13.2
E00159728,2.3,72.7,21.2,3.8
E00159731,1.7,38.7,54.6,5
E00159732,1.6,34.1,49.6,14.6
E00159733,2.3,33.8,56.2,7.7
E00159734,16.7,19.4,62,1.9
E00172315,5.7,32.1,28.3,34
E00172316,10.1,11.2,62.9,15.7
E00172317,5.6,42.2,47.8,4.4
E00172318,4.4,84.4,3.7,7.4
E00172322,11.7,24.3,27,36.9
E00172323,0.9,33,37.5,28.6
E00172326,36.9,56.7,5,1.4
E00172327,3,32.5,47,17.5
E00172328,0,8.7,23.5,67.8
E00172329,1.8,33,29.4,35.8
E00172330,1.8,36.8,33.3,28.1
E00172332,0,14.4,39.6,45.9
E00172333,0,11.6,15.2,73.2
E00172334,2.8,20.4,27.8,49.1
E00186845,13.1,11.5,60.7,14.8
E00186864,5.5,40.2,40.9,13.4
E00186946,0,4.3,39.1,56.5
E00186977,2.5,10.8,21.7,65
