areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00051385,65.7,3.4,30.9
E00051397,51.4,2.1,46.5
E00051399,64.6,1.5,33.8
E00051402,52.4,3.2,44.4
E00051462,56.3,1.8,42
E00051468,60.7,2.5,36.8
E00051475,46.8,5.6,47.7
E00051478,57.3,0,42.7
E00051481,47.4,1.1,51.5
E00051482,51.3,3,45.7
E00051483,41,4.9,54.1
E00051486,50.4,2.1,47.4
E00159026,48.6,0,51.4
E00159027,51.3,2.3,46.4
E00159028,58.6,3.1,38.3
E00159029,67,0.3,32.7
E00159031,53.8,0.9,45.3
E00159354,50.3,1.5,48.1
E00159355,55.9,0.8,43.3
E00159356,56.4,2,41.7
E00159357,40.3,1.5,58.2
E00159361,43.1,1.2,55.7
E00159363,55.9,3.1,41
E00159364,73.4,1.8,24.8
E00159365,56,2.1,42
E00159366,60.5,3.5,36
E00159367,58.7,0.5,40.8
E00159370,50.8,1.6,47.7
E00159371,54.5,2.2,43.3
E00159424,38.1,2.4,59.5
E00159425,55.4,1.4,43.2
E00159426,73.9,2.5,23.6
E00159428,66.2,2.2,31.6
E00159430,53.8,1.2,45
E00159431,54.9,1.1,44
E00159432,56.5,2.2,41.3
E00159434,72.4,3.2,24.4
E00159435,74.1,1.9,24.1
E00159498,52.1,1.5,46.4
E00159499,62,1.1,36.9
E00159500,55.1,1.3,43.7
E00159502,58.6,2.7,38.6
E00159503,68,2.7,29.3
E00159504,61.7,3.5,34.8
E00159505,66.8,0.3,32.9
E00159506,48.8,2,49.2
E00159507,64.3,3.2,32.5
E00159508,69.3,1.9,28.8
E00159509,57,3.6,39.4
E00159513,60,0.9,39.1
E00159514,64.1,1.4,34.5
E00159515,62.7,0.9,36.4
E00159516,66.2,2.3,31.5
E00159620,64.8,5.7,29.5
E00159628,54.7,0,45.3
E00159631,57.4,3.7,38.9
E00159635,58,2.4,39.6
E00159636,60.1,3,36.9
E00159638,55.5,2.8,41.7
E00159650,51.8,2.5,45.7
E00159652,66.1,4.9,29
E00159653,57.4,3.7,38.9
E00159654,70.5,3.4,26.1
E00159655,54.2,2.4,43.4
E00159656,54.7,1,44.3
E00159657,47.3,0.5,52.2
E00159659,58.1,1.7,40.3
E00159661,59.3,1.4,39.3
E00159663,52,2.8,45.2
E00159664,62.6,5.4,32
E00159666,69.3,3.5,27.2
E00159685,47.4,0.7,51.8
E00159690,37.2,0,62.8
E00159691,49.6,1.3,49.2
E00159692,54.2,3.2,42.6
E00159705,58.3,2.2,39.5
E00159707,49.6,4.7,45.7
E00159708,68.2,4.1,27.7
E00159709,32.6,2.8,64.6
E00159710,63.9,2.2,33.9
E00159711,63.5,4.7,31.8
E00159712,41.9,2.6,55.5
E00159715,63.8,4.8,31.4
E00159716,61.4,2.4,36.2
E00159717,62,3.8,34.3
E00159719,55.8,6.1,38.1
E00159720,66.7,2,31.3
E00159721,53.5,1.3,45.2
E00159722,57.4,3.8,38.8
E00159723,51.3,5.8,42.9
E00159724,70.8,2.5,26.7
E00159725,60.3,2.3,37.4
E00159726,60.6,4.2,35.2
E00159728,67.7,6.2,26.2
E00159731,63,2.6,34.5
E00159732,60.6,3.2,36.3
E00159733,61.5,5.4,33.1
E00159734,66.3,0.6,33.1
E00172315,80,1,19
E00172316,65.3,4.7,30
E00172317,90.5,0.6,8.9
E00172318,77.6,3.6,18.8
E00172322,77.4,2.4,20.3
E00172323,77.5,4.6,17.9
E00172326,83.6,3.9,12.6
E00172327,67.2,2.4,30.3
E00172328,67,3,30
E00172329,78,2.9,19
E00172330,77.5,0.5,22.1
E00172332,69.8,1.8,28.4
E00172333,71.4,3.1,25.6
E00172334,82.2,0,17.8
E00186845,56.3,3,40.7
E00186864,63.8,5.9,30.3
E00186946,54.3,2.9,42.9
E00186977,81.8,1.5,16.7
