areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00051385,98.4,0.5,0,1.1
E00051397,97.4,2.6,0,0
E00051399,97.6,2.4,0,0
E00051402,98.8,1.2,0,0
E00051462,98,2,0,0
E00051468,95.5,2.3,1.5,0.8
E00051475,99.2,0,0,0.8
E00051478,96.9,1.5,1.5,0
E00051481,99.2,0,0,0.8
E00051482,99.3,0,0,0.7
E00051483,97.2,2.1,0.7,0
E00051486,94.8,3.5,0,1.7
E00159026,98.2,1.8,0,0
E00159027,98.5,0.7,0.7,0
E00159028,97.5,2.5,0,0
E00159029,98.8,0,0,1.2
E00159031,98,2,0,0
E00159354,99.4,0,0.6,0
E00159355,96.4,0.7,0.7,2.2
E00159356,98.1,1.9,0,0
E00159357,99,1,0,0
E00159361,95.9,0.8,1.6,1.6
E00159363,97.6,0,0,2.4
E00159364,98.1,1.9,0,0
E00159365,96.7,1.7,0,1.7
E00159366,94.7,4.4,0,0.9
E00159367,96.7,0.8,2.4,0
E00159370,97.1,1,0,1.9
E00159371,90.8,1.8,0.6,6.7
E00159424,96.9,2.3,0,0.8
E00159425,96.3,2.2,0.7,0.7
E00159426,96.1,3.1,0,0.8
E00159428,95.2,1.6,0,3.2
E00159430,97.1,2.2,0,0.7
E00159431,96.9,1.5,0,1.5
E00159432,97.4,0.9,0,1.7
E00159434,95.7,2.6,0.9,0.9
E00159435,96.3,3.2,0,0.5
E00159498,99,0,0,1
E00159499,99.3,0,0,0.7
E00159500,98.7,0.7,0,0.7
E00159502,95.8,3.5,0,0.7
E00159503,98.2,0.9,0,0.9
E00159504,98.3,0.8,0,0.8
E00159505,98.1,1.3,0.6,0
E00159506,99.3,0.7,0,0
E00159507,98.9,0.6,0,0.6
E00159508,96.1,2,0,2
E00159509,96.8,2.4,0,0.8
E00159513,100,0,0,0
E00159514,98.4,0.8,0,0.8
E00159515,100,0,0,0
E00159516,94.8,5.2,0,0
E00159620,94.3,1,0,4.8
E00159628,97.1,2.2,0,0.7
E00159631,96.6,0.9,0.9,1.7
E00159635,97.4,2.6,0,0
E00159636,96.8,0.8,0.8,1.6
E00159638,96.3,3.7,0,0
E00159650,94.9,2.2,1.5,1.5
E00159652,90.8,2.5,0.8,5.9
E00159653,94.5,3.1,0,2.3
E00159654,88.5,5.3,0,6.2
E00159655,92.1,4,0,4
E00159656,98.1,0.9,0,0.9
E00159657,94.5,3.7,0.9,0.9
E00159659,95,2.5,0,2.5
E00159661,96.6,0.8,0,2.5
E00159663,93.3,2.2,1.5,3
E00159664,91.6,3.5,2.1,2.8
E00159666,95,2,0,3
E00159685,87.2,3.5,1.4,7.8
E00159690,96.1,2,0,2
E00159691,96.1,1.6,0,2.4
E00159692,98.2,0.6,0,1.2
E00159705,94.3,4.8,0,1
E00159707,90.1,5.6,0,4.2
E00159708,90.4,1,0.5,8.1
E00159709,95,2.5,0.6,1.9
E00159710,96.5,1.4,0,2.1
E00159711,84.1,2.3,0.8,12.9
E00159712,97,1,0,2
E00159715,93.1,3.2,1.1,2.6
E00159716,92,2,1.5,4.5
E00159717,92.9,2.1,1.4,3.5
E00159719,94.3,1.6,1.6,2.4
E00159720,94,4.6,0,1.3
E00159721,90.5,3.7,1.1,4.7
E00159722,95.6,2.6,0,1.8
E00159723,90.7,3.7,1.9,3.7
E00159724,90.9,2.5,1.7,5
E00159725,94.5,1.8,0.9,2.8
E00159726,93,2.6,0.9,3.5
E00159728,90,1.5,3.1,5.4
E00159731,98.3,0,0,1.7
E00159732,94.2,2.5,1.7,1.7
E00159733,89.2,3.8,1.5,5.4
E00159734,92.6,0.9,0.9,5.6
E00172315,96.2,1.9,0,1.9
E00172316,85.9,7.6,1.1,5.4
E00172317,87.2,3.2,5.3,4.3
E00172318,87.2,0.8,1.5,10.5
E00172322,89.3,2.7,1.8,6.3
E00172323,89.3,3.6,0.9,6.3
E00172326,86.5,3.5,0.7,9.2
E00172327,94.6,3,1.2,1.2
E00172328,95.7,3.4,0,0.9
E00172329,88.1,3.7,1.8,6.4
E00172330,87.9,5.2,0,6.9
E00172332,96.4,0.9,0.9,1.8
E00172333,94.5,4.5,0,0.9
E00172334,90.8,4.6,1.8,2.8
E00186845,97.3,0.5,0.5,1.6
E00186864,93.7,0.8,2.4,3.1
E00186946,95.7,2.2,2.2,0
E00186977,89.2,4.9,1.5,4.4
