areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00051385,87,9.4,3.6
E00051397,76.9,19.7,3.4
E00051399,89.4,8.1,2.6
E00051402,82.9,11.8,5.3
E00051462,83.6,9.8,6.6
E00051468,87.4,10.9,1.7
E00051475,82.1,10.8,7.1
E00051478,91.4,7.2,1.4
E00051481,87.4,8.3,4.3
E00051482,87.6,9.4,3
E00051483,83.1,11.6,5.3
E00051486,91.8,6.8,1.4
E00159026,86,11.3,2.7
E00159027,85.1,11.5,3.4
E00159028,91.4,7.3,1.3
E00159029,88.5,9.6,1.9
E00159031,91.1,8.1,0.8
E00159354,90.9,9.1,0
E00159355,85.8,11.5,2.8
E00159356,83.1,13.4,3.5
E00159357,85,13.7,1.3
E00159361,85,10.8,4.2
E00159363,86.7,11.4,2
E00159364,92.6,4.9,2.5
E00159365,87.5,10.9,1.6
E00159366,87.2,9.4,3.4
E00159367,81.9,12.8,5.3
E00159370,82.6,12.4,5
E00159371,88.6,8.1,3.2
E00159424,77.3,16.3,6.4
E00159425,87.9,9.8,2.4
E00159426,93.3,5.3,1.5
E00159428,89.5,7.9,2.6
E00159430,83.7,12.3,4
E00159431,85.1,11.7,3.2
E00159432,84.6,10.7,4.6
E00159434,93,5.2,1.7
E00159435,88.8,8.9,2.4
E00159498,87.1,9.1,3.7
E00159499,93.3,5.6,1.2
E00159500,89.6,8.5,1.9
E00159502,89.5,8.5,2
E00159503,88.6,10.6,0.7
E00159504,90.9,5.2,3.9
E00159505,86.9,10,3.1
E00159506,81.9,14.3,3.8
E00159507,88.3,8.6,3
E00159508,85.3,12.7,2
E00159509,85.6,11.6,2.8
E00159513,90.1,7.3,2.7
E00159514,85.1,12.2,2.6
E00159515,90.6,7.7,1.7
E00159516,87.8,7.4,4.7
E00159620,85.5,11,3.5
E00159628,83.2,13.7,3.1
E00159631,90,9,1
E00159635,83.8,12.6,3.6
E00159636,80.9,15.3,3.8
E00159638,87.7,10.6,1.8
E00159650,86.7,10.8,2.5
E00159652,82.9,13.6,3.5
E00159653,80.5,14.6,4.9
E00159654,87.2,10.7,2.1
E00159655,81.7,12.8,5.5
E00159656,85.3,14.3,0.4
E00159657,80,15.7,4.3
E00159659,86,11.2,2.8
E00159661,79,14.9,6
E00159663,79.4,14.9,5.7
E00159664,74.2,19.8,6
E00159666,87.1,8.9,4
E00159685,79.3,14,6.7
E00159690,80.1,15.7,4.2
E00159691,84.2,12.1,3.7
E00159692,85.3,11.8,2.9
E00159705,88,9.3,2.7
E00159707,75.8,17.8,6.3
E00159708,84.7,10.5,4.8
E00159709,64.1,28.2,7.8
E00159710,76.5,15.2,8.3
E00159711,81.7,13.3,5
E00159712,67.8,26.4,5.7
E00159715,87.9,10.3,1.8
E00159716,75.6,14.9,9.5
E00159717,75.9,16.9,7.2
E00159719,74.9,16.9,8.2
E00159720,84.5,10.8,4.7
E00159721,84.7,13.5,1.8
E00159722,83,14.9,2.2
E00159723,75.4,17.5,7.1
E00159724,85.8,8.7,5.5
E00159725,76.2,16.8,7
E00159726,81.1,13,5.9
E00159728,82.6,14,3.5
E00159731,75.9,17.7,6.3
E00159732,79.6,12.8,7.7
E00159733,81.7,12.7,5.6
E00159734,84.6,10.9,4.5
E00172315,92.4,5.6,2
E00172316,89.9,10.1,0
E00172317,88.3,7.8,3.9
E00172318,88.5,9.5,2.1
E00172322,93.7,5.2,1.1
E00172323,92.7,6.9,0.3
E00172326,92.4,7.6,0
E00172327,88.8,9.1,2.1
E00172328,95.2,4.5,0.3
E00172329,92.2,6.7,1.1
E00172330,88.4,8.9,2.7
E00172332,89.1,8.2,2.6
E00172333,93.4,5.6,1
E00172334,94.7,4.3,1
E00186845,78.9,16.1,5
E00186864,91.2,5.9,2.8
E00186946,90.2,7.5,2.3
E00186977,95.9,3.2,0.8
