geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00056849,10.9,63.5,19.7,5.8
E00056892,0.9,47.8,42.5,8.8
E00056897,20.5,27.4,34.2,17.9
E00056993,6.2,28.7,51.2,14
E00056994,4.1,11.4,69.1,15.4
E00056995,7,42.6,48.8,1.6
E00056997,5.6,77.5,14.8,2.1
E00056998,34.7,15.3,9.4,40.6
E00056999,2.5,47.5,34.4,15.6
E00057001,7.4,20.1,61.1,11.4
E00057002,0,25,66.3,8.7
E00057003,0.8,20,74.4,4.8
E00057004,3.4,25.8,51.7,19.1
E00057005,61.9,23.7,11,3.4
E00057006,0.9,34.8,57.1,7.1
E00057007,2.4,33.9,56.5,7.3
E00057008,1,16.2,77.8,5.1
E00057009,9.7,31.6,56.8,1.9
E00057010,2,3,85,10
E00057011,2.7,31,53.5,12.8
E00057012,12.1,37.6,43.6,6.7
E00057013,16.1,67,17,0
E00057014,27.9,7,5.4,59.7
E00057015,22.5,54.4,5.9,17.2
E00057016,4.9,28.9,43.7,22.5
E00057017,27.9,4.9,27.9,39.3
E00057018,2.7,46.9,46.9,3.5
E00057019,3.6,32.4,50.4,13.7
E00057020,14.3,64.6,12.2,8.8
E00057021,0,23.6,62.6,13.8
E00057022,6.2,40.3,34.9,18.6
E00057023,12.5,35,36.7,15.8
E00057024,15.3,40.3,38.2,6.3
E00057025,3.3,15,77.5,4.2
E00057026,2.1,14.2,67.4,16.3
E00057027,30.1,8,14.7,47.2
E00057028,0.7,55.2,11.2,32.8
E00057029,16.4,30.7,21.4,31.4
E00057031,7.4,19.7,59,13.9
E00057032,6.9,46.9,31,15.2
E00057034,23.3,37.9,24.7,14.2
E00057035,2.4,16.7,38.9,42.1
E00057036,12.5,21.3,41.2,25
E00057037,11.1,37.5,45.1,6.3
E00057038,2.3,54.9,37.6,5.3
E00057039,37.1,37.1,23.6,2.1
E00057040,7.1,20.5,67,5.4
E00057041,2.7,3.6,70.3,23.4
E00057043,3.1,70.9,25.2,0.8
E00057044,0.9,21.4,69.2,8.5
E00057046,7.5,5.8,72.5,14.2
E00057047,7.7,6.9,54.6,30.8
E00057124,31.1,12.2,53.4,3.4
E00057138,18,48.3,31.7,2
E00057140,17.6,48,28.4,6.1
E00057141,25.2,23.7,47.5,3.6
E00057169,48.2,31.9,16.9,3
E00057177,45.1,15,37,2.9
E00057178,4.1,42.2,44.2,9.5
E00057254,20.6,47.9,26.7,4.8
E00057255,9.7,46.9,21.7,21.7
E00057256,39.1,45.5,4.5,10.9
E00057257,15.2,44.8,33.3,6.7
E00057258,26.5,56.6,13.3,3.5
E00057259,4.1,46.6,42.5,6.8
E00057261,28,36.4,33.6,1.9
E00057262,0,8.2,87.4,4.4
E00057264,22.1,14.8,24.6,38.5
E00057265,1.9,52.5,45.7,0
E00057266,18.9,12.9,33.3,34.8
E00057267,17.2,41.7,35.8,5.3
E00057268,11,46.3,31.7,11
E00057269,1.9,22.4,59.8,15.9
E00057270,6.8,5.3,78,9.8
E00057271,27.8,52.6,8.2,11.3
E00057272,0,30.2,59.5,10.3
E00057273,18.2,26.4,25.6,29.8
E00057274,46.1,17.4,33.5,3
E00057275,33,26,39,2
E00057276,21.5,52.1,14.6,11.8
E00057277,53.4,34,5.8,6.8
E00057278,45.4,21,26.1,7.6
E00057280,42.4,10.9,12,34.8
E00057281,14.6,52.3,26.2,6.9
E00057282,17.9,60.7,21.4,0
E00057283,11.8,25.8,23.7,38.7
E00057284,27.1,5.6,45.8,21.5
E00057285,31.6,40.1,15.5,12.8
E00057286,0,22.1,66.3,11.6
E00057287,22.6,10.5,12.9,54
E00057288,1,18.6,71.6,8.8
E00057289,12.8,1.7,76.9,8.5
E00057290,38.2,9.6,7.4,44.9
