geography_code,heating_type_3a-001,heating_type_3a-002
E00056849,0,100
E00056892,0.9,99.1
E00056897,15.8,84.2
E00056993,2.3,97.7
E00056994,2.5,97.5
E00056995,1.6,98.4
E00056997,5.6,94.4
E00056998,2,98
E00056999,3.3,96.7
E00057001,2,98
E00057002,1,99
E00057003,1.6,98.4
E00057004,2.2,97.8
E00057005,3.3,96.7
E00057006,0.9,99.1
E00057007,3.2,96.8
E00057008,2,98
E00057009,1.9,98.1
E00057010,5.1,94.9
E00057011,1.1,98.9
E00057012,0.6,99.4
E00057013,2.8,97.2
E00057014,2.4,97.6
E00057015,5.4,94.6
E00057016,4.9,95.1
E00057017,3.3,96.7
E00057018,3.6,96.4
E00057019,10,90
E00057020,5.4,94.6
E00057021,5.8,94.2
E00057022,2.3,97.7
E00057023,1.6,98.4
E00057024,6.2,93.8
E00057025,5,95
E00057026,5,95
E00057027,4.9,95.1
E00057028,5.9,94.1
E00057029,3.6,96.4
E00057031,5.7,94.3
E00057032,2.1,97.9
E00057034,4.6,95.4
E00057035,4.7,95.3
E00057036,2.9,97.1
E00057037,2.8,97.2
E00057038,0.8,99.2
E00057039,2.1,97.9
E00057040,7.1,92.9
E00057041,1.8,98.2
E00057043,3.1,96.9
E00057044,2.6,97.4
E00057046,5,95
E00057047,2.3,97.7
E00057124,3.4,96.6
E00057138,3.9,96.1
E00057140,2.7,97.3
E00057141,2.9,97.1
E00057169,1.8,98.2
E00057177,2.4,97.6
E00057178,4.1,95.9
E00057254,3.6,96.4
E00057255,5.7,94.3
E00057256,9.8,90.2
E00057257,0,100
E00057258,8,92
E00057259,0,100
E00057261,9.3,90.7
E00057262,2.5,97.5
E00057264,5.8,94.2
E00057265,7.9,92.1
E00057266,5.3,94.7
E00057267,5.2,94.8
E00057268,4.7,95.3
E00057269,0,100
E00057270,1.5,98.5
E00057271,2,98
E00057272,1.6,98.4
E00057273,3.3,96.7
E00057274,1.8,98.2
E00057275,1.9,98.1
E00057276,9.7,90.3
E00057277,8.5,91.5
E00057278,8.5,91.5
E00057280,5.4,94.6
E00057281,6.3,93.7
E00057282,7.8,92.2
E00057283,5.5,94.5
E00057284,6.4,93.6
E00057285,4.3,95.7
E00057286,4.7,95.3
E00057287,6.5,93.5
E00057288,0,100
E00057289,6,94
E00057290,3.7,96.3
E00057291,4.3,95.7
E00057292,7.4,92.6
E00057293,5,95
E00057294,8.6,91.4
E00057295,2,98
E00057296,17.5,82.5
E00057297,1.5,98.5
E00057298,5.6,94.4
E00057300,5.9,94.1
