geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00056849,7.9,61.4,30.7
E00056892,15.6,56.3,28.1
E00056897,16.7,40,43.3
E00056993,23.9,44.4,31.6
E00056994,12.6,55.9,31.5
E00056995,11.4,46.8,41.8
E00056997,13,38.9,48.1
E00056998,9.4,32.4,58.2
E00056999,19.1,44.1,36.8
E00057001,23.8,35.2,41
E00057002,10.9,67.4,21.7
E00057003,13.6,52.3,34.1
E00057004,12.7,66.2,21.1
E00057005,14.3,56,29.7
E00057006,8.9,68.9,22.2
E00057007,12.5,76,11.5
E00057008,10.8,66.2,23
E00057009,16.7,39.4,43.9
E00057010,10.8,58.8,30.4
E00057011,16.9,58.5,24.6
E00057012,15.2,37.9,46.9
E00057013,16.9,37.7,45.5
E00057014,8,24.7,67.2
E00057015,16.8,37.8,45.4
E00057016,23,42,35
E00057017,13.2,37.5,49.3
E00057018,11.3,59.7,29
E00057019,9.8,53.6,36.6
E00057020,14,43,43
E00057021,13.3,59,27.7
E00057022,20.6,39.2,40.2
E00057023,12.9,34.4,52.7
E00057024,18,55,27
E00057025,13.9,59.5,26.6
E00057026,7,64.9,28.1
E00057027,16.7,22.6,60.7
E00057028,18.3,38.5,43.3
E00057029,16.5,30,53.5
E00057031,10.3,49.1,40.5
E00057032,13.3,45.5,41.3
E00057034,20.6,49.7,29.7
E00057035,16.9,34.7,48.3
E00057036,12.6,39.3,48.1
E00057037,11.9,47.5,40.7
E00057038,8.9,41.1,50
E00057039,11.8,66.4,21.8
E00057040,19.5,56.3,24.1
E00057041,12.5,46.2,41.3
E00057043,9.1,54.5,36.4
E00057044,10.8,67.6,21.6
E00057046,15.6,55,29.4
E00057047,11.1,54.6,34.3
E00057124,13.1,35.2,51.7
E00057138,8.3,60.6,31.1
E00057140,7.2,38.4,54.4
E00057141,18.3,38.9,42.9
E00057169,24.3,32.2,43.5
E00057177,13.3,38.5,48.1
E00057178,16.3,43.1,40.7
E00057254,17.9,38.2,43.9
E00057255,16.6,44.4,39.1
E00057256,19.3,39.8,41
E00057257,6.6,50,43.4
E00057258,20,40,40
E00057259,3.2,46.8,50
E00057261,18.9,45.6,35.6
E00057262,11.4,65.9,22.7
E00057264,21.7,29.6,48.7
E00057265,13.3,64.8,21.9
E00057266,17.4,28.6,54
E00057267,15,57.9,27.1
E00057268,24.2,48.4,27.4
E00057269,4.1,28.9,67
E00057270,10,40,50
E00057271,12.5,36.1,51.4
E00057272,10.2,39.5,50.3
E00057273,14,43.9,42.1
E00057274,9.6,56.8,33.6
E00057275,20.2,40.4,39.3
E00057276,18.5,46.7,34.8
E00057277,11.4,48.1,40.5
E00057278,17.9,41,41
E00057280,27.1,33.3,39.6
E00057281,12.3,48.1,39.6
E00057282,17.3,53.3,29.3
E00057283,19.2,28.8,51.9
E00057284,12.1,30.8,57.1
E00057285,11.3,48.9,39.7
E00057286,14.8,63,22.2
E00057287,14.3,23,62.7
E00057288,11.7,66.2,22.1
E00057289,8.9,49.7,41.4
E00057290,15.4,32.6,52
E00057291,14.6,33.3,52
E00057292,18.4,29.9,51.7
E00057293,14.9,44.8,40.2
E00057294,15.5,17.3,67.3
E00057295,7.8,57.3,35
E00057296,10,36.3,53.8
E00057297,14.1,20,65.9
E00057298,16.8,32.7,50.5
E00057300,20.6,47.5,31.9
E00057303,23.6,36.5,39.9
E00057304,13,48,39
E00057305,13.8,50.5,35.8
E00057307,11.1,46.3,42.6
E00057309,17.4,44.3,38.3
E00057310,13.3,38.9,47.8
E00057311,14.1,59.2,26.8
E00057312,12.5,69.6,17.9
E00057313,14,39.2,46.9
E00057322,16.1,40.9,43
E00057323,26.3,29.2,44.5
E00057325,7,64.8,28.1
E00057326,24.1,30.1,45.8
E00057327,28.2,28.2,43.7
E00057328,10.5,41,48.6
E00057329,18.3,40.9,40.9
E00057330,6.1,39.5,54.4
E00057331,14.1,37.6,48.2
E00057332,9.8,31.1,59.1
E00057333,15.7,50.9,33.3
E00057776,10.5,60,29.5
E00057777,8,57.5,34.5
E00057778,9.4,62.5,28.1
E00057779,9,30.3,60.7
E00057780,13.1,46.5,40.4
E00057781,16.3,46.3,37.5
E00057782,17.8,43.2,39
E00057783,13.5,36.8,49.6
E00057784,11.8,49.6,38.7
E00057785,9.5,64.2,26.4
E00057786,8.7,56.3,35
E00057787,3.7,71.9,24.4
E00057788,10.7,55.7,33.6
E00057789,12.5,58.9,28.6
E00057790,14.3,57.1,28.6
E00057791,6.2,66.4,27.4
E00057792,8.6,64.5,26.9
E00057793,9.3,48.6,42.1
E00057794,9.8,56.1,34.1
E00057795,17.9,57.9,24.2
E00057796,18.2,63.6,18.2
E00057797,16.1,52.7,31.3
E00057798,11.6,47.3,41.1
E00057799,24.2,57.6,18.2
E00057800,11.8,50.5,37.6
E00057801,6.7,57.8,35.6
E00057802,13.5,59.6,26.9
E00057803,13,52.8,34.3
E00057804,15.7,39.2,45.1
E00057805,7.9,53.5,38.6
E00057806,14.9,50,35.1
E00057807,13.8,45.7,40.4
E00057808,20.4,43.4,36.2
E00057809,20.8,52.1,27.1
E00057810,13.5,60.4,26
E00057811,21.1,47.4,31.6
E00057812,11.8,60.8,27.5
E00057813,4.6,72.4,23
E00057814,12.3,54.1,33.6
E00057815,14.2,66,19.8
E00057816,10.9,47.8,41.3
E00057817,14.8,53.7,31.5
E00057818,16,63.8,20.2
E00057819,14.4,57.7,27.9
E00057820,6.3,67.7,26
E00057821,9,68.5,22.5
E00057822,9.7,54.9,35.4
E00057823,18.2,54,27.7
E00057824,9.6,61.5,28.8
E00057826,9.8,52.9,37.3
E00057827,9.4,53.9,36.7
E00057829,14.8,53.1,32.1
E00057830,12.1,53.8,34.1
E00057831,14.4,44.9,40.7
E00057906,14.3,57.1,28.6
E00057907,13.3,43.8,42.9
E00057908,22.1,48.1,29.9
E00057909,13.9,63.5,22.6
E00057921,15.7,47.8,36.5
E00057922,16.7,46.2,37.2
E00057923,6.1,36,57.9
E00057924,14.1,50,35.9
E00057925,7.3,65.9,26.8
E00057926,7.1,69.6,23.2
E00057927,6.3,73.2,20.5
E00057928,10,66,24
E00057929,16.5,69.4,14.1
E00057932,5.4,64.9,29.7
E00057933,17.6,58.8,23.5
E00057934,13.9,56.2,29.9
E00058540,10,52.2,37.8
E00058543,7.6,54.3,38
E00058546,23.3,34.2,42.5
E00058547,7.7,67.3,25
E00058549,10.4,47.8,41.7
E00058552,18.5,36.9,44.6
E00058554,12.8,53.8,33.3
E00058555,11.9,53.6,34.4
E00058556,12.2,71.6,16.2
E00058557,21.8,43.5,34.7
E00058558,20.9,58.1,20.9
E00058559,19.5,46.8,33.8
E00058563,7.3,46.8,45.9
E00058564,10.2,46.4,43.4
E00058565,17.6,42.6,39.8
E00058566,11.5,45.8,42.7
E00058567,27.7,29.7,42.6
E00058568,19.5,51.7,28.8
E00058574,13.3,42.9,43.8
E00058576,13.6,43.8,42.6
E00058577,12.5,60.6,26.9
E00058578,11.3,50.8,37.9
E00058579,8.4,53,38.6
E00058581,11.3,41.7,47
E00058583,8,60.2,31.8
E00058585,10.2,44.4,45.4
E00058586,17.4,41.9,40.7
E00058587,20.8,51.9,27.3
E00058588,13.2,56.6,30.2
E00058594,14.3,51.6,34.1
E00058595,14.5,51.8,33.7
E00058596,13.6,57.6,28.8
E00058598,21.3,37.3,41.3
E00058599,17.9,50,32.1
E00058600,9.6,54.3,36.2
E00058623,8.4,72.3,19.3
E00058646,12,62.7,25.3
E00165692,13.1,50,36.9
E00165693,9.1,68.2,22.7
E00169786,43.9,49.1,7
E00169788,47.1,22.4,30.5
E00169789,20.8,30.2,49.1
E00169792,27.6,38.2,34.2
E00169794,48.3,41.4,10.3
E00169796,15,67.5,17.5
E00169797,38.6,29.8,31.6
E00169800,55,30,15
E00169802,25,34.4,40.6
E00169803,27.9,41.9,30.2
E00169805,48.3,37.9,13.8
E00169806,4.3,60.9,34.8
E00169810,34.5,34.5,31
E00169811,44,21.3,34.7
E00169813,14,10,76
E00169817,20,40,40
E00170037,48.1,29.6,22.2
E00170040,27.8,33.3,38.9
E00170041,22.4,51.3,26.3
E00170043,18,50,32
E00170044,10.6,55.3,34
E00170051,22.1,13.2,64.7
E00170052,17.4,52.2,30.4
E00170055,19.2,53.8,26.9
E00170057,27.7,18.5,53.8
E00170259,13.1,44,42.9
E00170262,30,23.3,46.7
E00170264,35.3,41.2,23.5
E00170265,27.9,32.6,39.5
E00170267,55,35,10
E00170268,43.3,26.7,30
E00170271,56.7,23.3,20
E00170276,17,52.3,30.7
E00170327,9.6,48,42.4
E00170329,41.2,41.2,17.6
E00170446,16.7,52.4,31
E00170447,10.8,59.1,30.1
E00170452,10.8,64.6,24.6
E00170453,10.8,65.7,23.5
E00170455,10.7,56.3,33
E00170457,9.1,65.7,25.3
E00170459,8.9,64.3,26.8
E00170461,34.1,43.2,22.7
E00170465,6.3,81.1,12.6
E00170466,15.4,48.4,36.3
E00170596,20.8,31.3,47.9
E00170609,40.9,36.4,22.7
E00170610,24.4,61,14.6
E00170612,25,19.4,55.6
E00170617,61.1,11.1,27.8
E00170620,10,50,40
E00170890,30,33.3,36.7
E00187027,35.9,35.9,28.2
E00187028,28.6,34.3,37.1
