areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00064333,56.4,30.9,6,6.7
E00064334,44,23.2,14.4,18.4
E00064335,38.2,37.5,15.4,8.8
E00064336,39.6,39.6,14.9,6
E00064337,53.5,28.4,9,9
E00064338,45.2,31.3,12.2,11.3
E00064339,42,29,16,13
E00064340,39.2,34.6,12.3,13.8
E00064341,34,38.3,18.1,9.6
E00064342,44.7,34.1,10.6,10.6
E00064343,31.1,45.4,13.4,10.1
E00064344,38.1,35.7,16.7,9.5
E00064345,34.6,36.9,13.1,15.4
E00064346,41.1,38.9,12.6,7.4
E00064347,44.2,38.8,9.5,7.5
E00064348,40.7,29.6,18.5,11.1
E00064349,37,34.9,12.3,15.8
E00064350,44.8,36.6,11.2,7.5
E00064351,40.6,23.1,13.8,22.5
E00064353,40.2,27.2,12,20.7
E00064354,45.7,33.3,11.3,9.7
E00064355,48.3,30.8,9.2,11.7
E00064356,25,35.7,22.1,17.1
E00064357,32,33.7,17.1,17.1
E00064358,55.9,24.4,7.9,11.8
E00064359,25.5,33.7,20.4,20.4
E00064360,35.5,33.9,15.7,14.9
E00064362,21.9,35.8,21.9,20.4
E00064363,20.5,37.5,17.9,24.1
E00064365,32.9,38.6,16.5,12
E00064366,31.3,36.7,14.8,17.2
E00064367,47,25.6,15.4,12
E00064368,61.4,21.2,8.3,9.1
E00064369,33.1,25,14.9,27
E00064370,56.1,28.7,5.7,9.6
E00064371,36.8,37.5,9.6,16.2
E00064372,40.7,36.3,14.8,8.1
E00064373,40.3,40.9,9.4,9.4
E00064374,42.5,27.4,13.7,16.4
E00064375,33.3,35,13.8,17.9
E00064376,28.9,33.3,21.1,16.7
E00064377,41.8,45.5,6.1,6.7
E00064378,39.9,38,13.9,8.2
E00064379,31.3,47,11.2,10.4
E00064380,34.1,45.7,14,6.2
E00064381,36.1,47.9,9.7,6.3
E00064382,38.5,40.7,8.1,12.6
E00064383,40.2,41.7,9.8,8.3
E00064384,32.3,51.1,9.8,6.8
E00064385,30.8,42.3,11.5,15.4
