areacd,in_full_time_education-001,in_full_time_education-002
E00064333,15.8,84.2
E00064334,19.9,80.1
E00064335,16.4,83.6
E00064336,15.7,84.3
E00064337,10.9,89.1
E00064338,14.7,85.3
E00064339,23.1,76.9
E00064340,19.2,80.8
E00064341,23.3,76.7
E00064342,13.9,86.1
E00064343,18.1,81.9
E00064344,16.8,83.2
E00064345,20.6,79.4
E00064346,15.7,84.3
E00064347,14.2,85.8
E00064348,19.3,80.7
E00064349,16.6,83.4
E00064350,12,88
E00064351,20.1,79.9
E00064353,25.8,74.2
E00064354,18.3,81.7
E00064355,14.4,85.6
E00064356,24.8,75.2
E00064357,20.8,79.2
E00064358,15.9,84.1
E00064359,22.2,77.8
E00064360,19.8,80.2
E00064362,21.7,78.3
E00064363,23,77
E00064365,17.5,82.5
E00064366,17.5,82.5
E00064367,20.4,79.6
E00064368,11.5,88.5
E00064369,27.2,72.8
E00064370,20.7,79.3
E00064371,18.7,81.3
E00064372,18.4,81.6
E00064373,13.6,86.4
E00064374,20.3,79.7
E00064375,17.1,82.9
E00064376,19.8,80.2
E00064377,6.1,93.9
E00064378,11.6,88.4
E00064379,11.3,88.7
E00064380,11.6,88.4
E00064381,9.5,90.5
E00064382,11.8,88.2
E00064383,14.2,85.8
E00064384,7.3,92.7
E00064385,15.4,84.6
E00064386,20.7,79.3
E00064387,13,87
E00064388,15.3,84.7
E00064389,20,80
E00064391,12.8,87.2
E00064393,14.2,85.8
E00064395,17.5,82.5
E00064396,19.8,80.2
E00064397,24.9,75.1
E00064398,20,80
E00064399,54.5,45.5
E00064400,65.3,34.7
E00064401,9.3,90.7
E00064402,7.5,92.5
E00064403,6,94
E00064404,9.5,90.5
E00064405,4.6,95.4
E00064407,12.2,87.8
E00064408,18.8,81.2
E00064409,22.3,77.7
E00064410,24.1,75.9
E00064411,19.6,80.4
E00064412,22.8,77.2
E00064413,14,86
E00064414,19.4,80.6
E00064415,19.4,80.6
E00064441,18.7,81.3
E00064442,18,82
E00064443,21.9,78.1
E00064444,15.7,84.3
E00064445,16.1,83.9
E00064446,21.9,78.1
E00064447,16.7,83.3
E00064448,18.7,81.3
E00064508,20.1,79.9
E00064509,21.2,78.8
E00064510,17.7,82.3
E00064511,18.1,81.9
E00064512,28.1,71.9
E00064513,15.6,84.4
E00064514,15.1,84.9
E00064515,19.4,80.6
E00064516,16.3,83.7
E00064517,20.3,79.7
E00064518,22.4,77.6
E00064519,21.4,78.6
E00064520,27.5,72.5
E00064521,14,86
E00064522,18.1,81.9
E00064523,20.4,79.6
E00064524,0,100
E00064525,17.6,82.4
E00064526,19.3,80.7
E00064527,21.8,78.2
E00064528,18.7,81.3
E00064529,16.6,83.4
E00064530,11,89
E00064531,22.2,77.8
E00064532,15.5,84.5
E00064533,21.2,78.8
E00064534,20.7,79.3
E00064535,15.9,84.1
E00064536,15.4,84.6
E00064537,10,90
E00064538,24.9,75.1
E00064539,19.5,80.5
E00064540,4.8,95.2
E00064541,20.5,79.5
E00064542,13.8,86.2
E00064543,22.2,77.8
E00064544,25.9,74.1
E00064545,16,84
E00064546,17.5,82.5
E00064547,13,87
E00064548,18.4,81.6
E00064549,14.2,85.8
E00064550,14.9,85.1
E00064551,21,79
E00064552,13.4,86.6
