areacd,heating_type_3a-001,heating_type_3a-002
E00064333,2.6,97.4
E00064334,3.3,96.7
E00064335,2.9,97.1
E00064336,5.9,94.1
E00064337,4.5,95.5
E00064338,0.9,99.1
E00064339,1.5,98.5
E00064340,4.6,95.4
E00064341,4.3,95.7
E00064342,4.8,95.2
E00064343,3.4,96.6
E00064344,3.2,96.8
E00064345,5.4,94.6
E00064346,4.2,95.8
E00064347,3.4,96.6
E00064348,3.7,96.3
E00064349,4.1,95.9
E00064350,4.4,95.6
E00064351,1.3,98.7
E00064353,1.1,98.9
E00064354,2.2,97.8
E00064355,3.4,96.6
E00064356,2.9,97.1
E00064357,0,100
E00064358,3.9,96.1
E00064359,0,100
E00064360,1.6,98.4
E00064362,0,100
E00064363,2.6,97.4
E00064365,1.3,98.7
E00064366,2.3,97.7
E00064367,0,100
E00064368,5.3,94.7
E00064369,2,98
E00064370,1.3,98.7
E00064371,2.9,97.1
E00064372,0.7,99.3
E00064373,2,98
E00064374,3.4,96.6
E00064375,0.8,99.2
E00064376,5.3,94.7
E00064377,1.8,98.2
E00064378,0.6,99.4
E00064379,0,100
E00064380,1.6,98.4
E00064381,3.5,96.5
E00064382,1.5,98.5
E00064383,2.3,97.7
E00064384,1.5,98.5
E00064385,2.3,97.7
E00064386,4,96
E00064387,3.9,96.1
E00064388,0.8,99.2
E00064389,0.9,99.1
E00064391,1.6,98.4
E00064393,2.5,97.5
E00064395,1,99
E00064396,1.1,98.9
E00064397,0.9,99.1
E00064398,3.3,96.7
E00064399,4.1,95.9
E00064400,0,100
E00064401,4.3,95.7
E00064402,2.9,97.1
E00064403,4.3,95.7
E00064404,1.5,98.5
E00064405,3.8,96.2
E00064407,4.3,95.7
E00064408,1.8,98.2
E00064409,0.7,99.3
E00064410,1.3,98.7
E00064411,2.1,97.9
E00064412,0.7,99.3
E00064413,3.7,96.3
E00064414,1,99
E00064415,2.3,97.7
E00064441,1,99
E00064442,0,100
E00064443,1.5,98.5
E00064444,2.8,97.2
E00064445,0.9,99.1
E00064446,1.6,98.4
E00064447,1.8,98.2
E00064448,3.8,96.2
E00064508,0,100
E00064509,2.2,97.8
E00064510,3.2,96.8
E00064511,0.8,99.2
E00064512,2.7,97.3
E00064513,0.8,99.2
E00064514,2.2,97.8
E00064515,0,100
E00064516,1.8,98.2
E00064517,0,100
E00064518,0.8,99.2
E00064519,2.8,97.2
E00064520,1.5,98.5
E00064521,2.3,97.7
E00064522,0,100
E00064523,0,100
E00064524,0.9,99.1
E00064525,2.2,97.8
E00064526,1.6,98.4
E00064527,0.8,99.2
E00064528,0.9,99.1
E00064529,0,100
E00064530,2.3,97.7
E00064531,1.6,98.4
E00064532,0.8,99.2
E00064533,0.6,99.4
E00064534,2.3,97.7
E00064535,2.7,97.3
E00064536,0.7,99.3
E00064537,0,100
E00064538,0.9,99.1
E00064539,2,98
E00064540,0.9,99.1
E00064541,0,100
E00064542,0.9,99.1
E00064543,2.2,97.8
E00064544,2.8,97.2
E00064545,3.9,96.1
E00064546,0.8,99.2
E00064547,4.3,95.7
E00064548,0,100
E00064549,0.8,99.2
E00064550,0.8,99.2
E00064551,1.9,98.1
E00064552,0.7,99.3
E00064553,5.5,94.5
E00064554,0.8,99.2
E00064555,4.1,95.9
E00064556,2.9,97.1
E00064557,3.2,96.8
E00064558,1.4,98.6
E00064559,4.6,95.4
E00064560,3.4,96.6
E00064561,2.2,97.8
E00064562,0.7,99.3
E00064563,1.6,98.4
E00064564,0,100
E00064565,3.2,96.8
E00064566,0.8,99.2
E00064567,1.7,98.3
E00064568,0.9,99.1
E00064569,1.8,98.2
E00064570,2.5,97.5
E00064571,1.8,98.2
E00064572,1.7,98.3
E00064573,2.5,97.5
E00064574,1.7,98.3
E00064575,0,100
E00064576,0,100
E00064811,3.7,96.3
E00064831,1,99
E00064838,3.4,96.6
E00064839,1.3,98.7
E00064840,1.2,98.8
E00064842,2.7,97.3
E00064845,2.4,97.6
E00064848,1.7,98.3
E00064849,6.9,93.1
E00064868,3.6,96.4
E00064869,0.8,99.2
E00064870,3.3,96.7
E00064871,3.2,96.8
E00064872,2.5,97.5
E00064899,1.3,98.7
E00064903,6.6,93.4
E00064904,0.7,99.3
E00064906,4.4,95.6
E00064908,5.3,94.7
E00064909,1.6,98.4
E00064910,4,96
E00064911,3.5,96.5
E00064913,3.7,96.3
E00064914,2.3,97.7
E00064915,3.5,96.5
E00064916,2.1,97.9
E00064917,1.8,98.2
E00064919,1.8,98.2
E00064922,0.9,99.1
E00064923,4.1,95.9
E00064924,1.2,98.8
E00064925,4.6,95.4
E00064928,3.1,96.9
E00064930,1.4,98.6
E00064932,0,100
E00064933,1.5,98.5
E00064935,2.1,97.9
E00064936,3.7,96.3
E00064937,0.8,99.2
E00064938,0,100
E00064939,3.8,96.2
E00064941,3.7,96.3
E00064942,2.9,97.1
E00064943,2.5,97.5
E00064945,0.8,99.2
E00064946,2.9,97.1
E00064947,0.9,99.1
E00064948,3.3,96.7
E00064949,0,100
E00064950,5.1,94.9
E00064951,1.6,98.4
E00064952,2.5,97.5
E00064953,2.3,97.7
E00064954,0,100
E00064955,2.5,97.5
E00064956,3.4,96.6
E00064957,0,100
E00064958,0.8,99.2
E00064959,2.1,97.9
E00064960,0.8,99.2
E00064961,0,100
E00064962,2.4,97.6
E00064964,0,100
E00064965,1.8,98.2
E00064967,1.7,98.3
E00064969,2.9,97.1
E00064971,0.9,99.1
E00064973,0.6,99.4
E00064974,1.6,98.4
E00064975,1.4,98.6
E00064976,2.7,97.3
E00064977,2.4,97.6
E00064978,1.5,98.5
E00065138,2.4,97.6
E00065139,2.3,97.7
E00065140,1.6,98.4
E00065141,0.8,99.2
E00065142,0.8,99.2
E00065143,17.2,82.8
E00065144,0.9,99.1
E00065145,3.1,96.9
E00065146,1.6,98.4
E00065147,0.8,99.2
E00065148,2.2,97.8
E00065149,0.8,99.2
E00065150,1.5,98.5
E00065151,0.7,99.3
E00065152,0.8,99.2
E00065153,0,100
E00065154,2.3,97.7
E00065155,0.8,99.2
E00065157,0.9,99.1
E00065158,0.9,99.1
E00065159,0.8,99.2
E00065161,1.1,98.9
E00065162,1.4,98.6
E00065164,2,98
E00065165,3.8,96.2
E00065166,2.3,97.7
E00065167,2,98
E00065168,0,100
E00065169,0,100
E00065170,2.2,97.8
E00065171,1.4,98.6
E00065172,0.7,99.3
E00065173,0,100
E00065174,0,100
E00065175,0,100
E00065176,0,100
E00065177,0,100
E00065178,0,100
E00065179,0,100
E00065180,0.7,99.3
E00065182,0,100
E00065190,1.7,98.3
E00065191,3.2,96.8
E00065192,0.7,99.3
E00065193,0,100
E00065194,1.9,98.1
E00065195,1.7,98.3
E00065196,0,100
E00065197,1.2,98.8
E00065198,1.4,98.6
E00065200,0,100
E00065201,0,100
E00065202,1.2,98.8
E00065203,0,100
E00065204,1.6,98.4
E00065205,2.5,97.5
E00065206,0.8,99.2
E00065207,0,100
E00065208,0,100
E00065209,1.6,98.4
E00065210,0,100
E00065211,0,100
E00065346,2.1,97.9
E00065347,1.6,98.4
E00065348,1.6,98.4
E00065349,1.4,98.6
E00065350,0,100
E00065351,0.9,99.1
E00065352,0,100
E00065353,0,100
E00065354,0,100
E00065355,0,100
E00065356,1.6,98.4
E00065357,1.7,98.3
E00065358,0,100
E00065359,0,100
E00065361,2.9,97.1
E00065362,0,100
E00065363,0,100
E00065364,0.8,99.2
E00065365,2.3,97.7
E00065366,0.5,99.5
E00065367,0.8,99.2
E00065368,0,100
E00065369,2.3,97.7
E00065371,2.4,97.6
E00065372,0,100
E00065373,1.6,98.4
