areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00064333,21.7,31.5,6.7,37,3.1
E00064334,37,32.8,3.8,20.9,5.5
E00064335,22.4,35.9,4,34.5,3.1
E00064336,19.2,42.7,5.2,30,2.8
E00064337,23.1,28.3,3.6,37.7,7.3
E00064338,26.9,38.9,6.2,24.4,3.6
E00064339,13,40.3,3.8,41.6,1.3
E00064340,9,42.7,5.6,39.3,3.4
E00064341,14.6,43.3,5.7,32.5,3.8
E00064342,10.8,36.2,6.6,40.4,6.1
E00064343,16.4,44.3,10.9,25.4,3
E00064344,15.1,43.6,6,32.1,3.2
E00064345,18.4,45.2,7.4,25.3,3.7
E00064346,11.9,41.7,4.6,37.7,4
E00064347,16.4,38.4,9.5,32.8,3
E00064348,20.1,41.9,7,27.9,3.1
E00064349,11.6,33,6.4,40.4,8.6
E00064350,13.3,41.3,5.3,38.2,1.8
E00064351,12.3,37.3,3,44.8,2.6
E00064353,34.2,45.6,5.7,14.6,0
E00064354,14.5,35.9,4.6,42,2.9
E00064355,24.8,32.7,6.4,34.2,2
E00064356,7.9,36.5,4.5,51.1,0
E00064357,8.7,28.8,4.8,55.3,2.4
E00064358,8.3,37.9,3.4,48.1,2.4
E00064359,6.1,26.8,2.5,62.1,2.5
E00064360,10.5,30.1,3.2,55.7,0.5
E00064362,7.4,30,4.4,57,1.1
E00064363,7.1,29.2,1.3,62.5,0
E00064365,9,31.9,5.7,51.3,2.2
E00064366,17.6,40.2,6.3,34.7,1.3
E00064367,8.4,31,3.4,55.7,1.5
E00064368,10.7,35.6,2.9,48.8,2
E00064369,29,28.1,3.1,31.5,8.3
E00064370,16,35.4,1.9,43.7,3
E00064371,19.9,24.9,1.9,52.5,0.8
E00064372,14.4,26.6,4.4,52,2.6
E00064373,15,34.1,4.5,43.9,2.4
E00064374,22.1,37.8,8,30.9,1.2
E00064375,7.6,37.3,6.8,45.3,3
E00064376,14.1,40.2,4.5,37.2,4
E00064377,26.4,36.1,8.6,23,5.9
E00064378,26.8,39.6,8.9,22.9,1.8
E00064379,34.1,32.6,7.7,23.4,2.2
E00064380,25.9,44.6,12.1,14.3,3.1
E00064381,28.4,38,10,18.4,5.2
E00064382,20.9,48.3,8.5,18.8,3.4
E00064383,20.5,43.3,9.5,21,5.7
E00064384,29.1,37.4,8.7,24.8,0
E00064385,18.4,46.3,8.6,23.4,3.3
E00064386,19.1,49.8,6.2,23.9,1
E00064387,21.1,53.1,6.2,17.2,2.4
E00064388,20.1,48.5,8.4,18,5
E00064389,16.5,46.4,7.1,28.1,1.8
E00064391,14.6,41.9,7.7,33.8,1.9
E00064393,13.7,43.5,7.1,32.9,2.7
E00064395,13.3,37.4,6.9,39.4,3
E00064396,16.8,39.1,9.8,33.7,0.5
E00064397,11.3,43.9,11.3,30.2,3.3
E00064398,14.6,37.7,5,38.1,4.6
E00064399,8.6,61.4,2.2,26.5,1.2
E00064400,9.7,60.7,3.8,24.5,1.3
E00064401,24.9,43.8,6,22.6,2.8
E00064402,33.8,36.8,9.6,16.2,3.5
E00064403,26.5,35.4,9.4,26.5,2.2
E00064404,19.5,44.1,9.8,23,3.5
E00064405,26.6,40.7,10.7,15.9,6.1
E00064407,16,51.5,11.2,17.5,3.9
E00064408,17.6,48,7.8,24,2.5
