areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00064333,28.8,71.2
E00064334,25.5,74.5
E00064335,27.8,72.2
E00064336,31.6,68.4
E00064337,28.9,71.1
E00064338,36.4,63.6
E00064339,30.8,69.2
E00064340,35.4,64.6
E00064341,21,79
E00064342,23.4,76.6
E00064343,29.2,70.8
E00064344,25.5,74.5
E00064345,28.1,71.9
E00064346,27.6,72.4
E00064347,33.6,66.4
E00064348,30.8,69.2
E00064349,22.4,77.6
E00064350,25.3,74.7
E00064351,26.6,73.4
E00064353,31.7,68.3
E00064354,24.7,75.3
E00064355,24,76
E00064356,35.6,64.4
E00064357,35,65
E00064358,21.3,78.7
E00064359,33.9,66.1
E00064360,29.8,70.2
E00064362,27.2,72.8
E00064363,28.6,71.4
E00064365,32.1,67.9
E00064366,32.6,67.4
E00064367,35.9,64.1
E00064368,28.5,71.5
E00064369,27.1,72.9
E00064370,28,72
E00064371,31.4,68.6
E00064372,27.2,72.8
E00064373,33.3,66.7
E00064374,31.8,68.2
E00064375,31.6,68.4
E00064376,18.7,81.3
E00064377,22.3,77.7
E00064378,33.6,66.4
E00064379,31.9,68.1
E00064380,26.5,73.5
E00064381,29.8,70.2
E00064382,32.3,67.7
E00064383,32.3,67.7
E00064384,34.5,65.5
E00064385,25,75
E00064386,27.1,72.9
E00064387,30.1,69.9
E00064388,31.7,68.3
E00064389,29.5,70.5
E00064391,30.8,69.2
E00064393,26.7,73.3
E00064395,27.6,72.4
E00064396,25,75
E00064397,37.3,62.7
E00064398,23.6,76.4
E00064399,45.1,54.9
E00064400,51.2,48.8
E00064401,27.7,72.3
E00064402,36.3,63.8
E00064403,17,83
E00064404,32.6,67.4
E00064405,27.9,72.1
E00064407,22.8,77.2
E00064408,33.1,66.9
E00064409,34.2,65.8
E00064410,31.8,68.2
E00064411,24.5,75.5
E00064412,28.3,71.7
E00064413,26.9,73.1
E00064414,22.7,77.3
E00064415,28.4,71.6
E00064441,22.3,77.7
E00064442,27.1,72.9
E00064443,33.3,66.7
E00064444,36.1,63.9
E00064445,24.5,75.5
E00064446,29.7,70.3
E00064447,25.2,74.8
E00064448,26.1,73.9
E00064508,29.8,70.2
E00064509,31.4,68.6
E00064510,29.9,70.1
E00064511,30,70
E00064512,33.3,66.7
E00064513,33.9,66.1
E00064514,27.7,72.3
E00064515,29.2,70.8
E00064516,32.2,67.8
E00064517,20.6,79.4
E00064518,32.9,67.1
E00064519,31.5,68.5
E00064520,37.9,62.1
E00064521,30.4,69.6
E00064522,32.9,67.1
E00064523,34,66
E00064524,33.3,66.7
E00064525,29.3,70.7
E00064526,33.1,66.9
E00064527,36.7,63.3
E00064528,29.3,70.7
E00064529,40,60
E00064530,27.8,72.2
E00064531,33.3,66.7
E00064532,34.8,65.2
E00064533,25.9,74.1
