areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00064333,35.6,43.6,8.1,12.8
E00064334,20.5,41.7,18.1,19.7
E00064335,5.8,62.8,29.2,2.2
E00064336,1.5,79.7,16.5,2.3
E00064337,28.8,26.1,34.6,10.5
E00064338,6.3,44.6,46.4,2.7
E00064339,14.4,37.9,23.5,24.2
E00064340,0,52.3,40.8,6.9
E00064341,0,73.7,23.2,3.2
E00064342,21.4,38.1,30.2,10.3
E00064343,0,52.5,44.1,3.4
E00064344,2.4,79.4,15.9,2.4
E00064345,5.4,63.1,28.5,3.1
E00064346,3.2,77.9,18.9,0
E00064347,0.7,77.6,21.1,0.7
E00064348,15.4,15.4,66.9,2.2
E00064349,10.4,47.9,11.1,30.6
E00064350,2.9,80.9,14.7,1.5
E00064351,27.1,19.4,17.4,36.1
E00064353,18.7,39.6,36.3,5.5
E00064354,33.3,42.5,15.1,9.1
E00064355,19.2,40,25,15.8
E00064356,5.7,15.7,57.9,20.7
E00064357,3.3,22.2,48.3,26.1
E00064358,40.2,16.5,10.2,33.1
E00064359,8.2,11.2,17.3,63.3
E00064360,1.6,27,52.5,18.9
E00064362,1.4,6.5,55.8,36.2
E00064363,8.9,8,12.5,70.5
E00064365,2.5,16.6,65,15.9
E00064366,0,4.7,88.3,7
E00064367,21.6,16.4,21.6,40.5
E00064368,51.5,16.7,5.3,26.5
E00064369,24.3,18.9,18.2,38.5
E00064370,48.4,16.6,6.4,28.7
E00064371,33.1,9.6,14.7,42.6
E00064372,41.4,12.8,20.3,25.6
E00064373,13.6,34,31.3,21.1
E00064374,25.5,10.3,60,4.1
E00064375,4.8,29.4,50.8,15.1
E00064376,1.8,47.3,44.5,6.4
E00064377,6.7,41.8,44.8,6.7
E00064378,6.3,50,26.6,17.1
E00064379,2.2,38,45.3,14.6
E00064380,3.9,55.9,39.4,0.8
E00064381,2.8,58.3,35.4,3.5
E00064382,4.4,27.9,61,6.6
E00064383,1.5,70.5,24.2,3.8
E00064384,6.9,36.2,49.2,7.7
E00064385,8.5,16.2,62.3,13.1
E00064386,0,49.6,48,2.4
E00064387,8.6,64.1,26.6,0.8
E00064388,0.8,8.1,86.3,4.8
E00064389,1.7,8.7,84.3,5.2
E00064391,3.1,6.3,61.4,29.1
E00064393,2.4,0.8,79.2,17.6
E00064395,0,4.2,72.9,22.9
E00064396,0,8.8,80.2,11
E00064397,1.9,2.9,82.9,12.4
E00064398,2.4,6.5,73.2,17.9
E00064399,36.3,8.9,18.5,36.3
E00064400,3.7,21.3,20.4,54.6
E00064401,19.1,48.5,22.1,10.3
E00064402,15.7,55.7,25,3.6
E00064403,11.7,43.8,36.5,8
E00064404,1.5,32.3,61.7,4.5
E00064405,6.3,66.4,24.2,3.1
