areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00064333,10,0,1.8,86.1,2.1
E00064334,32.1,0,1.4,59.7,6.8
E00064335,7.4,6.3,1.9,81.5,3
E00064336,7.1,0.8,0.4,90.5,1.2
E00064337,7.3,2.2,6.2,80.4,4
E00064338,5.9,0,1.4,85.4,7.3
E00064339,6.2,0.4,4.3,85.5,3.6
E00064340,18.1,0.4,4.8,75.2,1.5
E00064341,1,0,1.5,97.4,0
E00064342,10.5,2.9,4.2,79.8,2.5
E00064343,0,0.4,2.1,97.5,0
E00064344,11.1,1.6,4,81.8,1.6
E00064345,2.5,0,0.7,94.6,2.2
E00064346,10.2,0,2.8,83.6,3.4
E00064347,1.5,2.2,4.5,88.1,3.7
E00064348,0,2.2,1.1,94.6,2.2
E00064349,1.5,1.2,3.6,93.6,0
E00064350,9.7,0,1.5,84.9,3.9
E00064351,2.3,2,2,81.1,12.6
E00064353,7.8,6.8,2.4,80.5,2.4
E00064354,3.2,3.8,1.6,89.5,1.9
E00064355,0.9,3.1,3.6,89.3,3.1
E00064356,0.9,0.9,4.8,93.3,0
E00064357,1.7,0,2.7,93.4,2.2
E00064358,6.5,0.4,5.2,85.8,2.2
E00064359,1.2,1.2,2.9,94.6,0
E00064360,2.7,0.4,2.7,92,2.3
E00064362,3.8,1.2,1.2,91.6,2.3
E00064363,1.7,3.7,2.7,90.6,1.3
E00064365,0.6,0.3,2.7,96.4,0
E00064366,0.7,0,3.5,95.5,0.3
E00064367,9.5,2.2,3.5,84.8,0
E00064368,2.6,0.4,4.8,90.4,1.8
E00064369,22.2,14.5,3.4,58.4,1.5
E00064370,13.4,0.7,4.3,77.7,3.9
E00064371,5,2.3,1.7,86.5,4.6
E00064372,1.9,1.5,2.7,90.1,3.8
E00064373,2.1,0,0,94.3,3.5
E00064374,1.7,0.3,2.6,93.7,1.7
E00064375,11.9,2.2,3.6,80.2,2.2
E00064376,5.8,0,7.8,84.1,2.3
E00064377,2.4,1,0.3,96.2,0
E00064378,0.6,0,0,99.4,0
E00064379,1.6,1.3,2.3,93.5,1.3
E00064380,0.4,1.2,0.4,97.5,0.4
E00064381,1.5,0.4,0,98.1,0
E00064382,1.8,0,2.6,95.2,0.4
E00064383,0,1.2,2,96.4,0.4
E00064384,1.5,1.9,1.5,89.6,5.4
E00064385,2.9,0.4,0.7,94.6,1.4
E00064386,1.1,0,2.2,94.8,1.9
E00064387,0,0,0,100,0
E00064388,2.5,0,0.4,97.2,0
E00064389,2.1,0,2.1,90.8,5
E00064391,3.6,0,1.3,92.1,3
E00064393,7,0.3,0,92.7,0
E00064395,1.2,5.9,1.6,90.6,0.8
E00064396,0,2.2,1.8,96,0
E00064397,4.1,0.4,1.1,92.2,2.2
E00064398,2.5,2.5,2.5,92.1,0.3
E00064399,2,3.4,2.3,92.3,0
E00064400,4,1.7,2,92.3,0
E00064401,0,0,0,100,0
E00064402,1.2,0,1.2,97.5,0
E00064403,0.4,1.2,0,98.4,0
E00064404,1,1.7,1.4,94.2,1.7
E00064405,0.5,0,0,99.1,0.5
E00064407,2.1,0,1.3,95.7,0.9
E00064408,2.5,0.4,1.6,94.2,1.2
E00064409,0.6,1.4,2.5,93.6,2
E00064410,0,0,1.3,97.1,1.6
E00064411,0.9,0,0.9,98.3,0
E00064412,0,0,3.4,95,1.7
E00064413,1.7,0,2.1,95.9,0.3
E00064414,3.1,3.1,0.5,92.8,0.5
E00064415,0,0.4,0.7,97.2,1.8
E00064441,9.6,0.4,1.2,87.1,1.6
E00064442,0.5,0.9,1.4,97.3,0
E00064443,0.6,0,1,98.4,0
E00064444,1.6,0,1.3,97.2,0
E00064445,0.4,0,0.4,99.1,0
E00064446,1.7,0.3,1.3,96.7,0
E00064447,1.2,0,0.4,98.4,0
E00064448,0,0,1.2,98.4,0.4
E00064508,2.3,0,2.3,95.4,0
E00064509,0.9,2.7,4.5,90.9,0.9
E00064510,1.6,1.9,2.3,94.2,0
E00064511,0.3,0,0.7,99,0
E00064512,1.7,2.8,3.1,90.8,1.7
E00064513,2.1,0,1.6,95.8,0.5
E00064514,0.3,0.3,1.9,97.4,0
E00064515,5.7,0,2,90.3,2
E00064516,13.8,0,0.7,84.4,1.1
E00064517,1.8,0,1.8,95.7,0.7
E00064518,2.5,0.3,1.9,95.2,0
E00064519,5.2,0.4,1.2,91.6,1.6
E00064520,4.5,0,0.9,92.2,2.4
E00064521,4.3,0,0,94.2,1.4
E00064522,3.5,0.6,2.4,91.2,2.4
E00064523,4,1.1,0,90.4,4.5
E00064524,0,0,0,100,0
E00064525,1.6,0.3,1.6,96.3,0.3
E00064526,1.3,2.6,1.6,94.1,0.3
E00064527,2.6,0,1.9,95.5,0
E00064528,2.3,0,1.2,96.5,0
E00064529,11.7,0.3,1.1,84.5,2.4
E00064530,0,0.4,3,96.6,0
