areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00064333,93.8,2.9,1.1,2.2
E00064334,91.7,2.2,2.2,4
E00064335,92.6,2,4.3,1.2
E00064336,92.8,3.4,2.1,1.7
E00064337,89.8,5.1,2.4,2.7
E00064338,91.9,3.3,0,4.7
E00064339,95.5,3.8,0.4,0.4
E00064340,90,3.1,1.9,5
E00064341,93.7,4.2,1.6,0.5
E00064342,94,4.7,1.3,0
E00064343,94.2,2.2,1.8,1.8
E00064344,93.3,3.8,0.4,2.5
E00064345,93.3,2,3.2,1.6
E00064346,93.6,3.5,1.2,1.7
E00064347,92.1,5.5,2,0.4
E00064348,92.2,2.6,1.1,4.1
E00064349,93.7,3.7,1.7,1
E00064350,93.2,4,0.4,2.4
E00064351,92.4,4.6,1,2
E00064353,87.8,3.2,3.7,5.3
E00064354,96.7,1.9,0.3,1.1
E00064355,94.9,1.9,3.3,0
E00064356,93.3,3.8,1.3,1.6
E00064357,92.4,5.5,1.3,0.8
E00064358,89.4,7.5,0,3.1
E00064359,90.6,6.4,0.4,2.6
E00064360,86.3,8.4,2,3.2
E00064362,89.9,3.4,3.4,3.4
E00064363,92.9,4.3,1.8,1.1
E00064365,91.1,4.4,2.5,1.9
E00064366,87.7,6.9,1.4,4
E00064367,94.2,4,1.8,0
E00064368,96.3,2.8,0.9,0
E00064369,94.4,2,1.5,2
E00064370,96.5,2.5,0.4,0.7
E00064371,88.7,6,0.7,4.7
E00064372,94.9,3.5,0.8,0.8
E00064373,93.7,1.5,1.5,3.3
E00064374,93.9,3.4,1.4,1.4
E00064375,92.4,3.4,1.5,2.7
E00064376,94.9,3.4,0.4,1.3
E00064377,88.3,5.3,2.5,3.9
E00064378,88,5.3,2.7,4
E00064379,86.8,7.3,1.3,4.6
E00064380,83.6,5.9,2.9,7.6
E00064381,86,5.7,1.9,6.4
E00064382,87.8,7.6,1.9,2.7
E00064383,93.7,0.4,1.3,4.6
E00064384,86.6,6.1,2.4,4.9
E00064385,88.2,6.6,1.1,4
E00064386,92,2.8,2.4,2.8
E00064387,90.4,4.8,2.6,2.2
E00064388,90.6,6,0.7,2.6
E00064389,89.8,5.6,0.8,3.8
E00064391,89.6,5.9,2.8,1.7
E00064393,94.8,3.5,1,0.7
E00064395,91.3,6.3,0.8,1.7
E00064396,90.4,5.5,1.8,2.3
E00064397,89.3,4.3,1.6,4.7
E00064398,90.4,3.3,3,3.3
E00064399,90.3,2.3,2.9,4.4
E00064400,93.8,2.4,0.6,3.2
E00064401,92.3,4.3,0.9,2.6
E00064402,92.1,3.3,1.7,2.9
E00064403,90.2,4.3,3.4,2.1
E00064404,89.4,6.6,0.4,3.6
E00064405,88.9,5.1,0.9,5.1
E00064407,88.2,5.7,0.9,5.3
E00064408,96.6,1.7,1.3,0.4
E00064409,87.5,4.2,3,5.4
E00064410,88.8,4.6,2,4.6
E00064411,94,3.3,0.3,2.4
E00064412,86.7,4.6,3.2,5.6
E00064413,91.1,5,2.5,1.4
E00064414,89.4,4.8,2.8,3
E00064415,91.8,4.1,3,1.1
E00064441,89.4,5.5,4.3,0.9
E00064442,89.8,3.4,2.9,3.9
E00064443,89.7,3.4,0.7,6.2
E00064444,92,4,2.3,1.7
E00064445,92,6.6,0.9,0.5
E00064446,92.4,2.5,1.4,3.6
E00064447,93.4,3.5,1.3,1.8
E00064448,90.2,3.3,1.6,4.9
E00064508,90.4,4.4,1.3,3.9
E00064509,91.8,5.6,1.3,1.3
E00064510,89.7,5.9,1.7,2.8
E00064511,91.9,4.2,1.8,2.1
E00064512,92.2,3,1.8,3
E00064513,90.6,3.3,2.8,3.3
E00064514,89.8,5.8,1.7,2.7
E00064515,92.4,5.8,0.7,1
E00064516,90.2,5.1,3.1,1.6
E00064517,93.9,1.5,1.9,2.7
E00064518,90.8,4.6,2.3,2.3
E00064519,91.7,3.9,2.6,1.7
E00064520,88,3.6,3.2,5.2
E00064521,90.5,4.9,1.5,3
E00064522,91.2,6,0.3,2.5
E00064523,92.8,3.6,0.9,2.7
E00064524,94.2,1.7,1.7,2.5
E00064525,90.5,3.6,2,3.9
E00064526,92,4.7,1.7,1.7
E00064527,94.2,2.7,1,2.1
E00064528,90.2,5.7,1.2,2.9
E00064529,88.7,5.4,3.4,2.5
E00064530,88.6,4.3,2,5.1
E00064531,92.6,3.9,1.9,1.6
E00064532,91.2,5.5,1.5,1.8
E00064533,91.3,3.1,2.8,2.8
E00064534,88.2,2.9,4.4,4.4
E00064535,89.2,5.2,2.2,3.5
E00064536,89.8,5.3,1.7,3.3
E00064537,87.6,1.4,4.8,6.2
E00064538,93.1,3.4,1.1,2.3
E00064539,86.8,3.4,4.3,5.5
E00064540,86.2,2.1,2.6,9
E00064541,92.5,2.9,1.7,2.9
E00064542,93,2.7,1.1,3.2
E00064543,91.2,3.2,1.8,3.9
E00064544,88.5,3.8,2.7,5
E00064545,95.5,2.5,1.5,0.5
E00064546,89.7,2.6,4.3,3.4
E00064547,93.7,4.1,0.7,1.5
E00064548,89.1,4.4,2.4,4.1
E00064549,92.7,4.4,1.5,1.5
E00064550,89.4,5.3,1.9,3.4
E00064551,92.9,3.6,2.7,0.9
E00064552,89.1,6.4,1.1,3.4
E00064553,91.8,4.1,2.6,1.5
E00064554,94.7,1.6,1.6,2.1
E00064555,92.6,2.8,2.3,2.3
E00064556,88,6.4,2,3.6
E00064557,90.5,5.6,1.7,2.2
E00064558,93.9,4.2,0,1.9
E00064559,93.1,4.5,0.8,1.6
E00064560,91.7,2.8,2.8,2.8
E00064561,88.6,8.6,1.2,1.6
E00064562,94.3,2.4,1.6,1.6
E00064563,89.4,6.5,1.2,2.8
E00064564,90.2,4.8,2.2,2.9
E00064565,90,5.8,1.2,2.9
E00064566,93,2.9,2.6,1.5
