geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00065661,70.4,0.3,29.3
E00065665,62.9,3.3,33.9
E00065677,56.1,2,41.8
E00065678,62.8,3.7,33.5
E00065679,66.1,2.3,31.6
E00065680,57.3,4,38.7
E00065681,60.8,1.2,38
E00065682,63.2,0.3,36.5
E00065683,69,1.8,29.2
E00065684,59.8,0.6,39.6
E00065685,62.2,1,36.8
E00065686,61.8,0.9,37.3
E00065687,62.6,1.7,35.7
E00065688,47.3,2.7,50
E00065690,53,4.7,42.4
E00065691,53.5,2,44.5
E00065692,51.3,2.6,46.1
E00065693,52.2,5.5,42.3
E00065694,43.2,1.8,55
E00065695,61.8,0.9,37.3
E00065696,51.4,0.4,48.2
E00065697,54.9,2.4,42.7
E00065698,53.7,0,46.3
E00065699,61.3,2.9,35.8
E00065700,64.1,1.9,34.1
E00065701,63.8,0,36.2
E00065702,56.1,1.1,42.8
E00065703,63.7,2.3,34
E00065704,46.5,2,51.5
E00065710,55.9,2.4,41.7
E00065712,62.6,0.3,37
E00065718,64.7,3.6,31.7
E00065719,63.3,1.3,35.4
E00065857,49.6,3.2,47.2
E00065858,54.4,1.3,44.3
E00065859,67.5,0,32.5
E00065860,40.1,2.1,57.8
E00065862,67.9,0.7,31.3
E00065863,50.5,0.5,49.1
E00065864,39,1.5,59.5
E00065865,60.3,2.3,37.3
E00065866,69.9,2.6,27.5
E00065867,52.2,0.4,47.4
E00065868,67.2,2.5,30.4
E00065869,49.9,1.1,49
E00065870,46.3,1.7,51.9
E00065871,62.1,2.6,35.4
E00065872,53.9,0,46.1
E00065873,38.4,0,61.6
E00065874,53.4,3.2,43.4
E00065875,46,1.6,52.4
E00065876,63.9,4.7,31.4
E00065877,65,0.8,34.2
E00065878,66.1,3.1,30.7
E00065879,53.6,4.1,42.3
E00065880,55.6,3.8,40.6
E00065881,54.4,2.9,42.6
E00065882,57.1,4.7,38.2
E00065883,67.8,0.5,31.6
E00065884,49.2,1.9,48.9
E00065885,61.1,1.8,37.2
E00065886,46.2,1,52.8
E00065888,70.1,1.3,28.6
E00065900,59.6,1.9,38.5
E00065901,58.3,2.9,38.8
E00065902,59.9,1.6,38.5
E00065903,50,3.1,46.9
E00065904,52.4,1.2,46.4
E00065905,56,2.2,41.8
E00065906,65.8,1.9,32.3
E00065907,63.8,2.7,33.5
E00066196,56.2,1.5,42.3
E00066197,56.8,0,43.2
E00066201,54.4,0.4,45.3
E00066202,63.1,1.2,35.7
E00066208,54.1,2.2,43.7
E00066209,64.7,0.6,34.7
E00066231,60,1.4,38.7
E00066232,59.6,0.7,39.7
E00066233,55.6,3.2,41.3
E00066235,60.8,3.8,35.4
E00066238,59.7,2.5,37.8
E00066239,61.2,2,36.7
E00066240,56.5,2.1,41.4
E00066242,56.3,1.7,42
E00067384,50.7,1.1,48.1
E00067393,50.7,1.5,47.8
E00067637,57.8,3.6,38.6
E00067639,50.7,1.2,48.1
E00067640,48.5,3.4,48.2
E00067641,54.3,2.2,43.4
E00067643,33.3,2.1,64.5
E00067645,51.6,2.6,45.8
E00067646,41.8,4.2,54
E00067649,54.8,2.5,42.7
E00067650,32.2,7.1,60.7
E00067651,38.6,4.2,57.2
E00067652,39.3,1,59.7
E00067654,43.6,4.5,51.9
E00067655,31.4,3.2,65.4
E00067750,55.9,5.7,38.5
E00067758,57.3,2.6,40.2
E00067759,44.7,1.9,53.3
E00067904,59.3,2,38.6
E00067905,78.6,1.4,20
E00067906,62.3,1.9,35.8
E00067907,68.1,4.2,27.8
E00067908,69.1,2.9,27.9
E00067911,62.4,1.9,35.7
E00067912,72.5,2,25.5
E00067913,58.1,3.1,38.8
E00067914,47.9,2.1,50
E00067915,65.2,0.9,33.9
E00067916,51.7,1.1,47.2
E00067917,54.1,2,43.9
E00142020,71.1,2.2,26.7
E00142021,61.9,1.2,36.9
E00142022,64,0,36
E00142023,64.7,2.3,33
E00142025,57.4,3.6,39
E00142026,54.3,1.4,44.3
E00142027,69.1,1.7,29.2
E00142028,71.4,3.3,25.3
E00142030,72.1,4.1,23.8
E00142033,64.8,1.3,33.9
E00142034,61.7,0.4,37.9
E00142122,69,0.3,30.7
E00142123,51.9,3,45.1
E00142124,59.8,1.3,38.8
E00142125,62.8,4.5,32.7
E00142126,62.3,1.1,36.7
E00142127,66.2,1.5,32.3
E00142128,63.8,1.5,34.7
E00142129,66.5,2.3,31.2
E00142130,68.1,2.6,29.3
E00142131,51.4,6.7,41.9
E00142132,62.2,2.8,34.9
E00142133,62.7,2.7,34.5
E00142145,64.5,1.6,33.9
E00142146,56.1,0,43.9
E00142147,75,2.5,22.5
E00142148,60.1,2,37.9
E00142149,58,1.2,40.7
E00142150,62,1,36.9
E00142151,52.3,0.4,47.3
E00142152,58.2,1.2,40.6
E00142153,50.6,0.9,48.5
E00142154,60.5,0.8,38.7
E00142159,64.5,3.6,31.8
E00142205,66.2,5.9,27.9
E00170119,61.4,3.8,34.8
E00170122,23.4,2.4,74.1
E00170123,11.2,7.8,81
E00170124,13.1,7.9,79
E00185467,36.5,2.7,60.8
E00185476,74.9,1,24.1
E00185489,61.7,2.8,35.6
E00185499,74.9,0.8,24.3
E00185505,59.2,1.1,39.7
E00185520,12.4,8.8,78.8
E00185521,67.7,4,28.2
E00185524,59.1,2.5,38.5
E00185545,54.8,6.3,38.9
E00185549,66.9,2.3,30.8
E00185559,57.1,0.5,42.5
E00189816,83.6,1.9,14.5
E00189857,79.4,2.4,18.2
E00189891,28.1,0,71.9
