geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00065661,15.2,69.5,15.2
E00065665,12.4,47.2,40.4
E00065677,4.8,85.7,9.5
E00065678,16.7,66.7,16.7
E00065679,19.6,71.6,8.8
E00065680,15.7,65.2,19.1
E00065681,10.6,61.4,28
E00065682,15,67.3,17.8
E00065683,12,69.4,18.5
E00065684,9,69.4,21.6
E00065685,12.7,77.3,10
E00065686,8.5,79.8,11.6
E00065687,14.1,75.3,10.6
E00065688,8.3,80.8,10.9
E00065690,10.8,79.3,9.9
E00065691,6.1,68.7,25.2
E00065692,7.9,74.6,17.5
E00065693,10.3,75.3,14.4
E00065694,7.1,81.9,11
E00065695,10.9,68.2,20.9
E00065696,8.6,69.8,21.6
E00065697,11.2,68.8,20
E00065698,6.8,73.7,19.5
E00065699,7.5,73.1,19.4
E00065700,9.3,75.3,15.5
E00065701,11.8,66.7,21.5
E00065702,7,71.5,21.5
E00065703,6.3,77.9,15.8
E00065704,7.6,77.3,15.1
E00065710,12.3,68.5,19.2
E00065712,12.4,67.6,20
E00065718,10.2,67.3,22.4
E00065719,8.9,74.4,16.7
E00065857,10.9,75,14.1
E00065858,5.6,80.4,14
E00065859,5.6,73.3,21.1
E00065860,10.2,80.2,9.6
E00065862,13.5,75.3,11.2
E00065863,8.5,76.4,15.1
E00065864,7.2,68,24.8
E00065865,9.9,72.8,17.2
E00065866,17,66.1,17
E00065867,5.9,83.2,10.9
E00065868,18.2,68.2,13.6
E00065869,5.4,70.1,24.6
E00065870,7.1,84.4,8.4
E00065871,12.8,66.7,20.5
E00065872,11.4,73.2,15.4
E00065873,5.3,77.3,17.4
E00065874,9.1,71.1,19.8
E00065875,10.1,81.5,8.3
E00065876,16.9,53.5,29.6
E00065877,12.2,66.7,21.1
E00065878,18.3,72.5,9.2
E00065879,17.5,57.3,25.2
E00065880,20.8,54.7,24.5
E00065881,12.6,65.3,22.1
E00065882,12.2,57.1,30.6
E00065883,12.6,73.1,14.3
E00065884,9,81.3,9.7
E00065885,10.8,73.8,15.4
E00065886,4.7,80.4,15
E00065888,11,72.5,16.5
E00065900,7.5,79.4,13.1
E00065901,13,73,14
E00065902,10.7,80.3,9
E00065903,7,86.8,6.2
E00065904,8.3,82.6,9.1
E00065905,9.8,68,22.1
E00065906,9.1,77.3,13.6
E00065907,20.2,69.1,10.6
E00066196,3.5,84.7,11.8
E00066197,7.5,78.5,14
E00066201,8.4,73.3,18.3
E00066202,9.9,73.6,16.5
E00066208,9.7,75.8,14.5
E00066209,8.2,72.1,19.7
E00066231,13.4,68.6,18
E00066232,13.9,70.4,15.7
E00066233,18.1,69.9,12
E00066235,17.1,75.6,7.3
E00066238,9.7,76.1,14.2
E00066239,16,69.3,14.7
E00066240,14.6,71.4,14.1
E00066242,23.1,67.3,9.6
E00067384,11.2,68,20.7
E00067393,15,73,12
E00067637,30.3,41.5,28.2
E00067639,16.6,68,15.4
E00067640,30.2,47.8,22
E00067641,22.1,54.1,23.8
E00067643,22.9,53.7,23.4
E00067645,34.5,46.6,18.9
E00067646,28.1,49,22.9
E00067649,27.8,48.4,23.8
E00067650,39.3,40,20.7
E00067651,39.5,45.2,15.3
E00067652,22.2,60.3,17.5
E00067654,21.9,53.9,24.2
E00067655,26.9,48.8,24.2
E00067750,37.1,41.7,21.2
E00067758,11.9,68.3,19.8
E00067759,14.1,74.6,11.3
E00067904,17,68,15
E00067905,20,62.2,17.8
E00067906,13.4,70.6,16
E00067907,12.5,73.6,13.9
E00067908,18.4,59.8,21.8
E00067911,11.5,74,14.6
E00067912,10.1,71,18.8
E00067913,12.7,45.3,42
E00067914,11.9,76.2,11.9
E00067915,10.3,71.8,17.9
E00067916,10.2,74.2,15.6
E00067917,11.8,79.8,8.4
E00142020,20.5,57.7,21.8
E00142021,10.4,76.6,13
E00142022,7.5,83.8,8.8
E00142023,13.6,61.8,24.5
E00142025,15.1,71.7,13.2
E00142026,11.5,75.4,13.1
E00142027,6.5,71.7,21.7
E00142028,12.7,63.4,23.9
E00142030,12.4,71.9,15.7
E00142033,13,70.3,16.7
E00142034,9.1,63.6,27.3
E00142122,18.3,69.2,12.5
E00142123,11.4,75.4,13.1
E00142124,6.7,79.8,13.5
E00142125,13.3,69.9,16.9
E00142126,9.9,75.9,14.2
E00142127,15.8,74.6,9.6
E00142128,8.8,76.9,14.3
E00142129,14.3,64.7,21.1
E00142130,16.2,66.2,17.6
E00142131,13.8,65.9,20.3
E00142132,12.8,64.9,22.3
E00142133,9.8,70.7,19.5
E00142145,12.6,78.2,9.2
E00142146,11.4,71.9,16.7
E00142147,23.9,59.2,16.9
E00142148,12,76.9,11.1
E00142149,12.7,75.5,11.8
E00142150,11,74.3,14.7
E00142151,6.1,85.2,8.7
E00142152,11,78,11
E00142153,7.6,42.4,50
E00142154,25,66.7,8.3
E00142159,7.9,84.2,7.9
E00142205,15.1,53.8,31.2
E00170119,14.7,60.8,24.5
E00170122,31.8,38.2,29.9
E00170123,38,20.2,41.8
E00170124,40.6,26.1,33.4
E00185467,22.9,55.6,21.5
E00185476,18.5,61.7,19.8
E00185489,11.8,72.1,16.2
E00185499,17.5,63.5,19
E00185505,7.8,79.3,12.9
E00185520,45.1,20.6,34.4
E00185521,15,70,15
E00185524,13.6,73.5,12.9
E00185545,31.7,46.7,21.7
E00185549,10.9,65.5,23.6
E00185559,7.4,75.5,17
E00189816,20,44,36
E00189857,27.1,55.2,17.7
E00189891,1.1,78.4,20.5
