geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00065661,0.7,0,1.8,97.5,0
E00065665,0,0,0.3,99.7,0
E00065677,0.7,0,1.8,97.1,0.4
E00065678,0,0.3,0.7,99,0
E00065679,0.5,0,1.7,96.6,1.2
E00065680,0.3,0,1.7,98,0
E00065681,0,0,0,100,0
E00065682,0,0,0.9,98.8,0.3
E00065683,1,0,2,97,0
E00065684,1.6,0,0.5,97.9,0
E00065685,0.6,0.3,0.6,98.5,0
E00065686,1.5,0,0.5,98,0
E00065687,0,0,0,100,0
E00065688,0.3,0,0.6,99.1,0
E00065690,0,0.4,1.5,97.8,0.4
E00065691,0,0.3,0.6,99,0
E00065692,0.4,0,0,99.6,0
E00065693,0,0,0.4,99.2,0.4
E00065694,0,0,0,100,0
E00065695,0,0,0,99.8,0.2
E00065696,2.3,0.3,0,97.4,0
E00065697,0,0,0.7,99.3,0
E00065698,1,0,1.4,97,0.7
E00065699,0,0,2.1,97.9,0
E00065700,0.3,0,0,99.1,0.6
E00065701,0.3,0,0,99.7,0
E00065702,0,0,0.7,99.3,0
E00065703,0,0,0,100,0
E00065704,0.2,0,0.2,99.5,0
E00065710,0,0,0.3,99.7,0
E00065712,2,0,1.2,96.8,0
E00065718,0.6,0,1.2,98.2,0
E00065719,0,0.4,0.4,99.3,0
E00065857,0,0,0.3,99.7,0
E00065858,0.7,0,0,98.9,0.4
E00065859,2.2,0,0,97.5,0.3
E00065860,2.5,0,1,96.5,0
E00065862,0.3,0.3,1.3,97.5,0.6
E00065863,0.4,0.4,1.6,97.2,0.4
E00065864,0.4,0,1.7,97.9,0
E00065865,1.1,0.2,0.8,97.9,0
E00065866,0.2,1.1,0.6,98.1,0
E00065867,0.4,0.7,0.7,98.2,0
E00065868,0.2,0,0.6,99,0.2
E00065869,1,0,0,98.7,0.4
E00065870,0.6,0.3,0.6,98.5,0
E00065871,0.5,0,0.3,98.2,1
E00065872,0.3,1,2.2,96.5,0
E00065873,0.4,0,0.4,98.4,0.8
E00065874,0.7,0.4,0.7,97.8,0.4
E00065875,2.4,0,1.4,95.9,0.3
E00065876,2.1,0,0,97.9,0
E00065877,2.3,0,2.3,95.4,0
E00065878,1,0,1.8,97.2,0
E00065879,0.7,0,0.7,98.6,0
E00065880,3.6,0.4,2,94,0
E00065881,1.3,0.4,1.8,96.4,0
E00065882,2.8,1.8,1.3,93.8,0.3
E00065883,0.2,0.2,0.7,98.6,0.2
E00065884,2.7,0,1.3,96,0
E00065885,0,1,0.7,98.3,0
E00065886,0.5,0,0.9,96.8,1.8
E00065888,1,0,2.3,96.1,0.5
E00065900,0.9,0,0.3,98.4,0.3
E00065901,0,1,0.3,98.6,0
E00065902,0.5,1.5,1,97,0
E00065903,0.9,0,0.3,97.8,0.9
E00065904,0,0.3,1,98.7,0
E00065905,0,0,0,100,0
E00065906,0,0,0,100,0
E00065907,0.3,0,0.3,98.2,1.2
E00066196,1.3,0.4,1.3,96.9,0
E00066197,0.4,0,2.3,97.3,0
E00066201,0,0,3.4,96.3,0.3
E00066202,0.7,0,0,99.3,0
E00066208,0.6,0,0.6,98.7,0
E00066209,1.5,0,0,98.5,0
E00066231,0.4,0,0.2,99.2,0.2
E00066232,0.6,0,0.9,98.6,0
E00066233,0,0.9,0.9,98.2,0
E00066235,0,0,0,99.6,0.4
E00066238,0.3,0,0.9,98.8,0
E00066239,0,0,0.5,99.5,0
E00066240,0.2,0,0.4,99.4,0
E00066242,0,0,0,100,0
E00067384,4,0,1,95,0
E00067393,0.4,0,0.4,99.1,0
E00067637,4.1,2.9,3.8,83.7,5.5
E00067639,3.9,1.3,0.8,94.1,0
E00067640,7.1,1,4.9,86.5,0.5
E00067641,3,0.7,1.7,93.4,1.3
E00067643,7.9,1.3,3.2,80.7,7
E00067645,3.5,1.2,3.5,90.3,1.5
E00067646,8.8,1,3.4,84.2,2.7
E00067649,6.5,1,3.9,88.2,0.3
E00067650,6.1,1.6,5.2,85.9,1.2
E00067651,4.3,1.4,2.7,90.8,0.7
E00067652,3.9,0.6,0.6,88.7,6.2
E00067654,7.4,1.4,1.7,89.5,0
E00067655,7.9,1.5,3.8,84.8,2
E00067750,5.2,0.3,2.3,91.1,1.1
E00067758,0.8,1.9,0.8,95.7,0.8
E00067759,2.5,0.7,0.4,95.7,0.7
E00067904,2.8,0,1,95.8,0.3
E00067905,0,0,0.4,99.6,0
E00067906,0,0,0.3,99.2,0.5
E00067907,0,0,0.4,99.6,0
E00067908,0,0,1.8,97.6,0.6
E00067911,0.9,0,1.8,97.3,0
E00067912,0,0.3,0.9,98.4,0.3
E00067913,1.1,0.2,1.3,97.3,0
E00067914,0.4,0,0.8,98.3,0.4
E00067915,0.7,1.4,0.7,97.1,0
