geography_code,heating_type_3a-001,heating_type_3a-002
E00065661,0,100
E00065665,1.6,98.4
E00065677,1.6,98.4
E00065678,2.6,97.4
E00065679,0.6,99.4
E00065680,0,100
E00065681,1.2,98.8
E00065682,0,100
E00065683,1.3,98.7
E00065684,3.1,96.9
E00065685,1.4,98.6
E00065686,0.6,99.4
E00065687,0.9,99.1
E00065688,1.2,98.8
E00065690,0,100
E00065691,0,100
E00065692,0,100
E00065693,1.6,98.4
E00065694,0,100
E00065695,0,100
E00065696,1.3,98.7
E00065697,1,99
E00065698,0,100
E00065699,0.8,99.2
E00065700,0.7,99.3
E00065701,0.8,99.2
E00065702,0,100
E00065703,0,100
E00065704,0.5,99.5
E00065710,0,100
E00065712,0.7,99.3
E00065718,2.9,97.1
E00065719,0.8,99.2
E00065857,0,100
E00065858,0,100
E00065859,1.4,98.6
E00065860,1.6,98.4
E00065862,2.4,97.6
E00065863,2.5,97.5
E00065864,0,100
E00065865,1.1,98.9
E00065866,0,100
E00065867,0,100
E00065868,0.5,99.5
E00065869,0.4,99.6
E00065870,0,100
E00065871,1.3,98.7
E00065872,3.9,96.1
E00065873,0,100
E00065874,1.4,98.6
E00065875,0.6,99.4
E00065876,1,99
E00065877,2,98
E00065878,1,99
E00065879,0.8,99.2
E00065880,2.2,97.8
E00065881,5.2,94.8
E00065882,2.7,97.3
E00065883,0,100
E00065884,0.7,99.3
E00065885,0.5,99.5
E00065886,0,100
E00065888,0.6,99.4
E00065900,0,100
E00065901,1.7,98.3
E00065902,0,100
E00065903,0,100
E00065904,0,100
E00065905,0,100
E00065906,0.7,99.3
E00065907,0.8,99.2
E00066196,1,99
E00066197,0.9,99.1
E00066201,1.4,98.6
E00066202,1.6,98.4
E00066208,1.6,98.4
E00066209,0,100
E00066231,0,100
E00066232,1.4,98.6
E00066233,1,99
E00066235,1,99
E00066238,0,100
E00066239,0,100
E00066240,1,99
E00066242,3.7,96.3
E00067384,2.3,97.7
E00067393,1.2,98.8
E00067637,0,100
E00067639,0,100
E00067640,1.4,98.6
E00067641,2.6,97.4
E00067643,0,100
E00067645,0.8,99.2
E00067646,1.6,98.4
E00067649,2.6,97.4
E00067650,2.1,97.9
E00067651,2.2,97.8
E00067652,0,100
E00067654,0.8,99.2
E00067655,2.2,97.8
E00067750,0.8,99.2
E00067758,0,100
E00067759,0.7,99.3
E00067904,0,100
E00067905,0,100
E00067906,1.2,98.8
E00067907,0,100
E00067908,0,100
E00067911,0,100
E00067912,1.5,98.5
E00067913,0,100
E00067914,0,100
E00067915,2,98
E00067916,0,100
E00067917,0.8,99.2
E00142020,0.7,99.3
E00142021,0.5,99.5
E00142022,0,100
E00142023,1.3,98.7
E00142025,3.5,96.5
E00142026,0,100
E00142027,0,100
E00142028,0,100
E00142030,0,100
E00142033,1,99
E00142034,2.4,97.6
E00142122,0.6,99.4
E00142123,0.5,99.5
E00142124,0,100
E00142125,0.8,99.2
E00142126,0,100
E00142127,1.2,98.8
E00142128,0.5,99.5
E00142129,0.5,99.5
E00142130,0,100
E00142131,0.8,99.2
E00142132,2.8,97.2
E00142133,0,100
E00142145,0.8,99.2
E00142146,1.5,98.5
E00142147,1.9,98.1
E00142148,0,100
E00142149,0.8,99.2
E00142150,0.7,99.3
E00142151,0.8,99.2
E00142152,0,100
E00142153,3.5,96.5
E00142154,3.4,96.6
E00142159,0,100
E00142205,0.8,99.2
E00170119,1.6,98.4
E00170122,3.4,96.6
E00170123,0,100
E00170124,0,100
E00185467,2.2,97.8
E00185476,0,100
E00185489,1.1,98.9
E00185499,0,100
E00185505,0,100
E00185520,0,100
E00185521,0,100
E00185524,0,100
E00185545,3.1,96.9
E00185549,0,100
E00185559,0.9,99.1
E00189816,1.2,98.8
E00189857,0.8,99.2
E00189891,0,100
