geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00045249,39.1,27.3,12.7,20.9
E00045250,65.8,22.6,6.2,5.5
E00045251,32.1,25,16.1,26.8
E00045252,51.3,26.5,13.3,8.8
E00045253,26.6,45.2,19.4,8.9
E00045254,31.6,27.6,18.4,22.4
E00045255,18.1,44.4,18.8,18.8
E00045256,36.6,19.7,17.6,26.1
E00045257,30.9,38.1,16.5,14.4
E00045258,29.6,33.1,17.6,19.7
E00045259,28,30.4,16.8,24.8
E00045260,41.7,28.3,14.2,15.7
E00045261,50,30.5,15.6,3.9
E00045262,38.2,33.1,12.5,16.2
E00045263,38.5,22.1,15.4,24
E00045265,36.4,20.2,20.2,23.3
E00045267,49.5,28.7,5,16.8
E00045275,21.6,48,17.6,12.8
E00045276,36.4,23.3,14,26.4
E00045277,43.3,19.7,15,22
E00045278,15.8,43.6,15,25.6
E00045279,33,43.3,11.3,12.4
E00045280,47.6,25.2,12.6,14.6
E00045281,37.8,29.1,12.6,20.5
E00045282,47.6,27.4,9.7,15.3
E00045283,32.6,32.6,15.2,19.7
E00045284,25.4,28.3,16.7,29.7
E00045285,39.2,28.3,13.3,19.2
E00045286,32.3,24.8,18.8,24.1
E00045287,20.2,22.1,28.8,28.8
E00045288,33.8,28.6,15,22.6
E00045289,43.2,21.6,17.1,18
E00045290,35.2,23.1,16.7,25
E00045292,33.1,31.5,11,24.4
E00045293,49,22.9,13.3,14.8
E00045294,47.9,23.9,12,16.2
E00045295,33.3,30.9,15.4,20.3
E00045296,23.7,37.8,19.3,19.3
E00045297,29.8,42.7,14.5,12.9
E00045298,27.9,35.4,18.4,18.4
E00045299,24.8,31.4,19,24.8
E00045300,24.2,29.8,16.9,29
E00045301,30.5,29.7,22.9,16.9
E00045302,49.5,21.1,13.8,15.6
E00045303,22.2,30.1,27.5,20.3
E00045304,25,27.8,20.4,26.9
E00045305,25.6,38.8,21.5,14
E00045306,23.2,31.2,20.8,24.8
E00045307,52.9,22.1,12.1,12.9
E00045308,32.8,27.3,10.2,29.7
E00045309,40.6,28.1,10.9,20.3
E00045310,40.7,21.1,20.3,17.9
E00045311,44,26.4,13.6,16
E00045312,29.8,37.9,17.7,14.5
E00045313,29.4,34.9,17.5,18.3
E00045315,30.5,33.6,23.7,12.2
E00045317,41.1,32.7,8.4,17.8
E00045318,34.2,29.8,22.8,13.2
E00045320,33.1,28.2,16.1,22.6
E00045321,43.2,31.4,13.6,11.9
E00045322,41.4,20.3,19.5,18.8
E00045323,45.1,16.4,10.7,27.9
E00045324,41.2,24.7,15.9,18.2
E00045325,26.6,20.2,14.5,38.7
E00045592,23,28.3,11.8,36.8
E00045595,43.7,27.8,17.2,11.3
E00045596,48.8,35.2,8.6,7.4
E00045597,48.1,24.9,16,11
E00045598,57.7,31.2,6,5.1
E00045599,61.9,21.1,7.5,9.5
E00045600,53.3,27,9.9,9.9
E00045601,59.7,22.6,11.3,6.3
E00045602,48.6,23.1,13.3,15
E00045603,50.5,30.3,11.2,8
E00045604,49.6,27.8,10.4,12.2
E00045605,52.1,35.9,6.3,5.6
E00045606,46,38.9,8.7,6.3
E00045608,57.2,27.1,7.8,7.8
E00045613,23.5,27.8,21.7,27
E00045615,37,30.6,15.7,16.7
E00045616,28.7,26.2,27,18
E00045621,29.1,36.4,17.3,17.3
E00045622,31,38,11.6,19.4
E00045627,10.7,28.6,12.5,48.2
E00045628,43,31.2,11.8,14
E00045629,41.6,31,18.6,8.8
E00045645,18.7,39.8,15.4,26
E00045646,22.5,34.1,14,29.5
E00045653,63.9,18.5,7.6,10.1
E00045658,63.2,24.5,4.9,7.4
E00045659,64.2,23.4,7.3,5.1
E00045660,18.8,28.1,16.7,36.5
E00045970,26.4,33.9,15.7,24
E00045971,36.1,35.4,20.3,8.2
E00045972,36.2,31,16.4,16.4
E00045973,41.9,38.5,13.7,6
E00045974,43.1,32.3,9.2,15.4
E00045975,25.6,35,14.5,24.8
E00045976,23.1,38.8,17.4,20.7
E00045977,37.9,36.6,9.8,15.7
E00045978,31.7,44.6,18.7,5
E00045979,37.6,29.6,12,20.8
E00045980,23.1,32.3,17.7,26.9
E00045981,27.5,32.5,20.8,19.2
E00045982,37.3,24.6,15.3,22.9
E00045983,52.6,22.8,10.5,14
E00045984,22.1,33.8,19.9,24.3
E00045985,22.5,31.2,26.1,20.3
E00045986,36.7,35.6,15.4,12.2
E00045987,15.2,37.5,12.5,34.8
E00045988,32.8,31.2,12,24
