geography_code,disability_3a-001,disability_3a-002
E00045249,21.3,78.7
E00045250,26.9,73.1
E00045251,25.1,74.9
E00045252,29.1,70.9
E00045253,18.6,81.4
E00045254,23.6,76.4
E00045255,11.5,88.5
E00045256,28.9,71.1
E00045257,17.9,82.1
E00045258,17.9,82.1
E00045259,16.7,83.3
E00045260,13.9,86.1
E00045261,22.6,77.4
E00045262,30.4,69.6
E00045263,26.6,73.4
E00045265,30,70
E00045267,31.3,68.7
E00045275,14.7,85.3
E00045276,19.3,80.7
E00045277,26.5,73.5
E00045278,11.3,88.7
E00045279,21.5,78.5
E00045280,26.9,73.1
E00045281,25.1,74.9
E00045282,19.7,80.3
E00045283,28.9,71.1
E00045284,19.8,80.2
E00045285,20.9,79.1
E00045286,21.3,78.7
E00045287,14.4,85.6
E00045288,19.9,80.1
E00045289,28.5,71.5
E00045290,31.1,68.9
E00045292,26.7,73.3
E00045293,23.7,76.3
E00045294,41,59
E00045295,23.4,76.6
E00045296,18.6,81.4
E00045297,11.3,88.7
E00045298,16.3,83.7
E00045299,16.7,83.3
E00045300,20.6,79.4
E00045301,21.1,78.9
E00045302,28.2,71.8
E00045303,19.8,80.2
E00045304,24.2,75.8
E00045305,19.1,80.9
E00045306,16.3,83.7
E00045307,31.3,68.7
E00045308,17.6,82.4
E00045309,29.1,70.9
E00045310,25.5,74.5
E00045311,23,77
E00045312,19.2,80.8
E00045313,18,82
E00045315,25.3,74.7
E00045317,19.9,80.1
E00045318,21.8,78.2
E00045320,21,79
E00045321,25.4,74.6
E00045322,35.5,64.5
E00045323,21.4,78.6
E00045324,19,81
E00045325,23,77
E00045592,14.1,85.9
E00045595,12.6,87.4
E00045596,13.3,86.7
E00045597,17.9,82.1
E00045598,16.1,83.9
E00045599,22.6,77.4
E00045600,17.3,82.7
E00045601,22.2,77.8
E00045602,18.5,81.5
E00045603,11.5,88.5
E00045604,15.1,84.9
E00045605,15.1,84.9
E00045606,17,83
E00045608,22.1,77.9
E00045613,11.1,88.9
E00045615,10.4,89.6
E00045616,6.5,93.5
E00045621,11.9,88.1
E00045622,8.1,91.9
E00045627,9.7,90.3
E00045628,9,91
E00045629,13.8,86.2
E00045645,9.9,90.1
E00045646,16.5,83.5
E00045653,31.7,68.3
E00045658,19.3,80.7
E00045659,26,74
E00045660,19.4,80.6
E00045970,23.6,76.4
E00045971,12.3,87.7
E00045972,11.4,88.6
E00045973,8.3,91.7
E00045974,10,90
E00045975,11.2,88.8
E00045976,11.2,88.8
E00045977,17.3,82.7
E00045978,7.2,92.8
E00045979,18.9,81.1
E00045980,10.7,89.3
E00045981,12.6,87.4
E00045982,15.8,84.2
E00045983,17.5,82.5
E00045984,21.5,78.5
E00045985,9.2,90.8
E00045986,12.4,87.6
E00045987,11.4,88.6
E00045988,16.6,83.4
E00045989,10.8,89.2
E00045990,21.2,78.8
E00045991,15.3,84.7
E00045992,29.9,70.1
E00045993,11.5,88.5
E00045994,11.7,88.3
E00045995,10.9,89.1
E00045996,20.4,79.6
E00045997,14.1,85.9
E00045998,20.1,79.9
E00045999,24.5,75.5
E00046000,15.8,84.2
E00046001,16.2,83.8
E00046002,23.2,76.8
E00046003,21.7,78.3
E00046004,24.3,75.7
E00046005,21.4,78.6
E00046006,14.5,85.5
E00046007,15.2,84.8
E00046008,17.3,82.7
E00046009,36.9,63.1
E00046010,22.2,77.8
E00046011,17,83
E00046012,13.5,86.5
E00046013,18.9,81.1
E00046014,16.9,83.1
E00046015,19.1,80.9
E00046016,17.8,82.2
E00046017,17.3,82.7
E00046018,16.3,83.7
E00046019,19.8,80.2
E00046020,16.8,83.2
E00046021,9.1,90.9
E00046022,18.9,81.1
E00046023,19.8,80.3
E00046024,19.7,80.3
E00046025,13.9,86.1
E00046026,16.1,83.9
E00046027,12.6,87.4
E00046028,10.8,89.2
E00046029,12.2,87.8
E00046030,18.7,81.3
E00046031,20.5,79.5
E00046032,18.1,81.9
E00046033,17.7,82.3
E00046034,27.4,72.6
E00046035,16.3,83.7
E00046036,21.3,78.7
E00046037,19,81
E00046039,12.7,87.3
E00046040,10.2,89.8
E00046041,9.5,90.5
E00046042,13.1,86.9
E00046043,9.5,90.5
E00046044,7.8,92.2
