geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00045249,11,52.7,36.3
E00045250,7.9,77.2,14.9
E00045251,7.6,46.7,45.7
E00045252,8.7,57.3,34
E00045253,12,75,13
E00045254,6.7,53.3,40
E00045255,9.2,71.5,19.2
E00045256,10.6,50,39.4
E00045257,7.4,71.9,20.7
E00045258,12.9,62.1,25
E00045259,9.6,67,23.5
E00045260,6.2,60,33.8
E00045261,12.6,54.4,33
E00045262,6.4,62.1,31.4
E00045263,9,51.4,39.6
E00045265,14.3,49.1,36.6
E00045267,10.1,58.4,31.5
E00045275,7.5,81.7,10.8
E00045276,5.3,57.9,36.8
E00045277,10.3,53.4,36.2
E00045278,7.1,69.3,23.6
E00045279,9.2,67.9,22.9
E00045280,8.9,61.1,30
E00045281,7.8,50.9,41.4
E00045282,18.1,54.3,27.7
E00045283,5.7,46.7,47.5
E00045284,10.7,49.3,40
E00045285,5,53.7,41.3
E00045286,13.3,49.2,37.5
E00045287,17.8,40.2,42.1
E00045288,10.9,45.7,43.4
E00045289,7.7,54.9,37.4
E00045290,9.8,51.5,38.6
E00045292,9.5,51.6,38.9
E00045293,10.8,41.9,47.3
E00045294,7.9,50,42.1
E00045295,12.2,47.8,40
E00045296,14.7,62.7,22.5
E00045297,12.4,72.2,15.5
E00045298,13.4,70.6,16
E00045299,18.9,35.1,45.9
E00045300,7,61.4,31.6
E00045301,11.7,64.9,23.4
E00045302,11.8,42.1,46.1
E00045303,15.6,50.4,34
E00045304,9.1,48.5,42.4
E00045305,7.8,74.8,17.4
E00045306,16.5,65.1,18.3
E00045307,8.1,57.7,34.1
E00045308,14.5,61.3,24.2
E00045309,10.9,65.3,23.8
E00045310,7.5,49.6,42.9
E00045311,4.5,62.7,32.7
E00045312,7.7,76,16.3
E00045313,6.1,74.8,19.1
E00045315,8.7,56.3,35
E00045317,27.4,46.8,25.8
E00045318,4.2,63.2,32.6
E00045320,12.5,51.7,35.8
E00045321,7.9,54.5,37.6
E00045322,8.2,40.2,51.6
E00045323,11.9,37.3,50.8
E00045324,11.5,54.9,33.6
E00045325,16.9,35.2,47.9
E00045592,12.7,48.6,38.7
E00045595,19,50.5,30.5
E00045596,34.8,39.1,26.1
E00045597,24.3,36.1,39.6
E00045598,26.9,40,33.1
E00045599,14.9,51.1,34
E00045600,26.3,48.8,25
E00045601,15.5,47.9,36.6
E00045602,16.4,33.9,49.7
E00045603,20.4,40.8,38.8
E00045604,17.3,54.7,28
E00045605,20,48.4,31.6
E00045606,34.4,52.2,13.3
E00045608,16,60.8,23.2
E00045613,7.4,65.7,26.9
E00045615,11.6,73.3,15.1
E00045616,15.6,57.8,26.7
E00045621,7.6,68.4,24.1
E00045622,7.5,55,37.5
E00045627,7.8,67,25.2
E00045628,15.5,57.7,26.8
E00045629,21.1,59.2,19.7
E00045645,8.9,64.3,26.8
E00045646,10.8,64,25.2
E00045653,18.3,54.2,27.5
E00045658,26.8,38.1,35.1
E00045659,21.1,52.6,26.3
E00045660,35.9,34.6,29.5
E00045970,8.4,43.9,47.7
E00045971,18.1,62.8,19.1
E00045972,11.6,62.3,26.1
E00045973,25.4,43.3,31.3
E00045974,24.4,58.1,17.4
E00045975,10.3,72.4,17.2
E00045976,13.3,75.9,10.8
E00045977,8.8,51.3,39.8
E00045978,23,65.6,11.5
E00045979,19,47.6,33.3
E00045980,28.9,43.4,27.6
E00045981,22.5,45,32.5
E00045982,8,61.4,30.7
E00045983,13.4,67,19.6
E00045984,6.8,67.7,25.6
E00045985,36.3,47.5,16.3
E00045986,22.1,54.7,23.3
E00045987,9.9,72.5,17.6
E00045988,11,55,34
E00045989,26.5,55.9,17.6
E00045990,7.7,60.3,32.1
E00045991,21.8,60.9,17.2
E00045992,11.1,50.6,38.3
E00045993,20.2,49.1,30.7
E00045994,12.7,65.8,21.5
E00045995,20.3,60.9,18.8
E00045996,7.1,37.5,55.4
E00045997,18.4,52.6,28.9
E00045998,14.3,38.3,47.4
E00045999,7.8,67.4,24.8
E00046000,10.4,45.5,44.2
E00046001,7.2,68.7,24.1
E00046002,11.1,43.7,45.2
E00046003,14.8,43,42.2
E00046004,9.5,57.9,32.6
E00046005,11.1,66.7,22.2
E00046006,14.4,59.8,25.8
E00046007,29.2,30.3,40.5
E00046008,11.1,34,54.9
E00046009,6.9,55.4,37.7
E00046010,11.6,42.9,45.6
E00046011,10.9,73.3,15.8
E00046012,9.8,44.5,45.7
E00046013,21.1,44.4,34.5
E00046014,17.6,33.7,48.7
E00046015,13.8,59.8,26.4
E00046016,15.7,61.4,22.9
E00046017,13.5,46,40.5
E00046018,18.2,44.7,37.1
E00046019,11.1,45.2,43.7
E00046020,12.8,62.8,24.5
E00046021,24.5,46.8,28.8
E00046022,18.7,43.3,38.1
E00046023,11.8,38.5,49.7
E00046024,21.1,42.3,36.6
E00046025,9.4,68.9,21.7
E00046026,30.6,36.7,32.7
E00046027,14.3,41.8,43.9
E00046028,8.9,58.9,32.1
E00046029,21.4,59.2,19.4
E00046030,5.7,80.7,13.6
E00046031,18,41.9,40.1
E00046032,9.5,47.4,43.1
E00046033,27,31,42.1
E00046034,23.8,41.1,35.1
E00046035,16.4,40.9,42.7
E00046036,18.2,56.8,25
E00046037,11.7,40.8,47.6
E00046039,11.5,36.5,51.9
E00046040,6.9,67.9,25.2
E00046041,13.3,60.2,26.5
E00046042,14.3,54.1,31.6
E00046043,15.2,72.7,12.1
E00046044,13.3,69.9,16.8
E00046045,12.7,66.2,21.1
E00046046,8.8,78.9,12.3
E00046047,20.6,64.7,14.7
E00046048,21.7,65.2,13
E00046049,6.8,50,43.2
E00046050,15,58.6,26.3
E00046359,30.3,32.6,37.1
E00046361,11.6,50.9,37.5
E00046362,15.5,46.4,38.2
E00046363,17.1,34.1,48.8
E00046364,6.5,43.5,50
E00046365,20.3,40.7,39
E00046366,15.1,42.1,42.8
E00046369,14.2,35.4,50.4
E00046372,16.1,32.2,51.7
E00046373,11.5,47.3,41.2
E00046376,17.3,45.5,37.3
E00046378,11.1,50.8,38.1
E00046380,18,54.9,27.1
E00046382,17.3,50,32.7
E00046384,10.1,46.5,43.4
E00046388,12.4,41,46.6
E00046392,11.7,49.2,39.1
E00046396,10.4,30.7,59
E00046402,12.7,45.8,41.5
E00046403,19.1,50,30.9
E00046406,9.4,30.8,59.7
E00046905,10.1,66.7,23.2
E00046906,11.1,49.2,39.7
E00046907,7.6,48.7,43.7
E00046908,16.4,60,23.6
E00046909,11.9,52.5,35.6
E00046910,12.8,57.8,29.4
E00046911,9.8,64,26.2
E00046912,9.8,59,31.1
E00046913,13.3,51.4,35.2
E00046914,9.3,50.3,40.4
E00046915,13.9,54.8,31.3
E00046916,12.5,65.4,22.1
