geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00014739,27.3,1.8,7.5,58,5.5
E00014740,22.4,1,6.5,66.4,3.7
E00014744,38,8.2,5.1,41.7,7
E00014745,24.3,3.9,7.2,58.7,6
E00014746,13.6,1.6,7.9,75.6,1.4
E00014749,23.5,2.3,7,62.9,4.3
E00014752,14.3,0,4.1,73.3,8.3
E00014753,12.5,0.5,5.7,79.8,1.4
E00014754,19.8,4,7.6,63.1,5.5
E00014755,26,2.9,6.1,57.8,7.2
E00014756,9,1.2,7.8,76.3,5.7
E00014757,16.5,1.3,9.3,67.7,5.3
E00014758,28.3,0,3.4,60.2,8.1
E00014760,16.2,0,4.4,75.3,4.1
E00014761,26.4,2.2,7.1,61.6,2.7
E00014762,17.9,0.3,7.3,69.8,4.6
E00014763,24,0.3,6.2,64,5.5
E00014861,34.7,0.2,4,56,5.2
E00014862,17.7,2.5,6.2,47.9,25.7
E00014863,14.3,3.5,3.2,55.7,23.2
E00014866,25.7,8.9,6.6,48.1,10.7
E00014869,18.6,6.8,5.7,51.6,17.3
E00014870,24,2.7,6.2,42.8,24.3
E00014871,18.8,2.1,6.1,47.1,25.8
E00014872,9,4,4.3,76.1,6.5
E00014881,27.8,5,6.2,53.2,7.8
E00014890,12.9,2.3,2.3,75.3,7.2
E00014894,28.4,1.5,4.2,61.4,4.5
E00014895,25,1.7,5.1,63.2,5.1
E00014897,49.4,4.7,4.4,37.7,3.8
E00014898,23,2.5,7.8,62.8,3.9
E00014901,28.9,2.7,5.6,53.7,9.1
E00014905,32.5,2.2,6.1,47.1,12.1
E00014910,27.6,1.3,3.1,62.4,5.6
E00014912,16.3,0.3,5.9,74.7,2.8
E00014915,25.4,2.3,5.5,63,3.8
E00016972,14.7,4.2,6.8,65.8,8.4
E00016973,11.7,5.9,3.8,76.6,2.1
E00016974,9.1,3.7,8.5,75.6,3
E00016975,12.4,3.8,4.8,78.9,0
E00016976,15.7,0.9,9.9,70.2,3.3
E00016977,11.5,2.1,7.7,73.9,4.9
E00016978,9.2,3.4,3.1,81.9,2.4
E00016979,8.3,3.2,8.3,76.4,3.7
E00016980,15.6,2.4,9,69.9,3.1
E00016981,17.7,0,4.9,68.6,8.7
E00016982,10.4,5,4.6,77.5,2.5
E00016983,8.7,3,7,72.8,8.4
E00016984,19.4,10.8,4.8,55.1,9.9
E00016985,17.1,24.8,8.9,44.1,5.1
E00016986,16.1,1.4,7.2,69.5,5.7
E00016987,12.2,2.2,8,73.7,3.8
E00016988,12.8,2.2,4.5,73,7.5
E00016989,9,3.1,4.7,78.9,4.3
E00016990,13.6,5.1,3.7,77.1,0.5
E00016991,14.2,1.5,9.8,73.1,1.5
E00016992,23.1,22.4,6,42.1,6.4
E00016993,31,17.5,7.8,38.8,4.9
E00016994,9.9,3.1,6.8,77.1,3.1
E00016995,17.6,2.8,9.5,68,2
E00016996,23.1,23.5,6,41,6.3
E00016997,16.1,5,1.1,75,2.8
E00016998,15.4,18.1,4.6,50.2,11.6
E00016999,10.6,3.6,8.2,75.7,1.8
E00017000,15,5.4,5.7,72.1,1.8
E00017001,6.4,0.6,4.2,86.4,2.5
E00017002,24.7,3.7,8.3,58.3,4.9
E00017003,13.5,3.9,7.5,72.7,2.5
E00017004,7.6,11.7,4.1,72.2,4.4
E00017005,30.1,5.4,5.1,51.6,7.9
E00017006,12.7,0,3.3,81.3,2.7
E00017007,14.9,4.3,6.3,71.9,2.6
E00017008,13.7,0.6,4.6,79.1,2
E00017016,16.1,5.5,10.4,62,6
E00017017,14.4,2.6,7.5,70.6,4.9
E00017018,18.4,5.4,5.7,68,2.4
E00017019,19.1,2.1,5.9,65.3,7.6
E00017020,11.4,7.2,11.1,65,5.4
E00017021,11.3,7.8,3.2,73.3,4.4
E00017022,17.4,7.9,6.7,63.7,4.3
E00017023,10.8,5.8,5.6,74.9,2.9
E00017024,29.4,10.6,2.7,54.8,2.5
E00017025,12,5.4,6,71.2,5.4
E00017026,17.3,6.2,4.2,64.2,8.1
E00017027,25.8,3.4,4.5,64.2,2.1
E00017028,14.5,2.1,4.5,76.7,2.1
E00017029,23.8,1.5,6,66.8,2
E00017030,13.1,1.9,3.8,78.3,2.9
E00017031,18,1.8,3,76.3,0.9
E00017032,14.2,1.6,6,75.6,2.5
E00017036,13.1,8,6.1,72.9,0
E00017045,8.6,10.8,5,70.3,5.4
E00017046,7,5.3,7.9,77.5,2.2
E00017049,18.3,10.5,6.2,58.8,6.2
E00017050,12.9,4.9,4.2,70.1,8
E00017052,14,7.6,11.6,64.5,2.3
E00017055,19.2,2.6,6.2,69.5,2.6
E00017057,16.5,20.7,7.4,45.9,9.5
E00017069,25.7,22.7,6,40.6,5.1
E00017071,32.2,16.9,6.2,41.1,3.7
E00017074,16.4,23.8,5,48.9,5.8
E00017076,14.5,5.5,5.5,72.4,2.1
E00017077,14.2,25.3,2.7,52.9,4.9
E00017078,16.1,33.7,6.1,40.7,3.3
E00017079,12.9,35.2,7.8,39.5,4.6
E00017080,15.5,8.2,6.2,64.8,5.3
E00017083,22.4,31.9,4.6,34,7.1
E00017086,26,20.1,6,38.6,9.3
E00017087,20.3,25.4,11.8,36.2,6.2
E00017093,20.4,26,3.1,45,5.5
E00017094,9.6,32.5,7,46.7,4.3
E00017095,15.6,22.7,5.5,51.5,4.7
E00017102,17,2.7,5.6,70.3,4.4
E00017103,9.5,0.6,5.5,79.8,4.6
E00017104,18.5,2,9.4,65,5.1
E00017105,9.9,2.1,4.9,83.1,0
E00017106,6.5,3.7,3.2,84.8,1.8
E00017107,13.8,5.8,5.5,72,2.8
E00017108,10.4,1.3,4.9,82.5,1
E00017109,20.8,4.2,4.9,67.9,2.3
E00017110,11.9,1.8,5,79.4,1.8
E00017111,15.3,0.6,7.1,74.6,2.5
E00017112,16.1,2,7.2,71.6,3.2
E00017113,7,1.4,5.6,84.9,1.1
E00017114,12.5,2.3,5.1,78.2,1.9
E00017115,12.6,3.3,5.9,74.7,3.3
E00017116,10.2,2.1,6.3,77.5,3.9
E00017117,19.6,1.8,7.1,68.2,3.2
E00017118,17.7,0.5,9.6,70.7,1.5
E00017119,22.8,0.3,5.7,66.5,4.7
E00017120,15.5,4.4,9.5,68.4,2.2
E00017121,14.6,0,3.1,78.1,4.2
E00017122,20,0.4,5.3,67.1,7.1
E00017123,22.8,1.9,6.7,62.5,6.1
E00017124,11.3,2,9,75.3,2.3
E00017125,14.3,1.4,8,72.8,3.5
E00017126,24,0.7,8,63,4.3
E00017127,17.4,9.7,13,57.5,2.3
E00017128,12.5,0,4.8,80.3,2.4
E00017129,21.3,1.8,8.2,63.2,5.6
E00017130,23.8,2.4,6,67.9,0
E00017131,15.6,0.6,4.9,75.6,3.2
E00017132,22.4,4.6,6.3,64.4,2.3
E00017133,26.7,0.9,6.4,63.4,2.6
E00017134,10.1,3.4,5.9,78.2,2.5
E00017135,4.9,2.8,4.9,86.2,1.2
E00017196,15.2,0.9,4.6,75.1,4.1
E00017197,9.4,0,5.3,80.7,4.5
E00017198,5.5,2.5,3.5,83.5,5
E00017199,20.5,4.2,4.2,68.7,2.3
E00017200,15.7,3.4,3,69.5,8.5
E00017201,11.8,2.1,5.6,77.4,3.1
E00017202,12.8,0.4,1.3,84.2,1.3
