geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00014739,35,51.2,12.3,1.5
E00014740,23.5,52.3,18.9,5.3
E00014744,48.7,43.8,6.6,0.9
E00014745,44.7,44,9.4,1.9
E00014746,24,56,14,6
E00014749,44,40,12.6,3.4
E00014752,10.1,52.7,28.7,8.5
E00014753,12.1,53,28.8,6.1
E00014754,25.2,51.2,19.7,3.9
E00014755,38.4,43.8,16.4,1.4
E00014756,22.6,51.1,20.3,6
E00014757,18.4,60.3,16.9,4.4
E00014758,30,48.7,16.7,4.7
E00014760,15.3,50.8,30.6,3.2
E00014761,28.2,53.8,16.7,1.3
E00014762,18.6,48.8,27.1,5.4
E00014763,25,54.2,18.3,2.5
E00014861,9.7,26.4,40.3,23.6
E00014862,9,45.5,26.9,18.7
E00014863,3.7,47.7,35.5,13.1
E00014866,25,43.1,20.8,11.1
E00014869,21.7,42.6,18.3,17.4
E00014870,14.2,42.5,29.9,13.4
E00014871,14.2,43.4,27.4,15.1
E00014872,29.7,51.4,17.6,1.4
E00014881,7.3,31.3,36.7,24.7
E00014890,48.2,37.4,12.9,1.4
E00014894,23.2,59.2,14.8,2.8
E00014895,29.4,47.9,17.6,5
E00014897,48.3,42.4,9.3,0
E00014898,26.5,56.1,14.3,3.1
E00014901,7.8,29.6,47,15.7
E00014905,8.5,44.1,32.2,15.3
E00014910,13.3,38.9,31,16.8
E00014912,14,53.7,27.3,5
E00014915,37.6,53.5,8.3,0.6
E00016972,61.6,36.4,0,2
E00016973,49.2,44.9,4.2,1.7
E00016974,38.8,49.7,8.8,2.7
E00016975,38.1,55.2,6.7,0
E00016976,36.4,46.3,14.9,2.5
E00016977,44.6,49.6,5.8,0
E00016978,29.4,61.9,8.7,0
E00016979,40.7,52.8,4.6,1.9
E00016980,35.8,50.5,9.2,4.6
E00016981,38.3,56,5.7,0
E00016982,57.6,41,0.7,0.7
E00016983,46.9,46.1,6.3,0.8
E00016984,59.9,34.1,6,0
E00016985,58.2,38.2,3.6,0
E00016986,42.4,54.2,3.4,0
E00016987,39,54.5,6.5,0
