geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00014739,43.1,56.9
E00014740,54.9,45.1
E00014744,38.9,61.1
E00014745,39.9,60.1
E00014746,50.8,49.2
E00014749,37.6,62.4
E00014752,69,31
E00014753,67.3,32.7
E00014754,53.5,46.5
E00014755,41.4,58.6
E00014756,58.4,41.6
E00014757,65.5,34.5
E00014758,56.8,43.2
E00014760,61.6,38.4
E00014761,51.5,48.5
E00014762,66.7,33.3
E00014763,56.3,43.8
E00014861,55.1,44.9
E00014862,54.4,45.6
E00014863,60.2,39.8
E00014866,44.9,55.1
E00014869,37.2,62.8
E00014870,44.4,55.6
E00014871,47.8,52.2
E00014872,44.3,55.7
E00014881,59.5,40.5
E00014890,35.1,64.9
E00014894,55,45
E00014895,48.7,51.3
E00014897,49.6,50.4
E00014898,50.2,49.8
E00014901,71.7,28.3
E00014905,64.8,35.2
E00014910,66.7,33.3
E00014912,59.2,40.8
E00014915,43,57
E00016972,34.5,65.5
E00016973,33.3,66.7
E00016974,37.5,62.5
E00016975,39.7,60.3
E00016976,47.7,52.3
E00016977,39.3,60.7
E00016978,49.6,50.4
E00016979,29.2,70.8
E00016980,51.8,48.2
E00016981,43.6,56.4
E00016982,26.9,73.1
E00016983,39.5,60.5
E00016984,34.8,65.2
E00016985,22.6,77.4
E00016986,40.4,59.6
E00016987,42.4,57.6
E00016988,32,68
E00016989,50.8,49.2
E00016990,43.8,56.2
E00016991,33.2,66.8
E00016992,30.3,69.7
E00016993,39.6,60.4
E00016994,53.4,46.6
E00016995,40,60
E00016996,29.3,70.7
E00016997,37.3,62.7
E00016998,24.9,75.1
E00016999,43.6,56.4
E00017000,47.3,52.7
E00017001,60.2,39.8
E00017002,32.9,67.1
E00017003,40.9,59.1
E00017004,34.9,65.1
E00017005,41.8,58.2
E00017006,43.5,56.5
E00017007,37.2,62.8
E00017008,57.6,42.4
E00017016,38.7,61.3
E00017017,42.2,57.8
E00017018,52.1,47.9
E00017019,42.7,57.3
E00017020,37.5,62.5
E00017021,39.3,60.7
E00017022,28.6,71.4
E00017023,50.6,49.4
E00017024,55.9,44.1
E00017025,62.5,37.5
E00017026,37.4,62.6
E00017027,57.7,42.3
E00017028,45.6,54.4
E00017029,56.1,43.9
E00017030,52.1,47.9
E00017031,55.5,44.5
E00017032,60.5,39.5
E00017036,34,66
E00017045,26.1,73.9
E00017046,25.9,74.1
E00017049,35.6,64.4
E00017050,30.2,69.8
E00017052,39.6,60.4
E00017055,33,67
E00017057,30.9,69.1
E00017069,42.5,57.5
E00017071,37.4,62.6
E00017074,35.7,64.3
E00017076,47.8,52.2
E00017077,31.9,68.1
E00017078,36.2,63.8
E00017079,26.7,73.3
E00017080,42.1,57.9
E00017083,35.8,64.2
E00017086,37.5,62.5
E00017087,31.2,68.8
E00017093,33.1,66.9
E00017094,27,73
E00017095,31.4,68.6
E00017102,45.8,54.2
E00017103,65.9,34.1
E00017104,56.7,43.3
E00017105,40.6,59.4
E00017106,51.2,48.8
E00017107,29.7,70.3
E00017108,48,52
E00017109,39.9,60.1
E00017110,34.4,65.6
E00017111,49.3,50.7
E00017112,45.6,54.4
E00017113,53.1,46.9
E00017114,55,45
E00017115,46,54
E00017116,47.8,52.2
E00017117,47.3,52.7
E00017118,45.1,54.9
E00017119,44.8,55.2
E00017120,50.2,49.8
E00017121,35.1,64.9
E00017122,46,54
E00017123,56.8,43.2
E00017124,45,55
E00017125,40.3,59.7
E00017126,64.1,35.9
E00017127,28.5,71.5
E00017128,62.2,37.8
E00017129,58.1,41.9
E00017130,56.2,43.8
E00017131,63.7,36.3
E00017132,58.5,41.5
E00017133,53.3,46.7
E00017134,58,42
E00017135,44.6,55.4
E00017196,61.9,38.1
E00017197,58.2,41.8
E00017198,50.6,49.4
E00017199,50.8,49.2
E00017200,41.5,58.5
E00017201,33.7,66.3
E00017202,46.5,53.5
E00017203,46.1,53.9
E00017204,40.9,59.1
E00017205,35.3,64.7
E00017206,36.4,63.6
E00017207,37.8,62.2
E00017208,33.9,66.1
E00017209,49.4,50.6
E00017210,52.2,47.8
E00017211,42.2,57.8
E00017212,27.8,72.2
E00017213,30.6,69.4
E00017214,35.7,64.3
E00017215,45.2,54.8
E00017216,43.8,56.2
E00017217,24.2,75.8
E00017218,54.7,45.3
E00017219,45.5,54.5
E00017220,38.2,61.8
E00017221,50.5,49.5
E00017222,56.1,43.9
E00017223,45.3,54.7
E00017224,47.5,52.5
E00017225,41.8,58.2
E00017226,44.8,55.2
E00017227,60.5,39.5
E00017228,57.4,42.6
E00017229,48,52
E00017230,39.4,60.6
E00017231,46.9,53.1
E00017233,34.1,65.9
E00017236,38,62
E00017238,43.2,56.8
E00017239,32,68
E00017248,39.9,60.1
E00017251,31.6,68.4
E00017258,32.4,67.6
E00017261,43.3,56.7
E00017264,47.7,52.3
E00017322,65.6,34.4
E00017323,64.4,35.6
E00017324,43.1,56.9
E00017325,50,50
E00017326,52,48
E00017327,56,44
E00017328,59.4,40.6
E00017329,67.1,32.9
E00017330,63,37
E00017331,63.8,36.2
E00017332,48.2,51.8
E00017333,49.3,50.7
E00017334,47,53
E00017335,61,39
E00017336,47.5,52.5
E00017337,51.8,48.2
E00017338,49.2,50.8
E00017339,50.9,49.1
E00017341,46.6,53.4
E00017342,37.9,62.1
E00017343,51.7,48.3
E00017344,50.7,49.3
E00017345,53.7,46.3
E00017346,65.1,34.9
E00017347,66.7,33.3
E00017348,51.8,48.2
E00017349,38.1,61.9
E00017350,45.3,54.7
E00017351,61.7,38.3
E00017382,41.4,58.6
E00017393,35.4,64.6
E00017394,41.1,58.9
E00017395,50.8,49.2
E00017396,41,59
E00017397,32.6,67.4
E00017413,37.7,62.3
E00017414,61.2,38.8
E00017415,40.5,59.5
E00017416,61.5,38.5
E00017417,63.5,36.5
E00017418,53.8,46.2
E00017419,41,59
E00017420,57.5,42.5
E00017421,35.2,64.8
E00017422,63,37
E00017423,51.3,48.8
E00017424,55.7,44.3
E00017425,55.8,44.2
E00017426,51.9,48.1
E00017427,67.5,32.5
E00017428,56.5,43.5
