geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00014739,7.8,33.7,58.5
E00014740,5.3,19.8,74.8
E00014744,13.6,23.7,62.7
E00014745,8.3,42.3,49.4
E00014746,11,27.6,61.4
E00014749,6.4,42.7,50.9
E00014752,5.3,22.1,72.5
E00014753,6,19.5,74.4
E00014754,5.4,27.1,67.4
E00014755,11,28.8,60.3
E00014756,3,24.1,72.9
E00014757,8.8,14.7,76.5
E00014758,7.4,27.5,65.1
E00014760,6.5,17.9,75.6
E00014761,5.8,35.9,58.3
E00014762,3.9,13.2,82.9
E00014763,9.5,22.4,68.1
E00014861,11.7,13.1,75.2
E00014862,11.9,17.2,70.9
E00014863,12.8,21.1,66.1
E00014866,22.9,21.5,55.6
E00014869,16.5,28.7,54.8
E00014870,16.8,21.4,61.8
E00014871,16.7,19.6,63.7
E00014872,5.4,31.1,63.5
E00014881,9.6,15.8,74.7
E00014890,6.5,47.5,46
E00014894,9.2,30.5,60.3
E00014895,9.6,26.4,64
E00014897,15.4,20.5,64.1
E00014898,12.5,20.2,67.3
E00014901,9.4,11.1,79.5
E00014905,10,10.8,79.2
E00014910,7.1,11.6,81.3
E00014912,4.2,15.8,80
E00014915,8.4,34.2,57.4
E00016972,4.9,42.2,52.9
E00016973,6.8,44.1,49.2
E00016974,7.5,32.7,59.9
E00016975,6.7,34.3,59
E00016976,13.1,21.3,65.6
E00016977,18.7,23.6,57.7
E00016978,11.1,24.6,64.3
E00016979,5.5,41.3,53.2
E00016980,17.9,23.6,58.5
E00016981,10.9,26.8,62.3
E00016982,8.2,38.4,53.4
E00016983,13.4,31.5,55.1
E00016984,12.7,39.2,48.2
E00016985,13.4,31.3,55.4
E00016986,10.7,27,62.3
E00016987,13,22.8,64.2
E00016988,13.2,31.6,55.2
E00016989,14,23.7,62.4
E00016990,5.7,39.6,54.7
E00016991,10.1,27.7,62.2
E00016992,9.6,24.6,65.8
E00016993,17.6,11.8,70.6
E00016994,12.4,23.9,63.7
E00016995,10.2,29.9,59.9
E00016996,2.8,33.9,63.3
E00016997,17.8,24,58.2
E00016998,8,38.4,53.6
E00016999,11.4,24.2,64.4
E00017000,11.9,23.9,64.2
E00017001,7.7,20.8,71.5
E00017002,24.2,27.4,48.4
E00017003,10.1,24.5,65.4
E00017004,12.2,24.5,63.3
E00017005,11.5,38.5,50
E00017006,11.8,22.7,65.5
E00017007,9.2,31.3,59.5
E00017008,7.3,17.9,74.8
E00017016,15.6,30.5,53.9
