geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00014739,77,17.3,5.7
E00014740,74.9,19,6
E00014744,60.1,32.5,7.4
E00014745,69.5,20.7,9.8
E00014746,78.5,19,2.4
E00014749,61.7,32.2,6.1
E00014752,86.6,11.5,1.9
E00014753,86.3,11.2,2.5
E00014754,80.2,13.9,5.9
E00014755,61.7,32,6.3
E00014756,86.5,6.9,6.6
E00014757,83.1,13.4,3.5
E00014758,74.9,21.2,3.9
E00014760,80.7,18.2,1.2
E00014761,83.9,12.8,3.3
E00014762,81.6,13.8,4.6
E00014763,79.3,16.6,4.1
E00014861,82.1,14.7,3.2
E00014862,77.9,19.6,2.5
E00014863,69.1,30.9,0
E00014866,66.8,27.6,5.6
E00014869,79.3,13.3,7.3
E00014870,71.1,24.8,4.2
E00014871,81.7,13.8,4.5
E00014872,69.2,26.2,4.7
E00014881,77.5,21.3,1.2
E00014890,74.2,20.1,5.7
E00014894,71.1,27.1,1.8
E00014895,69.3,26.3,4.3
E00014897,51.9,44.7,3.5
E00014898,64.6,25.7,9.6
E00014901,79.1,20,0.9
E00014905,78.8,19,2.2
E00014910,82.7,13.5,3.8
E00014912,77,16.3,6.7
E00014915,70.7,27.1,2.3
E00016972,53.2,43.7,3.2
E00016973,73.6,22.2,4.2
E00016974,76.1,17.5,6.4
E00016975,78.1,16.7,5.2
E00016976,79.3,19.8,0.9
E00016977,61.7,33.1,5.2
E00016978,81.2,14.4,4.5
E00016979,74.3,21.2,4.5
E00016980,64.9,33.7,1.4
E00016981,69.5,26.7,3.8
E00016982,60.9,37,2.1
E00016983,71.9,21.4,6.7
E00016984,61.3,33.2,5.4
E00016985,61.3,12.3,26.4
E00016986,71,26.4,2.5
E00016987,69.8,27.7,2.5
E00016988,59.9,36.7,3.4
E00016989,78.7,17.8,3.6
E00016990,81.5,14.8,3.7
E00016991,69.6,27.2,3.3
E00016992,67.9,26.1,6
E00016993,75.1,20,4.9
E00016994,80.1,16.6,3.4
E00016995,67.6,28.6,3.8
E00016996,72.3,16.3,11.4
E00016997,66.6,28.7,4.8
E00016998,72.2,17.8,10
E00016999,74.8,21.6,3.6
E00017000,71.1,27.1,1.8
E00017001,78.6,19.5,1.9
E00017002,55.3,38.8,5.9
E00017003,68.1,29.6,2.2
E00017004,74.1,22,3.8
E00017005,58,38.5,3.5
E00017006,75.6,22.4,2
E00017007,79.2,15.8,5
E00017008,85.6,11.5,2.9
E00017016,60.8,35.5,3.7
E00017017,63.3,24.8,11.9
E00017018,79.3,16.9,3.8
E00017019,51.9,43,5.1
E00017020,64.4,26.6,9
E00017021,63.5,27.2,9.4
E00017022,66.1,28.7,5.2
E00017023,75.4,21.2,3.5
E00017024,82.1,13.7,4.1
E00017025,78.7,18.8,2.4
E00017026,60,32.3,7.7
E00017027,71.9,24.2,3.9
E00017028,79,14.9,6.1
E00017029,75.9,20.4,3.7
E00017030,84,10.4,5.6
E00017031,78.2,17.6,4.2
E00017032,86.1,10.4,3.5
E00017036,65.7,28.3,6
E00017045,61.6,33.7,4.7
E00017046,77.4,19.5,3.1
E00017049,70.6,21.8,7.6
E00017050,64,31.8,4.1
E00017052,64.5,29.1,6.4
E00017055,61.9,35.8,2.3
E00017057,62.3,31,6.7
E00017069,72.7,21.3,6
E00017071,72.2,18.9,8.9
E00017074,67.6,22.1,10.3
E00017076,59.2,37.4,3.4
E00017077,74.2,13.1,12.7
E00017078,79.4,13.8,6.7
E00017079,73.5,15.2,11.2
E00017080,63.2,27.8,9
E00017083,67.3,21.9,10.8
E00017086,74.4,19.9,5.7
E00017087,73.1,17.1,9.8
E00017093,68.5,16.4,15
E00017094,71,12.6,16.4
E00017095,63.1,20.6,16.4
E00017102,65.4,31,3.7
E00017103,79,19.9,1.2
E00017104,73,25,2
E00017105,81.6,13.1,5.3
E00017106,77.4,19.8,2.8
E00017107,62.8,31.3,5.9
E00017108,72.3,23.5,4.2
E00017109,66.3,31.1,2.7
E00017110,69,28.2,2.8
E00017111,61.6,31.6,6.8
E00017112,71.4,24.6,4
E00017113,80,17.2,2.8
E00017114,64.7,29.5,5.8
E00017115,67.7,30.9,1.5
E00017116,71.6,24.9,3.5
E00017117,64.5,31.9,3.5
E00017118,71.4,27.6,1
E00017119,61.3,33.8,5
E00017120,78.2,20.2,1.6
E00017121,64.2,32.7,3.1
E00017122,62.9,35.4,1.7
E00017123,74.4,24.3,1.3
E00017124,68.5,28.7,2.9
E00017125,73.7,22.8,3.5
E00017126,62.2,33.8,4
E00017127,63.5,31.7,4.8
E00017128,83.9,14,2.1
E00017129,73.7,24.6,1.8
E00017130,79.6,18,2.4
E00017131,84.8,12.3,2.9
E00017132,77.7,18.3,4
E00017133,70.6,26.5,2.9
E00017134,77.2,20.3,2.5
E00017135,72.7,19.7,7.6
E00017196,71.7,26,2.3
E00017197,71.5,24.8,3.7
E00017198,82.8,14.1,3
E00017199,72.1,26.3,1.6
E00017200,70.2,26,3.8
E00017201,82.2,11.7,6.1
E00017202,80.9,16.9,2.1
E00017203,55.6,31.7,12.8
E00017204,66.1,32.6,1.3
E00017205,67.7,30.2,2.1
E00017206,61.8,37.1,1.2
E00017207,64.7,26.6,8.7
E00017208,67.6,26.7,5.8
E00017209,80.1,17.7,2.2
E00017210,76.4,22.3,1.3
E00017211,65.5,31,3.5
E00017212,61,35.3,3.8
E00017213,63.9,31,5.1
E00017214,59.8,37,3.2
E00017215,63.2,35.1,1.7
E00017216,70.2,27.3,2.4
E00017217,72.2,20,7.8
E00017218,64.4,31.8,3.8
E00017219,61.8,35.4,2.8
E00017220,77.8,21.1,1.1
E00017221,61.2,37.5,1.3
E00017222,59.8,37.9,2.3
E00017223,68.6,29.7,1.7
E00017224,72.2,25.6,2.2
E00017225,59.3,37.9,2.8
E00017226,52.7,42.8,4.5
E00017227,79.3,19.4,1.3
E00017228,76.5,22,1.6
E00017229,82.3,16,1.7
E00017230,72.6,25.4,2
E00017231,60.5,35.8,3.7
E00017233,63.1,34.4,2.5
E00017236,65.4,29.1,5.6
E00017238,67.2,29.4,3.4
E00017239,67.3,29.3,3.4
E00017248,44.7,50.9,4.4
E00017251,52,42.1,5.9
E00017258,66.1,29.7,4.2
E00017261,60.5,32.2,7.3
E00017264,65.5,28.9,5.6
E00017322,81.7,17.3,1
E00017323,86.5,10.7,2.8
E00017324,47.4,47.1,5.5
E00017325,83,11.4,5.5
E00017326,77.5,17.6,4.8
E00017327,84.8,12.1,3.2
E00017328,82.7,12.5,4.8
E00017329,89.9,7.9,2.2
E00017330,82.1,16.3,1.6
E00017331,85.1,11.6,3.3
E00017332,67.1,31.2,1.7
E00017333,72.4,24.4,3.1
E00017334,73,24,3
E00017335,82.2,14.5,3.3
E00017336,68,29.8,2.3
E00017337,62.5,33.6,3.8
E00017338,58.6,34.8,6.6
E00017339,54.6,38,7.3
E00017341,80.6,13,6.3
E00017342,64.2,33,2.8
E00017343,80.2,16.7,3.2
E00017344,69.5,29.8,0.7
E00017345,75.4,20,4.6
E00017346,74,23.4,2.6
E00017347,90.2,8,1.8
E00017348,76.9,19.5,3.6
E00017349,55.1,41,3.9
E00017350,63.2,31.3,5.5
E00017351,81.8,16,2.3
E00017382,66.6,25.2,8.2
E00017393,54.4,38.5,7.1
E00017394,42.7,48.1,9.2
E00017395,64.4,30.1,5.5
E00017396,67.7,25,7.3
E00017397,66.3,20.1,13.6
E00017413,61.5,27.8,10.7
E00017414,83,14.5,2.6
E00017415,76.5,18,5.5
E00017416,78.9,18.4,2.7
E00017417,88.8,10.9,0.3
E00017418,80.3,18.2,1.5
E00017419,73.9,20.5,5.6
E00017420,76.2,19.9,3.9
E00017421,68.1,28.5,3.5
E00017422,86.3,12.3,1.4
E00017423,75.2,16.3,8.5
E00017424,78,18.4,3.6
E00017425,78.8,16.4,4.7
E00017426,75.2,21,3.8
E00017427,78.3,18.5,3.2
E00017428,83.2,16.4,0.3
E00017429,65.9,31.3,2.9
E00017430,78.9,18.2,3
E00017431,79.4,17.6,3
E00017432,69.8,24,6.2
E00017433,75.5,22.4,2.1
E00017434,71.8,24.9,3.3
E00017435,59.4,36.1,4.4
E00017436,67.2,28.9,3.9
E00017438,75.8,22.6,1.7
E00017439,62.8,20.4,16.8
E00017440,69.7,23.1,7.2
E00017441,72.1,18.2,9.7
E00017442,65.7,23.9,10.4
E00017443,58,36.4,5.7
E00017444,73.8,25,1.2
E00017445,75.6,24,0.4
E00017446,76.7,19.7,3.6
E00017478,77.7,14.7,7.6
E00017479,88.3,8.4,3.3
E00017480,71,26.1,2.9
E00017481,77.4,21.8,0.8
E00017482,65,31.2,3.8
E00017483,75.2,20.8,4
E00017484,78.2,18.5,3.4
E00017485,75.8,20.3,3.9
E00017486,70.4,24.3,5.4
E00017487,71,28.6,0.5
E00017488,62.7,23.7,13.7
E00017489,60.9,36.8,2.3
E00017490,83,15.9,1.1
E00017491,72.8,12.9,14.4
E00017492,82.5,15.3,2.2
E00017493,66.8,30.8,2.4
E00017494,69.2,27.6,3.2
E00017495,64.7,31.1,4.1
E00017497,70,26.9,3.1
E00017498,77.3,19.9,2.8
E00017499,63.7,33.4,2.8
E00017500,72.6,24.1,3.4
E00017501,72.3,20.7,7.1
E00017502,55,41,4
E00017503,73.4,23.2,3.4
E00017504,71.5,25.4,3.2
E00017505,79.2,18.7,2.1
E00017506,77.9,18.4,3.7
E00017507,67.2,29.6,3.2
E00017508,54.7,40.5,4.7
E00017509,69.1,27.7,3.2
E00017510,74.1,20.7,5.2
E00017511,74.5,23.5,2
E00017512,72.1,23.7,4.1
E00017513,79.6,16.5,3.8
E00017514,78.7,19.8,1.4
E00017515,84.4,13.6,1.9
E00017516,76,22.3,1.7
E00017517,88.2,10.2,1.6
E00017518,77,17.6,5.4
E00017519,77.7,17.2,5.1
E00017520,73.8,23.5,2.6
E00017521,82.2,16.3,1.4
E00017522,78.7,18.5,2.8
E00017523,71,25.6,3.4
E00017524,82.5,16.4,1.1
E00017525,71.6,26.7,1.7
E00017526,70.5,25.2,4.3
E00017527,85.5,11.8,2.8
E00017528,81.8,17.5,0.7
E00017529,75.8,22,2.2
E00017530,75.6,20.2,4.1
E00017531,82.4,14.8,2.7
E00017532,76.6,21.5,1.8
E00017533,76.2,22.4,1.5
E00017534,80.2,18.1,1.7
E00017535,90.4,9,0.6
E00017536,87.9,10.7,1.3
E00017537,85.1,11.4,3.5
E00017538,78.4,21.2,0.4
E00017539,71.7,26.3,2
E00017540,81.1,16.3,2.6
E00017541,71.5,26.2,2.3
E00017543,80.9,15.5,3.6
E00017544,75.9,19.1,5
E00017545,80.1,15.1,4.8
E00017546,80.2,14.8,5
E00017547,75.2,20.3,4.5
E00017548,83.6,15.1,1.4
E00017550,62.2,29,8.8
E00017567,70.8,25.1,4.1
E00017568,73.1,23.1,3.8
E00017569,78.5,13.6,8
E00017570,71.3,23.1,5.6
E00017571,80.1,15.8,4.2
E00017572,63.9,34,2.1
E00017573,75.9,20.3,3.8
E00017574,79.5,18.9,1.7
E00017575,74.2,24.4,1.4
E00017576,85.5,10.9,3.6
E00017578,74.6,20.4,5
E00017579,75.9,22.4,1.7
E00017580,82.7,17.3,0
E00017581,76.8,18.3,5
E00017582,88,10.1,1.9
E00017583,65,25.9,9.1
E00017584,73.7,18.3,8
E00017585,78.1,18.3,3.6
E00017586,77.6,19.1,3.2
E00017587,72,24.7,3.2
E00017588,78,19.2,2.7
E00017589,80.5,17.6,1.9
E00017590,72.5,26.3,1.2
E00017591,85.8,11.4,2.8
E00017592,81.2,16.5,2.3
E00017593,58.5,40.5,1
E00017594,79.4,16.7,3.9
E00017595,75.2,23,1.8
E00017596,86.6,11.4,2
E00017597,81.6,14,4.4
E00017598,80,18.1,2
E00017599,80.6,16.8,2.6
E00017600,74.5,21.3,4.2
E00017601,77.8,19.9,2.3
E00017602,77.7,19.6,2.7
E00022580,72.6,21.7,5.7
E00022581,64.9,24.5,10.6
E00022582,80.4,13.3,6.3
E00022583,73.7,19.8,6.5
E00022585,85.2,10,4.9
E00022586,69.4,23,7.7
E00022587,86.2,12.1,1.7
E00022588,76.6,21.8,1.5
E00022589,71.9,26.4,1.7
E00022590,82.1,12.9,4.9
E00022591,83.3,12.8,3.9
E00022592,84.6,10.9,4.5
E00022593,84.9,9.9,5.2
E00022594,79.1,16.9,4
E00022595,78.5,18.7,2.8
E00022596,82.2,13.1,4.7
E00022597,57.8,34.9,7.4
E00022598,70.5,18.9,10.6
E00022599,90.3,6.9,2.7
E00022600,78.3,19.1,2.6
E00022601,79.2,16.1,4.7
E00022603,84.4,11.8,3.8
E00022604,73.7,24.9,1.4
E00022605,88.3,8.9,2.8
E00022606,74.7,17.3,8.1
E00022607,74.4,22.3,3.3
E00022608,73.4,16.5,10.1
E00022609,79.9,17,3.1
E00022610,86.7,9.5,3.8
E00022611,78.6,15.6,5.8
E00022612,70.1,25.8,4.1
E00022613,71.2,23.7,5.1
E00022614,84.5,11.2,4.3
E00022615,79.5,16.6,3.9
E00022616,72.7,22.4,4.8
E00022618,75.9,20.7,3.4
E00022619,79.8,18.2,2
E00022620,75.5,21.5,3.1
E00022621,80.1,16.6,3.3
E00022622,75.5,18.2,6.3
E00022623,77.2,20.1,2.6
E00022624,77.5,20.9,1.6
E00022625,76.7,19.5,3.8
E00022628,72.1,23.8,4.1
E00022652,67.1,25.2,7.7
E00022657,76.8,22.8,0.3
E00022658,69,27.8,3.2
E00022659,79.6,18.8,1.6
E00022660,78.6,19.9,1.5
E00022661,64.8,32.2,3
E00022662,78.3,20.1,1.6
E00022663,78,20.1,1.9
E00022664,69.7,28.2,2.2
E00022665,60.1,37.7,2.1
E00022666,67.1,32.1,0.8
E00022704,68.6,28,3.3
E00022705,82,15.6,2.4
E00022706,61,36.5,2.6
E00022707,65.9,27.6,6.6
E00022708,63.2,28.8,8
E00023001,64.6,30,5.4
E00023004,60.5,26.8,12.7
E00023005,64,28.5,7.6
E00023007,79.1,18.8,2.1
E00023008,64.9,23,12.1
E00023009,67.7,23.1,9.2
E00023010,57,37.9,5.1
E00023011,74.4,24.5,1.1
E00023013,63.5,27.6,8.9
E00023014,54.7,40.2,5.1
E00023015,61.2,33.8,5
E00023016,68.5,26.2,5.3
E00023017,78.8,19.4,1.8
E00023018,63.7,30.1,6.2
E00023019,63.8,30.3,5.9
E00023020,66.1,24.5,9.4
E00023021,67.5,27.4,5.1
E00023022,66.3,22.9,10.8
E00023023,63.2,29.5,7.3
E00023024,57.6,31.9,10.5
E00023025,60.4,33.1,6.5
E00023026,63.6,27.7,8.7
E00023027,64.6,31,4.4
E00023028,55.8,35.7,8.5
E00023029,65.8,28.9,5.3
E00023030,59.3,38.4,2.3
E00023031,53.6,34.9,11.5
E00023039,59.8,30.4,9.8
E00023040,66.6,24.1,9.3
E00023041,63.8,26.9,9.3
E00023042,69.1,22.2,8.8
E00023043,66,27.5,6.5
E00023140,74.8,21.6,3.5
