areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00134321,54.4,1.5,44.2
E00134322,64.5,1.7,33.8
E00134323,57.5,1.8,40.6
E00134324,56.8,2,41.2
E00134352,41.5,2.1,56.3
E00134353,48.3,0.8,51
E00134354,42.4,1.4,56.1
E00134355,55.9,0.7,43.4
E00134356,56.7,2.5,40.8
E00134357,54.9,3.4,41.7
E00134358,43.4,4.4,52.2
E00134359,52.2,0,47.8
E00134360,55.8,2.6,41.7
E00134361,53.3,2.4,44.3
E00134362,59.9,0.5,39.6
E00134364,62.1,3.4,34.5
E00134365,51.6,0,48.4
E00134366,61.1,3.2,35.7
E00134367,48.2,0.9,50.9
E00134369,66.1,0.9,33
E00134427,53.5,1,45.5
E00134428,46.7,0.5,52.8
E00134429,34.7,2.1,63.2
E00134431,44,1.3,54.7
E00134432,46.8,0.5,52.7
E00134468,59.2,0.5,40.4
E00134469,53.8,2.6,43.6
E00134470,51.6,0,48.4
E00134472,38,0.7,61.2
E00134473,85.8,1.6,12.6
E00134475,59.2,2.3,38.6
E00134476,54.7,1.6,43.8
E00134477,56.1,0.4,43.4
E00134478,44.7,1.2,54.2
E00134479,51.7,2,46.3
E00134480,58.8,1.8,39.5
E00134481,56.8,1.1,42.1
E00134482,43,2.3,54.7
E00134483,55.2,0,44.8
E00134577,51.9,2.4,45.7
E00134578,54.9,3.3,41.8
E00134579,50.7,3.1,46.2
E00134580,57.3,2.7,40
E00134581,46.9,0,53.1
E00134582,52.7,1.8,45.5
E00134583,48.2,2,49.8
E00134584,45.3,2.6,52.2
E00134772,62.9,1.9,35.2
E00134773,58.4,0.3,41.3
E00134774,58.2,1.6,40.2
E00134775,48.9,3.4,47.8
E00135675,45.8,0.4,53.8
E00135676,47.3,2.3,50.5
E00135678,48.2,1.8,50
E00135679,46.3,2.8,50.9
E00135680,49.1,0.6,50.3
E00135681,51.9,0.5,47.7
E00135861,45.7,1.9,52.4
E00135862,49.4,1.2,49.4
E00135863,48.1,2.3,49.6
E00135864,43,0.3,56.7
E00135867,59.6,1.6,38.8
E00135868,64.6,1.9,33.6
E00135869,36.2,1.9,61.9
E00135870,51.9,0,48.1
E00135874,54.7,1.9,43.4
E00135875,57.4,2.9,39.7
E00135932,41.3,0.6,58.1
E00135936,43,2.3,54.7
E00135975,53.5,3,43.5
E00135976,62.8,1.8,35.3
E00135977,60.4,1.9,37.7
E00135978,58.3,1.1,40.5
E00135979,52.8,1.6,45.7
E00135980,41.6,2.2,56.2
E00135981,56.8,3.8,39.4
E00135982,54.7,3.3,42
E00135983,53.9,1.6,44.5
E00135984,47.7,2.1,50.2
E00135985,56.3,1.2,42.5
E00135986,54.1,2.3,43.6
E00135987,57,3.9,39.1
E00135988,46.7,1.6,51.8
E00135989,41.3,1.5,57.2
E00135990,54.1,2.2,43.7
E00135991,50.6,3,46.4
E00135992,44.9,1.2,53.8
E00135993,49.1,1.8,49.1
E00135994,45.5,4.3,50.2
E00135995,54,1.7,44.3
E00135996,37.6,1.7,60.7
E00135997,51.3,3.5,45.2
E00135998,51.9,2.7,45.3
E00135999,55.6,2.6,41.7
E00136000,51.1,3.8,45.1
E00136001,45.7,1.8,52.5
E00136070,48.4,1.5,50.1
E00136167,57.8,2,40.2
E00136168,63.7,2.4,33.9
E00136169,53.4,2,44.6
E00136170,58.5,2.6,38.9
E00136171,53.4,2.3,44.3
E00136172,67.2,2.6,30.2
E00136173,45,3,52
E00136174,60.8,0,39.2
E00136175,76.3,2.8,20.9
E00136176,46.6,4.4,49
E00136185,49.3,2.5,48.3
E00136186,48.3,0,51.7
E00136187,57.4,4.9,37.7
E00136188,56,1.2,42.7
E00136189,52.3,1.7,46
E00136190,48.2,1.8,50
E00136191,56.1,1.8,42.1
E00136192,44.4,2.4,53.1
E00136216,52.4,0.5,47.2
E00136217,50,0.6,49.4
E00136218,60.7,3.1,36.3
E00136219,43,2.6,54.4
E00136220,55.9,2.2,42
E00136221,47.9,0,52.1
E00136222,59.7,2.3,38
E00136223,44.7,1.9,53.5
E00169874,53.6,2.3,44.1
E00169907,60.8,3.3,35.8
